13dpg,2pg,3pg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,23dpg
0.4322979746223781,0.9614352614986725,0.8192912056655578,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9614352614986725,0.8192912056655578,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9614495695801424,0.8192903527465453,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9614495695801424,0.8192903527465453,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9622700102477744,0.8192414458800958,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9622700102477744,0.8192414458800958,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9615973075240478,0.8192815465546911,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9615973075240478,0.8192815465546911,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9616116156055179,0.8192806936356783,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9616116156055179,0.8192806936356783,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9624320562731498,0.8192317867692291,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9624320562731498,0.8192317867692291,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9616730660391055,0.819277029819241,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960548467996456
0.4322979746223781,0.9616730660391055,0.819277029819241,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960548467996456
0.4322979746223781,0.9616873741205754,0.8192761769002284,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960548467996456
0.4322979746223781,0.9616873741205754,0.8192761769002284,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960548467996456
0.4322979746223781,0.9625078147882073,0.819227270033779,0.9171093097019413,0.5975546802904186,0.9674493242275247,0.9996878487298092,0.7072705517228035,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960548467996456
0.4322979746223781,0.9625078147882073,0.819227270033779,0.9171093097019413,0.5975546802904186,0.9674493496237085,0.9996878487298092,0.7072662469147639,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960548467996456
0.8252861325776663,0.9624320562731498,-464.7349481973169,0.9925233274510462,0.5869036830828546,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.8252861325776663,0.9624320562731498,-464.7349481973169,0.9925233274510462,0.5869036830828546,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.8252861325776663,0.9624320562731498,-464.7349481973169,0.9925233274510462,0.5869036830828546,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.8252861325776663,0.9625078147882073,-464.7349527140524,0.9925233274510462,0.5869036830828546,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.8252861325776663,0.9625078147882073,-464.7349527140524,0.9925233274510462,0.5869036830828546,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.8252861325776663,0.9625078147882073,-464.7349527140524,0.9925233274510462,0.5869036830828546,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9983660931975521,0.9615973075240478,0.8192815465546911,0.9171093097019413,0.5975546802904186,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9983660931975521,0.9616116156055179,0.8192806936356783,0.9171093097019413,0.5975546802904186,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9614352614986725,0.9970474217166084,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9614352614986725,0.9970474217166084,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9614352614986725,0.9970474217166084,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9614495695801424,0.9970465687975957,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9614495695801424,0.9970465687975957,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9614495695801424,0.9970465687975957,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9622700102477744,0.9969976619311465,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9622700102477744,0.9969976619311465,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9622700102477744,0.9969976619311465,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.996055656448003
0.9985376123619862,0.9615973075240478,0.9970377626057416,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9615973075240478,0.9970377626057416,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9615973075240478,0.9970377626057416,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9616116156055179,0.997036909686729,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9616116156055179,0.997036909686729,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9616116156055179,0.997036909686729,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9624320562731498,0.9969880028202797,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9624320562731498,0.9969880028202797,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9624320562731498,0.9969880028202797,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960546847429333
0.9985376123619862,0.9616730660391055,0.9970332458702915,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9985376123619862,0.9616730660391055,0.9970332458702915,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9985376123619862,0.9616730660391055,0.9970332458702915,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9985376123619862,0.9616873741205754,0.997032392951279,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9985376123619862,0.9616873741205754,0.997032392951279,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9985376123619862,0.9616873741205754,0.997032392951279,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9985376123619862,0.9625078147882073,0.9969834860848296,0.994481954900252,0.999771618874701,0.9674493242275247,0.9996878487298092,0.7080785531155274,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9985376123619862,0.9625078147882073,0.9969834860848296,0.994481954900252,0.999771618874701,0.967443873886951,0.9996878487298092,0.7081411542405541,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.9985376123619862,0.9625078147882073,0.9969834860848296,0.994481954900252,0.999771618874701,0.9674493496237085,0.9996878487298092,0.7080742483074879,0.9939265768687271,0.9816276809232267,0.9716522381797684,0.9999989448105916,0.9960548467996456
0.4322979746223781,0.9614352614986725,0.8192912056655578,0.9171093097019413,0.5975546802904186,0.9661954746273291,0.9993222762802132,0.6940075683499656,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9614352614986725,0.8192912056655578,0.9171093097019413,0.5975546802904186,0.9661900242867554,0.9993222762802132,0.6940701694749922,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9614352614986725,0.8192912056655578,0.9171093097019413,0.5975546802904186,0.9661955000235132,0.9993222762802132,0.694003263541926,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9614495695801424,0.8192903527465453,0.9171093097019413,0.5975546802904186,0.9661954746273291,0.9993222762802132,0.6940075683499656,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9614495695801424,0.8192903527465453,0.9171093097019413,0.5975546802904186,0.9661900242867554,0.9993222762802132,0.6940701694749922,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9614495695801424,0.8192903527465453,0.9171093097019413,0.5975546802904186,0.9661955000235132,0.9993222762802132,0.694003263541926,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9622700102477744,0.8192414458800958,0.9171093097019413,0.5975546802904186,0.9661954746273291,0.9993222762802132,0.6940075683499656,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9622700102477744,0.8192414458800958,0.9171093097019413,0.5975546802904186,0.9661900242867554,0.9993222762802132,0.6940701694749922,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9622700102477744,0.8192414458800958,0.9171093097019413,0.5975546802904186,0.9661955000235132,0.9993222762802132,0.694003263541926,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.996055656448003
0.4322979746223781,0.9615973075240478,0.8192815465546911,0.9171093097019413,0.5975546802904186,0.9661954746273291,0.9993222762802132,0.6940075683499656,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9615973075240478,0.8192815465546911,0.9171093097019413,0.5975546802904186,0.9661900242867554,0.9993222762802132,0.6940701694749922,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9615973075240478,0.8192815465546911,0.9171093097019413,0.5975546802904186,0.9661955000235132,0.9993222762802132,0.694003263541926,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9616116156055179,0.8192806936356783,0.9171093097019413,0.5975546802904186,0.9661954746273291,0.9993222762802132,0.6940075683499656,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9616116156055179,0.8192806936356783,0.9171093097019413,0.5975546802904186,0.9661900242867554,0.9993222762802132,0.6940701694749922,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9616116156055179,0.8192806936356783,0.9171093097019413,0.5975546802904186,0.9661955000235132,0.9993222762802132,0.694003263541926,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9624320562731498,0.8192317867692291,0.9171093097019413,0.5975546802904186,0.9661954746273291,0.9993222762802132,0.6940075683499656,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9624320562731498,0.8192317867692291,0.9171093097019413,0.5975546802904186,0.9661900242867554,0.9993222762802132,0.6940701694749922,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
0.4322979746223781,0.9624320562731498,0.8192317867692291,0.9171093097019413,0.5975546802904186,0.9661955000235132,0.9993222762802132,0.694003263541926,0.9936753374811382,0.8606813256211343,0.9716522381797684,0.99999888348931,0.9960546847429333
