,ENO3,FBA13,FBA23,GAPD6,PGK9,PGMd4,PGMi3,TPI3
247,1.3705448509426787e-07,-9.676435783195032e-06,1.3885852922612686e-05,1.0528257550490584e-07,8.205147693771987e-08,-1.8517945949980685e-06,1.987736778301949e-06,-3.3971219646659404e-06
248,1.3701640000363113e-07,-9.67607185682845e-06,1.3886060742152038e-05,1.0523732751899217e-07,8.201643509698e-08,-1.8518289159885624e-06,1.987730674678957e-06,-3.39804839355278e-06
249,1.3802991816191937e-07,-9.676398194319875e-06,1.3885913176636676e-05,1.0543621048464402e-07,8.221305559312325e-08,-1.8497869780079903e-06,1.986834571022938e-06,-3.397049346486893e-06
250,1.3804009313389545e-07,-9.676493257292128e-06,1.3885853832107388e-05,1.054480697204596e-07,8.222218656969704e-08,-1.8497778214350295e-06,1.9868361949125353e-06,-3.3968237393988687e-06
251,1.3799200360153918e-07,-9.67603670006304e-06,1.3886115993955173e-05,1.0539074801751981e-07,8.217788145608272e-08,-1.849821485947411e-06,1.9868284507438244e-06,-3.397974185219508e-06
252,1.380280991725158e-07,-9.676398882595702e-06,1.3885905900679065e-05,1.0543584652578095e-07,8.221277827784312e-08,-1.8497872158248368e-06,1.9868337544598898e-06,-3.397049014842351e-06
253,1.3803872889184274e-07,-9.676491413399144e-06,1.3885840417060535e-05,1.0544758680119948e-07,8.222178244244455e-08,-1.8497781398376149e-06,1.9868353628611245e-06,-3.396817106482431e-06
254,1.3799137832393169e-07,-9.676037282446248e-06,1.3886113038097394e-05,1.0539048032887076e-07,8.217767833384147e-08,-1.8498217883646283e-06,1.986827622473436e-06,-3.3979698764744154e-06
255,1.3796039866065257e-07,-9.676411138267874e-06,1.3885880434827413e-05,1.054228735974938e-07,8.219937544626418e-08,-1.84986059676898e-06,1.9868282464918097e-06,-3.397036270792503e-06
256,1.3792316622129874e-07,-9.67605148761866e-06,1.3886104852645074e-05,1.0537796257814592e-07,8.216460356492636e-08,-1.8498951183433545e-06,1.9868221233218828e-06,-3.3979647812661974e-06
257,9.970693781724548e-08,2.9112170022730295e-08,3.116684126336366e-07,2.8885090097574562e-08,2.7139898116411782e-08,-1.8554325366560437e-06,1.947295285896933e-06,-2.557357321464337e-07
258,9.970005976356332e-08,2.9128725544122296e-08,3.11846659217796e-07,2.8882090052917416e-08,2.7136940628424627e-08,-1.8554364106191106e-06,1.94729453554873e-06,-2.559373274842961e-07
259,9.970403880288359e-08,2.9115592381580812e-08,3.117052306822465e-07,2.8884190816924615e-08,2.7139017952414538e-08,-1.8554339390900528e-06,1.947294246489404e-06,-2.5577639914365567e-07
260,9.970568726203056e-08,2.911213882266556e-08,3.116680775128167e-07,2.8884824310182463e-08,2.713962977724145e-08,-1.8554330345461842e-06,1.947294423646681e-06,-2.55735679938196e-07
261,9.969869552151069e-08,2.9128694375209732e-08,3.1184632559577713e-07,2.8881810720804424e-08,2.7136657367379802e-08,-1.8554369535351643e-06,1.947293665063217e-06,-2.5593728525429623e-07
262,9.961490832210984e-08,2.9113418028595447e-08,3.116818642623365e-07,2.8866407042471565e-08,2.7121142090165765e-08,-1.8555236438270184e-06,1.9472857102193028e-06,-2.557719480396738e-07
263,9.961604519048707e-08,2.910996413645913e-08,3.1164470620792533e-07,2.8867038981417185e-08,2.7121752571883023e-08,-1.8555227513602672e-06,1.947285883001344e-06,-2.557312265560885e-07
264,9.96094513538992e-08,2.9126521188789485e-08,3.118229802701045e-07,2.886402294954848e-08,2.7118775532044417e-08,-1.8555266708666691e-06,1.9472851359117945e-06,-2.559328503188045e-07
265,8.17724981061474e-08,2.8695271218946724e-08,3.0718575161348127e-07,2.5237691048118904e-08,2.3472822717213883e-08,-1.9009781180301388e-06,1.975239357212983e-06,-2.5511247242070325e-07
266,8.176482424460119e-08,2.8691686384713847e-08,3.0714731569236875e-07,2.523769060402969e-08,2.3472766880585152e-08,-1.9009777627587707e-06,1.9752393732433917e-06,-2.550710251902899e-07
267,8.181177690858021e-08,2.8709004485167218e-08,3.0733291600526513e-07,2.523850417546214e-08,2.347382248193801e-08,-1.9009783454038143e-06,1.975239412144781e-06,-2.5527656536403816e-07
268,8.177158861144564e-08,2.869524477239446e-08,3.0718546617514164e-07,2.5237498535446434e-08,2.3472629871474502e-08,-1.9009782281642629e-06,1.975238484259285e-06,-2.5511239601469943e-07
269,8.176380106306169e-08,2.8691658367943764e-08,3.071470132121057e-07,2.5237481882101065e-08,2.3472557774848957e-08,-1.90097795993438e-06,1.975238517795031e-06,-2.5507094741916703e-07
270,8.181058319678414e-08,2.870897369427953e-08,3.0733258371551386e-07,2.5238287459927733e-08,2.3473604735761017e-08,-1.9009785443557805e-06,1.975238545528101e-06,-2.552764661047872e-07
271,8.169757848008884e-08,2.8693217432913137e-08,3.071635809037687e-07,2.522338626853582e-08,2.3458475045508645e-08,-1.9010493446103283e-06,1.9752329954507737e-06,-2.55105800286504e-07
272,8.16896772448672e-08,2.8689629502229345e-08,3.071251118424989e-07,2.522336783883361e-08,2.3458400245533403e-08,-1.901049079933159e-06,1.975233026922198e-06,-2.5506433742883416e-07
273,8.173566357072558e-08,2.870694007260133e-08,3.0731062911071305e-07,2.5224147215396897e-08,2.345941739543937e-08,-1.9010496661309158e-06,1.9752330260472216e-06,-2.552698307677591e-07
274,8.272604645753745e-08,2.870293892863409e-08,3.0726879879372504e-07,2.5423201099883382e-08,2.3665958058917757e-08,-1.8989313223196254e-06,1.974270479632772e-06,-2.550166661574984e-07
275,8.271763363154605e-08,2.8699346004979914e-08,3.0723027566459393e-07,2.542315913345305e-08,2.3665857935882897e-08,-1.8989311182233371e-06,1.9742704966732946e-06,-2.5497517419648124e-07
276,8.276487051261938e-08,2.871666621185177e-08,3.074158974603059e-07,2.5423983585071145e-08,2.3666927456656925e-08,-1.8989315829761398e-06,1.974270521491197e-06,-2.551807207756959e-07
277,8.272417062471504e-08,2.8702903141289626e-08,3.072684123806013e-07,2.5422957294907178e-08,2.36657115122111e-08,-1.8989316144161046e-06,1.974269606645087e-06,-2.5501654009113176e-07
278,8.271700835393858e-08,2.869932182002425e-08,3.072300145956497e-07,2.542296906327124e-08,2.3665668536171705e-08,-1.8989312732749816e-06,1.974269650453065e-06,-2.549751195179973e-07
279,8.264987627626398e-08,2.8700871703317415e-08,3.0724648286684086e-07,2.5408797288406504e-08,2.3651506750928947e-08,-1.8990032076717075e-06,1.974264023811194e-06,-2.5500994725970784e-07
280,8.26421455712989e-08,2.8697287708860957e-08,3.0720805654915745e-07,2.5408797288406504e-08,2.3651451808767016e-08,-1.8990028992960136e-06,1.9742640607236723e-06,-2.5496850966644224e-07
281,8.268807505373843e-08,2.871459596741321e-08,3.0739354772713057e-07,2.5409563786382705e-08,2.3652456891719645e-08,-1.8990034760532158e-06,1.974264066090404e-06,-2.5517398571266777e-07
282,9.282712198910305e-08,2.9116821890504582e-08,3.117371472627361e-07,2.899112551413285e-08,2.7257991828087688e-08,-1.8552700043118115e-06,1.947349479909193e-06,-2.5569652810472805e-07
283,9.531805744700249e-08,2.9113478123346887e-08,3.117013085973675e-07,2.8992232406488405e-08,2.7249378046741504e-08,-1.8552927760823918e-06,1.9473436544238842e-06,-2.556600564029843e-07
284,1.0055100574390963e-07,2.9150119540997903e-08,3.121014728879601e-07,2.8967759427289682e-08,2.7239242253495128e-08,-1.8547086396866982e-06,1.947458276598042e-06,-2.5612066981866606e-07
285,9.284275392928977e-08,2.911679246581412e-08,3.117368277960608e-07,2.8990847222853947e-08,2.7257660074365975e-08,-1.8552706071963482e-06,1.947348650961384e-06,-2.5569653550007107e-07
286,9.529583167022794e-08,2.9113446565094785e-08,3.1170096759236543e-07,2.899197011629884e-08,2.7249203267279767e-08,-1.8552930542509526e-06,1.947343032538157e-06,-2.5565997247012357e-07
287,1.005498688755324e-07,2.91500883139306e-08,3.1210113504709374e-07,2.8967490101061703e-08,2.7238972661854446e-08,-1.85470915054803e-06,1.947457431049828e-06,-2.561206202165252e-07
288,9.338344852949378e-08,2.9114700962342752e-08,3.1171416153830123e-07,2.8972444540698028e-08,2.723721222869236e-08,-1.8553635238488013e-06,1.9473397761521824e-06,-2.556945129761042e-07
289,9.575069270795213e-08,2.9111354835225065e-08,3.11678297726381e-07,2.8973538707122166e-08,2.7229201863534707e-08,-1.855385066877447e-06,1.9473350310229526e-06,-2.556578988233138e-07
290,8.035863174882253e-08,2.9127368556929703e-08,3.1184974230713536e-07,2.8966350068548863e-08,2.7281515216836732e-08,-1.8552290184765889e-06,1.947368925295756e-06,-2.558367461131563e-07
291,8.090438541330514e-08,2.8664310045131355e-08,3.0683966240063754e-07,2.5025745031825863e-08,2.327757914677084e-08,-1.9013201555395653e-06,1.975191429671924e-06,-2.550297386468784e-07
292,8.090489700407487e-08,2.8660769470449435e-08,3.068015712592853e-07,2.5026115638149268e-08,2.3277900794644105e-08,-1.9013198038209114e-06,1.975191500657179e-06,-2.549882714697471e-07
293,8.090381697911653e-08,2.8677790302721472e-08,3.069847262504588e-07,2.502461977915704e-08,2.327661506704333e-08,-1.901320871411372e-06,1.9751913221264923e-06,-2.5519365027865034e-07
294,8.090381697911653e-08,2.8660742295375144e-08,3.068012798257413e-07,2.502591145425725e-08,2.3277693540291536e-08,-1.9013200738271512e-06,1.9751906758433982e-06,-2.5498819530844763e-07
295,8.090268011073931e-08,2.867776301299957e-08,3.0698443348464716e-07,2.502440683838092e-08,2.3276401775853064e-08,-1.9013210899032627e-06,1.9751904809547767e-06,-2.5519358679503517e-07
296,8.083355851340457e-08,2.8662361789605366e-08,3.068187319765769e-07,2.501189548531624e-08,2.3263685050610782e-08,-1.9013901901843155e-06,1.975185234443029e-06,-2.5502375232660645e-07
297,8.083395641733661e-08,2.865882146445173e-08,3.0678064433242724e-07,2.501226915863075e-08,2.3264009300569263e-08,-1.9013898402420186e-06,1.975185312604773e-06,-2.5498228345410823e-07
298,8.083287639237825e-08,2.8675840466012818e-08,3.0696377517625e-07,2.5010762447208457e-08,2.3262713590285408e-08,-1.9013909025034081e-06,1.9751851146546846e-06,-2.551876571089311e-07
299,8.185594424503506e-08,2.867194758122408e-08,3.0692239100238444e-07,2.5210841816947216e-08,2.347028126839165e-08,-1.8992751349476518e-06,1.974222539755969e-06,-2.549340103213298e-07
300,8.185634214896709e-08,2.8668407271117985e-08,3.068843030251678e-07,2.5211215212705973e-08,2.3470605025254984e-08,-1.899274783349425e-06,1.974222603342155e-06,-2.5489254248944876e-07
301,8.185514843717102e-08,2.868542717891793e-08,3.070674474137114e-07,2.5209709528239976e-08,2.3469312174662776e-08,-1.8992758163828118e-06,1.9742224157157557e-06,-2.550979220361516e-07
302,8.185480737665786e-08,2.8671920376400297e-08,3.069220993467958e-07,2.521063208194008e-08,2.3470071633131112e-08,-1.8992753190135215e-06,1.974221686239417e-06,-2.549339450379391e-07
303,8.185531896742759e-08,2.8668380111625712e-08,3.0688401181366837e-07,2.5211006990377705e-08,2.3470396662197277e-08,-1.8992749621366677e-06,1.9742217510356977e-06,-2.5489247579280056e-07
304,8.185418209905036e-08,2.8685400250276865e-08,3.0706715847816923e-07,2.520951107587432e-08,2.3469111160977912e-08,-1.899276011419669e-06,1.9742215602473217e-06,-2.550978434707421e-07
305,8.178488997145905e-08,2.8669997759675627e-08,3.069014439249784e-07,2.5196941089156155e-08,2.345633631534345e-08,-1.8993456670674824e-06,1.9742162728484782e-06,-2.5492805996361016e-07
306,8.178534471880994e-08,2.8666457745313628e-08,3.068633598890536e-07,2.5197316733116537e-08,2.3456661668369225e-08,-1.8993453190378532e-06,1.9742163358300755e-06,-2.5488659161077015e-07
307,8.1784094163595e-08,2.8683476179214413e-08,3.070464837384712e-07,2.5195821859447243e-08,2.3455375908676065e-08,-1.8993463789356284e-06,1.9742161433428123e-06,-2.550919395052746e-07
308,2.111772232638032e-07,-2.5091696423945587e-07,8.550265988560569e-07,3.8276890323984964e-08,3.520010771057569e-08,-1.8457935163210991e-06,1.9494604239100368e-06,-4.743515858831107e-07
309,6.421686293833771e-08,-2.5087988127272574e-07,8.54889321999508e-07,3.7905852234842996e-08,3.400919066417346e-08,-1.8476275738945418e-06,1.9490800431517945e-06,-4.7429061714177045e-07
310,1.1140747346871648e-07,-2.5084783073140047e-07,8.552829058317001e-07,3.812921933743496e-08,3.494994210554748e-08,-1.8466571731024986e-06,1.9493406896279214e-06,-4.7464044356708505e-07
311,9.117383115153645e-08,-2.511940419897081e-07,8.520731853423058e-07,3.466351850001103e-08,3.1416878264276665e-08,-1.8922470488291763e-06,1.9770441831478764e-06,-4.74898466254611e-07
312,9.211669294018066e-08,-2.5116576394679286e-07,8.523371661794954e-07,3.4841795004680876e-08,3.1603359486884544e-08,-1.890215184367257e-06,1.9760811767534578e-06,-4.750260987474017e-07
313,1.9587730548664692e-07,-4.989403061166571e-06,1.2213472246003219e-05,1.7309084365813018e-07,1.324125296392649e-07,-1.7697569727204572e-06,1.9692406994940778e-06,-5.786982003386298e-06
314,1.958894699782832e-07,-4.989390995313545e-06,1.2213466106913986e-05,1.7310799060865636e-07,1.3242572486022244e-07,-1.7697456420017453e-06,1.9692428840073318e-06,-5.7868835432461915e-06
315,1.9583245602916574e-07,-4.989441837707558e-06,1.2213509535285992e-05,1.7302846533340244e-07,1.3236473110698858e-07,-1.7697989370744187e-06,1.969232609091793e-06,-5.787491692314403e-06
316,1.9588793520597392e-07,-4.989391600919136e-06,1.2213467925903387e-05,1.73107795209404e-07,1.3242552137694187e-07,-1.76974631716836e-06,1.969242071134616e-06,-5.78688500518787e-06
317,1.9583120547395086e-07,-4.989441959948056e-06,1.221350521518616e-05,1.7302806476493515e-07,1.3236436908039065e-07,-1.7697995947375247e-06,1.969231799892465e-06,-5.787488232384038e-06
318,1.957897666216013e-07,-4.989408763349882e-06,1.2213452237119783e-05,1.7307637611985172e-07,1.3239809451060823e-07,-1.7698517371082546e-06,1.969231110593048e-06,-5.786974902634236e-06
319,1.9580176058298093e-07,-4.989398363205189e-06,1.221344336954644e-05,1.7309319000347045e-07,1.3241100045319892e-07,-1.7698405087378482e-06,1.969233275980185e-06,-5.786873816554516e-06
320,1.9574468979044468e-07,-4.9894507620190635e-06,1.2213487025292125e-05,1.7301363253174884e-07,1.3235000040573775e-07,-1.769893795672473e-06,1.9692230023822845e-06,-5.787480770251888e-06
321,1.7762090465112126e-07,-4.990009079810043e-06,1.22111409837089e-05,1.7034363697376875e-07,1.2964438936367145e-07,-1.813027381558641e-06,1.994873648948177e-06,-5.787221679123346e-06
322,1.7763301229933861e-07,-4.9899950435747114e-06,1.221113552674069e-05,1.7036085453447927e-07,1.296576174287991e-07,-1.8130159205043128e-06,1.9948756284994075e-06,-5.787125617495725e-06
323,1.7757639625415325e-07,-4.99004904826183e-06,1.2211176681375944e-05,1.7028099907889782e-07,1.2959640947949984e-07,-1.8130698062890358e-06,1.994866292512412e-06,-5.7877311819451134e-06
324,1.7761971093932516e-07,-4.9900072526109565e-06,1.2211139392093173e-05,1.7034341270871778e-07,1.2964415966936968e-07,-1.813027790120714e-06,1.9948728323251203e-06,-5.787220599434923e-06
325,1.7763193227438023e-07,-4.9899984088160635e-06,1.2211133253003935e-05,1.7036048038931995e-07,1.296572992332424e-07,-1.8130163184082446e-06,1.994874852169256e-06,-5.78712293725081e-06
326,1.7757520254235715e-07,-4.990049378842372e-06,1.2211173952891839e-05,1.7028081100711745e-07,1.2959624232067833e-07,-1.8130700745189186e-06,1.994865463464021e-06,-5.787729638789752e-06
327,1.7755121461959789e-07,-4.990014251677915e-06,1.2211115745230929e-05,1.7033173804748006e-07,1.2963263885273392e-07,-1.8131028411971783e-06,1.994866813065429e-06,-5.78720867504864e-06
328,1.7756326542439638e-07,-4.990005135449666e-06,1.221110960614169e-05,1.703488059501268e-07,1.2964577064916545e-07,-1.8130914227754147e-06,1.994868779243904e-06,-5.787109889049403e-06
329,1.7750659253579215e-07,-4.990054286293682e-06,1.2211152352392673e-05,1.7026906307116008e-07,1.2958462110388566e-07,-1.813145116713599e-06,1.9948594089290684e-06,-5.787718689649722e-06
330,1.7853028566605644e-07,-4.989998606303397e-06,1.2211171906528763e-05,1.7048058076341024e-07,1.2978900626329018e-07,-1.8111096496528016e-06,1.993985533900777e-06,-5.787129916401575e-06
331,1.7854222278401719e-07,-4.989988250294168e-06,1.2211167131681576e-05,1.7049770884014492e-07,1.2980218391258315e-07,-1.81109825122996e-06,1.993987524586278e-06,-5.78703282955173e-06
332,1.784856635822507e-07,-4.990037045146654e-06,1.2211209195811536e-05,1.7041810074225339e-07,1.297411418518541e-07,-1.8111519450219398e-06,1.99397814967583e-06,-5.787639424810671e-06
333,1.7852948985819237e-07,-4.989996062584864e-06,1.2211173952891839e-05,1.7048062561642038e-07,1.2978899992330953e-07,-1.811109741006755e-06,1.993984763227811e-06,-5.787132001300994e-06
334,1.7854125644589655e-07,-4.989986695576988e-06,1.2211167813802605e-05,1.7049760647758205e-07,1.2980205164295384e-07,-1.8110984861533692e-06,1.993986728414798e-06,-5.787032321569185e-06
335,1.7848486777438666e-07,-4.990035512114193e-06,1.2211209195811536e-05,1.7041800903783155e-07,1.2974103734842565e-07,-1.8111521103455325e-06,1.993977364442986e-06,-5.787640484653313e-06
336,1.7846076616478967e-07,-4.990002673598583e-06,1.2211150760776945e-05,1.70468839488791e-07,1.2977736605019124e-07,-1.8111853649819905e-06,1.993978649234601e-06,-5.787119831151665e-06
337,1.7847253275249386e-07,-4.989994919733372e-06,1.221114507643506e-05,1.7048575706724026e-07,1.297903701061396e-07,-1.8111740729456738e-06,1.993980622182229e-06,-5.787020301656343e-06
338,1.7841597355072733e-07,-4.99004695095494e-06,1.2211183502586211e-05,1.7040604594065198e-07,1.2972928801211273e-07,-1.8112277993010968e-06,1.993971239651915e-06,-5.787624539312889e-06
339,1.9528437178450986e-07,-4.9897769777680834e-06,1.2212200545036467e-05,1.7255805896676526e-07,1.3194481607043534e-07,-1.7702812200184281e-06,1.9691525538616526e-06,-5.786847185052391e-06
340,1.9529630890247065e-07,-4.989770343875508e-06,1.2212193269078853e-05,1.7257497274270062e-07,1.3195784191017378e-07,-1.7702700353605597e-06,1.969154711117012e-06,-5.78674694448611e-06
341,1.9523946548360985e-07,-4.989818008210878e-06,1.2212237379571887e-05,1.7249560295418134e-07,1.3189697628665162e-07,-1.7703232189389775e-06,1.969144456809078e-06,-5.7873548155009174e-06
342,1.952830075424572e-07,-4.989781026527032e-06,1.2212200090289114e-05,1.7255769509116892e-07,1.3194449727336327e-07,-1.7702818579862561e-06,1.9691517492281817e-06,-5.7868450726850365e-06
343,1.9529511519067452e-07,-4.989769499749193e-06,1.2212195542815609e-05,1.7257487286426174e-07,1.3195771447782089e-07,-1.770270493336136e-06,1.969153940944184e-06,-5.786748456831914e-06
344,1.952382717718137e-07,-4.9898199533364406e-06,1.221223533320881e-05,1.7249545650188658e-07,1.3189685426641916e-07,-1.7703236578774952e-06,1.9691436899104227e-06,-5.787352856354206e-06
345,1.9519654870236988e-07,-4.989784989467446e-06,1.2212177352921573e-05,1.7254330640648075e-07,1.3193014651666918e-07,-1.7703759038948085e-06,1.969142954361426e-06,-5.786835821851862e-06
346,1.9520848582033068e-07,-4.98977494423988e-06,1.2212169394842933e-05,1.7256041510982367e-07,1.3194332550798754e-07,-1.7703647378147442e-06,1.969145106493235e-06,-5.786736675589267e-06
347,1.9515186977514526e-07,-4.9898250640922905e-06,1.2212205547257327e-05,1.7248091736810078e-07,1.3188239550475725e-07,-1.7704178440868096e-06,1.9691348679904478e-06,-5.787338954597833e-06
348,1.7707782262732508e-07,-4.990383968635037e-06,1.2209875194457707e-05,1.6982445370794522e-07,1.2918880156896804e-07,-1.813514602488908e-06,1.9947994451147822e-06,-5.7870758676572525e-06
349,1.7708947552819157e-07,-4.990372101383375e-06,1.2209869737489498e-05,1.6984162068411912e-07,1.2920200450987872e-07,-1.813503326175692e-06,1.994801376903971e-06,-5.7869797003839984e-06
350,1.7703308685668162e-07,-4.9904236392911655e-06,1.2209915212224589e-05,1.6976210648333992e-07,1.2914106542992465e-07,-1.813557032548374e-06,1.9947920592675447e-06,-5.7875879388961816e-06
351,1.7707679944578558e-07,-4.9903822400419074e-06,1.220987769556814e-05,1.6982423259315205e-07,1.2918855522435664e-07,-1.8135148405207249e-06,1.994798620961377e-06,-5.787078617345318e-06
352,1.7708879340716519e-07,-4.990371607705172e-06,1.2209869055368472e-05,1.6984123610286342e-07,1.2920163855738474e-07,-1.813503470060596e-06,1.994800568330305e-06,-5.786979711347451e-06
353,1.770320636751421e-07,-4.9904219523708815e-06,1.2209909755256375e-05,1.6976188046968765e-07,1.2914085703260615e-07,-1.8135572084077012e-06,1.9947912466254883e-06,-5.787584856494118e-06
354,1.7700853049973375e-07,-4.990391383254352e-06,1.2209851774969138e-05,1.6981270171967378e-07,1.291771945933877e-07,-1.813589676658012e-06,1.9947926066934943e-06,-5.7870629596535935e-06
355,1.7702041077427566e-07,-4.990376351607666e-06,1.2209848591737684e-05,1.6982975678536685e-07,1.2919025426587176e-07,-1.8135784003447952e-06,1.994794573615823e-06,-5.78696845193738e-06
356,1.7696379472909032e-07,-4.990432013486181e-06,1.2209889291625585e-05,1.6975045756539853e-07,1.291295666859104e-07,-1.813632048097702e-06,1.994785254591977e-06,-5.7875730291201836e-06
357,1.7798640783439623e-07,-4.990375631193663e-06,1.2209907254145946e-05,1.699611853894778e-07,1.2933321607796512e-07,-1.8115976850942338e-06,1.9939112205726173e-06,-5.7869844214525874e-06
358,1.7799834495235698e-07,-4.9903627235352826e-06,1.2209897931825251e-05,1.6997806512319968e-07,1.2934615755137884e-07,-1.8115862860405491e-06,1.993913211675617e-06,-5.786884552105852e-06
359,1.7794178575059052e-07,-4.990414274845158e-06,1.2209945225549745e-05,1.6989888103335904e-07,1.2928551856210627e-07,-1.8116398921424197e-06,1.9939038508828166e-06,-5.787494799443868e-06
360,1.7798527096601904e-07,-4.9903722523528894e-06,1.2209911801619455e-05,1.6996098943511395e-07,1.2933297451013168e-07,-1.8115979241452003e-06,1.9939104214270487e-06,-5.786988560871104e-06
361,1.7799720808397979e-07,-4.990363375968431e-06,1.2209900660309358e-05,1.6997810363406085e-07,1.2934617496973726e-07,-1.8115866110834389e-06,1.9939123973429938e-06,-5.786886491471187e-06
362,1.7794059203879442e-07,-4.990413369774576e-06,1.2209940905449914e-05,1.698984420650529e-07,1.2928511501490193e-07,-1.8116402812058492e-06,1.9939030246284057e-06,-5.787492861513148e-06
363,1.7791688833312946e-07,-4.990380009142478e-06,1.220988610839413e-05,1.6994940077452725e-07,1.2932153561689627e-07,-1.8116732241169704e-06,1.9939043458602124e-06,-5.7869737698060305e-06
364,1.7792848439057707e-07,-4.990371826234459e-06,1.2209878377689165e-05,1.6996651111544914e-07,1.29334727952575e-07,-1.8116620490752301e-06,1.993906296510896e-06,-5.786874454044578e-06
365,1.778722094059049e-07,-4.990421414543286e-06,1.2209922488182201e-05,1.6988711069865214e-07,1.292738903788809e-07,-1.811715542500848e-06,1.9938969552268483e-06,-5.7874836840589964e-06
366,1.6026335060957426e-08,2.422467186474943e-08,2.492165251388734e-07,1.1844164982122152e-08,8.24872607111532e-09,-1.949784275367961e-06,1.9676682390099004e-06,-2.141875055650111e-07
367,1.6008871945151583e-08,2.422308236838924e-08,2.492000382714465e-07,1.18401546345126e-08,8.244787813192421e-09,-1.949802229006536e-06,1.967664278300274e-06,-2.141768548069578e-07
368,1.6789026556962485e-08,2.423040886390235e-08,2.492766456585471e-07,1.1994559789840764e-08,8.405014635453829e-09,-1.9477499856529544e-06,1.966519702351244e-06,-2.141046355208509e-07
369,2.0511162787814008e-08,2.4435204415015167e-08,2.51400397666135e-07,1.4307831364135382e-08,6.876473614700687e-09,-1.9143165382242982e-06,1.937025002850178e-06,-2.1510961342730006e-07
370,2.0510865294718315e-08,2.4435179865459257e-08,2.5140014398017385e-07,1.4308440363097752e-08,6.8704973858572946e-09,-1.914316365580579e-06,1.9370251863099013e-06,-2.1510915487743526e-07
371,2.048513289819873e-08,2.443341078381633e-08,2.513816809157632e-07,1.4294871397702023e-08,6.855832340637441e-09,-1.9143459561266025e-06,1.937047310195641e-06,-2.1509988831769355e-07
372,1.6582249044857448e-08,2.422018232528888e-08,2.491603289245248e-07,1.1749063569266305e-08,1.0550117829919228e-08,-1.949277306678709e-06,1.967772733965073e-06,-2.1398846514197878e-07
373,1.658188472137721e-08,2.4220157164544493e-08,2.4916006874375896e-07,1.1749049441678315e-08,1.0550062605431051e-08,-1.949276221324681e-06,1.9677717383371536e-06,-2.1398833724428637e-07
374,1.656472943496268e-08,2.4218621486665548e-08,2.491441219998336e-07,1.1744295619342536e-08,1.0544778822037595e-08,-1.949295429071185e-06,1.967768279831164e-06,-2.139780837240313e-07
375,1.736214769241899e-08,2.4227504754725362e-08,2.492369179374343e-07,1.1902968125032663e-08,1.0711489416151757e-08,-1.947222562356484e-06,1.9666287751135776e-06,-2.1391656279678983e-07
376,1.7361818922313234e-08,2.422747915024073e-08,2.4923665192799765e-07,1.1902948376940614e-08,1.071141614641946e-08,-1.9472219419304645e-06,1.96662786800662e-06,-2.139164397840787e-07
377,1.734450254107416e-08,2.4225941374644045e-08,2.492206810922326e-07,1.1898167201485066e-08,1.0706122027109854e-08,-1.9472413578722192e-06,1.966624327466861e-06,-2.1390622689798636e-07
378,2.706491994874851e-08,-2.680787475054797e-07,7.769971830384749e-07,2.0727665694941777e-08,1.7892963035271575e-08,-1.9080675227309866e-06,1.9385580235650208e-06,-4.0883510416726924e-07
379,9.689755152414569e-08,-5.318845063652149e-06,1.1971961612289306e-05,1.461690322113185e-07,1.0935507328076363e-07,-1.8712833884969096e-06,1.9840068305991424e-06,-5.3286139676256275e-06
380,1.8335140196206173e-08,2.9181122115917724e-08,2.046128216304233e-07,1.9536133155639845e-08,2.1917161082980055e-08,-1.9154931904509466e-06,1.936799985614105e-06,-1.8197118144562454e-07
381,1.833777073083093e-08,2.9176555009133815e-08,2.0458067873097008e-07,1.9497860215267337e-08,2.1863536132796582e-08,-1.915493641415462e-06,1.9367998891257803e-06,-1.819343719289268e-07
382,1.8332370417008508e-08,2.919836367782855e-08,2.0473462575276716e-07,1.9512667703835973e-08,2.1893246952538543e-08,-1.915495113827105e-06,1.936799604946814e-06,-1.8211334399092366e-07
383,1.8334738702318124e-08,2.9181086599080856e-08,2.0461257815851397e-07,1.9536158912814017e-08,2.191688429960953e-08,-1.915492775904226e-06,1.936798951310593e-06,-1.819710362601116e-07
384,1.833737744213072e-08,2.9176519578491027e-08,2.0458043370474852e-07,1.9497784053967848e-08,2.1863128796956177e-08,-1.91549322679156e-06,1.93679885531591e-06,-1.819342311804029e-07
385,1.8331981659134956e-08,2.919832827819394e-08,2.047343811706348e-07,1.951255224064141e-08,2.1892800256689823e-08,-1.9154946989814437e-06,1.936798570236621e-06,-1.8211319699652786e-07
386,1.8308879308861267e-08,2.917861666174026e-08,2.0459559307850486e-07,1.9531503969716372e-08,2.1889938221211425e-08,-1.9155222345359953e-06,1.936790150972934e-06,-1.8196033762401566e-07
387,1.8311541501972624e-08,2.9174049154777337e-08,2.045634496794513e-07,1.9493025638084305e-08,2.183597382228973e-08,-1.915522694572532e-06,1.9367900724978693e-06,-1.8192353185009227e-07
388,1.8306123322016282e-08,2.919585889141121e-08,2.0471740125316273e-07,1.9508068271889563e-08,2.1866084456978463e-08,-1.9155241528879472e-06,1.9367897718776922e-06,-1.8210248910676636e-07
389,1.4575705463285625e-08,2.884598480153329e-08,2.023314928933928e-07,1.009359840153934e-08,8.790015043093348e-09,-1.951212293960225e-06,1.967435084640654e-06,-1.807074276225732e-07
