,ENO3,FBA13,FBA23,GAPD6,PGK9,PGMd4,PGMi3,TPI3
12,1.0567674735284528e-07,2.513551773351017e-08,2.587537244469473e-07,2.185072084034956e-08,1.954931774794666e-08,-1.8681385759395446e-06,1.966805375970206e-06,-2.1315452686482102e-07
13,1.0570147424004973e-07,2.5148410759614104e-08,2.588888235455223e-07,2.1848339377267267e-08,1.9547410523568235e-08,-1.868142928964701e-06,1.9668047412216724e-06,-2.13307499049545e-07
14,1.0468585287526366e-07,2.510708683839708e-08,2.584489115498023e-07,2.1792026610317757e-08,1.949852243554595e-08,-1.8684834424990081e-06,1.9667402922081768e-06,-2.1292939497946466e-07
15,1.0468238542671317e-07,2.5120009075292797e-08,2.585842145408357e-07,2.1791039618579422e-08,1.949768149711595e-08,-1.868486065966668e-06,1.966739822950674e-06,-2.13080645850342e-07
16,1.0559574548096863e-07,2.5133891559403637e-08,2.5873689230015984e-07,2.183754293366702e-08,1.953645117902525e-08,-1.8682328884013024e-06,1.966798171532038e-06,-2.1315182935832328e-07
17,1.0796554761327569e-07,2.5100643080126653e-08,2.583669377331788e-07,2.1767752392265468e-08,1.9668131151506785e-08,-1.869030316802012e-06,1.966660870856576e-06,-2.1295444939482128e-07
18,1.37577160330693e-07,-2.6720716068575395e-07,7.853752777009504e-07,3.2132603196288745e-08,2.8011382158243947e-08,-1.8099871493945847e-06,1.9406483406624426e-06,-4.057128782360229e-07
19,1.3757824035565136e-07,-2.672125440545332e-07,7.85327245012013e-07,3.213329326928748e-08,2.8011930303106783e-08,-1.809986066451862e-06,1.940648557001361e-06,-4.0565902156841643e-07
20,1.3757244232692756e-07,-2.6718658684386505e-07,7.85558029292588e-07,3.213011384728404e-08,2.8009399744011176e-08,-1.8099911077286655e-06,1.9406475490907398e-06,-4.059283595890528e-07
21,1.3756988437307882e-07,-2.6714827695804985e-07,7.858861295062525e-07,3.22581829685642e-08,2.813873303808556e-08,-1.809394971554346e-06,1.9407657798644867e-06,-4.0608112644713567e-07
22,1.3757119177171262e-07,-2.671536578145972e-07,7.858384378778284e-07,3.225888062924342e-08,2.813929006473259e-08,-1.8093938418510278e-06,1.9407660056501405e-06,-4.06027204163939e-07
23,1.3756522321273223e-07,-2.671276644049867e-07,7.860691653149844e-07,3.225576367463234e-08,2.813681984625838e-08,-1.8093985044914863e-06,1.9407650736390037e-06,-4.0629677023425095e-07
24,1.374634166495525e-07,-2.6714974804870783e-07,7.858732828935899e-07,3.224368533977228e-08,2.812452803979681e-08,-1.80950856114038e-06,1.9407558034027786e-06,-4.0608325074982255e-07
25,1.374651787955372e-07,-2.6715513156165197e-07,7.85825079674396e-07,3.224437325130558e-08,2.8125072715212696e-08,-1.8095075060964558e-06,1.9407560147227677e-06,-4.060292480012606e-07
26,1.374592670799757e-07,-2.6712918295543594e-07,7.8605540920762e-07,3.224117368916257e-08,2.8122512596429055e-08,-1.8095126365212815e-06,1.9407549881137407e-06,-4.0629839898477077e-07
27,1.0684880180633627e-07,-2.6764674275153266e-07,7.814443847564688e-07,2.8280255710139143e-08,2.3810754951059113e-08,-1.866614478984729e-06,1.9687997651051646e-06,-4.057871853663502e-07
28,1.0694543561839963e-07,-2.6765216681698224e-07,7.813958404767619e-07,2.82805913236206e-08,2.3809491045412298e-08,-1.866612779011234e-06,1.968800220481893e-06,-4.0573325163495433e-07
29,1.1025605317627196e-07,-2.675761839725593e-07,7.820742666808654e-07,2.846577009524287e-08,2.396236678525732e-08,-1.8653779090271885e-06,1.9690077540923767e-06,-4.061769273424557e-07
30,1.1026128277080717e-07,-2.67596827751482e-07,7.818902076905944e-07,2.846950636348211e-08,2.3967032386496e-08,-1.865372359688422e-06,1.969008090396307e-06,-4.059604764312247e-07
31,1.1010331490979297e-07,-2.675973116603645e-07,7.819048164492416e-07,2.8407623985787774e-08,2.426554943091297e-08,-1.865356816566077e-06,1.9690172710896887e-06,-4.060636705216503e-07
32,1.1014941492248907e-07,-2.6757070601625125e-07,7.821363965376804e-07,2.819764026787408e-08,2.3078917471552884e-08,-1.8654854780919552e-06,1.9689967259111758e-06,-4.0631049737596155e-07
33,1.1002009614458077e-07,-2.675940224680648e-07,7.819322718205513e-07,2.8393310265439897e-08,2.4246266105976133e-08,-1.865456592753389e-06,1.969009022267701e-06,-4.0611183411477276e-07
34,1.1003123745467749e-07,-2.67599442603251e-07,7.818869107723003e-07,2.8393070485022157e-08,2.42415092721604e-08,-1.865454915872533e-06,1.969008722824066e-06,-4.06057929031034e-07
35,1.0822253670994544e-07,-2.6766769942532386e-07,7.814152809260122e-07,3.317379647371776e-08,3.850779892178302e-08,-1.864626813841141e-06,1.969094641221608e-06,-4.064101428172739e-07
36,1.0811947959155076e-07,-2.676383818190351e-07,7.815184517312446e-07,2.8442815033780097e-08,2.3979448010580384e-08,-1.8640950693712063e-06,1.967723200382573e-06,-4.0570565383861884e-07
37,1.0819161389008512e-07,-2.676438116500787e-07,7.814703053554695e-07,2.8443178649167903e-08,2.397817222554721e-08,-1.8640937737771763e-06,1.9677235631862967e-06,-4.0565153047733565e-07
38,1.1151843182233279e-07,-2.67567810339748e-07,7.821490157766675e-07,2.8628475728931235e-08,2.412979183130659e-08,-1.8628803919359383e-06,1.9679314038534856e-06,-4.0609566188802045e-07
39,1.1152371826028683e-07,-2.675884816980973e-07,7.819650136298152e-07,2.863220751464501e-08,2.413443606075205e-08,-1.8628749390171143e-06,1.967931707963373e-06,-4.058788587156005e-07
40,1.1136825150970252e-07,-2.675889367904955e-07,7.819803613529075e-07,2.8570289394708185e-08,2.443367871918234e-08,-1.8628657003168685e-06,1.9679409295959618e-06,-4.0598218153942156e-07
41,1.0956256346617009e-07,-2.6765710261948816e-07,7.815073672645667e-07,3.3270424085879435e-08,3.86233383053991e-08,-1.862206221816306e-06,1.9679923039953943e-06,-4.0634545486165253e-07
42,1.1128673804705613e-07,-2.675856461123746e-07,7.820069072295155e-07,2.8555708738581265e-08,2.4414028743091624e-08,-1.8629624336876133e-06,1.967932610993091e-06,-4.06030070967088e-07
43,1.1129003496535006e-07,-2.675910735368011e-07,7.819560892130539e-07,2.8555630415816324e-08,2.4409867516173023e-08,-1.8629632001428173e-06,1.9679323780660573e-06,-4.059761942176721e-07
44,1.0948434692181763e-07,-2.67659418307633e-07,7.81489632117882e-07,3.3353755153620046e-08,3.877204762803288e-08,-1.8621847538217151e-06,1.968017975064798e-06,-4.0633149878881e-07
45,1.965853471119772e-07,-5.318450033951713e-06,1.1981348279732627e-05,1.42186672297262e-07,9.409073711830195e-08,-1.7575791878152249e-06,1.9546456313048344e-06,-5.341061052563357e-06
46,1.965934188774554e-07,-5.318484279143441e-06,1.1981344641753822e-05,1.421999208141289e-07,9.409928497516873e-08,-1.7575715546305996e-06,1.954647102105021e-06,-5.3409278656102455e-06
47,1.28969702473114e-07,3.056080728064404e-08,2.146700399108248e-07,2.3987687853416206e-08,2.197074611132166e-08,-1.8172299876336196e-06,1.93897836795294e-06,-1.7912171358452306e-07
48,1.2896947509943854e-07,3.05563632704885e-08,2.1463854271708274e-07,2.3987930884705744e-08,2.1970944175109253e-08,-1.8172296206431644e-06,1.938978441534616e-06,-1.7908653096587734e-07
49,1.2896731504952186e-07,3.0577690055661425e-08,2.1478965694932126e-07,2.3986965996813936e-08,2.1970033098339666e-08,-1.817233388054623e-06,1.938977690797824e-06,-1.792594960426004e-07
50,1.289679971705482e-07,3.0560773975254335e-08,2.1466980254514207e-07,2.3987448569129374e-08,2.1970493618850284e-08,-1.8172312053787217e-06,1.9389773428109648e-06,-1.7912170754009595e-07
51,1.2896578027721262e-07,3.055634185380931e-08,2.1463839000590568e-07,2.3987687624432708e-08,2.197058637798399e-08,-1.8172329291412117e-06,1.938977003190199e-06,-1.7908650545850335e-07
52,1.2896890666524993e-07,3.0577634025502614e-08,2.1478925815721086e-07,2.3986691178451425e-08,2.1969942087807223e-08,-1.817230798935424e-06,1.9389774172261397e-06,-1.792595531558772e-07
53,1.2886926015198696e-07,3.055813236252282e-08,2.1465099370177048e-07,2.3971421000967833e-08,2.1955949003338304e-08,-1.8173258455533658e-06,1.938968491489579e-06,-1.7912020473613826e-07
54,1.2886755484942114e-07,3.0553694924692454e-08,2.146195432484177e-07,2.3971650588150428e-08,2.1956080148433088e-08,-1.817326839839928e-06,1.9389682927656053e-06,-1.7908500327123988e-07
55,1.2886636113762506e-07,3.0575023010691136e-08,2.1477066686204085e-07,2.39707141774792e-08,2.1955198076240023e-08,-1.817330078955867e-06,1.938967651603599e-06,-1.7925798263861498e-07
56,1.0179280707234284e-07,3.0115044327293395e-08,2.1150303891603886e-07,2.0137984085844e-08,1.8158373416010682e-08,-1.8728436685933048e-06,1.967510305353945e-06,-1.7982283896070432e-07
57,1.0179405762755778e-07,3.0110576336862635e-08,2.114713793521794e-07,2.0138194879032456e-08,1.815856584541642e-08,-1.8728429456160713e-06,1.96751044006896e-06,-1.7978746488789271e-07
58,1.0178985121456206e-07,3.013203992514781e-08,2.116234542604012e-07,2.0137229200106743e-08,1.815771394353405e-08,-1.8728461412820248e-06,1.9675098804184034e-06,-1.7996172102996075e-07
59,1.017915565171279e-07,3.0115011778134714e-08,2.115028058247148e-07,2.0137785564089402e-08,1.815818359562904e-08,-1.8728441997240002e-06,1.9675094278833755e-06,-1.7982279862935934e-07
60,1.0179246601182966e-07,3.011054375279265e-08,2.1147114603881079e-07,2.013801244510338e-08,1.815837497032291e-08,-1.8728435495773963e-06,1.967509580015099e-06,-1.797874302489344e-07
61,1.0178831644225282e-07,3.0132007166087584e-08,2.1162321983680954e-07,2.013703957054469e-08,1.815752831424433e-08,-1.8728466990580726e-06,1.967509008714278e-06,-1.7996167557185735e-07
62,1.0170202813242213e-07,3.01128626027658e-08,2.1148753398536613e-07,2.0125386513553112e-08,1.8145977970229762e-08,-1.8729361244140816e-06,1.9675023035381664e-06,-1.7982001446160622e-07
63,1.0170305131396162e-07,3.010839390857942e-08,2.1145586959203652e-07,2.012561754749509e-08,1.8146170760457988e-08,-1.872935436963985e-06,1.967502448504213e-06,-1.7978464222911938e-07
64,1.0169878805754706e-07,3.0129858008174325e-08,2.1160794788643853e-07,2.0124653807990223e-08,1.814532196720009e-08,-1.8729385793392341e-06,1.967501880792115e-06,-1.799588990759188e-07
65,1.0305529940524141e-07,3.012543484635921e-08,2.1157708152141907e-07,2.030290782370492e-08,1.832897977838144e-08,-1.8703371661774448e-06,1.966428271946756e-06,-1.7974056012277307e-07
66,1.0305637943019974e-07,3.012096643807693e-08,2.1154541890444636e-07,2.030312479944785e-08,1.8329172984943295e-08,-1.8703364296704524e-06,1.9664284037549894e-06,-1.7970518687016046e-07
67,1.0305205933036632e-07,3.0142428903237074e-08,2.1169748593008467e-07,2.0302164456531543e-08,1.832832322024025e-08,-1.8703396358944488e-06,1.9664278298799753e-06,-1.798794268576161e-07
68,1.0305365094609443e-07,3.01254014165031e-08,2.1157684099160076e-07,2.0302717253922742e-08,1.8328793816024813e-08,-1.8703377118963241e-06,1.966427416372484e-06,-1.7974051226034293e-07
69,1.0305467412763393e-07,3.012093371826483e-08,2.1154518453636586e-07,2.0302938458921505e-08,1.832898624543056e-08,-1.8703369839876511e-06,1.9664275465348125e-06,-1.7970514457066325e-07
70,1.0305058140147594e-07,3.0142396088232014e-08,2.1169725039627e-07,2.030197591637584e-08,1.83281384236178e-08,-1.8703401746466512e-06,1.96642697568156e-06,-1.7987938200514795e-07
71,1.0296395203113207e-07,3.0123249505258417e-08,2.1156155011192726e-07,2.0290277735757197e-08,1.8316537231388708e-08,-1.8704303688734944e-06,1.966420203852789e-06,-1.7973775644989764e-07
72,1.0296497521267156e-07,3.0118781744570104e-08,2.1152989287953614e-07,2.0290494947422518e-08,1.8316730188150387e-08,-1.870429631347379e-06,1.9664203360170063e-06,-1.7970238888609377e-07
73,1.0296105301677017e-07,3.0140244597874615e-08,2.1168196240317627e-07,2.0289540977880268e-08,1.831588061773637e-08,-1.8704328478434586e-06,1.9664197597586477e-06,-1.798766327276713e-07
74,1.3360067896428518e-07,-3.927009802367392e-07,8.282881935883779e-07,2.942938831518305e-08,2.5974442374732117e-08,-1.8123882685657928e-06,1.940173064263197e-06,-3.405462352524917e-07
75,1.3360778439164278e-07,-3.927083866856742e-07,8.282449357466248e-07,2.9429925038626514e-08,2.597491102762639e-08,-1.8123889615460117e-06,1.9401729592457348e-06,-3.4049550165504705e-07
76,1.3359618833419518e-07,-3.926727165866383e-07,8.284529826596555e-07,2.942745747427922e-08,2.5972854811318055e-08,-1.812392135833505e-06,1.940172295531265e-06,-3.4074742867162144e-07
77,1.3359743888941011e-07,-3.9270100932024566e-07,8.282878525278646e-07,2.9429155487536995e-08,2.597412776528252e-08,-1.8123901805752025e-06,1.9401720799184502e-06,-3.405461472837969e-07
78,1.3360380535232252e-07,-3.927084383759886e-07,8.282445946861118e-07,2.942969017788455e-08,2.597466042253416e-08,-1.8123893568176902e-06,1.9401722468726053e-06,-3.4049549688108804e-07
79,1.3359192507778062e-07,-3.9267275367925464e-07,8.284526415991421e-07,2.9427232092066324e-08,2.5972576728205965e-08,-1.8123930528514447e-06,1.940171490123745e-06,-3.4074742653118946e-07
80,1.3343696991796605e-07,-3.9270436588050093e-07,8.282682983917765e-07,2.9413323075766492e-08,2.5958760779820625e-08,-1.8124900874192169e-06,1.940164670823889e-06,-3.40543755913492e-07
81,1.334421426690824e-07,-3.927117733043507e-07,8.282250405500236e-07,2.94138688614054e-08,2.595922615755697e-08,-1.8124901273295662e-06,1.940164684518108e-06,-3.4049302813365934e-07
82,1.334366288574529e-07,-3.926760892420918e-07,8.284333716801484e-07,2.9411397262091296e-08,2.595717507603013e-08,-1.8124955684140664e-06,1.940163611314892e-06,-3.407449132868025e-07
83,1.0622187573972043e-07,-3.932545721924358e-07,8.250638643403362e-07,2.560162643688857e-08,2.2143032796240192e-08,-1.8689725873599627e-06,1.968385835526924e-06,-3.410215066634772e-07
84,1.0622267154758447e-07,-3.9326201061904657e-07,8.250203222814889e-07,2.5602193115537016e-08,2.214349151263839e-08,-1.8689714931241497e-06,1.968386026715435e-06,-3.4097058540516484e-07
85,1.0621749879646812e-07,-3.932261373386804e-07,8.252294492194778e-07,2.5599699700340484e-08,2.2141479316672985e-08,-1.8689760654666543e-06,1.9683852045955728e-06,-3.41223960674715e-07
86,1.0622028412399233e-07,-3.9325460954504383e-07,8.250634664364044e-07,2.5601441005357328e-08,2.214285016455264e-08,-1.8689731255960849e-06,1.9683849771629934e-06,-3.4102147489830514e-07
87,1.0622147783578839e-07,-3.932620695103065e-07,8.250200949078135e-07,2.5601997702406895e-08,2.2143290340226336e-08,-1.868972173468819e-06,1.9683851802743282e-06,-3.409704999735031e-07
88,1.0621602086757775e-07,-3.932261772088058e-07,8.252293355326402e-07,2.5599512159385496e-08,2.214129146693722e-08,-1.8689766072554905e-06,1.96838435791677e-06,-3.4122392632317863e-07
89,1.0613115364321855e-07,-3.9325757113250776e-07,8.250461860370707e-07,2.5589141160187182e-08,2.213078600932228e-08,-1.869065208381926e-06,1.968377926138189e-06,-3.410162337669914e-07
90,1.0613217682475806e-07,-3.9326501376246183e-07,8.250028713518985e-07,2.5589690720584368e-08,2.2131234594935382e-08,-1.8690641816476727e-06,1.96837810847245e-06,-3.409653019093017e-07
91,1.0612666301312855e-07,-3.932291411807556e-07,8.252118846030498e-07,2.5587203706517462e-08,2.2129222954081484e-08,-1.8690687557665344e-06,1.9683773103386384e-06,-3.412186735587009e-07
92,1.0748414069894352e-07,-3.9324244813438493e-07,8.251349754573313e-07,2.576419518701689e-08,2.2311311714817702e-08,-1.8664688184501785e-06,1.967308182630355e-06,-3.409403417980669e-07
93,1.0748539125415844e-07,-3.932498925750651e-07,8.250912628682272e-07,2.576475189794425e-08,2.2311759356741234e-08,-1.866467786987584e-06,1.9673083666539017e-06,-3.408893910206157e-07
94,1.0747965006885352e-07,-3.932140248503677e-07,8.253006740233104e-07,2.576226375630708e-08,2.230975101880084e-08,-1.8664723340712681e-06,1.967307555171091e-06,-3.41142753829864e-07
95,1.0748277645689087e-07,-3.932424913804991e-07,8.251348049270745e-07,2.5764009949774683e-08,2.2311122283014132e-08,-1.8664693780590428e-06,1.967307330462259e-06,-3.40940302434806e-07
96,1.0748385648184922e-07,-3.9324994970211136e-07,8.250913197116461e-07,2.576456065161992e-08,2.2311572617228486e-08,-1.866468339400111e-06,1.967307515529986e-06,-3.4088929587450245e-07
97,1.0747857004389515e-07,-3.9321408220195213e-07,8.25300389806216e-07,2.576206867277442e-08,2.2309562697220287e-08,-1.866472888187944e-06,1.967306704116432e-06,-3.4114263302881687e-07
98,1.073930775419285e-07,-3.9324546573943093e-07,8.251171266238089e-07,2.5751648161098654e-08,2.2299001228853758e-08,-1.8665622658185382e-06,1.9673002018864344e-06,-3.4093499345303624e-07
99,1.0739432809714343e-07,-3.932529022615322e-07,8.250737550952181e-07,2.5752206912060812e-08,2.229945453291471e-08,-1.8665612228365132e-06,1.967300388137034e-06,-3.408840923424528e-07
100,1.0738881428551394e-07,-3.932170245564285e-07,8.252830525634636e-07,2.57497061832701e-08,2.2297440588348042e-08,-1.8665657775512729e-06,1.9672995748196155e-06,-3.411374833940835e-07
101,1.6011375691959984e-07,2.828532192229417e-08,3.0305636877780984e-07,2.7053405082105846e-08,2.4421092120752164e-08,-1.8118999417656e-06,1.9399251472480118e-06,-2.4957773805467983e-07
102,1.6011313164199234e-07,2.828529849875252e-08,3.0305611042891195e-07,2.7053159639550687e-08,2.442084134912648e-08,-1.8119010063333992e-06,1.939924250528032e-06,-2.4957773037364954e-07
103,1.5982379863999086e-07,2.82835118176064e-08,3.030369558620905e-07,2.703717498150904e-08,2.4404885529127892e-08,-1.8120226571826102e-06,1.939913107172393e-06,-2.4957540372338386e-07
104,1.3008286714466524e-07,2.7969494456417853e-08,2.994459407101857e-07,2.3081194344687358e-08,2.0470574429998226e-08,-1.869654802533205e-06,1.9680223687864158e-06,-2.499968551628864e-07
105,1.294313847211015e-07,2.7969239230172204e-08,2.9944501844791915e-07,2.3081936400409786e-08,2.0471323719517542e-08,-1.8696427126485558e-06,1.9680224963311318e-06,-2.499956473675209e-07
106,1.1125962373625953e-07,2.799777583632017e-08,2.9989178379485887e-07,2.334326498765193e-08,2.083622244186678e-08,-1.8659005078802693e-06,1.9686278582907662e-06,-2.50346036782703e-07
107,1.3797222209177562e-07,2.797538273312591e-08,2.9943641016716427e-07,2.326307660741045e-08,2.067822912898976e-08,-1.8653350564607491e-06,1.9672283292678574e-06,-2.498431295069837e-07
108,1.3804208265355553e-07,2.7975379730512692e-08,2.994361620878294e-07,2.3262838166199236e-08,2.0678002948804064e-08,-1.8653332555369187e-06,1.967227918315614e-06,-2.498430723173791e-07
109,7.893140718806535e-08,2.7924114863682438e-08,2.997643415159068e-07,2.355587331442921e-08,2.0866106370531767e-08,-1.867704219269881e-06,1.966808643199198e-06,-2.5015366740283734e-07
110,9.727131100589759e-08,-2.516721918509827e-07,8.415468073508238e-07,3.210073648562961e-08,2.8201776192116057e-08,-1.807849414381881e-06,1.94101041095538e-06,-4.6618876725114394e-07
111,9.741398798723823e-08,-2.51678558949302e-07,8.414979788540222e-07,3.210946624560007e-08,2.8209885538643675e-08,-1.807849406174945e-06,1.9410103569474085e-06,-4.6613181767241047e-07
112,9.675852652435424e-08,-2.516719608498353e-07,8.41547034724499e-07,3.209650434668476e-08,2.8197476881208765e-08,-1.807863386416253e-06,1.941007471296827e-06,-4.6618981421064643e-07
113,9.684612223281873e-08,-2.5167847914198816e-07,8.414976377935091e-07,3.210684041549117e-08,2.820729030905689e-08,-1.8078649619892857e-06,1.941007147312432e-06,-4.6613258333771935e-07
114,9.712925930216444e-08,-2.516549418813314e-07,8.417376307079394e-07,3.211922813828316e-08,2.821823530396728e-08,-1.8078748629064891e-06,1.941005078453224e-06,-4.664145261141367e-07
115,9.87219550552254e-08,-2.516809833406146e-07,8.414764351982741e-07,3.2097368162647966e-08,2.819687769384238e-08,-1.8079351814188683e-06,1.941004725270641e-06,-4.6612480875118933e-07
116,1.1529442645041854e-07,-2.52613844578497e-07,8.375857305509271e-07,2.868201352812516e-08,2.2307675345834e-08,-1.8635003282696518e-06,1.9691393278084666e-06,-4.654879543410529e-07
117,1.1528771892699294e-07,-2.526192620832605e-07,8.375386073566915e-07,2.8682128963564146e-08,2.2316363146313023e-08,-1.863505124433118e-06,1.9691389695106238e-06,-4.654328422948328e-07
118,1.1528135246408054e-07,-2.5259350022802853e-07,8.377791118618916e-07,2.8679546220516938e-08,2.234414886448377e-08,-1.8635113878673335e-06,1.969137620121928e-06,-4.6571775382832614e-07
119,1.152920390268264e-07,-2.5261388005510995e-07,8.375893685297342e-07,2.868147940329746e-08,2.2305266855759956e-08,-1.863500498799908e-06,1.9691394193820215e-06,-4.6548775634329317e-07
120,1.1528248933245776e-07,-2.52619285689918e-07,8.375347988476278e-07,2.868160896979388e-08,2.231357074111706e-08,-1.863504760279966e-06,1.9691389585241054e-06,-4.6543262480214226e-07
121,1.1528459253895562e-07,-2.525935319939113e-07,8.377771223422316e-07,2.867957549224087e-08,2.2344403827201376e-08,-1.8635113843146198e-06,1.969137783747747e-06,-4.6571758544197104e-07
122,1.1655379239527974e-07,-2.5260567847650297e-07,8.376600248993781e-07,2.88368044061571e-08,2.2443655073312033e-08,-1.8609839910946186e-06,1.968063063906278e-06,-4.654067925423085e-07
123,1.1654094578261721e-07,-2.5261110931802046e-07,8.376160849365988e-07,2.8836792152070467e-08,2.2450704240117858e-08,-1.8609890014226003e-06,1.96806265524247e-06,-4.653521018249673e-07
124,1.165365688393649e-07,-2.5260572289498875e-07,8.376613322980121e-07,2.883651406895837e-08,2.243989508099453e-08,-1.8609898478415905e-06,1.968062716474873e-06,-4.6540690840015275e-07
125,1.1653349929474645e-07,-2.526110818859776e-07,8.376098321605241e-07,2.8836608309545934e-08,2.244946445406626e-08,-1.8609909964937275e-06,1.9680625063746384e-06,-4.653516457175933e-07
126,1.1652866760414329e-07,-2.5258537919690586e-07,8.378604547942814e-07,2.8834713460684783e-08,2.2478971573036688e-08,-1.8609986908006972e-06,1.96806111368766e-06,-4.6563712655090217e-07
127,1.1639633612503529e-07,-2.525874910590674e-07,8.378382290175069e-07,2.8823448555009842e-08,2.2468346044801635e-08,-1.8611137188119563e-06,1.9680855321289856e-06,-4.6563095309701003e-07
128,1.7723630207910898e-07,-4.994895870245613e-06,1.2194895361972158e-05,1.4755879422165274e-07,9.592435801231149e-08,-1.8036774775964661e-06,1.9827158935820574e-06,-5.7923796209256384e-06
129,1.772528435139975e-07,-4.994853009657389e-06,1.2194890814498647e-05,1.4776420646095412e-07,9.61321741099752e-08,-1.8036691997735943e-06,1.9827174848388675e-06,-5.792221181105672e-06
130,1.7723476730679977e-07,-4.994896070454439e-06,1.2194900136819342e-05,1.4756054109513195e-07,9.592640376476778e-08,-1.803678211231841e-06,1.982715073760304e-06,-5.792382462272046e-06
131,1.7848947209131436e-07,-4.99484395940961e-06,1.2194922419439536e-05,1.4788185540015594e-07,9.625499416965332e-08,-1.8012611358997745e-06,1.9817022903545867e-06,-5.79214427468e-06
132,1.784713390406978e-07,-4.9948867872840346e-06,1.2194932878628606e-05,1.4767131182452653e-07,9.604271700158762e-08,-1.801270094475789e-06,1.981699842319812e-06,-5.792308335897845e-06
133,1.7840943655755837e-07,-4.9950346792310585e-06,1.2194977671242668e-05,1.469369417146649e-07,9.52908760787352e-08,-1.8012998083672383e-06,1.9816940278857564e-06,-5.793041111837056e-06
134,2.539760524437017e-08,2.8412919011165137e-08,1.993616947082444e-07,1.0421487731809842e-08,8.684452462714987e-09,-1.8963456888086438e-06,1.924520874100719e-06,-1.7752943080396114e-07
135,2.5398097139523252e-08,2.840831419355285e-08,1.9932904155028905e-07,1.0421653814235432e-08,8.68462354808308e-09,-1.8963452344622849e-06,1.924520964214144e-06,-1.7749302749781035e-07
136,2.5395796262098463e-08,2.8430388147220386e-08,1.9948551499560094e-07,1.0420898279711599e-08,8.683956193022978e-09,-1.8963473613538024e-06,1.92452054246155e-06,-1.7767168176226113e-07
137,2.539695773123981e-08,2.8412890671204553e-08,1.9936149436849962e-07,1.0421378413005831e-08,8.68433336354002e-09,-1.8963455160822402e-06,1.9245199425498032e-06,-1.7752934916039336e-07
138,2.5397450183564388e-08,2.8408285987816494e-08,1.993288420987227e-07,1.0421538441246492e-08,8.684502866840305e-09,-1.8963450612158302e-06,1.924520032743793e-06,-1.774929447306839e-07
139,2.5395148321575613e-08,2.8430359793598856e-08,1.9948531448932274e-07,1.0420786452497444e-08,8.68383698282571e-09,-1.8963471890094998e-06,1.924519610839167e-06,-1.776715994507164e-07
140,2.5355396488890673e-08,2.841088682489692e-08,1.9934719835967837e-07,1.0414053928237132e-08,8.677201901452491e-09,-1.8963903312829583e-06,1.924512407471575e-06,-1.7752261509472282e-07
141,2.535588771015789e-08,2.840628181819977e-08,1.9931454370292198e-07,1.0414216357335082e-08,8.677373541932099e-09,-1.896389877692844e-06,1.9245124974455053e-06,-1.7748620917412697e-07
142,2.535358675911578e-08,2.8428356489500727e-08,1.994710223662821e-07,1.0413463254893562e-08,8.676707269339445e-09,-1.8963920038806873e-06,1.9245120755605717e-06,-1.7766486916132203e-07
