,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
3942,0,1.7439225125140526e-07,0.0036885945998731814,0.00014895910809338558,0.002978906980250637,0.00023258146501242992,7.433031499721502e-08,0.0001888905461407158,1.585460672274617e-05,0.33392720318120334,5.745439493823811e-07,5.12735300536071e-05,0.000403480289639484,1.327952322424476e-06,9.400692370512052e-08,1.140020590036241e-07,0.0001133506410512178,5.5113998192996554e-06,0.005775883653013502,1.5586664257543396e-09,5.8331999882388445e-08,8.79788816860992e-09
3942,1,1.7439225125140526e-07,0.0036885945998731814,0.00014895910809338558,0.002978906980250637,0.00023258146501242992,7.433031499721502e-08,0.0001888905461407158,1.585460672274617e-05,0.33392720318120334,5.745439493823811e-07,5.12735300536071e-05,0.000403480289639484,1.327952322424476e-06,9.400692370512052e-08,1.140020590036241e-07,0.0001133506410512178,5.5113998192996554e-06,0.005775883653013502,1.5586664257543396e-09,5.8331999882388445e-08,8.79788816860992e-09
3943,0,1.9440348902557084e-08,0.0009908928641709101,0.00013636678009388973,0.00297864454123929,0.00023493663486130268,2.6831921969376537e-05,0.00018884177006330487,1.0534577459376982e-05,0.3339181112782249,5.87264598653017e-07,5.126091224671308e-05,0.000403443671864465,1.3277921633139725e-06,8.468926883418819e-07,4.728252466092519e-10,0.0001033562960344599,5.510733338880327e-06,0.005775167173875619,8.46827891626026e-09,5.8286076888947e-08,1.6214981603635433e-08
3943,1,1.9440348902557084e-08,0.0009908928641709101,0.00013636678009388973,0.00297864454123929,0.00023493663486130268,2.6831921969376537e-05,0.00018884177006330487,1.0534577459376982e-05,0.3339181112782249,5.87264598653017e-07,5.126091224671308e-05,0.000403443671864465,1.3277921633139725e-06,8.468926883418819e-07,4.728252466092519e-10,0.0001033562960344599,5.510733338880327e-06,0.005775167173875619,8.46827891626026e-09,5.8286076888947e-08,1.6214981603635433e-08
3944,0,1.098937820477723e-07,0.0041156694004324534,0.00013759421896773023,0.0029788183200977415,0.0002328831053873109,1.0193244745798535e-07,0.0001888842613441345,2.1435416636633923e-06,0.33392887730336585,5.848007059601563e-07,5.1271929493532114e-05,0.00040347580565318174,1.3279275837905818e-06,5.896958885987919e-06,2.1438899632183893e-10,0.0001048206044936227,5.511246285727634e-06,0.005775723016884126,1.573495852868743e-07,9.144412592322446e-08,7.696940238540916e-08
3944,1,1.098937820477723e-07,0.0041156694004324534,0.00013759421896773023,0.0029788183200977415,0.0002328831053873109,1.0193244745798535e-07,0.0001888842613441345,2.1435416636633923e-06,0.33392887730336585,5.848007059601563e-07,5.1271929493532114e-05,0.00040347580565318174,1.3279275837905818e-06,5.896958885987919e-06,2.1438899632183893e-10,0.0001048206044936227,5.511246285727634e-06,0.005775723016884126,1.573495852868743e-07,9.144412592322446e-08,7.696940238540916e-08
3945,0,1.8183091677105516e-08,0.002754416307904695,0.00014329498401703582,0.0029788470186941723,0.00023307087800205207,2.496589307537487e-09,0.0001891465450327671,7.72884467731496e-06,0.3339267938790935,5.911848448806517e-07,5.127114255523597e-05,0.0004034739975469957,1.3279240374249461e-06,1.9452119683648117e-05,1.0762271031415564e-07,0.00010892275603536354,5.511286719750866e-06,0.005775763463293715,5.0980105954394096e-08,9.58336588839549e-10,1.6941111524292026e-07
3945,1,1.8183091677105516e-08,0.002754416307904695,0.00014329498401703582,0.0029788470186941723,0.00023307087800205207,2.496589307537487e-09,0.0001891465450327671,7.72884467731496e-06,0.3339267938790935,5.911848448806517e-07,5.127114255523597e-05,0.0004034739975469957,1.3279240374249461e-06,1.9452119683648117e-05,1.0762271031415564e-07,0.00010892275603536354,5.511286719750866e-06,0.005775763463293715,5.0980105954394096e-08,9.58336588839549e-10,1.6941111524292026e-07
3946,0,2.7649990020319365e-07,0.0009044541984634982,0.00013257560702877012,0.0029786828142220646,0.0002370279110962325,2.7103856821656084e-09,0.00018907827220525724,3.0068365501146484e-06,0.33392486098467444,5.89287600768646e-07,5.1253432315930727e-05,0.0004034403026474131,1.3277393756605847e-06,4.903972092836919e-06,4.726492634776758e-10,0.00010047293203730107,5.510809799198524e-06,0.005775250950840037,6.226299079839575e-10,5.828766441496652e-08,1.6333207670984946e-07
3946,1,2.7649990020319365e-07,0.0009044541984634982,0.00013257560702877012,0.0029786828142220646,0.0002370279110962325,2.7103856821656084e-09,0.00018907827220525724,3.0068365501146484e-06,0.33392486098467444,5.89287600768646e-07,5.1253432315930727e-05,0.0004034403026474131,1.3277393756605847e-06,4.903972092836919e-06,4.726492634776758e-10,0.00010047293203730107,5.510809799198524e-06,0.005775250950840037,6.226299079839575e-10,5.828766441496652e-08,1.6333207670984946e-07
3947,0,1.8283483254062018e-08,0.023061340732555318,0.00022675009732972868,0.0029795729686598552,0.00023051173661953032,2.638545418508451e-09,0.0001892004225541613,0.00010732665076309697,0.3339199627535761,5.91409532494108e-07,5.1285132574724495e-05,0.0004035161691204894,1.3281015846614066e-06,5.904722899695917e-07,7.028529423765358e-07,0.0001752100258794437,5.51252060508954e-06,0.005777056644064618,6.396481993400353e-09,1.1979686768383853e-08,3.101900453715939e-10
3947,1,1.8283483254062018e-08,0.023061340732555318,0.00022675009732972868,0.0029795729686598552,0.00023051173661953032,2.638545418508451e-09,0.0001892004225541613,0.00010732665076309697,0.3339199627535761,5.91409532494108e-07,5.1285132574724495e-05,0.0004035161691204894,1.3281015846614066e-06,5.904722899695917e-07,7.028529423765358e-07,0.0001752100258794437,5.51252060508954e-06,0.005777056644064618,6.396481993400353e-09,1.1979686768383853e-08,3.101900453715939e-10
