,,0,1,2,3,4,5,6,7,8,9,10,11,12
1836,0,0.9977772590819322,0.960950769503257,0.9969763902335571,0.9943088476943599,0.9997632009882461,0.840121529681373,0.9970098018353813,0.9422985995394377,0.9937864682824236,0.9881377301086655,0.971177114182803,0.9999630430565428,0.9960845172146878
1836,1,0.9977772590819322,0.960950769503257,0.9969763902335571,0.9943088476943599,0.9997632009882461,0.840121529681373,0.9970098018353813,0.9422985995394377,0.9937864682824236,0.9881377301086655,0.971177114182803,0.9999630430565428,0.9960845172146878
1837,0,0.9977770966431458,0.9609507720731272,0.996979533994211,0.9943169693367631,0.9997635396538793,0.8413666542439117,0.9970321426764664,0.942432287365682,0.9937856083456014,0.9881364910956334,0.9711771116693999,0.9999630339670484,0.9960845195305122
1837,1,0.9977770966431458,0.9609507720731272,0.996979533994211,0.9943169693367631,0.9997635396538793,0.8413666542439117,0.9970321426764664,0.942432287365682,0.9937856083456014,0.9881364910956334,0.9711771116693999,0.9999630339670484,0.9960845195305122
1838,0,0.9977769992896306,0.960950777137193,0.996979532570188,0.994316965646717,0.9997635395000468,0.8413865243342493,0.9970324088479464,0.9422657805510524,0.9937843019011573,0.9881358940809074,0.9711771166818083,0.9999630323480836,0.9960845197102993
1838,1,0.9977769992896306,0.960950777137193,0.996979532570188,0.994316965646717,0.9997635395000468,0.8413865243342493,0.9970324088479464,0.9422657805510524,0.9937843019011573,0.9881358940809074,0.9711771166818083,0.9999630323480836,0.9960845197102993
1839,0,0.9977265080292431,0.9609681974813608,0.9982370501101192,0.997573914034232,0.9998989249447297,0.7774532692441928,0.9958058706657674,0.9346334025560699,0.992403277112632,0.9874578808587562,0.9711778931696577,0.9999549841675887,0.9960854710954801
1839,1,0.9977265080292431,0.9609681974813608,0.9982370501101192,0.997573914034232,0.9998989249447297,0.7774532692441928,0.9958058706657674,0.9346334025560699,0.992403277112632,0.9874578808587562,0.9711778931696577,0.9999549841675887,0.9960854710954801
1840,0,0.9977247829438873,0.9609682822012223,0.9982866220698043,0.9977023911246128,0.9999042483985804,0.7819691258613256,0.9959033128001061,0.9395688927872347,0.9923217334454987,0.9874158584025684,0.9711778847411631,0.9999542456813147,0.9960855076797736
1840,1,0.9977247829438873,0.9609682822012223,0.9982866220698043,0.9977023911246128,0.9999042483985804,0.7819691258613256,0.9959033128001061,0.9395688927872347,0.9923217334454987,0.9874158584025684,0.9711778847411631,0.9999542456813147,0.9960855076797736
1841,0,0.9977558062129959,0.9609685507397333,0.9978148667356094,0.996480001440803,0.9998535465379399,0.7776530997799083,0.9958099042270916,0.9347593652716805,0.9931494841878844,0.9878252267728773,0.9711784806670485,0.9999594296625348,0.9960851320291937
