,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
5562,0,2.3642999647723667e-13,1.3670139763662968e-11,1.224127201632761e-09,2.4627529143215907e-10,2.707576853300127e-09,8.521568121975925e-07,6.240690673964445e-07,3.588787738158562e-08,1.8357514056856836e-13,2.583542758509848e-13,2.848494798621007e-13,7.677323491654112e-14,5.223985545516864e-15,6.182078269780092e-13,2.479969811380001e-13,3.345823899814123e-12,1.2177078517641118e-11,4.2878509961485633e-13,8.102054278084612e-15,8.040256193281327e-09,1.0940783518649065e-09
5562,1,2.3642999647723667e-13,1.3670139763662968e-11,1.224127201632761e-09,2.4627529143215907e-10,2.707576853300127e-09,8.521568121975925e-07,6.240690673964445e-07,3.588787738158562e-08,1.8357514056856836e-13,2.583542758509848e-13,2.848494798621007e-13,7.677323491654112e-14,5.223985545516864e-15,6.182078269780092e-13,2.479969811380001e-13,3.345823899814123e-12,1.2177078517641118e-11,4.2878509961485633e-13,8.102054278084612e-15,8.040256193281327e-09,1.0940783518649065e-09
5563,0,3.4361816580250815e-13,1.68466521737268e-11,8.663923249803546e-10,2.597856702287725e-09,2.9607448245185908e-08,5.383448425742188e-13,1.6625802253581378e-12,1.5407228203263813e-07,2.9425411234313026e-13,2.7133104204944285e-12,2.4785988106834198e-12,8.314170173150102e-13,4.341312125757118e-14,6.156567630427491e-13,1.1161576049377087e-13,5.499825559098977e-12,8.503546450866702e-13,1.1265943477404325e-11,3.638558921248908e-14,3.706180382348408e-09,1.4089282432444207e-10
5563,1,3.4361816580250815e-13,1.68466521737268e-11,8.663923249803546e-10,2.597856702287725e-09,2.9607448245185908e-08,5.383448425742188e-13,1.6625802253581378e-12,1.5407228203263813e-07,2.9425411234313026e-13,2.7133104204944285e-12,2.4785988106834198e-12,8.314170173150102e-13,4.341312125757118e-14,6.156567630427491e-13,1.1161576049377087e-13,5.499825559098977e-12,8.503546450866702e-13,1.1265943477404325e-11,3.638558921248908e-14,3.706180382348408e-09,1.4089282432444207e-10
5564,0,1.4069987283845978e-13,1.3977709924018423e-11,9.994497529348637e-10,1.1017507238759363e-09,1.6514020462021267e-09,5.524587755049906e-07,3.9373118530127377e-07,1.544216292004017e-07,3.81729514895938e-13,1.3212975822093224e-13,1.7628845713660407e-13,4.1219217728728186e-14,3.0623363542685065e-15,1.601501248246562e-14,6.950306558354445e-14,1.287460074231357e-11,7.366792361314841e-12,2.0375803089070433e-12,7.365503889167829e-15,1.17943773645788e-08,6.373809104843346e-10
5564,1,1.4069987283845978e-13,1.3977709924018423e-11,9.994497529348637e-10,1.1017507238759363e-09,1.6514020462021267e-09,5.524587755049906e-07,3.9373118530127377e-07,1.544216292004017e-07,3.81729514895938e-13,1.3212975822093224e-13,1.7628845713660407e-13,4.1219217728728186e-14,3.0623363542685065e-15,1.601501248246562e-14,6.950306558354445e-14,1.287460074231357e-11,7.366792361314841e-12,2.0375803089070433e-12,7.365503889167829e-15,1.17943773645788e-08,6.373809104843346e-10
5565,0,1.4957061788606846e-13,1.3465324419859675e-11,1.2145864940591485e-09,1.5518555309162007e-10,2.698757607855711e-09,8.499742358457596e-07,6.219168892937407e-07,3.6660829114402865e-08,1.529792838071403e-13,2.3753830276813406e-13,2.8132934293844646e-13,8.497800811372871e-14,5.223985545516864e-15,6.123970702365835e-13,2.405787557473098e-13,2.83072784923291e-12,1.114151663085457e-11,1.3536315999183556e-13,4.051027139042306e-14,6.499437204146318e-09,9.639633014586568e-10
5565,1,1.4957061788606846e-13,1.3465324419859675e-11,1.2145864940591485e-09,1.5518555309162007e-10,2.698757607855711e-09,8.499742358457596e-07,6.219168892937407e-07,3.6660829114402865e-08,1.529792838071403e-13,2.3753830276813406e-13,2.8132934293844646e-13,8.497800811372871e-14,5.223985545516864e-15,6.123970702365835e-13,2.405787557473098e-13,2.83072784923291e-12,1.114151663085457e-11,1.3536315999183556e-13,4.051027139042306e-14,6.499437204146318e-09,9.639633014586568e-10
5566,0,4.1988193225347714e-13,1.7250450831204752e-11,8.633573241584915e-10,2.6418501767130013e-09,2.736899298182665e-08,3.6630888255538526e-13,1.6020045357969212e-12,1.5651630527090135e-07,5.338874334208923e-15,2.4465411768014403e-12,2.377359672759124e-12,7.581601137686923e-13,3.9810372605490584e-14,6.261444703321514e-13,1.1104512777141008e-13,5.61104629856428e-12,1.0518886959722112e-12,1.149662823988143e-11,3.859524037923943e-14,4.020214252153884e-09,1.4453140812314682e-11
5566,1,4.1988193225347714e-13,1.7250450831204752e-11,8.633573241584915e-10,2.6418501767130013e-09,2.736899298182665e-08,3.6630888255538526e-13,1.6020045357969212e-12,1.5651630527090135e-07,5.338874334208923e-15,2.4465411768014403e-12,2.377359672759124e-12,7.581601137686923e-13,3.9810372605490584e-14,6.261444703321514e-13,1.1104512777141008e-13,5.61104629856428e-12,1.0518886959722112e-12,1.149662823988143e-11,3.859524037923943e-14,4.020214252153884e-09,1.4453140812314682e-11
