,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6048,0,8.185283099102283e-13,9.374384677806463e-16,1.2150602247441855e-13,1.6093106299072853e-11,6.404856300271794e-13,1.2560609561999836e-13,2.550624574287723e-14,3.910175135068972e-15,7.819846116127738e-14,6.892773840843497e-13,2.517300604076844e-15,1.1285460413401616e-15,7.8412727699817e-12,1.867196501581514e-12,8.669800988236886e-14,8.673617379884035e-18,8.23371999920941e-11,1.0806785154249265e-16,1.6263032587282567e-19,5.1062452877115305e-12,3.7947076036992655e-18
6048,1,8.185283099102283e-13,9.374384677806463e-16,1.2150602247441855e-13,1.6093106299072853e-11,6.404856300271794e-13,1.2560609561999836e-13,2.550624574287723e-14,3.910175135068972e-15,7.819846116127738e-14,6.892773840843497e-13,2.517300604076844e-15,1.1285460413401616e-15,7.8412727699817e-12,1.867196501581514e-12,8.669800988236886e-14,8.673617379884035e-18,8.23371999920941e-11,1.0806785154249265e-16,1.6263032587282567e-19,5.1062452877115305e-12,3.7947076036992655e-18
6049,0,1.2863706044916219e-11,4.955385636605612e-13,9.815326313224529e-13,4.1835296078068795e-16,7.674087602362045e-13,8.721051224930276e-16,2.0541717876383994e-13,1.015186264520236e-10,1.267500102271335e-17,7.453889935837843e-18,3.547097511547026e-14,3.047757358987102e-14,2.23415036471053e-14,5.326981130510111e-11,3.399898418354752e-12,2.3852447794681098e-18,5.377642775528102e-17,4.0280821213267703e-16,6.529628725736314e-13,0.0,6.755175439203745e-13
6049,1,1.2863706044916219e-11,4.955385636605612e-13,9.815326313224529e-13,4.1835296078068795e-16,7.674087602362045e-13,8.721051224930276e-16,2.0541717876383994e-13,1.015186264520236e-10,1.267500102271335e-17,7.453889935837843e-18,3.547097511547026e-14,3.047757358987102e-14,2.23415036471053e-14,5.326981130510111e-11,3.399898418354752e-12,2.3852447794681098e-18,5.377642775528102e-17,4.0280821213267703e-16,6.529628725736314e-13,0.0,6.755175439203745e-13
6050,0,5.531047913784077e-11,3.8963515573697816e-20,4.056485304452552e-13,5.753326011133722e-13,1.5455564481231879e-12,8.393215593024972e-16,4.018324301774401e-17,7.692657207308655e-13,1.251169307048272e-16,2.7930962935313747e-13,4.092429520263785e-15,2.229119666630197e-16,2.0122792321330962e-16,2.092750625570794e-11,1.214306433183765e-17,1.2650470948560866e-15,7.953793873527459e-14,8.057492390314835e-15,2.9680034471790684e-17,6.591949208711867e-17,1.883801274693564e-18
6050,1,5.531047913784077e-11,3.8963515573697816e-20,4.056485304452552e-13,5.753326011133722e-13,1.5455564481231879e-12,8.393215593024972e-16,4.018324301774401e-17,7.692657207308655e-13,1.251169307048272e-16,2.7930962935313747e-13,4.092429520263785e-15,2.229119666630197e-16,2.0122792321330962e-16,2.092750625570794e-11,1.214306433183765e-17,1.2650470948560866e-15,7.953793873527459e-14,8.057492390314835e-15,2.9680034471790684e-17,6.591949208711867e-17,1.883801274693564e-18
6051,0,3.4243431115861533e-12,9.774436644728775e-15,5.868921884935596e-17,1.2113786807422394e-13,4.0509099980684526e-14,5.430246909684383e-14,2.182634498484881e-17,1.5497789141415141e-15,5.4351824012614444e-14,1.728932481123019e-14,2.5370330836160804e-17,6.345835315557657e-16,3.903127820947816e-16,4.9048554714298254e-11,2.5435261535866616e-12,1.2847795743953228e-17,1.7756328482207429e-10,3.4612982781605933e-12,0.0,5.684341886080802e-14,1.666960840196463e-18
6051,1,3.4243431115861533e-12,9.774436644728775e-15,5.868921884935596e-17,1.2113786807422394e-13,4.0509099980684526e-14,5.430246909684383e-14,2.182634498484881e-17,1.5497789141415141e-15,5.4351824012614444e-14,1.728932481123019e-14,2.5370330836160804e-17,6.345835315557657e-16,3.903127820947816e-16,4.9048554714298254e-11,2.5435261535866616e-12,1.2847795743953228e-17,1.7756328482207429e-10,3.4612982781605933e-12,0.0,5.684341886080802e-14,1.666960840196463e-18
6052,0,1.3107425314942169e-11,2.779813055089897e-15,6.780045695340374e-12,4.264387562687155e-12,2.7974448929199425e-15,2.675839100806359e-11,4.126744519022951e-18,4.3412126351409855e-11,3.5489020305378566e-15,1.6263032587282567e-19,9.280770596475918e-17,7.914675859144182e-17,1.214306433183765e-17,1.2938964136233189e-11,6.68822636162858e-13,1.0119115289621006e-12,2.854513847516671e-11,5.434563389583591e-18,2.474140656889487e-12,4.474198789239381e-14,1.608282463368832e-14
6052,1,1.3107425314942169e-11,2.779813055089897e-15,6.780045695340374e-12,4.264387562687155e-12,2.7974448929199425e-15,2.675839100806359e-11,4.126744519022951e-18,4.3412126351409855e-11,3.5489020305378566e-15,1.6263032587282567e-19,9.280770596475918e-17,7.914675859144182e-17,1.214306433183765e-17,1.2938964136233189e-11,6.68822636162858e-13,1.0119115289621006e-12,2.854513847516671e-11,5.434563389583591e-18,2.474140656889487e-12,4.474198789239381e-14,1.608282463368832e-14
6053,0,4.750270912300819e-11,6.183340514956392e-20,4.051490520569183e-13,5.747259357877579e-13,9.237893517635362e-13,5.213521671668109e-16,2.2012692233244757e-17,7.739871840228146e-13,1.2360921205871456e-16,2.398720328269932e-13,2.888965108804875e-15,1.2847795743953228e-16,1.1796119636642288e-16,2.0899159139387002e-11,2.2551405187698492e-17,1.2688960125684101e-15,7.944643207191682e-14,8.049808107417344e-15,2.5695591487906455e-17,8.326672684688674e-17,2.3310346708438345e-18
6053,1,4.750270912300819e-11,6.183340514956392e-20,4.051490520569183e-13,5.747259357877579e-13,9.237893517635362e-13,5.213521671668109e-16,2.2012692233244757e-17,7.739871840228146e-13,1.2360921205871456e-16,2.398720328269932e-13,2.888965108804875e-15,1.2847795743953228e-16,1.1796119636642288e-16,2.0899159139387002e-11,2.2551405187698492e-17,1.2688960125684101e-15,7.944643207191682e-14,8.049808107417344e-15,2.5695591487906455e-17,8.326672684688674e-17,2.3310346708438345e-18
6054,0,2.267473318481872e-16,1.0250297467507283e-13,1.3221439391984495e-12,6.0266787220431e-14,8.136937304503711e-17,6.308701391150029e-17,8.314475410248212e-18,3.9834062155567895e-15,1.1482378632979295e-17,7.047314121155779e-19,1.0842021724855044e-18,2.6020852139652106e-18,1.734723475976807e-18,8.673617379884035e-19,2.117335213408511e-10,3.144186300207963e-18,9.034439862887211e-15,8.42235352641052e-16,1.7076184216646695e-18,1.3877787807814457e-17,1.748276003132876e-18
6054,1,2.267473318481872e-16,1.0250297467507283e-13,1.3221439391984495e-12,6.0266787220431e-14,8.136937304503711e-17,6.308701391150029e-17,8.314475410248212e-18,3.9834062155567895e-15,1.1482378632979295e-17,7.047314121155779e-19,1.0842021724855044e-18,2.6020852139652106e-18,1.734723475976807e-18,8.673617379884035e-19,2.117335213408511e-10,3.144186300207963e-18,9.034439862887211e-15,8.42235352641052e-16,1.7076184216646695e-18,1.3877787807814457e-17,1.748276003132876e-18
