,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
54,0,8.022100385775104e-12,2.9769478353165204e-07,5.4899996634367655e-05,3.48053264231395e-07,3.093991705800127e-08,1.2700944625448213e-13,3.948591457922796e-09,8.434677754149116e-12,5.722860235077016e-06,5.967381216985881e-11,8.326437689809216e-08,2.3710377733009071e-07,1.3336557889293e-08,2.9740811159292835e-10,5.853026743829481e-11,3.5264953870863935e-08,1.545693082034838e-08,5.328731632073068e-07,2.2230817962312285e-11,3.606355353236168e-10,1.23698304095414e-10
54,1,8.022100385775104e-12,2.9769478353165204e-07,5.4899996634367655e-05,3.48053264231395e-07,3.093991705800127e-08,1.2700944625448213e-13,3.948591457922796e-09,8.434677754149116e-12,5.722860235077016e-06,5.967381216985881e-11,8.326437689809216e-08,2.3710377733009071e-07,1.3336557889293e-08,2.9740811159292835e-10,5.853026743829481e-11,3.5264953870863935e-08,1.545693082034838e-08,5.328731632073068e-07,2.2230817962312285e-11,3.606355353236168e-10,1.23698304095414e-10
55,0,5.973917047890145e-11,3.0570749211837027e-07,6.6299761771946e-09,3.5388462224324375e-07,2.7779691246304574e-08,2.2475246761344964e-13,4.0113681160045835e-09,1.9744985086235598e-10,5.7830524332205685e-06,6.157589432646045e-11,8.482679559034673e-08,2.4063430210810935e-07,1.372518939994627e-08,3.3630401241602215e-10,6.741158152523408e-11,3.751882520132031e-08,1.5868457567489586e-08,5.475921992715882e-07,2.5665028370765175e-12,3.831443669277679e-10,3.409099094870988e-11
55,1,5.973917047890145e-11,3.0570749211837027e-07,6.6299761771946e-09,3.5388462224324375e-07,2.7779691246304574e-08,2.2475246761344964e-13,4.0113681160045835e-09,1.9744985086235598e-10,5.7830524332205685e-06,6.157589432646045e-11,8.482679559034673e-08,2.4063430210810935e-07,1.372518939994627e-08,3.3630401241602215e-10,6.741158152523408e-11,3.751882520132031e-08,1.5868457567489586e-08,5.475921992715882e-07,2.5665028370765175e-12,3.831443669277679e-10,3.409099094870988e-11
56,0,1.0182998934631267e-11,2.9740252107481084e-07,5.489999663433357e-05,3.4805619904758984e-07,2.905352467264563e-08,3.4403467458627704e-09,3.9485406643418935e-09,2.4707903987218095e-10,5.722889327589439e-06,5.773930892595796e-11,8.33981059296298e-08,2.3698554548054127e-07,1.3436889606185942e-08,6.028138114545778e-10,5.846011869037326e-11,3.527139192201949e-08,1.5457052683805206e-08,5.328774428420724e-07,1.5266027374519209e-12,3.606377245446435e-10,6.29951193748153e-11
56,1,1.0182998934631267e-11,2.9740252107481084e-07,5.489999663433357e-05,3.4805619904758984e-07,2.905352467264563e-08,3.4403467458627704e-09,3.9485406643418935e-09,2.4707903987218095e-10,5.722889327589439e-06,5.773930892595796e-11,8.33981059296298e-08,2.3698554548054127e-07,1.3436889606185942e-08,6.028138114545778e-10,5.846011869037326e-11,3.527139192201949e-08,1.5457052683805206e-08,5.328774428420724e-07,1.5266027374519209e-12,3.606377245446435e-10,6.29951193748153e-11
57,0,4.7765623813027236e-11,2.9740276795704843e-07,5.4899996634340245e-05,3.480547511705746e-07,2.782212557066947e-08,3.240945234975418e-09,3.954875762186697e-09,2.5280773027563323e-10,5.722873176652535e-06,5.487067979072658e-11,8.347886414506595e-08,2.3693674000232774e-07,1.3485356420081529e-08,5.938476771959189e-10,5.846130350650736e-11,3.527123521653323e-08,1.5456977334789984e-08,5.328746797037079e-07,4.711724852510604e-12,3.6063491082316546e-10,1.6338274008991134e-11
57,1,4.7765623813027236e-11,2.9740276795704843e-07,5.4899996634340245e-05,3.480547511705746e-07,2.782212557066947e-08,3.240945234975418e-09,3.954875762186697e-09,2.5280773027563323e-10,5.722873176652535e-06,5.487067979072658e-11,8.347886414506595e-08,2.3693674000232774e-07,1.3485356420081529e-08,5.938476771959189e-10,5.846130350650736e-11,3.527123521653323e-08,1.5456977334789984e-08,5.328746797037079e-07,4.711724852510604e-12,3.6063491082316546e-10,1.6338274008991134e-11
58,0,4.0831111197204076e-11,3.0570592148634014e-07,6.6299434293762e-09,3.5388319056311123e-07,2.7757187417141484e-08,2.2091445968548673e-13,4.016696426747783e-09,2.0554373500681006e-10,5.783034204141705e-06,6.213002928432375e-11,8.482841648864078e-08,2.406250920484196e-07,1.372969337352925e-08,3.3630965503780863e-10,6.741127968334926e-11,3.7518646510490816e-08,1.5868390553820666e-08,5.475898108303639e-07,2.562556829059648e-13,3.831424517930504e-10,1.9186340152266626e-11
58,1,4.0831111197204076e-11,3.0570592148634014e-07,6.6299434293762e-09,3.5388319056311123e-07,2.7757187417141484e-08,2.2091445968548673e-13,4.016696426747783e-09,2.0554373500681006e-10,5.783034204141705e-06,6.213002928432375e-11,8.482841648864078e-08,2.406250920484196e-07,1.372969337352925e-08,3.3630965503780863e-10,6.741127968334926e-11,3.7518646510490816e-08,1.5868390553820666e-08,5.475898108303639e-07,2.562556829059648e-13,3.831424517930504e-10,1.9186340152266626e-11
