,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
5346,0,2.1524206475866982e-11,3.941242696533146e-06,5.4899997669121454e-05,1.3462273710055652e-07,0.00011000001262629301,4.960224939121183e-16,5.801274784449258e-14,5.887739027577639e-07,1.5898669592802797e-06,1.0418806564564155e-11,7.354592428728685e-08,6.816918991098264e-13,4.082712310587988e-10,6.238943796158403e-06,4.689267555854637e-09,5.819320429593385e-05,5.175696736643698e-09,1.7147023522555015e-07,2.3291985365176543e-11,1.0101256532613068e-09,5.569546560058036e-16
5346,1,2.1524206475866982e-11,3.941242696533146e-06,5.4899997669121454e-05,1.3462273710055652e-07,0.00011000001262629301,4.960224939121183e-16,5.801274784449258e-14,5.887739027577639e-07,1.5898669592802797e-06,1.0418806564564155e-11,7.354592428728685e-08,6.816918991098264e-13,4.082712310587988e-10,6.238943796158403e-06,4.689267555854637e-09,5.819320429593385e-05,5.175696736643698e-09,1.7147023522555015e-07,2.3291985365176543e-11,1.0101256532613068e-09,5.569546560058036e-16
5347,0,1.282670574842635e-11,4.557136363023759e-06,2.3616012833864727e-05,1.5269302733862222e-07,0.00011000002067290024,5.831371897944276e-14,5.300486544362708e-14,6.82496517281396e-07,1.829089774455323e-06,2.190153355170147e-11,1.2182326617556256e-07,1.2604402114049784e-12,6.760169611597089e-10,7.605597157878206e-06,2.6531783527128372e-08,6.6989494298691e-05,5.859459011308549e-09,1.9398413644010923e-07,1.494881006632552e-11,1.1431248829463225e-09,8.21046935951461e-12
5347,1,1.282670574842635e-11,4.557136363023759e-06,2.3616012833864727e-05,1.5269302733862222e-07,0.00011000002067290024,5.831371897944276e-14,5.300486544362708e-14,6.82496517281396e-07,1.829089774455323e-06,2.190153355170147e-11,1.2182326617556256e-07,1.2604402114049784e-12,6.760169611597089e-10,7.605597157878206e-06,2.6531783527128372e-08,6.6989494298691e-05,5.859459011308549e-09,1.9398413644010923e-07,1.494881006632552e-11,1.1431248829463225e-09,8.21046935951461e-12
5348,0,1.463496750002402e-15,3.913647189503805e-06,5.4899997668540653e-05,1.3389202511628225e-07,0.00011000001994203652,5.801390997369621e-13,1.759400091572551e-11,6.596985144187732e-07,1.5804152013521647e-06,2.3846899525588675e-12,1.1597860895252131e-07,1.0972004554909986e-12,6.440370216298508e-10,6.196832916743368e-06,4.643273670071335e-09,5.784370278349489e-05,5.148196042647352e-09,1.7056366508398874e-07,2.495837195769235e-13,1.0047789544831431e-09,1.808276035961294e-12
5348,1,1.463496750002402e-15,3.913647189503805e-06,5.4899997668540653e-05,1.3389202511628225e-07,0.00011000001994203652,5.801390997369621e-13,1.759400091572551e-11,6.596985144187732e-07,1.5804152013521647e-06,2.3846899525588675e-12,1.1597860895252131e-07,1.0972004554909986e-12,6.440370216298508e-10,6.196832916743368e-06,4.643273670071335e-09,5.784370278349489e-05,5.148196042647352e-09,1.7056366508398874e-07,2.495837195769235e-13,1.0047789544831431e-09,1.808276035961294e-12
5349,0,2.1524314313325563e-12,3.924886052255993e-06,5.489999766886953e-05,1.3418587606681262e-07,0.00011000000079029523,3.118894709554579e-13,1.3378922671331353e-14,6.201413491724832e-07,1.5842205847597531e-06,9.764866866490696e-15,6.8229162363334095e-09,1.212662782690277e-13,3.7855394166563805e-11,6.213846849338622e-06,4.662019752882385e-09,5.7984179202385264e-05,5.159235031814563e-09,1.7092775311556294e-07,5.520393739572374e-12,1.0069205434726225e-09,9.981165199901554e-16
5349,1,2.1524314313325563e-12,3.924886052255993e-06,5.489999766886953e-05,1.3418587606681262e-07,0.00011000000079029523,3.118894709554579e-13,1.3378922671331353e-14,6.201413491724832e-07,1.5842205847597531e-06,9.764866866490696e-15,6.8229162363334095e-09,1.212662782690277e-13,3.7855394166563805e-11,6.213846849338622e-06,4.662019752882385e-09,5.7984179202385264e-05,5.159235031814563e-09,1.7092775311556294e-07,5.520393739572374e-12,1.0069205434726225e-09,9.981165199901554e-16
5350,0,8.72330501019633e-14,3.892959240271406e-06,5.48999976660322e-05,1.3366213811935178e-07,0.00011000005316633354,3.646499184190347e-09,8.870367664236256e-10,2.7400638733548246e-07,1.577409023869745e-06,4.624730909645255e-13,2.9747652769644e-07,2.5806187698915184e-12,1.6500073720532304e-09,6.180133845236704e-06,4.605477679775483e-09,5.773311052314963e-05,5.139554135145247e-09,1.702793356013146e-07,2.5750148541225926e-13,1.0030841955666059e-09,2.7524098451803258e-14
5350,1,8.72330501019633e-14,3.892959240271406e-06,5.48999976660322e-05,1.3366213811935178e-07,0.00011000005316633354,3.646499184190347e-09,8.870367664236256e-10,2.7400638733548246e-07,1.577409023869745e-06,4.624730909645255e-13,2.9747652769644e-07,2.5806187698915184e-12,1.6500073720532304e-09,6.180133845236704e-06,4.605477679775483e-09,5.773311052314963e-05,5.139554135145247e-09,1.702793356013146e-07,2.5750148541225926e-13,1.0030841955666059e-09,2.7524098451803258e-14
5351,0,8.733974914826304e-13,3.934567458015916e-06,5.4899997668891196e-05,1.3445730538090962e-07,0.00011000004055769904,1.3930994839693803e-11,2.6013023488459085e-12,6.174752737826822e-07,1.5875871057503754e-06,8.00175955768638e-11,2.887212106092267e-07,4.055460828267243e-12,1.6017363737436119e-09,6.228911779398126e-06,4.678009759076507e-09,5.8111819526596555e-05,5.1695074922142314e-09,1.7126636894532893e-07,2.6185619970107987e-12,1.0088969416843785e-09,1.9936883822449167e-11
5351,1,8.733974914826304e-13,3.934567458015916e-06,5.4899997668891196e-05,1.3445730538090962e-07,0.00011000004055769904,1.3930994839693803e-11,2.6013023488459085e-12,6.174752737826822e-07,1.5875871057503754e-06,8.00175955768638e-11,2.887212106092267e-07,4.055460828267243e-12,1.6017363737436119e-09,6.228911779398126e-06,4.678009759076507e-09,5.8111819526596555e-05,5.1695074922142314e-09,1.7126636894532893e-07,2.6185619970107987e-12,1.0088969416843785e-09,1.9936883822449167e-11
5352,0,3.3075091602184636e-14,4.680737223256676e-06,2.413752000898657e-05,1.5559136609131022e-07,0.00011000000002836645,1.687227290606691e-09,3.706024798804904e-10,8.075967534316506e-07,1.867994603434576e-06,9.629904837958614e-13,4.735373161299239e-10,2.290301195223554e-14,2.581348329533384e-12,7.790003158441531e-06,2.651420211163824e-08,6.842671145797203e-05,5.968310443082991e-09,1.9756484311514997e-07,9.407520064601965e-13,1.164279814919178e-09,1.8823653464943024e-11
5352,1,3.3075091602184636e-14,4.680737223256676e-06,2.413752000898657e-05,1.5559136609131022e-07,0.00011000000002836645,1.687227290606691e-09,3.706024798804904e-10,8.075967534316506e-07,1.867994603434576e-06,9.629904837958614e-13,4.735373161299239e-10,2.290301195223554e-14,2.581348329533384e-12,7.790003158441531e-06,2.651420211163824e-08,6.842671145797203e-05,5.968310443082991e-09,1.9756484311514997e-07,9.407520064601965e-13,1.164279814919178e-09,1.8823653464943024e-11
5353,0,7.430525650071323e-13,3.900036927250802e-06,5.489999766588728e-05,1.3386341271483942e-07,0.00011000000009115685,7.30471089974323e-13,3.8622567871769015e-15,2.6518652938059664e-07,1.5800902958116943e-06,4.030509514465694e-12,6.563178167173084e-10,1.3329506769188537e-14,3.6334477093724615e-12,6.19181709883565e-06,4.616826077691316e-09,5.7830130673087456e-05,5.14718226981431e-09,1.7053066029269238e-07,1.922683447999271e-12,1.0045876561171063e-09,4.89046167928206e-13
5353,1,7.430525650071323e-13,3.900036927250802e-06,5.489999766588728e-05,1.3386341271483942e-07,0.00011000000009115685,7.30471089974323e-13,3.8622567871769015e-15,2.6518652938059664e-07,1.5800902958116943e-06,4.030509514465694e-12,6.563178167173084e-10,1.3329506769188537e-14,3.6334477093724615e-12,6.19181709883565e-06,4.616826077691316e-09,5.7830130673087456e-05,5.14718226981431e-09,1.7053066029269238e-07,1.922683447999271e-12,1.0045876561171063e-09,4.89046167928206e-13
