,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
1728,0,2.5245054971273872e-09,1.898164315179653e-09,2.161245450844852e-13,1.454599804223657e-07,3.989810584237134e-07,1.6539492121286631e-12,1.9808232005798988e-08,9.806851661874045e-07,5.811159371465866e-14,2.0815973082850778e-14,2.7242216165756843e-08,9.911225368947813e-09,4.341312125757118e-14,6.982783683381409e-09,8.122865501570293e-11,5.864573574100835e-11,1.1645147672953602e-10,9.016009982226018e-10,2.0770720967453277e-14,4.645284621862579e-15,6.081471775702769e-14
1728,1,2.5245054971273872e-09,1.898164315179653e-09,2.161245450844852e-13,1.454599804223657e-07,3.989810584237134e-07,1.6539492121286631e-12,1.9808232005798988e-08,9.806851661874045e-07,5.811159371465866e-14,2.0815973082850778e-14,2.7242216165756843e-08,9.911225368947813e-09,4.341312125757118e-14,6.982783683381409e-09,8.122865501570293e-11,5.864573574100835e-11,1.1645147672953602e-10,9.016009982226018e-10,2.0770720967453277e-14,4.645284621862579e-15,6.081471775702769e-14
1729,0,2.8332826536303646e-08,5.584220892095134e-08,3.2801361682478572e-09,1.7291084434394694e-07,5.237682131443609e-12,3.345863623418771e-07,1.1299546656873339e-08,9.137661192896381e-09,4.26555332150397e-08,7.699478557841493e-10,8.204949461669751e-07,1.069251708258029e-08,2.1457236911754166e-08,1.0142168939064102e-08,1.4038671997556859e-10,1.3096242072039388e-11,1.8707802191906744e-15,9.007749100900434e-09,1.1758422987737528e-10,0.0,1.4051920616325413e-09
1729,1,2.8332826536303646e-08,5.584220892095134e-08,3.2801361682478572e-09,1.7291084434394694e-07,5.237682131443609e-12,3.345863623418771e-07,1.1299546656873339e-08,9.137661192896381e-09,4.26555332150397e-08,7.699478557841493e-10,8.204949461669751e-07,1.069251708258029e-08,2.1457236911754166e-08,1.0142168939064102e-08,1.4038671997556859e-10,1.3096242072039388e-11,1.8707802191906744e-15,9.007749100900434e-09,1.1758422987737528e-10,0.0,1.4051920616325413e-09
1730,0,6.44960453957535e-08,0.44809913564804943,0.00199142028176954,9.784961503929679e-06,3.087691064250513e-07,2.575466818582768e-09,1.7093606058752929e-07,0.0041071338260576275,0.0008270432683362216,2.225627750237795e-09,4.594700806356749e-08,8.025992205049946e-08,3.9081464498201635e-10,1.264072258055865e-05,1.2715749015230087e-07,0.0016156393252303278,1.9978350741174685e-08,1.729719815447529e-05,1.3599290740261131e-09,3.695053909523036e-10,6.556514826792954e-09
1730,1,6.44960453957535e-08,0.44809913564804943,0.00199142028176954,9.784961503929679e-06,3.087691064250513e-07,2.575466818582768e-09,1.7093606058752929e-07,0.0041071338260576275,0.0008270432683362216,2.225627750237795e-09,4.594700806356749e-08,8.025992205049946e-08,3.9081464498201635e-10,1.264072258055865e-05,1.2715749015230087e-07,0.0016156393252303278,1.9978350741174685e-08,1.729719815447529e-05,1.3599290740261131e-09,3.695053909523036e-10,6.556514826792954e-09
1731,0,3.9844352256784557e-07,5.110705063368156e-08,3.9045140543949e-09,2.7474552691809326e-07,8.531931868706952e-13,9.77690127020569e-12,2.096309657574649e-07,1.6873558545505508e-08,5.275129776320769e-08,1.9827536873177616e-06,9.927061424757357e-07,1.787827288146487e-08,4.5770834192114954e-08,9.327576950656971e-09,1.2926702836801278e-10,1.9715676405935667e-12,1.7007092901733405e-15,8.726214478398228e-09,1.3169520953832078e-13,2.0221504619545541e-13,3.433661087122933e-11
1731,1,3.9844352256784557e-07,5.110705063368156e-08,3.9045140543949e-09,2.7474552691809326e-07,8.531931868706952e-13,9.77690127020569e-12,2.096309657574649e-07,1.6873558545505508e-08,5.275129776320769e-08,1.9827536873177616e-06,9.927061424757357e-07,1.787827288146487e-08,4.5770834192114954e-08,9.327576950656971e-09,1.2926702836801278e-10,1.9715676405935667e-12,1.7007092901733405e-15,8.726214478398228e-09,1.3169520953832078e-13,2.0221504619545541e-13,3.433661087122933e-11
1732,0,3.222731853910186e-07,1.4003715737851815e-07,7.84508610078195e-09,2.694831682219991e-07,2.320468258239417e-09,3.946905015370151e-07,2.896895373492604e-08,3.2827120783106187e-09,3.7611936866066415e-07,2.1836132921128193e-10,1.408054769461694e-15,2.5576200121431065e-08,9.00687163020149e-16,2.685129176240239e-08,3.5881967627423395e-10,1.3504318166480427e-11,2.0408511482080084e-15,5.657536180507244e-09,2.018148065631985e-14,2.903302888664112e-16,4.561103831777077e-13
1732,1,3.222731853910186e-07,1.4003715737851815e-07,7.84508610078195e-09,2.694831682219991e-07,2.320468258239417e-09,3.946905015370151e-07,2.896895373492604e-08,3.2827120783106187e-09,3.7611936866066415e-07,2.1836132921128193e-10,1.408054769461694e-15,2.5576200121431065e-08,9.00687163020149e-16,2.685129176240239e-08,3.5881967627423395e-10,1.3504318166480427e-11,2.0408511482080084e-15,5.657536180507244e-09,2.018148065631985e-14,2.903302888664112e-16,4.561103831777077e-13
