,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3348,0,1.883400335374926e-11,4.1998764119526456e-14,1.0758020329063554e-11,5.749507857658043e-14,2.7990684856732395e-13,5.344404660576757e-13,8.440548810557079e-14,3.935010954234097e-13,3.1848438816761693e-19,2.133633235910405e-12,6.023844617564222e-13,3.576782967029679e-16,2.3324744913288953e-13,5.91705504038309e-14,2.3592239273284576e-15,1.448494102440634e-16,6.34492458573277e-14,6.282951589553498e-17,4.9073669281841925e-11,0.0,3.0356190786973505e-12
3348,1,1.883400335374926e-11,4.1998764119526456e-14,1.0758020329063554e-11,5.749507857658043e-14,2.7990684856732395e-13,5.344404660576757e-13,8.440548810557079e-14,3.935010954234097e-13,3.1848438816761693e-19,2.133633235910405e-12,6.023844617564222e-13,3.576782967029679e-16,2.3324744913288953e-13,5.91705504038309e-14,2.3592239273284576e-15,1.448494102440634e-16,6.34492458573277e-14,6.282951589553498e-17,4.9073669281841925e-11,0.0,3.0356190786973505e-12
3349,0,5.1097892735628425e-14,2.4015671043617e-16,4.07014238935563e-15,1.253959365813892e-13,5.482582649592865e-12,2.8924234833421422e-12,5.428342779618955e-15,1.0230782421325607e-14,3.855693975901575e-18,1.5950728151498117e-14,1.7664645787784927e-13,1.793671548094844e-14,8.673617379884035e-18,2.7582103268031233e-16,2.2551405187698492e-17,9.215718466126788e-19,9.497611030973019e-17,1.3828727659509488e-15,4.445228907190568e-18,0.0,5.014435047745458e-18
3349,1,5.1097892735628425e-14,2.4015671043617e-16,4.07014238935563e-15,1.253959365813892e-13,5.482582649592865e-12,2.8924234833421422e-12,5.428342779618955e-15,1.0230782421325607e-14,3.855693975901575e-18,1.5950728151498117e-14,1.7664645787784927e-13,1.793671548094844e-14,8.673617379884035e-18,2.7582103268031233e-16,2.2551405187698492e-17,9.215718466126788e-19,9.497611030973019e-17,1.3828727659509488e-15,4.445228907190568e-18,0.0,5.014435047745458e-18
3350,0,2.2236709029026594e-11,3.372736118167907e-15,5.803862978322888e-14,4.7832831445715485e-14,7.603878599904759e-13,3.221324574274875e-14,1.3024460155541427e-11,2.9997163607242694e-16,4.3164798992079145e-18,2.561122741293574e-12,6.120167090131745e-12,5.530515281848558e-16,3.326505737533125e-14,4.8910528405166076e-15,1.5785983631388945e-16,4.559070135301546e-17,1.5664552988070568e-15,5.864178500430972e-17,5.79584868325763e-11,3.469446951953614e-18,1.4747818716026248e-12
3350,1,2.2236709029026594e-11,3.372736118167907e-15,5.803862978322888e-14,4.7832831445715485e-14,7.603878599904759e-13,3.221324574274875e-14,1.3024460155541427e-11,2.9997163607242694e-16,4.3164798992079145e-18,2.561122741293574e-12,6.120167090131745e-12,5.530515281848558e-16,3.326505737533125e-14,4.8910528405166076e-15,1.5785983631388945e-16,4.559070135301546e-17,1.5664552988070568e-15,5.864178500430972e-17,5.79584868325763e-11,3.469446951953614e-18,1.4747818716026248e-12
3351,0,1.8107802583766652e-15,1.49104903771069e-16,2.4678813138022393e-15,4.808510871651215e-11,7.397309490213971e-14,6.211123195626334e-17,6.99396485550393e-12,2.7180257285326637e-14,4.258881658794622e-18,9.101912474586416e-14,3.8279926103945705e-14,3.208262648601856e-15,3.718587937573403e-13,2.6020852139652106e-18,5.204170427930421e-18,1.3552527156068805e-18,1.240327285323417e-16,5.093723159195138e-13,5.014435047745458e-18,3.3237301799715624e-15,1.0450353690044656e-16
3351,1,1.8107802583766652e-15,1.49104903771069e-16,2.4678813138022393e-15,4.808510871651215e-11,7.397309490213971e-14,6.211123195626334e-17,6.99396485550393e-12,2.7180257285326637e-14,4.258881658794622e-18,9.101912474586416e-14,3.8279926103945705e-14,3.208262648601856e-15,3.718587937573403e-13,2.6020852139652106e-18,5.204170427930421e-18,1.3552527156068805e-18,1.240327285323417e-16,5.093723159195138e-13,5.014435047745458e-18,3.3237301799715624e-15,1.0450353690044656e-16
3352,0,3.402632993074195e-16,1.867546712435754e-16,3.1732225896398403e-15,7.121853020514157e-17,6.829951914363169e-13,8.973704076912017e-13,1.6639827909385296e-11,5.1971231138092655e-16,1.1858461261560205e-19,2.840722340517743e-12,1.8962815259010446e-12,6.396792817664476e-17,2.2902860163931393e-13,2.5934115965853266e-16,1.5612511283791264e-17,7.426784881525705e-18,7.589415207398531e-17,4.594306705907325e-18,8.141003062650531e-16,1.6965595595053173e-15,4.29503591167172e-12
3352,1,3.402632993074195e-16,1.867546712435754e-16,3.1732225896398403e-15,7.121853020514157e-17,6.829951914363169e-13,8.973704076912017e-13,1.6639827909385296e-11,5.1971231138092655e-16,1.1858461261560205e-19,2.840722340517743e-12,1.8962815259010446e-12,6.396792817664476e-17,2.2902860163931393e-13,2.5934115965853266e-16,1.5612511283791264e-17,7.426784881525705e-18,7.589415207398531e-17,4.594306705907325e-18,8.141003062650531e-16,1.6965595595053173e-15,4.29503591167172e-12
