,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
4590,0,2.860815277853797e-13,1.361993251057484e-08,1.4935080931571828e-08,8.729585316578992e-07,1.539215704861697e-09,2.0722445070565516e-12,9.447134451928341e-07,4.003752773883698e-08,3.580837226062549e-09,2.994684062323736e-09,2.9569150158695575e-15,1.1721104567410858e-15,1.801374326040298e-16,1.220698265599333e-11,2.3036443001705165e-12,1.5054866499096332e-08,6.383115866616739e-08,2.5337775428792277e-08,9.73719614147987e-14,7.496182893386305e-12,9.14872091873113e-09
4590,1,2.860815277853797e-13,1.361993251057484e-08,1.4935080931571828e-08,8.729585316578992e-07,1.539215704861697e-09,2.0722445070565516e-12,9.447134451928341e-07,4.003752773883698e-08,3.580837226062549e-09,2.994684062323736e-09,2.9569150158695575e-15,1.1721104567410858e-15,1.801374326040298e-16,1.220698265599333e-11,2.3036443001705165e-12,1.5054866499096332e-08,6.383115866616739e-08,2.5337775428792277e-08,9.73719614147987e-14,7.496182893386305e-12,9.14872091873113e-09
4591,0,1.2000146772737288e-13,1.0561665761089849e-08,9.613548420312897e-08,1.5839580424092915e-06,1.2295838274324242e-12,3.000487442424546e-12,1.5471342057162899e-06,1.9275190719225343e-07,4.353111353404165e-09,8.49128672850699e-09,9.856383386231858e-16,8.595476682767963e-15,7.205497304161192e-16,9.252425441639695e-12,1.4035738945363924e-11,6.224337059631476e-09,6.564305726845553e-08,3.84416644919667e-08,9.869775211484891e-15,6.1121784063601225e-12,2.022234699518176e-09
4591,1,1.2000146772737288e-13,1.0561665761089849e-08,9.613548420312897e-08,1.5839580424092915e-06,1.2295838274324242e-12,3.000487442424546e-12,1.5471342057162899e-06,1.9275190719225343e-07,4.353111353404165e-09,8.49128672850699e-09,9.856383386231858e-16,8.595476682767963e-15,7.205497304161192e-16,9.252425441639695e-12,1.4035738945363924e-11,6.224337059631476e-09,6.564305726845553e-08,3.84416644919667e-08,9.869775211484891e-15,6.1121784063601225e-12,2.022234699518176e-09
4592,0,7.073988009208733e-07,0.9999999889287706,5.356617844054834e-11,6.216981583501525e-10,6.910556801671811e-13,5.179108770173966e-13,4.4165495694209074e-13,8.988264565235683e-10,9.64816728719771e-12,6.812679720448209e-10,6.988879848223118e-11,1.2893215024151943e-14,4.1629760674791283e-13,1.0106464956855075e-12,7.64647847963461e-15,1.6715316925288048e-11,5.918468329803225e-14,1.0354065902609027e-12,9.133224822568108e-15,0.0,6.59381942476332e-12
4592,1,7.073988009208733e-07,0.9999999889287706,5.356617844054834e-11,6.216981583501525e-10,6.910556801671811e-13,5.179108770173966e-13,4.4165495694209074e-13,8.988264565235683e-10,9.64816728719771e-12,6.812679720448209e-10,6.988879848223118e-11,1.2893215024151943e-14,4.1629760674791283e-13,1.0106464956855075e-12,7.64647847963461e-15,1.6715316925288048e-11,5.918468329803225e-14,1.0354065902609027e-12,9.133224822568108e-15,0.0,6.59381942476332e-12
4593,0,1.1199315622605949e-13,0.9999999889288052,1.6230101674302245e-10,1.8814800964061062e-10,1.0403412664167726e-12,1.2923159424271368e-07,1.8583389509457984e-13,1.1105022296549563e-09,9.985132394214512e-12,4.5928097274175365e-10,2.39369310808488e-15,2.7349243990625334e-15,1.801374326040298e-16,1.699292032431529e-13,2.430895397256973e-14,5.394805975970769e-12,2.6811681959582713e-12,4.764459008574907e-13,8.543984511434682e-15,5.806605777328224e-16,7.813962372290153e-07
4593,1,1.1199315622605949e-13,0.9999999889288052,1.6230101674302245e-10,1.8814800964061062e-10,1.0403412664167726e-12,1.2923159424271368e-07,1.8583389509457984e-13,1.1105022296549563e-09,9.985132394214512e-12,4.5928097274175365e-10,2.39369310808488e-15,2.7349243990625334e-15,1.801374326040298e-16,1.699292032431529e-13,2.430895397256973e-14,5.394805975970769e-12,2.6811681959582713e-12,4.764459008574907e-13,8.543984511434682e-15,5.806605777328224e-16,7.813962372290153e-07
4594,0,2.1708684408175669e-13,1.8553542563630412e-08,7.579058385894536e-09,3.532714585322715e-07,1.1398414567007832e-11,1.0726930418851178e-11,5.758604575866497e-06,2.3190951470935727e-08,5.309964329689181e-10,3.428518703782924e-08,3.069559397426493e-14,6.87638134621437e-14,3.602748652080596e-16,1.6052144635301073e-11,1.0602355981463513e-12,7.296030499598556e-10,8.450988598324924e-08,6.516944887039313e-09,1.9150310111836356e-14,1.7385413192754004e-11,6.285994941128135e-09
4594,1,2.1708684408175669e-13,1.8553542563630412e-08,7.579058385894536e-09,3.532714585322715e-07,1.1398414567007832e-11,1.0726930418851178e-11,5.758604575866497e-06,2.3190951470935727e-08,5.309964329689181e-10,3.428518703782924e-08,3.069559397426493e-14,6.87638134621437e-14,3.602748652080596e-16,1.6052144635301073e-11,1.0602355981463513e-12,7.296030499598556e-10,8.450988598324924e-08,6.516944887039313e-09,1.9150310111836356e-14,1.7385413192754004e-11,6.285994941128135e-09
