,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
5130,0,0.00010363185342849058,3.417865445853952e-05,2.6265148067560874e-05,0.0006705498681141471,1.0000000603601276,2.4535013573843726e-06,9.268048570579622e-07,7.236867300614365e-05,0.12189297905409902,9.441110951244658e-07,1.4957871983321193e-08,1.652902098069302e-08,3.28894821770101e-08,1.3271718169801654e-07,5.44110831865598e-09,2.4354712002293086e-05,1.1325716215905694e-06,0.0014637059142509883,1.3953658347261453e-05,2.202805856712564e-08,3.132798790082478e-07
5130,1,0.00010363185342849058,3.417865445853952e-05,2.6265148067560874e-05,0.0006705498681141471,1.0000000603601276,2.4535013573843726e-06,9.268048570579622e-07,7.236867300614365e-05,0.12189297905409902,9.441110951244658e-07,1.4957871983321193e-08,1.652902098069302e-08,3.28894821770101e-08,1.3271718169801654e-07,5.44110831865598e-09,2.4354712002293086e-05,1.1325716215905694e-06,0.0014637059142509883,1.3953658347261453e-05,2.202805856712564e-08,3.132798790082478e-07
5131,0,0.0001373673321666211,5.0948650160537564e-05,3.352438623724396e-05,0.0006927781240295995,1.000000062898394,1.8452333969032352e-06,1.731192318824496e-07,0.00010656742942344378,0.1263870140593227,9.381253689093217e-07,1.5750883360484847e-08,1.7244016954781766e-08,3.406084474694823e-08,1.94784593320435e-07,1.9542230589601092e-10,3.12038330481473e-05,1.1698517129479292e-06,0.0015061439535182962,1.4403839051708006e-05,2.4889555781339868e-08,3.901359891328101e-07
5131,1,0.0001373673321666211,5.0948650160537564e-05,3.352438623724396e-05,0.0006927781240295995,1.000000062898394,1.8452333969032352e-06,1.731192318824496e-07,0.00010656742942344378,0.1263870140593227,9.381253689093217e-07,1.5750883360484847e-08,1.7244016954781766e-08,3.406084474694823e-08,1.94784593320435e-07,1.9542230589601092e-10,3.12038330481473e-05,1.1698517129479292e-06,0.0015061439535182962,1.4403839051708006e-05,2.4889555781339868e-08,3.901359891328101e-07
5132,0,5.596625197081974e-05,4.3811054789003146e-05,3.033732281709352e-05,0.000681480275902878,1.0000000615997149,2.626362010617116e-06,6.380436132323248e-08,9.195346478641886e-05,0.12418461880437708,7.496596770135308e-07,1.52489024012048e-08,1.6824669043156078e-08,3.3384246928850595e-08,1.6791675351491346e-07,4.89218954089955e-10,2.8199510285261673e-05,1.150660310497872e-06,0.0014867720700714742,1.4712558157594714e-05,4.4265538468546695e-09,3.36025083372513e-07
5132,1,5.596625197081974e-05,4.3811054789003146e-05,3.033732281709352e-05,0.000681480275902878,1.0000000615997149,2.626362010617116e-06,6.380436132323248e-08,9.195346478641886e-05,0.12418461880437708,7.496596770135308e-07,1.52489024012048e-08,1.6824669043156078e-08,3.3384246928850595e-08,1.6791675351491346e-07,4.89218954089955e-10,2.8199510285261673e-05,1.150660310497872e-06,0.0014867720700714742,1.4712558157594714e-05,4.4265538468546695e-09,3.36025083372513e-07
5133,0,2.5407273522459394e-05,2.2387616296964448e-05,2.1302148884164915e-05,0.000656525050992301,1.0000000457889469,6.053773620974855e-07,2.3645454229422376e-07,4.8633604688686046e-05,0.11897948079073273,7.751488438779253e-07,1.357840678031508e-08,1.511260265765982e-08,2.891447916017841e-08,8.977539033749797e-08,1.4135275552390762e-09,1.966786865996767e-05,1.1093224332385603e-06,0.001434304750232294,1.5849378458399267e-05,1.216781498896351e-09,4.09207741776121e-07
5133,1,2.5407273522459394e-05,2.2387616296964448e-05,2.1302148884164915e-05,0.000656525050992301,1.0000000457889469,6.053773620974855e-07,2.3645454229422376e-07,4.8633604688686046e-05,0.11897948079073273,7.751488438779253e-07,1.357840678031508e-08,1.511260265765982e-08,2.891447916017841e-08,8.977539033749797e-08,1.4135275552390762e-09,1.966786865996767e-05,1.1093224332385603e-06,0.001434304750232294,1.5849378458399267e-05,1.216781498896351e-09,4.09207741776121e-07
5134,0,3.22279229863716e-05,6.018320689949206e-05,3.73635758920066e-05,0.0006998500244683883,1.0000000607217485,1.7628337883897472e-06,1.2162093466018685e-07,0.00012520017354626377,0.12787537409524416,9.526317934942597e-07,1.4282174519746437e-08,1.713463814653134e-08,3.35236770845722e-08,2.2851523573723793e-07,2.1990621586125649e-10,3.4831395711128076e-05,1.1815609384148795e-06,0.0015208488566248043,1.5208392990399851e-05,2.577459544028706e-08,9.008678127219723e-08
5134,1,3.22279229863716e-05,6.018320689949206e-05,3.73635758920066e-05,0.0006998500244683883,1.0000000607217485,1.7628337883897472e-06,1.2162093466018685e-07,0.00012520017354626377,0.12787537409524416,9.526317934942597e-07,1.4282174519746437e-08,1.713463814653134e-08,3.35236770845722e-08,2.2851523573723793e-07,2.1990621586125649e-10,3.4831395711128076e-05,1.1815609384148795e-06,0.0015208488566248043,1.5208392990399851e-05,2.577459544028706e-08,9.008678127219723e-08
