,,0,1,2,3,4,5,6,7,8,9,10,11,12
2592,0,0.9785868022151768,0.9940754452533652,0.013445137326424546,0.9990743029936042,0.9388996379092381,0.9981306782896554,0.9994893511474408,0.9609246960081976,0.9954505846907559,0.9827826747673466,0.9999996616857066,0.9999990722964651,0.9999999953178554
2592,1,0.9785868022151768,0.9940754452533652,0.013445137326424546,0.9990743029936042,0.9388996379092381,0.9981306782896554,0.9994893511474408,0.9609246960081976,0.9954505846907559,0.9827826747673466,0.9999996616857066,0.9999990722964651,0.9999999953178554
2593,0,0.9784474567409059,0.9940752958840108,0.01336018160042071,0.9990712099323099,0.9385300527522998,0.9979613737091053,0.9994867727138692,0.9621622875747448,0.9954829262444502,0.9828035338769414,0.9999996616771495,0.9999990796158629,0.9999999953195581
2593,1,0.9784474567409059,0.9940752958840108,0.01336018160042071,0.9990712099323099,0.9385300527522998,0.9979613737091053,0.9994867727138692,0.9621622875747448,0.9954829262444502,0.9828035338769414,0.9999996616771495,0.9999990796158629,0.9999999953195581
2594,0,0.9898746633483838,0.4416862467475065,0.02790746600718133,0.9993609207238721,0.9704807093834676,0.9981450265361703,0.9994932594884339,0.9587613119541738,0.9883540647109009,0.9781483082024036,0.999997010868682,0.9999974907782968,0.9999999966437
2594,1,0.9898746633483838,0.4416862467475065,0.02790746600718133,0.9993609207238721,0.9704807093834676,0.9981450265361703,0.9994932594884339,0.9587613119541738,0.9883540647109009,0.9781483082024036,0.999997010868682,0.9999974907782968,0.9999999966437
2595,0,0.9791482543982822,0.9940322147682076,0.013798819159065102,0.9990867511464027,0.9403923149630681,0.9981310021650039,0.9994894386989177,0.9608827272865549,0.9953111197497715,0.9826919787005752,0.9999996592090278,0.9999990412029833,0.9999999953198375
2595,1,0.9791482543982822,0.9940322147682076,0.013798819159065102,0.9990867511464027,0.9403923149630681,0.9981310021650039,0.9994894386989177,0.9608827272865549,0.9953111197497715,0.9826919787005752,0.9999996592090278,0.9999990412029833,0.9999999953198375
2596,0,0.9788300078091822,0.9940473868326585,0.013596089981851033,0.9990796646049802,0.9395456346413149,0.9979615643488792,0.9994868311834684,0.962134479221887,0.9953901881325502,0.9827432024587214,0.9999996600782562,0.9999990589423678,0.9999999953206506
2596,1,0.9788300078091822,0.9940473868326585,0.013596089981851033,0.9990796646049802,0.9395456346413149,0.9979615643488792,0.9994868311834684,0.962134479221887,0.9953901881325502,0.9827432024587214,0.9999996600782562,0.9999990589423678,0.9999999953206506
2597,0,0.9898361336849533,0.4399171606343167,0.027787373587219884,0.9993595388218496,0.9703613259644438,0.9981448552849005,0.9994932221185724,0.9587789649664706,0.9884139763039327,0.9781876601195618,0.9999969219961626,0.9999975041327986,0.9999999966537364
2597,1,0.9898361336849533,0.4399171606343167,0.027787373587219884,0.9993595388218496,0.9703613259644438,0.9981448552849005,0.9994932221185724,0.9587789649664706,0.9884139763039327,0.9781876601195618,0.9999969219961626,0.9999975041327986,0.9999999966537364
2598,0,0.9903093591422726,0.4503149628864881,0.02725836542854353,0.9993774101521377,0.9718305550317582,0.9981468751272118,0.9994938537978802,0.9585997730018783,0.987656395703986,0.9776895718957177,0.9999969546467548,0.9999973348236442,0.9999999966682107
