,,0,1,2,3,4,5,6,7
1188,0,9.05487344292059e-06,4.500856725624993e-05,1.824520381740529e-05,1.802787513551076e-05,3.5744056926161215e-05,3.8886258967907306e-07,1.1889873307278433e-06,1.0754961911856137e-07
1188,1,9.05487344292059e-06,4.500856725624993e-05,1.824520381740529e-05,1.802787513551076e-05,3.5744056926161215e-05,3.8886258967907306e-07,1.1889873307278433e-06,1.0754961911856137e-07
1189,0,9.054880113092226e-06,4.5007952238708096e-05,1.824477864275096e-05,1.8548798227271065e-05,3.007362269319928e-05,3.8881795682222267e-07,1.1910847082681665e-06,1.0731612929777354e-07
1189,1,9.054880113092226e-06,4.5007952238708096e-05,1.824477864275096e-05,1.8548798227271065e-05,3.007362269319928e-05,3.8881795682222267e-07,1.1910847082681665e-06,1.0731612929777354e-07
1190,0,9.054873323628792e-06,4.5008496349537765e-05,1.824514768669133e-05,1.8027944850977486e-05,3.574405719773842e-05,3.888621821905857e-07,1.1889873246793483e-06,1.0840571805910275e-07
1190,1,9.054873323628792e-06,4.5008496349537765e-05,1.824514768669133e-05,1.8027944850977486e-05,3.574405719773842e-05,3.888621821905857e-07,1.1889873246793483e-06,1.0840571805910275e-07
1191,0,9.054662451665588e-06,4.500856789131915e-05,1.8245204338144853e-05,1.802787505585448e-05,3.5743873658387496e-05,3.8886376810642864e-07,1.1889907671623131e-06,1.0754961838081818e-07
1191,1,9.054662451665588e-06,4.500856789131915e-05,1.8245204338144853e-05,1.802787505585448e-05,3.5743873658387496e-05,3.8886376810642864e-07,1.1889907671623131e-06,1.0754961838081818e-07
1192,0,9.054662451611187e-06,4.500946094226836e-05,1.8245949202065322e-05,1.8026922963794937e-05,3.574386910244077e-05,3.888637680714566e-07,1.1889907662191788e-06,1.073446868257797e-07
1192,1,9.054662451611187e-06,4.500946094226836e-05,1.8245949202065322e-05,1.8026922963794937e-05,3.574386910244077e-05,3.888637680714566e-07,1.1889907662191788e-06,1.073446868257797e-07
1193,0,9.05466245155401e-06,4.500849630715001e-05,1.82451476358742e-05,1.8027944086956417e-05,3.5743873988757675e-05,3.8886376812086156e-07,1.1889907646654216e-06,1.0840571732413511e-07
1193,1,9.05466245155401e-06,4.500849630715001e-05,1.82451476358742e-05,1.8027944086956417e-05,3.5743873988757675e-05,3.8886376812086156e-07,1.1889907646654216e-06,1.0840571732413511e-07
1194,0,9.042815400102567e-06,4.500856793314402e-05,1.8245204371130132e-05,1.8027875438652162e-05,3.573357647730517e-05,3.8893001283112775e-07,1.1891754294671866e-06,1.0754961921237522e-07
1194,1,9.042815400102567e-06,4.500856793314402e-05,1.8245204371130132e-05,1.8027875438652162e-05,3.573357647730517e-05,3.8893001283112775e-07,1.1891754294671866e-06,1.0754961921237522e-07
1195,0,9.042815381798875e-06,4.5009460894852396e-05,1.8245949166649207e-05,1.8026923055069703e-05,3.573357179197582e-05,3.889300137526129e-07,1.189175429389471e-06,1.0734468762847095e-07
1195,1,9.042815381798875e-06,4.5009460894852396e-05,1.8245949166649207e-05,1.8026923055069703e-05,3.573357179197582e-05,3.889300137526129e-07,1.189175429389471e-06,1.0734468762847095e-07
1196,0,9.042815137122928e-06,4.500849626471062e-05,1.824514760209622e-05,1.8027944281635136e-05,3.573358082244219e-05,3.889300144093098e-07,1.1891754329377436e-06,1.0840571039412299e-07
1196,1,9.042815137122928e-06,4.500849626471062e-05,1.824514760209622e-05,1.8027944281635136e-05,3.573358082244219e-05,3.889300144093098e-07,1.1891754329377436e-06,1.0840571039412299e-07
1197,0,9.05245677580441e-06,4.500856696852175e-05,1.8245203804179203e-05,1.8027874748275515e-05,3.574196385523651e-05,3.8886182482034125e-07,1.1890250218297456e-06,1.0754961406871194e-07
1197,1,9.05245677580441e-06,4.500856696852175e-05,1.8245203804179203e-05,1.8027874748275515e-05,3.574196385523651e-05,3.8886182482034125e-07,1.1890250218297456e-06,1.0754961406871194e-07
1198,0,9.052457400657911e-06,4.5009463465450577e-05,1.8245949238654387e-05,1.8026923268903655e-05,3.574195418547652e-05,3.8886182445951876e-07,1.1890250257554943e-06,1.0734469671287085e-07
1198,1,9.052457400657911e-06,4.5009463465450577e-05,1.8245949238654387e-05,1.8026923268903655e-05,3.574195418547652e-05,3.8886182445951876e-07,1.1890250257554943e-06,1.0734469671287085e-07
1199,0,9.052459414233883e-06,4.5008496289840516e-05,1.8245147625416454e-05,1.802794417229149e-05,3.574197468113225e-05,3.8886181292596685e-07,1.18902502030763e-06,1.0840571818455795e-07
1199,1,9.052459414233883e-06,4.5008496289840516e-05,1.8245147625416454e-05,1.802794417229149e-05,3.574197468113225e-05,3.8886181292596685e-07,1.18902502030763e-06,1.0840571818455795e-07
1200,0,9.052246601417093e-06,4.500856779811537e-05,1.8245204280835695e-05,1.8027878626755277e-05,3.574177573309644e-05,3.888629403696607e-07,1.1890282646779576e-06,1.0754961698526783e-07
1200,1,9.052246601417093e-06,4.500856779811537e-05,1.8245204280835695e-05,1.8027878626755277e-05,3.574177573309644e-05,3.888629403696607e-07,1.1890282646779576e-06,1.0754961698526783e-07
1201,0,9.052245818148086e-06,4.5009461000265856e-05,1.8245949242325892e-05,1.8026923070082694e-05,3.5741771124944805e-05,3.888629353220317e-07,1.1890281019642262e-06,1.0734468764623452e-07
1201,1,9.052245818148086e-06,4.5009461000265856e-05,1.8245949242325892e-05,1.8026923070082694e-05,3.5741771124944805e-05,3.888629353220317e-07,1.1890281019642262e-06,1.0734468764623452e-07
1202,0,9.052246479430227e-06,4.5008497947497865e-05,1.82451483078489e-05,1.8027944225522798e-05,3.574177587288296e-05,3.888629840996803e-07,1.1890284206032303e-06,1.0840571755728195e-07
1202,1,9.052246479430227e-06,4.5008497947497865e-05,1.82451483078489e-05,1.8027944225522798e-05,3.574177587288296e-05,3.888629840996803e-07,1.1890284206032303e-06,1.0840571755728195e-07
1203,0,9.040403235252168e-06,4.500856743501027e-05,1.8245204022918672e-05,1.8027875756181497e-05,3.5731477149151835e-05,3.8892926333011103e-07,1.1892131656841119e-06,1.0754961914132095e-07
1203,1,9.040403235252168e-06,4.500856743501027e-05,1.8245204022918672e-05,1.8027875756181497e-05,3.5731477149151835e-05,3.8892926333011103e-07,1.1892131656841119e-06,1.0754961914132095e-07
1204,0,9.040403235943837e-06,4.5009458161451115e-05,1.8245946966722853e-05,1.8026962821419912e-05,3.573148880021362e-05,3.8892927421751313e-07,1.1892131659261405e-06,1.073446866714587e-07
1204,1,9.040403235943837e-06,4.5009458161451115e-05,1.8245946966722853e-05,1.8026962821419912e-05,3.573148880021362e-05,3.8892927421751313e-07,1.1892131659261405e-06,1.073446866714587e-07
1205,0,9.040402904708242e-06,4.500849635096274e-05,1.8245147670403804e-05,1.8027944436842647e-05,3.573147746028462e-05,3.889284682633209e-07,1.1892131741756525e-06,1.0840571816845972e-07
1205,1,9.040402904708242e-06,4.500849635096274e-05,1.8245147670403804e-05,1.8027944436842647e-05,3.573147746028462e-05,3.889284682633209e-07,1.1892131741756525e-06,1.0840571816845972e-07
1206,0,9.05129909956854e-06,4.5007365455927454e-05,1.8244661053900093e-05,1.827577445463334e-05,3.278497891564138e-05,3.8884528097127444e-07,1.188986723720621e-06,1.0753339758000615e-07
1206,1,9.05129909956854e-06,4.5007365455927454e-05,1.8244661053900093e-05,1.827577445463334e-05,3.278497891564138e-05,3.8884528097127444e-07,1.188986723720621e-06,1.0753339758000615e-07
1207,0,9.05132113514912e-06,4.5009460933724635e-05,1.8245949195326823e-05,1.80269229808735e-05,3.574096718592342e-05,3.888696351821422e-07,1.1890427804154569e-06,1.0734468666479737e-07
1207,1,9.05132113514912e-06,4.5009460933724635e-05,1.8245949195326823e-05,1.80269229808735e-05,3.574096718592342e-05,3.888696351821422e-07,1.1890427804154569e-06,1.0734468666479737e-07
1208,0,9.051321279642981e-06,4.500849635433171e-05,1.8245147672227344e-05,1.802794420253785e-05,3.574097213013457e-05,3.8886963534978587e-07,1.189042700628169e-06,1.0840571818899885e-07
1208,1,9.051321279642981e-06,4.500849635433171e-05,1.8245147672227344e-05,1.802794420253785e-05,3.574097213013457e-05,3.8886963534978587e-07,1.189042700628169e-06,1.0840571818899885e-07
1209,0,9.051110284689826e-06,4.5008567935101346e-05,1.8245204372637817e-05,1.8027875157852334e-05,3.574078878576601e-05,3.8887081181815293e-07,1.1890461668349347e-06,1.0754961921792633e-07
1209,1,9.051110284689826e-06,4.5008567935101346e-05,1.8245204372637817e-05,1.8027875157852334e-05,3.574078878576601e-05,3.8887081181815293e-07,1.1890461668349347e-06,1.0754961921792633e-07
1210,0,9.05111028316438e-06,4.500946098523122e-05,1.8245949235905474e-05,1.8026923073069194e-05,3.5740784139951166e-05,3.888708235099116e-07,1.1890461710798725e-06,1.0734468764512429e-07
1210,1,9.05111028316438e-06,4.500946098523122e-05,1.8245949235905474e-05,1.8026923073069194e-05,3.5740784139951166e-05,3.888708235099116e-07,1.1890461710798725e-06,1.0734468764512429e-07
1211,0,9.051110285866663e-06,4.500849635211293e-05,1.82451476712992e-05,1.8027944187932868e-05,3.574078911127841e-05,3.8887081348293234e-07,1.1890461463524302e-06,1.0840571819010907e-07
1211,1,9.051110285866663e-06,4.500849635211293e-05,1.82451476712992e-05,1.8027944187932868e-05,3.574078911127841e-05,3.8887081348293234e-07,1.1890461463524302e-06,1.0840571819010907e-07
1212,0,9.03926931399872e-06,4.5008567923715454e-05,1.824520436462145e-05,1.802787516776163e-05,3.5730489806650844e-05,3.8893708215347675e-07,1.1892309130016144e-06,1.0754961921237522e-07
1212,1,9.03926931399872e-06,4.5008567923715454e-05,1.824520436462145e-05,1.802787516776163e-05,3.5730489806650844e-05,3.8893708215347675e-07,1.1892309130016144e-06,1.0754961921237522e-07
1213,0,9.039269316054298e-06,4.500946098585849e-05,1.8245949236596033e-05,1.8026923065207705e-05,3.573048519654133e-05,3.8893710137310267e-07,1.1892309129683078e-06,1.0734468766066742e-07
1213,1,9.039269316054298e-06,4.500946098585849e-05,1.8245949236596033e-05,1.8026923065207705e-05,3.573048519654133e-05,3.8893710137310267e-07,1.1892309129683078e-06,1.0734468766066742e-07
1214,0,9.039269304109965e-06,4.500849484789507e-05,1.824514647840064e-05,1.8027944124454755e-05,3.573049003384078e-05,3.889370821362683e-07,1.1892309129733038e-06,1.0840571969390616e-07
1214,1,9.039269304109965e-06,4.500849484789507e-05,1.824514647840064e-05,1.8027944124454755e-05,3.573049003384078e-05,3.889370821362683e-07,1.1892309129733038e-06,1.0840571969390616e-07
1215,0,8.982197469783882e-06,8.499475204701931e-05,1.2490896984436001e-05,1.3956200035438583e-05,0.0023913216510001965,1.0000005551115122e-12,2.8685279621610193e-11,1.722398622221772e-06
1215,1,8.982197469783882e-06,8.499475204701931e-05,1.2490896984436001e-05,1.3956200035438583e-05,0.0023913216510001965,1.0000005551115122e-12,2.8685279621610193e-11,1.722398622221772e-06
1216,0,0.0002756577975929768,4.552859344150792e-05,1.4090247611648108e-05,1.9609700263491668e-05,0.00222383120750418,2.867109078413084e-05,3.0126032874338474e-05,1.166780411936587e-07
1216,1,0.0002756577975929768,4.552859344150792e-05,1.4090247611648108e-05,1.9609700263491668e-05,0.00222383120750418,2.867109078413084e-05,3.0126032874338474e-05,1.166780411936587e-07
1217,0,8.982195213477073e-06,8.312141246825445e-05,1.2479555295190477e-05,1.4259057745731977e-05,0.002370631373574602,1.0000005551115122e-12,1.0000005551115122e-12,1.8016110969367181e-06
