,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
1404,0,1.2679070443738646e-06,1.2871568209620431e-11,8.736084902595204e-11,1.2875516822227004e-11,3.416133490846464e-08,5.981585305281869e-09,1.0682419841224745e-08,1.2251484549086198e-11,1.026706602732485e-15,7.2331665103902085e-09,5.972686721102613e-10,8.00942145439742e-14,4.651742963363642e-11,1.5844941553448286e-13,2.2496053813629497e-11,3.2262015936985634e-12,2.0408511482080084e-15,2.2371396501644678e-14,2.7694294623271037e-14,4.3549543329961684e-16,2.701104489427154e-08
1404,1,1.2679070443738646e-06,1.2871568209620431e-11,8.736084902595204e-11,1.2875516822227004e-11,3.416133490846464e-08,5.981585305281869e-09,1.0682419841224745e-08,1.2251484549086198e-11,1.026706602732485e-15,7.2331665103902085e-09,5.972686721102613e-10,8.00942145439742e-14,4.651742963363642e-11,1.5844941553448286e-13,2.2496053813629497e-11,3.2262015936985634e-12,2.0408511482080084e-15,2.2371396501644678e-14,2.7694294623271037e-14,4.3549543329961684e-16,2.701104489427154e-08
1405,0,9.192297727924422e-09,6.434155024394283e-09,4.84392993833386e-10,8.271797516595413e-09,7.617268792426457e-08,6.771708606712193e-09,2.611325573389803e-11,5.1930757319704524e-11,1.0985965990558137e-11,1.343442234425121e-14,8.478379321660015e-10,4.1330568222118584e-12,1.8932029850588542e-10,6.791924276081415e-12,1.619136111735405e-11,9.915849020314844e-13,5.067093259142451e-11,1.4985804169764393e-10,5.155852722417481e-15,8.27441323269272e-15,1.2118329743674645e-10
1405,1,9.192297727924422e-09,6.434155024394283e-09,4.84392993833386e-10,8.271797516595413e-09,7.617268792426457e-08,6.771708606712193e-09,2.611325573389803e-11,5.1930757319704524e-11,1.0985965990558137e-11,1.343442234425121e-14,8.478379321660015e-10,4.1330568222118584e-12,1.8932029850588542e-10,6.791924276081415e-12,1.619136111735405e-11,9.915849020314844e-13,5.067093259142451e-11,1.4985804169764393e-10,5.155852722417481e-15,8.27441323269272e-15,1.2118329743674645e-10
1406,0,9.487154024224188e-09,1.666294322467476e-15,2.4685841814332976e-14,2.178630342734224e-12,3.197652498296162e-08,2.448091969241354e-07,3.518266850913544e-10,1.7958247001041678e-12,1.381947087277925e-13,8.785092082828217e-10,5.99725727682972e-10,6.77870547481928e-14,4.175693770220973e-11,4.251773225433351e-15,1.107027481379936e-14,9.92185013935074e-14,5.102127870520021e-16,6.873530519345901e-14,1.45836977005523e-14,8.709908665992337e-16,9.07845376285391e-10
1406,1,9.487154024224188e-09,1.666294322467476e-15,2.4685841814332976e-14,2.178630342734224e-12,3.197652498296162e-08,2.448091969241354e-07,3.518266850913544e-10,1.7958247001041678e-12,1.381947087277925e-13,8.785092082828217e-10,5.99725727682972e-10,6.77870547481928e-14,4.175693770220973e-11,4.251773225433351e-15,1.107027481379936e-14,9.92185013935074e-14,5.102127870520021e-16,6.873530519345901e-14,1.45836977005523e-14,8.709908665992337e-16,9.07845376285391e-10
1407,0,2.3601233223124514e-10,1.062262630573016e-13,2.9987743490006344e-11,7.191193823440867e-08,2.599536870681659e-08,2.4037064165994584e-09,4.169646691599584e-06,3.2307789091004885e-10,1.0480169249788006e-10,2.907989815733091e-09,6.321588612427526e-10,5.901576149691367e-13,4.312309999107869e-12,1.8126726517764183e-13,2.9398997856027995e-13,1.495674900300861e-10,4.5480129738514846e-10,1.3235308859253926e-09,1.0606325600401674e-14,2.903302888664112e-16,8.841818628168169e-09
1407,1,2.3601233223124514e-10,1.062262630573016e-13,2.9987743490006344e-11,7.191193823440867e-08,2.599536870681659e-08,2.4037064165994584e-09,4.169646691599584e-06,3.2307789091004885e-10,1.0480169249788006e-10,2.907989815733091e-09,6.321588612427526e-10,5.901576149691367e-13,4.312309999107869e-12,1.8126726517764183e-13,2.9398997856027995e-13,1.495674900300861e-10,4.5480129738514846e-10,1.3235308859253926e-09,1.0606325600401674e-14,2.903302888664112e-16,8.841818628168169e-09
1408,0,9.278864618338605e-10,6.436444651651213e-09,4.86725188738795e-10,8.264678620489914e-09,7.468997270511651e-08,6.652183580931736e-09,2.3936808853872283e-11,4.329194007311107e-11,1.080115880206629e-11,3.7115175268752484e-11,8.28618970201188e-10,4.3356365794852765e-12,1.8612484058892253e-10,6.798018484371203e-12,1.6202317265623378e-11,1.1540151906031134e-12,5.0581475282761385e-11,1.496827990917144e-10,2.3569612445337052e-15,8.129248088259515e-15,5.2273683001070944e-11
1408,1,9.278864618338605e-10,6.436444651651213e-09,4.86725188738795e-10,8.264678620489914e-09,7.468997270511651e-08,6.652183580931736e-09,2.3936808853872283e-11,4.329194007311107e-11,1.080115880206629e-11,3.7115175268752484e-11,8.28618970201188e-10,4.3356365794852765e-12,1.8612484058892253e-10,6.798018484371203e-12,1.6202317265623378e-11,1.1540151906031134e-12,5.0581475282761385e-11,1.496827990917144e-10,2.3569612445337052e-15,8.129248088259515e-15,5.2273683001070944e-11
1409,0,6.227497112526711e-11,3.3723562863771006e-09,5.125578236775338e-09,1.0394122185033615e-07,4.62047541611825e-08,1.6033616248983215e-09,7.314600073400469e-12,1.6593698170621134e-09,1.242314989306307e-13,9.196821696235971e-12,9.440919929844951e-10,6.418545234224162e-10,5.738476066777233e-11,1.1701163367940943e-11,1.0605095018530844e-11,1.961855829620472e-10,4.574907990566286e-14,8.044485887344976e-09,1.428907754498559e-14,5.64837576989603e-13,8.526484998213807e-12
1409,1,6.227497112526711e-11,3.3723562863771006e-09,5.125578236775338e-09,1.0394122185033615e-07,4.62047541611825e-08,1.6033616248983215e-09,7.314600073400469e-12,1.6593698170621134e-09,1.242314989306307e-13,9.196821696235971e-12,9.440919929844951e-10,6.418545234224162e-10,5.738476066777233e-11,1.1701163367940943e-11,1.0605095018530844e-11,1.961855829620472e-10,4.574907990566286e-14,8.044485887344976e-09,1.428907754498559e-14,5.64837576989603e-13,8.526484998213807e-12
1410,0,1.572008878026029e-08,6.804035150075527e-15,2.2340686841971343e-14,1.3429322363740906e-13,6.38248516833623e-09,7.632386634966555e-12,3.3059952607986026e-13,1.184307110360331e-11,8.788608519390073e-14,9.586008053688044e-10,9.687754747041125e-11,1.2307159795781401e-14,1.4040091634590685e-11,1.1338061934488934e-15,2.0542778004988503e-15,4.820898958837759e-14,5.102127870520021e-16,6.8086858918049025e-15,4.1246821779339845e-15,0.0,1.0626225930267802e-09
1410,1,1.572008878026029e-08,6.804035150075527e-15,2.2340686841971343e-14,1.3429322363740906e-13,6.38248516833623e-09,7.632386634966555e-12,3.3059952607986026e-13,1.184307110360331e-11,8.788608519390073e-14,9.586008053688044e-10,9.687754747041125e-11,1.2307159795781401e-14,1.4040091634590685e-11,1.1338061934488934e-15,2.0542778004988503e-15,4.820898958837759e-14,5.102127870520021e-16,6.8086858918049025e-15,4.1246821779339845e-15,0.0,1.0626225930267802e-09
1411,0,3.967107576784524e-09,1.5690938203235398e-14,1.0800055793770677e-13,1.3813721315803949e-12,4.012590757315275e-08,9.671150990956734e-10,5.018843041426523e-10,5.834477792612671e-13,5.377889185112758e-13,1.953748849492533e-12,7.843625415477145e-10,7.560112445980004e-14,4.768345923488231e-11,2.8345154836222336e-16,2.282530889443167e-16,1.3802573782564539e-14,2.2449362630288093e-14,3.2422313770499536e-15,8.838604667001395e-16,1.5968165887652617e-15,2.1365256622757928e-12
