,,ENO_total,FBA1_total,FBA2_total,GAPD_total,PGK_total,PGMd_total,PGMi_total,TPI_total,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
5616,0,1.1524157252885972e-06,4.55324053367148e-05,1.4091884086219908e-05,1.760934848823594e-05,0.0029991947066573305,4.149680967580599e-07,1.2533538378051528e-06,1.1699106437877742e-07,1.1076573920793148e-05,9.075685274553542e-05,0.0013078421724073974,0.0005138914129014306,0.006903474865239439,0.0030518568591238484,0.015155554456918404,0.000260652224495125,0.002539783067836508,7.621516521106701e-05,0.0001839999496713347,0.02389998448339454,8.256188893231016e-05
5616,1,1.1524157252885972e-06,4.55324053367148e-05,1.4091884086219908e-05,1.760934848823594e-05,0.0029991947066573305,4.149680967580599e-07,1.2533538378051528e-06,1.1699106437877742e-07,1.1076573920793148e-05,9.075685274553542e-05,0.0013078421724073974,0.0005138914129014306,0.006903474865239439,0.0030518568591238484,0.015155554456918404,0.000260652224495125,0.002539783067836508,7.621516521106701e-05,0.0001839999496713347,0.02389998448339454,8.256188893231016e-05
5617,0,1.1524152583654304e-06,4.553344690091903e-05,1.4092301499738617e-05,1.7608754401930846e-05,0.0029991846076905864,4.149677006293746e-07,1.2533535606324236e-06,1.1677440305547234e-07,1.1076600853143943e-05,9.075685313464638e-05,0.0013078430890665627,0.0005138916178799315,0.006903483851652941,0.003051843031119307,0.01515555347391655,0.0002606658031748,0.002539783620621698,7.621520666839347e-05,0.00018399994967135692,0.023899984483470294,8.256219735496425e-05
5617,1,1.1524152583654304e-06,4.553344690091903e-05,1.4092301499738617e-05,1.7608754401930846e-05,0.0029991846076905864,4.149677006293746e-07,1.2533535606324236e-06,1.1677440305547234e-07,1.1076600853143943e-05,9.075685313464638e-05,0.0013078430890665627,0.0005138916178799315,0.006903483851652941,0.003051843031119307,0.01515555347391655,0.0002606658031748,0.002539783620621698,7.621520666839347e-05,0.00018399994967135692,0.023899984483470294,8.256219735496425e-05
5618,0,1.1524156892341045e-06,4.5532322884983253e-05,1.4091853551421889e-05,1.7609390808729156e-05,0.002999195440136277,4.1496810570479216e-07,1.2533538597903444e-06,1.1791905260550223e-07,1.1076572033064287e-05,9.075685275468365e-05,0.001307842108186552,0.0005138913980381368,0.006903474212202581,0.0030518569330213923,0.015155554533005957,0.0002606512584257616,0.002539783028474056,7.621516227353347e-05,0.00018399983266182706,0.023899984483388932,8.25618889276972e-05
5618,1,1.1524156892341045e-06,4.5532322884983253e-05,1.4091853551421889e-05,1.7609390808729156e-05,0.002999195440136277,4.1496810570479216e-07,1.2533538597903444e-06,1.1791905260550223e-07,1.1076572033064287e-05,9.075685275468365e-05,0.001307842108186552,0.0005138913980381368,0.006903474212202581,0.0030518569330213923,0.015155554533005957,0.0002606512584257616,0.002539783028474056,7.621516227353347e-05,0.00018399983266182706,0.023899984483388932,8.25618889276972e-05
5619,0,1.1523945009063476e-06,4.55324053331793e-05,1.4091884086248775e-05,1.760934849128128e-05,0.002999190634703684,4.1496959205916495e-07,1.253358088278459e-06,1.1699106438044276e-07,1.1076573923019146e-05,9.075828009217629e-05,0.0013078413047549918,0.0005138914910759642,0.006903478299539378,0.0030518568591238375,0.015155554456918303,0.0002606522244950029,0.0025397830678337103,7.621516520992903e-05,0.00018399994967262812,0.02389998448339454,8.256188762460068e-05
5619,1,1.1523945009063476e-06,4.55324053331793e-05,1.4091884086248775e-05,1.760934849128128e-05,0.002999190634703684,4.1496959205916495e-07,1.253358088278459e-06,1.1699106438044276e-07,1.1076573923019146e-05,9.075828009217629e-05,0.0013078413047549918,0.0005138914910759642,0.006903478299539378,0.0030518568591238375,0.015155554456918303,0.0002606522244950029,0.0025397830678337103,7.621516520992903e-05,0.00018399994967262812,0.02389998448339454,8.256188762460068e-05
5620,0,1.1523942027004432e-06,4.553344690059429e-05,1.4092301499860187e-05,1.760875440372386e-05,0.0029991805354116293,4.1496925580369706e-07,1.2533578084550725e-06,1.1677439819713638e-07,1.1076600855203407e-05,9.075828040080163e-05,0.0013078422213485096,0.0005138916960610098,0.006903487286165987,0.003051843031119368,0.015155553473916634,0.0002606658031750553,0.0025397836206197053,7.621520666715002e-05,0.00018399994967267252,0.023899984483470294,8.256212998302844e-05
5620,1,1.1523942027004432e-06,4.553344690059429e-05,1.4092301499860187e-05,1.760875440372386e-05,0.0029991805354116293,4.1496925580369706e-07,1.2533578084550725e-06,1.1677439819713638e-07,1.1076600855203407e-05,9.075828040080163e-05,0.0013078422213485096,0.0005138916960610098,0.006903487286165987,0.003051843031119368,0.015155553473916634,0.0002606658031750553,0.0025397836206197053,7.621520666715002e-05,0.00018399994967267252,0.023899984483470294,8.256212998302844e-05
