,,0,1,2,3,4,5,6,7
3672,0,1.1394073195811726e-06,0.0005551374702042778,1.0000005551115122e-12,1.72174096932727e-05,0.002993002218905011,4.14910843399345e-07,1.2532195064985324e-06,3.3354682395597615e-06
3672,1,1.1394073195811726e-06,0.0005551374702042778,1.0000005551115122e-12,1.72174096932727e-05,0.002993002218905011,4.14910843399345e-07,1.2532195064985324e-06,3.3354682395597615e-06
3673,0,1.139407388176302e-06,0.0005698335362544519,1.0000005551115122e-12,1.7218365785944303e-05,0.002993330483089646,4.14914468053255e-07,1.2532282855349184e-06,9.084472526460127e-06
3673,1,1.139407388176302e-06,0.0005698335362544519,1.0000005551115122e-12,1.7218365785944303e-05,0.002993330483089646,4.14914468053255e-07,1.2532282855349184e-06,9.084472526460127e-06
3674,0,1.1394080596214238e-06,0.000605170592130721,1.0000005551115122e-12,1.7336086446006957e-05,0.0029961168870100514,4.1494586098928034e-07,1.2533043944696209e-06,1.7849003244594075e-05
3674,1,1.1394080596214238e-06,0.000605170592130721,1.0000005551115122e-12,1.7336086446006957e-05,0.0029961168870100514,4.1494586098928034e-07,1.2533043944696209e-06,1.7849003244594075e-05
3675,0,1.1393864610884639e-06,0.0005575869763765262,1.0000005551115122e-12,1.7219866102713863e-05,0.00299304539278899,4.14913162310519e-07,1.2532257553577398e-06,3.5886600796127684e-06
3675,1,1.1393864610884639e-06,0.0005575869763765262,1.0000005551115122e-12,1.7219866102713863e-05,0.00299304539278899,4.14913162310519e-07,1.2532257553577398e-06,3.5886600796127684e-06
3676,0,1.1393863882478414e-06,0.0005548781878568175,1.0000005551115122e-12,1.720275010394172e-05,0.0029927655658111597,4.149096439909947e-07,1.253217220897935e-06,3.981526147125771e-06
3676,1,1.1393863882478414e-06,0.0005548781878568175,1.0000005551115122e-12,1.720275010394172e-05,0.0029927655658111597,4.149096439909947e-07,1.253217220897935e-06,3.981526147125771e-06
3677,0,1.1393542790447705e-06,0.0006083008557564463,1.0000005551115122e-12,1.734751510695287e-05,0.0029963480579148277,4.1495215960368757e-07,1.2532876011850817e-06,1.9200752132064152e-05
3677,1,1.1393542790447705e-06,0.0006083008557564463,1.0000005551115122e-12,1.734751510695287e-05,0.0029963480579148277,4.1495215960368757e-07,1.2532876011850817e-06,1.9200752132064152e-05
3678,0,1.1380893488271044e-06,0.000599005403052034,1.0000005551115122e-12,1.7313498303267408e-05,0.0029950009252238344,4.150313336082543e-07,1.253542554351968e-06,1.5615927118847035e-05
3678,1,1.1380893488271044e-06,0.000599005403052034,1.0000005551115122e-12,1.7313498303267408e-05,0.0029950009252238344,4.150313336082543e-07,1.253542554351968e-06,1.5615927118847035e-05
3679,0,1.1380897405731844e-06,0.000578899323947715,1.0000005551115122e-12,1.724235252544323e-05,0.002993682343405996,4.1501581278363033e-07,1.2535048586698404e-06,1.625849888969687e-05
3679,1,1.1380897405731844e-06,0.000578899323947715,1.0000005551115122e-12,1.724235252544323e-05,0.002993682343405996,4.1501581278363033e-07,1.2535048586698404e-06,1.625849888969687e-05
3680,0,1.1380893444128577e-06,0.000601462833598505,1.0000005551115122e-12,1.732412456040778e-05,0.0029955320226195945,4.150366700367751e-07,1.2535554000148334e-06,1.6339502411763177e-05
3680,1,1.1380893444128577e-06,0.000601462833598505,1.0000005551115122e-12,1.732412456040778e-05,0.0029955320226195945,4.150366700367751e-07,1.2535554000148334e-06,1.6339502411763177e-05
3681,0,1.1391828301152897e-06,0.0006044819128498796,1.0000005551115122e-12,1.733303800748454e-05,0.0029960048249630463,4.1494421360593965e-07,1.2533469072251548e-06,1.797665919315986e-05
3681,1,1.1391828301152897e-06,0.0006044819128498796,1.0000005551115122e-12,1.733303800748454e-05,0.0029960048249630463,4.1494421360593965e-07,1.2533469072251548e-06,1.797665919315986e-05
3682,0,1.1391820499460272e-06,0.0005543993253295616,1.0000005551115122e-12,1.720272338759148e-05,0.002992698458752676,4.1490697959784443e-07,1.2532566342055488e-06,3.892222605537505e-06
3682,1,1.1391820499460272e-06,0.0005543993253295616,1.0000005551115122e-12,1.720272338759148e-05,0.002992698458752676,4.1490697959784443e-07,1.2532566342055488e-06,3.892222605537505e-06
3683,0,1.1391828469446053e-06,0.0006051728387434338,1.0000005551115122e-12,1.7336096093230532e-05,0.0029960730479964997,4.149449860097472e-07,1.2533487830646383e-06,1.784966015627517e-05
3683,1,1.1391828469446053e-06,0.0006051728387434338,1.0000005551115122e-12,1.7336096093230532e-05,0.0029960730479964997,4.149449860097472e-07,1.2533487830646383e-06,1.784966015627517e-05
3684,0,1.1391639576378218e-06,0.0006030283679886139,1.0000005551115122e-12,1.732779836812323e-05,0.002995893680617765,4.1494448620399486e-07,1.253347915655716e-06,1.7360679319149655e-05
3684,1,1.1391639576378218e-06,0.0006030283679886139,1.0000005551115122e-12,1.732779836812323e-05,0.002995893680617765,4.1494448620399486e-07,1.253347915655716e-06,1.7360679319149655e-05
3685,0,1.139161428673562e-06,0.0005814643221518226,1.0000005551115122e-12,1.7252304404300452e-05,0.0029940887097339376,4.1492416411609553e-07,1.2532988998060085e-06,1.8945618632849553e-05
