,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2538,0,1.4089031667946592e-10,6.099974124345517e-06,2.1933444247839593e-05,4.885938699195758e-07,2.401441404420115e-07,6.134759283145559e-10,6.67417955974977e-09,5.305778758485044e-06,4.5527302289943917e-07,1.5309765379002607e-09,1.400967462878832e-07,1.4727643037472198e-07,1.3612715468735992e-10,7.185227550909369e-06,3.091664259151361e-08,6.321217680208018e-05,1.7705344284007357e-08,5.512621414412871e-07,1.2305733173992653e-10,4.1443256465489853e-10,1.177924241707682e-10
2538,1,1.4089031667946592e-10,6.099974124345517e-06,2.1933444247839593e-05,4.885938699195758e-07,2.401441404420115e-07,6.134759283145559e-10,6.67417955974977e-09,5.305778758485044e-06,4.5527302289943917e-07,1.5309765379002607e-09,1.400967462878832e-07,1.4727643037472198e-07,1.3612715468735992e-10,7.185227550909369e-06,3.091664259151361e-08,6.321217680208018e-05,1.7705344284007357e-08,5.512621414412871e-07,1.2305733173992653e-10,4.1443256465489853e-10,1.177924241707682e-10
2539,0,9.847106750881032e-11,6.099985770011574e-06,2.1093098699572478e-05,4.674040287291274e-07,2.0877769318360952e-07,5.355007472336842e-10,5.744204926217452e-09,6.840111908271897e-06,1.9916760536874462e-07,1.3070005714375162e-09,1.2056960498009126e-07,1.3101582373631262e-07,2.5249759748324774e-10,6.954550913906496e-06,3.02115186028018e-08,6.124311326721895e-05,1.6878188964508656e-08,5.255693282151186e-07,5.988946759848644e-11,3.958020543259888e-10,1.0309005351574665e-10
2539,1,9.847106750881032e-11,6.099985770011574e-06,2.1093098699572478e-05,4.674040287291274e-07,2.0877769318360952e-07,5.355007472336842e-10,5.744204926217452e-09,6.840111908271897e-06,1.9916760536874462e-07,1.3070005714375162e-09,1.2056960498009126e-07,1.3101582373631262e-07,2.5249759748324774e-10,6.954550913906496e-06,3.02115186028018e-08,6.124311326721895e-05,1.6878188964508656e-08,5.255693282151186e-07,5.988946759848644e-11,3.958020543259888e-10,1.0309005351574665e-10
2540,0,2.8446350221927093e-10,6.099999329484068e-06,2.1943706641856944e-05,5.049377236611522e-07,3.083951147025911e-07,7.91928963459745e-10,8.869319068743729e-09,5.313918877272985e-06,1.067142316259609e-06,1.9837393182655684e-09,1.8617344408103885e-07,1.7975213492899076e-07,2.1753500042964724e-11,7.1830207006334974e-06,3.09199850549724e-08,6.324780029911685e-05,1.852433446219992e-08,5.794846133631062e-07,1.1078304571442155e-10,4.3783695419241653e-10,1.5164835066947685e-10
2540,1,2.8446350221927093e-10,6.099999329484068e-06,2.1943706641856944e-05,5.049377236611522e-07,3.083951147025911e-07,7.91928963459745e-10,8.869319068743729e-09,5.313918877272985e-06,1.067142316259609e-06,1.9837393182655684e-09,1.8617344408103885e-07,1.7975213492899076e-07,2.1753500042964724e-11,7.1830207006334974e-06,3.09199850549724e-08,6.324780029911685e-05,1.852433446219992e-08,5.794846133631062e-07,1.1078304571442155e-10,4.3783695419241653e-10,1.5164835066947685e-10
2541,0,1.52945635621465e-11,6.099976499041593e-06,2.1933368523265576e-05,4.887551914649585e-07,2.407889758200175e-07,6.184439046757941e-10,6.730988466524193e-09,5.305824176057104e-06,4.532372282696251e-07,1.53065319119061e-09,1.4108404789402174e-07,1.4771829041622473e-07,1.8229251788626222e-10,7.185505041787735e-06,3.0916531437372163e-08,6.321201278051405e-05,1.7713219865270885e-08,5.520742250442737e-07,5.900782450553657e-11,4.156738911409441e-10,1.1871878497903433e-10
2541,1,1.52945635621465e-11,6.099976499041593e-06,2.1933368523265576e-05,4.887551914649585e-07,2.407889758200175e-07,6.184439046757941e-10,6.730988466524193e-09,5.305824176057104e-06,4.532372282696251e-07,1.53065319119061e-09,1.4108404789402174e-07,1.4771829041622473e-07,1.8229251788626222e-10,7.185505041787735e-06,3.0916531437372163e-08,6.321201278051405e-05,1.7713219865270885e-08,5.520742250442737e-07,5.900782450553657e-11,4.156738911409441e-10,1.1871878497903433e-10
2542,0,9.369382621637022e-11,6.099999837665916e-06,2.1110231687361014e-05,4.897347888099856e-07,3.0137070088167596e-07,7.746003878735756e-10,8.683427721784448e-09,6.8342252352207155e-06,1.0615957237536306e-06,1.942722669298863e-09,1.8201354033209674e-07,1.7573786383973458e-07,1.1103054239902654e-11,6.954291731098468e-06,3.022178816231014e-08,6.129498986985637e-05,1.7996801784068983e-08,5.62782439039245e-07,2.8997009681635058e-11,4.2719164317084335e-10,1.4836360246362097e-10
2542,1,9.369382621637022e-11,6.099999837665916e-06,2.1110231687361014e-05,4.897347888099856e-07,3.0137070088167596e-07,7.746003878735756e-10,8.683427721784448e-09,6.8342252352207155e-06,1.0615957237536306e-06,1.942722669298863e-09,1.8201354033209674e-07,1.7573786383973458e-07,1.1103054239902654e-11,6.954291731098468e-06,3.022178816231014e-08,6.129498986985637e-05,1.7996801784068983e-08,5.62782439039245e-07,2.8997009681635058e-11,4.2719164317084335e-10,1.4836360246362097e-10
