,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
810,0,0.0011372024514140198,7.30962572815983e-08,1.4498688816571158e-07,2.1702191515619987e-10,3.1640222717727542e-12,6.649397199378418e-10,4.317692234364421e-08,4.6111610731555614e-07,9.471080932358411e-11,6.016513039333598e-10,3.862012621679534e-11,2.328592774058957e-13,2.5586360652211183e-11,1.2169666259651443e-10,1.929035330595104e-11,2.820525946871884e-14,5.850439958196291e-14,1.663323129541619e-07,4.124976798089551e-12,1.573590165655949e-13,8.782168381471849e-13
810,1,0.0011372024514140198,7.30962572815983e-08,1.4498688816571158e-07,2.1702191515619987e-10,3.1640222717727542e-12,6.649397199378418e-10,4.317692234364421e-08,4.6111610731555614e-07,9.471080932358411e-11,6.016513039333598e-10,3.862012621679534e-11,2.328592774058957e-13,2.5586360652211183e-11,1.2169666259651443e-10,1.929035330595104e-11,2.820525946871884e-14,5.850439958196291e-14,1.663323129541619e-07,4.124976798089551e-12,1.573590165655949e-13,8.782168381471849e-13
811,0,0.001628506514640069,6.504443901225347e-08,1.274388913539369e-07,1.8983566888591819e-10,2.9590094973391317e-12,1.5238248029393645e-08,5.775957332425493e-08,2.1772860958609515e-07,9.069946662670828e-11,3.5403423178674196e-10,3.799748439773938e-11,2.3031970474962337e-13,2.4543545054866455e-11,1.0536503473452821e-10,1.53008316908378e-11,3.400634120341988e-14,6.071532165918825e-14,1.4395719907213187e-07,9.471743381314262e-12,7.287290250546922e-14,5.229133888687137e-11
811,1,0.001628506514640069,6.504443901225347e-08,1.274388913539369e-07,1.8983566888591819e-10,2.9590094973391317e-12,1.5238248029393645e-08,5.775957332425493e-08,2.1772860958609515e-07,9.069946662670828e-11,3.5403423178674196e-10,3.799748439773938e-11,2.3031970474962337e-13,2.4543545054866455e-11,1.0536503473452821e-10,1.53008316908378e-11,3.400634120341988e-14,6.071532165918825e-14,1.4395719907213187e-07,9.471743381314262e-12,7.287290250546922e-14,5.229133888687137e-11
812,0,0.026663573079658588,3.1927074549267426e-06,1.3617304223191227e-06,2.0230771857214217e-06,0.00012300412669004267,5.900224563183284e-06,0.000536060870667085,3.3656371242408873e-06,0.0052215218446372315,0.0007215775356290808,5.078049266931795e-07,4.826339212737108e-06,8.639665076586827e-09,5.9150391329711376e-09,1.3574304783284984e-09,1.2389086139820624e-06,1.3694826352732255e-08,2.2760001696118995e-06,0.0001800411044485748,4.150489227061998e-11,2.5609794385062303e-05
812,1,0.026663573079658588,3.1927074549267426e-06,1.3617304223191227e-06,2.0230771857214217e-06,0.00012300412669004267,5.900224563183284e-06,0.000536060870667085,3.3656371242408873e-06,0.0052215218446372315,0.0007215775356290808,5.078049266931795e-07,4.826339212737108e-06,8.639665076586827e-09,5.9150391329711376e-09,1.3574304783284984e-09,1.2389086139820624e-06,1.3694826352732255e-08,2.2760001696118995e-06,0.0001800411044485748,4.150489227061998e-11,2.5609794385062303e-05
813,0,1.819311270459995e-05,2.376102882006204e-07,3.7007943916805348e-09,0.0001496945218859216,0.00019688101074327992,0.0006235354219160171,0.0008438339815878211,3.465758625945493e-07,0.008047997288275535,0.0012032279966761442,9.967417755723748e-07,7.703502036799689e-06,2.2093910150114035e-10,1.013037551221717e-09,3.089086004536805e-11,4.240589593851231e-07,1.198745475330616e-06,2.679549943446131e-07,0.00033121978794498926,3.162640419194034e-11,5.350340843735709e-05
813,1,1.819311270459995e-05,2.376102882006204e-07,3.7007943916805348e-09,0.0001496945218859216,0.00019688101074327992,0.0006235354219160171,0.0008438339815878211,3.465758625945493e-07,0.008047997288275535,0.0012032279966761442,9.967417755723748e-07,7.703502036799689e-06,2.2093910150114035e-10,1.013037551221717e-09,3.089086004536805e-11,4.240589593851231e-07,1.198745475330616e-06,2.679549943446131e-07,0.00033121978794498926,3.162640419194034e-11,5.350340843735709e-05
814,0,0.015866471065078474,7.008452413388026e-07,3.141042858803031e-06,1.2656536326647408e-06,0.00011497450805264104,1.6890149895952532e-05,0.00048107287142377535,4.26005593910222e-06,0.004779754660402649,0.0007852158750624585,6.590856966546647e-07,4.514057860105289e-06,2.971206574447224e-08,7.425321279455736e-09,4.3200161101883846e-10,2.7174423853559583e-06,8.867275446046785e-09,1.1703397258101794e-06,0.00028297518891472613,5.581919166774509e-11,7.012879210813395e-06
814,1,0.015866471065078474,7.008452413388026e-07,3.141042858803031e-06,1.2656536326647408e-06,0.00011497450805264104,1.6890149895952532e-05,0.00048107287142377535,4.26005593910222e-06,0.004779754660402649,0.0007852158750624585,6.590856966546647e-07,4.514057860105289e-06,2.971206574447224e-08,7.425321279455736e-09,4.3200161101883846e-10,2.7174423853559583e-06,8.867275446046785e-09,1.1703397258101794e-06,0.00028297518891472613,5.581919166774509e-11,7.012879210813395e-06
815,0,2.30464915406741e-05,0.0037058709018868005,0.0016693014158892544,3.1085017621149194e-05,0.00022150880600157818,4.427221574073227e-05,0.0010303586560311596,0.008132510731909156,0.00749516379955442,0.0015327291959385495,1.140976372359484e-06,8.69074717623762e-06,1.4125559640863993e-09,1.440139237835016e-05,5.7994900789392815e-06,0.0015821834161428476,1.0305237225924303e-08,4.802909205322965e-05,0.0004251910442599571,5.546893096515544e-08,1.1412788223771718e-05
815,1,2.30464915406741e-05,0.0037058709018868005,0.0016693014158892544,3.1085017621149194e-05,0.00022150880600157818,4.427221574073227e-05,0.0010303586560311596,0.008132510731909156,0.00749516379955442,0.0015327291959385495,1.140976372359484e-06,8.69074717623762e-06,1.4125559640863993e-09,1.440139237835016e-05,5.7994900789392815e-06,0.0015821834161428476,1.0305237225924303e-08,4.802909205322965e-05,0.0004251910442599571,5.546893096515544e-08,1.1412788223771718e-05
816,0,0.00022848797278306968,5.337973862024559e-12,1.2646852991584556e-10,1.5868777251833293e-12,4.1865480512960374e-07,6.588087790220614e-10,2.6168167425367504e-10,1.3531693016864473e-09,1.139438987712512e-12,1.1409515345638578e-11,3.2413420793008194e-13,5.079145312544705e-15,9.078926603243101e-14,1.9926643849864303e-13,4.542236469991903e-14,4.8405026143550245e-12,1.1904965031213384e-15,4.461543653368315e-09,1.3406690179063283e-12,0.0,1.177582190718876e-11
816,1,0.00022848797278306968,5.337973862024559e-12,1.2646852991584556e-10,1.5868777251833293e-12,4.1865480512960374e-07,6.588087790220614e-10,2.6168167425367504e-10,1.3531693016864473e-09,1.139438987712512e-12,1.1409515345638578e-11,3.2413420793008194e-13,5.079145312544705e-15,9.078926603243101e-14,1.9926643849864303e-13,4.542236469991903e-14,4.8405026143550245e-12,1.1904965031213384e-15,4.461543653368315e-09,1.3406690179063283e-12,0.0,1.177582190718876e-11
817,0,0.00514140566663404,6.153347217151978e-12,2.50346527591695e-11,1.0475257135088243e-06,6.301564002005201e-08,1.0152147653771161e-06,5.288011530385607e-07,3.3166973061829427e-06,1.457923375880129e-14,1.676044871797413e-08,3.9775585521307493e-07,2.5395726562723525e-15,4.287270895975909e-14,7.143518993927659e-10,2.1341663816293613e-14,2.522140106504693e-09,8.333475521849368e-15,1.0493995745495437e-09,1.6396966910003195e-10,3.0571053591910934e-11,5.706708924585442e-09
817,1,0.00514140566663404,6.153347217151978e-12,2.50346527591695e-11,1.0475257135088243e-06,6.301564002005201e-08,1.0152147653771161e-06,5.288011530385607e-07,3.3166973061829427e-06,1.457923375880129e-14,1.676044871797413e-08,3.9775585521307493e-07,2.5395726562723525e-15,4.287270895975909e-14,7.143518993927659e-10,2.1341663816293613e-14,2.522140106504693e-09,8.333475521849368e-15,1.0493995745495437e-09,1.6396966910003195e-10,3.0571053591910934e-11,5.706708924585442e-09
818,0,0.03741167020398327,6.584304902992329e-08,3.250347195773286e-06,4.173223892354065e-06,0.0010592982749906758,0.00014169966705643753,0.002298979714842897,1.1826602491812782e-06,0.04572278810885795,0.006731741972882463,4.08521256694253e-06,4.146235349413579e-05,1.2481574343943732e-07,9.510590277372524e-09,1.0209626798042621e-08,3.0505322078165066e-06,3.4172627962641656e-08,4.6035394290664665e-06,0.001244697686771725,2.25078120948252e-10,0.00022192075494963025
818,1,0.03741167020398327,6.584304902992329e-08,3.250347195773286e-06,4.173223892354065e-06,0.0010592982749906758,0.00014169966705643753,0.002298979714842897,1.1826602491812782e-06,0.04572278810885795,0.006731741972882463,4.08521256694253e-06,4.146235349413579e-05,1.2481574343943732e-07,9.510590277372524e-09,1.0209626798042621e-08,3.0505322078165066e-06,3.4172627962641656e-08,4.6035394290664665e-06,0.001244697686771725,2.25078120948252e-10,0.00022192075494963025
819,0,0.0017635736936325284,1.8221323797275843e-06,2.780632493709454e-06,0.00023864209936259447,0.0002942065748858927,5.7918286612118475e-05,0.0012087867610448048,3.0190488448898686e-06,0.012006394610713796,0.001726388456764243,1.5316572150428112e-06,1.1513103404273789e-05,4.305652119598824e-09,9.46889285389915e-09,9.958248589771545e-10,2.494232613760894e-06,8.749755957897206e-07,5.617394373206499e-07,0.0004302446388835619,4.073769448229049e-12,5.885287831555964e-06
