,,ENO_total,FBA1_total,FBA2_total,GAPD_total,PGK_total,PGMd_total,PGMi_total,TPI_total,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
432,0,9.057518100645919e-06,7.48319569649943e-05,1.5229996232768581e-05,2.28362793876369e-05,0.001687703266833069,4.0007774337867925e-07,1.2163292678916897e-06,6.69961902515127e-08,1.647325721783782e-05,8.819825705775387e-05,0.0014173253281825823,0.000537863254881599,0.008081338015051015,0.0029772817515384665,0.015192804858481686,0.00020816829196528266,0.002528812066609368,8.196111904188084e-05,0.00017869504723782613,0.023899973144849814,8.257005793889238e-05
432,1,9.057518100645919e-06,7.48319569649943e-05,1.5229996232768581e-05,2.28362793876369e-05,0.001687703266833069,4.0007774337867925e-07,1.2163292678916897e-06,6.69961902515127e-08,1.647325721783782e-05,8.819825705775387e-05,0.0014173253281825823,0.000537863254881599,0.008081338015051015,0.0029772817515384665,0.015192804858481686,0.00020816829196528266,0.002528812066609368,8.196111904188084e-05,0.00017869504723782613,0.023899973144849814,8.257005793889238e-05
433,0,9.057518100587631e-06,7.483321429134276e-05,1.523027539929234e-05,2.2835561793225856e-05,0.0016877032358124213,4.000777431272137e-07,1.2163292673343577e-06,6.686205640305328e-08,1.64732574435073e-05,8.819825705813134e-05,0.0014173253305995546,0.0005378632553923571,0.008081338043140101,0.0029772741293569637,0.01519280463444271,0.00020817366050357428,0.0025288127695947044,8.196113351618592e-05,0.00017869504723786497,0.023899973145084758,8.25700579390145e-05
433,1,9.057518100587631e-06,7.483321429134276e-05,1.523027539929234e-05,2.2835561793225856e-05,0.0016877032358124213,4.000777431272137e-07,1.2163292673343577e-06,6.686205640305328e-08,1.64732574435073e-05,8.819825705813134e-05,0.0014173253305995546,0.0005378632553923571,0.008081338043140101,0.0029772741293569637,0.01519280463444271,0.00020817366050357428,0.0025288127695947044,8.196113351618592e-05,0.00017869504723786497,0.023899973145084758,8.25700579390145e-05
434,0,9.057518100650914e-06,7.483184226575531e-05,1.5229971284106559e-05,2.283634065935237e-05,0.001687703269482054,4.0007774339977344e-07,1.2163292679477558e-06,6.753729020685644e-08,1.64732571985699e-05,8.819825705772611e-05,0.0014173253279761865,0.000537863254837945,0.008081338012652544,0.0029772818966558676,0.01519280487800902,0.00020816783358872928,0.0025288120065841886,8.196111780599723e-05,0.00017869504723782057,0.02389997314482932,8.257005793888128e-05
434,1,9.057518100650914e-06,7.483184226575531e-05,1.5229971284106559e-05,2.283634065935237e-05,0.001687703269482054,4.0007774339977344e-07,1.2163292679477558e-06,6.753729020685644e-08,1.64732571985699e-05,8.819825705772611e-05,0.0014173253279761865,0.000537863254837945,0.008081338012652544,0.0029772818966558676,0.01519280487800902,0.00020816783358872928,0.0025288120065841886,8.196111780599723e-05,0.00017869504723782057,0.02389997314482932,8.257005793888128e-05
435,0,9.05729817147884e-06,7.48319569578389e-05,1.5229996234367857e-05,2.283627938923007e-05,0.0016877012173698233,4.0007908667415393e-07,1.2163331165008984e-06,6.699618801496842e-08,1.6473257219814018e-05,8.819967257802152e-05,0.001417324241345895,0.0005378632869035786,0.008081339774781987,0.002977281752141584,0.015192804858482067,0.00020816829197021204,0.0025288120666076912,8.196111904184199e-05,0.000178695175438182,0.023899973144849415,8.257005676266659e-05
435,1,9.05729817147884e-06,7.48319569578389e-05,1.5229996234367857e-05,2.283627938923007e-05,0.0016877012173698233,4.0007908667415393e-07,1.2163331165008984e-06,6.699618801496842e-08,1.6473257219814018e-05,8.819967257802152e-05,0.001417324241345895,0.0005378632869035786,0.008081339774781987,0.002977281752141584,0.015192804858482067,0.00020816829197021204,0.0025288120666076912,8.196111904184199e-05,0.000178695175438182,0.023899973144849415,8.257005676266659e-05
436,0,9.057298171422774e-06,7.483321429085204e-05,1.5230275399389484e-05,2.2835561797012272e-05,0.0016877011863461664,4.00079086425464e-07,1.2163331159457869e-06,6.686150017132599e-08,1.6473257445477947e-05,8.819967257839344e-05,0.0014173242437630726,0.0005378632874149306,0.008081339802874005,0.0029772741293596396,0.015192804634442737,0.00020817366050522853,0.002528812769591018,8.196113351610821e-05,0.00017869517543821532,0.023899973145085088,8.257005676278317e-05
436,1,9.057298171422774e-06,7.483321429085204e-05,1.5230275399389484e-05,2.2835561797012272e-05,0.0016877011863461664,4.00079086425464e-07,1.2163331159457869e-06,6.686150017132599e-08,1.6473257445477947e-05,8.819967257839344e-05,0.0014173242437630726,0.0005378632874149306,0.008081339802874005,0.0029772741293596396,0.015192804634442737,0.00020817366050522853,0.002528812769591018,8.196113351610821e-05,0.00017869517543821532,0.023899973145085088,8.257005676278317e-05
437,0,9.057298171484392e-06,7.483184225505554e-05,1.5229971286461343e-05,2.2836340662570354e-05,0.001687701220015381,4.0007908669802374e-07,1.2163331165519686e-06,6.753728843549561e-08,1.6473257200546095e-05,8.819967257799376e-05,0.0014173242411397488,0.0005378632868605685,0.008081339772386481,0.0029772818975441684,0.015192804878009593,0.00020816783359598457,0.0025288120065809967,8.19611178059306e-05,0.000178695175438182,0.023899973144829313,8.257005676264994e-05
437,1,9.057298171484392e-06,7.483184225505554e-05,1.5229971286461343e-05,2.2836340662570354e-05,0.001687701220015381,4.0007908669802374e-07,1.2163331165519686e-06,6.753728843549561e-08,1.6473257200546095e-05,8.819967257799376e-05,0.0014173242411397488,0.0005378632868605685,0.008081339772386481,0.0029772818975441684,0.015192804878009593,0.00020816783359598457,0.0025288120065809967,8.19611178059306e-05,0.000178695175438182,0.023899973144829313,8.257005676264994e-05
438,0,9.044392871857297e-06,7.483195720968966e-05,1.5229996178186132e-05,2.2836279597451843e-05,0.0016875807737127175,4.00158038590262e-07,1.2165519686700414e-06,6.699606254977464e-08,1.64732573357213e-05,8.828285709210874e-05,0.0014172603667348342,0.0005378651687884431,0.008081443191644815,0.002977281730739143,0.015192804858468646,0.00020816829180555485,0.0025288120664061138,8.196111903753432e-05,0.0001787026981744603,0.023899973144849054,8.256998763022238e-05
438,1,9.044392871857297e-06,7.483195720968966e-05,1.5229996178186132e-05,2.2836279597451843e-05,0.0016875807737127175,4.00158038590262e-07,1.2165519686700414e-06,6.699606254977464e-08,1.64732573357213e-05,8.828285709210874e-05,0.0014172603667348342,0.0005378651687884431,0.008081443191644815,0.002977281730739143,0.015192804858468646,0.00020816829180555485,0.0025288120664061138,8.196111903753432e-05,0.0001787026981744603,0.023899973144849054,8.256998763022238e-05
439,0,9.044392871912808e-06,7.483321428753191e-05,1.5230275399670926e-05,2.2835561981389786e-05,0.0016875807426935054,4.001580383387965e-07,1.2165519681127093e-06,6.685752913560391e-08,1.6473257561396333e-05,8.828285709230303e-05,0.0014172603691516954,0.0005378651692994122,0.008081443219732585,0.002977274129367061,0.015192804634442987,0.00020817366051003024,0.002528812769410385,8.196113351228904e-05,0.00017870269817442142,0.023899973145084838,8.25699876303445e-05
439,1,9.044392871912808e-06,7.483321428753191e-05,1.5230275399670926e-05,2.2835561981389786e-05,0.0016875807426935054,4.001580383387965e-07,1.2165519681127093e-06,6.685752913560391e-08,1.6473257561396333e-05,8.828285709230303e-05,0.0014172603691516954,0.0005378651692994122,0.008081443219732585,0.002977274129367061,0.015192804634442987,0.00020817366051003024,0.002528812769410385,8.196113351228904e-05,0.00017870269817442142,0.023899973145084838,8.25699876303445e-05
440,0,9.04439287204548e-06,7.483184240466031e-05,1.5229971253234032e-05,2.283634085958609e-05,0.001687580776360857,4.0015803861191135e-07,1.2165519687138952e-06,6.753717796219844e-08,1.647325731645338e-05,8.828285709201994e-05,0.0014172603665285103,0.0005378651687448113,0.00808144318924695,0.0029772818848559455,0.015192804878001643,0.0002081678334998115,0.002528812006389211,8.196111780185053e-05,0.0001787026981743437,0.023899973144829476,8.256998763021683e-05
440,1,9.04439287204548e-06,7.483184240466031e-05,1.5229971253234032e-05,2.283634085958609e-05,0.001687580776360857,4.0015803861191135e-07,1.2165519687138952e-06,6.753717796219844e-08,1.647325731645338e-05,8.828285709201994e-05,0.0014172603665285103,0.0005378651687448113,0.00808144318924695,0.0029772818848559455,0.015192804878001643,0.0002081678334998115,0.002528812006389211,8.196111780185053e-05,0.0001787026981743437,0.023899973144829476,8.256998763021683e-05
441,0,9.055061158831165e-06,7.483195695912344e-05,1.5229996233994822e-05,2.283627942146595e-05,0.0016876803667413844,4.0007722688905046e-07,1.2163709445016264e-06,6.69961916981333e-08,1.64732572398813e-05,8.82140745466668e-05,0.0014173131841049,0.0005378636126881778,0.008081357677772117,0.0029772817520224235,0.015192804858482024,0.00020816829196820252,0.0025288120665761496,8.19611190411814e-05,0.0001786964794306682,0.023899973144849766,8.256995686244517e-05
441,1,9.055061158831165e-06,7.483195695912344e-05,1.5229996233994822e-05,2.283627942146595e-05,0.0016876803667413844,4.0007722688905046e-07,1.2163709445016264e-06,6.69961916981333e-08,1.64732572398813e-05,8.82140745466668e-05,0.0014173131841049,0.0005378636126881778,0.008081357677772117,0.0029772817520224235,0.015192804858482024,0.00020816829196820252,0.0025288120665761496,8.19611190411814e-05,0.0001786964794306682,0.023899973144849766,8.256995686244517e-05
442,0,9.055061158772324e-06,7.483321429152872e-05,1.5230275399163555e-05,2.2835561828646968e-05,0.0016876803357200234,4.000772266375849e-07,1.2163709439209798e-06,6.68627931542688e-08,1.6473257465545228e-05,8.821407454703873e-05,0.0014173131865219,0.0005378636131991968,0.008081357705861903,0.002977274129356997,0.015192804634442732,0.00020817366050122617,0.002528812769560043,8.196113351545318e-05,0.00017869647943070707,0.02389997314508505,8.256995686256729e-05
442,1,9.055061158772324e-06,7.483321429152872e-05,1.5230275399163555e-05,2.2835561828646968e-05,0.0016876803357200234,4.000772266375849e-07,1.2163709439209798e-06,6.68627931542688e-08,1.6473257465545228e-05,8.821407454703873e-05,0.0014173131865219,0.0005378636131991968,0.008081357705861903,0.002977274129356997,0.015192804634442732,0.00020817366050122617,0.002528812769560043,8.196113351545318e-05,0.00017869647943070707,0.02389997314508505,8.256995686256729e-05
443,0,9.05506115883394e-06,7.483184226526626e-05,1.5229971284124323e-05,2.283634069459529e-05,0.0016876803693886486,4.0007722691069977e-07,1.216370944539374e-06,6.753729204316532e-08,1.6473257220607826e-05,8.821407454663351e-05,0.0014173131838986484,0.0005378636126448402,0.008081357675375045,0.0029772818966831236,0.01519280487800907,0.0002081678335879632,0.002528812006549705,8.196111780526447e-05,0.00017869647943067376,0.023899973144829674,8.256995686243407e-05
