,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
1836,0,8.095856982752069e-08,0.010139316805872356,3.6704794774224006e-05,8.950631254172368e-05,7.469211911740606e-07,1.7268394210160488e-09,6.597526723884104e-08,4.343963253009004e-05,0.00017261968627871153,7.098984976325975e-10,4.726014740988002e-10,2.8442341473071807e-05,5.91561240975408e-10,2.572837966072779e-07,2.1099160887006505e-09,2.9452626068671737e-05,1.6707822489360182e-09,1.5270064302744626e-06,4.66802508813245e-10,3.4374090045772054e-11,6.161645845279117e-10
1836,1,8.095856982752069e-08,0.010139316805872356,3.6704794774224006e-05,8.950631254172368e-05,7.469211911740606e-07,1.7268394210160488e-09,6.597526723884104e-08,4.343963253009004e-05,0.00017261968627871153,7.098984976325975e-10,4.726014740988002e-10,2.8442341473071807e-05,5.91561240975408e-10,2.572837966072779e-07,2.1099160887006505e-09,2.9452626068671737e-05,1.6707822489360182e-09,1.5270064302744626e-06,4.66802508813245e-10,3.4374090045772054e-11,6.161645845279117e-10
1837,0,6.795976344806867e-13,4.696743537959615e-10,6.068171188555803e-10,1.4688767804868055e-07,5.648019388435444e-09,2.788810866348325e-08,1.9960825590159035e-08,7.858689106091285e-09,2.217686261902168e-13,1.1219957122671342e-14,9.15094794673155e-12,1.5432787680424295e-13,5.223985545516864e-15,6.955900996808961e-13,4.1484998915629563e-13,9.103697577456697e-13,2.717733445696998e-13,6.397974611001411e-10,2.6709810619809187e-08,1.451651444332056e-16,7.193138659433384e-15
1837,1,6.795976344806867e-13,4.696743537959615e-10,6.068171188555803e-10,1.4688767804868055e-07,5.648019388435444e-09,2.788810866348325e-08,1.9960825590159035e-08,7.858689106091285e-09,2.217686261902168e-13,1.1219957122671342e-14,9.15094794673155e-12,1.5432787680424295e-13,5.223985545516864e-15,6.955900996808961e-13,4.1484998915629563e-13,9.103697577456697e-13,2.717733445696998e-13,6.397974611001411e-10,2.6709810619809187e-08,1.451651444332056e-16,7.193138659433384e-15
1838,0,2.4087506398614933e-07,4.765318339478516e-08,8.664730476830875e-14,2.6468291411010356e-08,4.803847921764876e-08,8.937385317780859e-09,8.497344176674101e-09,1.0572637311045925e-06,1.449709723058269e-13,5.308887852645069e-08,0.0,8.595476682767963e-15,5.404122978120893e-15,1.1073360706050872e-10,2.929685459872541e-11,3.800708722735163e-15,1.0204255741040042e-15,7.295020598362396e-15,1.9807687226347697e-09,1.451651444332056e-16,6.473824793490044e-14
1838,1,2.4087506398614933e-07,4.765318339478516e-08,8.664730476830875e-14,2.6468291411010356e-08,4.803847921764876e-08,8.937385317780859e-09,8.497344176674101e-09,1.0572637311045925e-06,1.449709723058269e-13,5.308887852645069e-08,0.0,8.595476682767963e-15,5.404122978120893e-15,1.1073360706050872e-10,2.929685459872541e-11,3.800708722735163e-15,1.0204255741040042e-15,7.295020598362396e-15,1.9807687226347697e-09,1.451651444332056e-16,6.473824793490044e-14
1839,0,6.142826287192251e-07,0.569262165334153,0.0031265601995989845,7.250863478121683e-05,0.0014991757695093442,1.8681024873006984e-06,7.263182527046082e-05,0.0009378656804120342,0.19058831177847818,6.172738375914819e-07,1.9737640340450766e-05,0.00019895697576783407,6.11385969434293e-07,1.608520523808249e-05,1.7656501192589289e-07,0.002544008233292645,1.2824104047200655e-07,0.00012416588440082756,2.550787281214836e-07,4.6389713897311793e-10,3.7178580573137303e-07
1839,1,6.142826287192251e-07,0.569262165334153,0.0031265601995989845,7.250863478121683e-05,0.0014991757695093442,1.8681024873006984e-06,7.263182527046082e-05,0.0009378656804120342,0.19058831177847818,6.172738375914819e-07,1.9737640340450766e-05,0.00019895697576783407,6.11385969434293e-07,1.608520523808249e-05,1.7656501192589289e-07,0.002544008233292645,1.2824104047200655e-07,0.00012416588440082756,2.550787281214836e-07,4.6389713897311793e-10,3.7178580573137303e-07
1840,0,3.036170921586522e-08,0.51914888303836,0.0038507440788658515,8.786255101521438e-05,0.0017428131379240755,1.8752667032373063e-06,8.00053731613561e-05,0.00289544597841035,0.20920056458406058,4.958793998936922e-07,2.174285356386034e-05,0.00022194738141872729,6.797990708556616e-07,1.454674535061587e-05,1.5116956697298827e-07,0.0030785137740516784,1.5621269698536357e-07,0.00015135869973697313,2.6943833183930874e-07,5.684664152701443e-10,3.779565849009845e-07
1840,1,3.036170921586522e-08,0.51914888303836,0.0038507440788658515,8.786255101521438e-05,0.0017428131379240755,1.8752667032373063e-06,8.00053731613561e-05,0.00289544597841035,0.20920056458406058,4.958793998936922e-07,2.174285356386034e-05,0.00022194738141872729,6.797990708556616e-07,1.454674535061587e-05,1.5116956697298827e-07,0.0030785137740516784,1.5621269698536357e-07,0.00015135869973697313,2.6943833183930874e-07,5.684664152701443e-10,3.779565849009845e-07
1841,0,1.8230064149773637e-06,0.5671984208027497,0.0032639428712008052,6.222832286736525e-05,0.00047574692516387605,2.742291370643371e-07,3.304542671163524e-05,0.003532077147700367,0.08704003897192401,1.1491589523615976e-05,9.056088840000136e-06,8.475376150981951e-05,2.6566573267740465e-07,1.602185335159609e-05,1.7499829048398413e-07,0.002649959681315623,1.0860388296734972e-07,0.00010030009421059971,1.0631171631101392e-06,2.1482576439503898e-08,5.292721102017385e-07
