,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3942,0,1.918314763765458e-11,2.250042705922556e-08,8.17785503432687e-09,3.276797678275565e-07,2.558396115135374e-08,6.7045943991962675e-12,3.740032813586173e-09,9.354217966352479e-10,5.509798852489856e-06,5.274313453975006e-11,7.896123628277178e-08,2.2393156074991365e-07,1.278818086668243e-08,2.876611865376688e-10,1.7328312968550863e-09,3.0718023724880025e-08,1.405406953921412e-08,4.828638733919287e-07,2.867946223387985e-13,1.3941347937196369e-09,7.293449291777623e-13
3942,1,1.918314763765458e-11,2.250042705922556e-08,8.17785503432687e-09,3.276797678275565e-07,2.558396115135374e-08,6.7045943991962675e-12,3.740032813586173e-09,9.354217966352479e-10,5.509798852489856e-06,5.274313453975006e-11,7.896123628277178e-08,2.2393156074991365e-07,1.278818086668243e-08,2.876611865376688e-10,1.7328312968550863e-09,3.0718023724880025e-08,1.405406953921412e-08,4.828638733919287e-07,2.867946223387985e-13,1.3941347937196369e-09,7.293449291777623e-13
3943,0,1.3074734166434315e-12,6.0476383352453035e-09,7.54799931359921e-09,3.2765220386221834e-07,2.5847479002001324e-08,1.5228978603350207e-10,3.7390624354910755e-09,1.3181761841866415e-10,5.509648246064745e-06,5.366196511669488e-11,7.894162491967407e-08,2.2391150780655834e-07,1.2786601964742683e-08,7.794289345885996e-11,7.2720267307868625e-12,2.823922698306537e-08,1.4052428692901131e-08,4.828059948608728e-07,8.241680992185363e-13,2.8573196933501244e-10,5.836542187054317e-14
3943,1,1.3074734166434315e-12,6.0476383352453035e-09,7.54799931359921e-09,3.2765220386221834e-07,2.5847479002001324e-08,1.5228978603350207e-10,3.7390624354910755e-09,1.3181761841866415e-10,5.509648246064745e-06,5.366196511669488e-11,7.894162491967407e-08,2.2391150780655834e-07,1.2786601964742683e-08,7.794289345885996e-11,7.2720267307868625e-12,2.823922698306537e-08,1.4052428692901131e-08,4.828059948608728e-07,8.241680992185363e-13,2.8573196933501244e-10,5.836542187054317e-14
3944,0,3.134280949200225e-11,2.501378083553467e-08,8.274516975080484e-09,3.2768132992850967e-07,2.8015136113100332e-08,3.520371656944715e-13,3.7395287989196635e-09,6.93022059389866e-10,5.509796320419122e-06,5.3603233776591125e-11,7.87997677016445e-08,2.2406115985187155e-07,1.2674897456252388e-08,1.575722456161055e-10,1.7336545393709102e-11,3.109875281045397e-08,1.4054132756440713e-08,4.828660014905971e-07,8.246659906059432e-11,3.9252526923272413e-10,3.1261155773384952e-12
3944,1,3.134280949200225e-11,2.501378083553467e-08,8.274516975080484e-09,3.2768132992850967e-07,2.8015136113100332e-08,3.520371656944715e-13,3.7395287989196635e-09,6.93022059389866e-10,5.509796320419122e-06,5.3603233776591125e-11,7.87997677016445e-08,2.2406115985187155e-07,1.2674897456252388e-08,1.575722456161055e-10,1.7336545393709102e-11,3.109875281045397e-08,1.4054132756440713e-08,4.828660014905971e-07,8.246659906059432e-11,3.9252526923272413e-10,3.1261155773384952e-12
3945,0,7.327671726776314e-13,1.6158444808085076e-08,8.481921941708322e-09,3.2768203587426887e-07,2.5638465364210086e-08,5.945343230315953e-13,3.745181355396343e-09,2.164048571813077e-08,5.509778619920899e-06,5.417266923945802e-11,7.89592456773916e-08,2.239338832906194e-07,1.2788176675590512e-08,1.9721616961038135e-10,3.3033749347044505e-12,3.1801419287649443e-08,1.4054161741935273e-08,4.828665214176212e-07,4.518011046663814e-12,1.3942573831582372e-09,5.849242353764706e-11
3945,1,7.327671726776314e-13,1.6158444808085076e-08,8.481921941708322e-09,3.2768203587426887e-07,2.5638465364210086e-08,5.945343230315953e-13,3.745181355396343e-09,2.164048571813077e-08,5.509778619920899e-06,5.417266923945802e-11,7.89592456773916e-08,2.239338832906194e-07,1.2788176675590512e-08,1.9721616961038135e-10,3.3033749347044505e-12,3.1801419287649443e-08,1.4054161741935273e-08,4.828665214176212e-07,4.518011046663814e-12,1.3942573831582372e-09,5.849242353764706e-11
3946,0,1.2562223071672929e-11,5.544356578740933e-09,7.530096425442884e-09,3.276600677557418e-07,2.624870455083942e-08,3.676424948436015e-09,3.743670991561204e-09,2.0032780991642357e-10,5.509756512402579e-06,5.429730151823922e-11,7.891949691928718e-08,2.2391786287949324e-07,1.2779182441413628e-08,7.148312627588971e-11,7.527447415389688e-12,2.816862157412189e-08,1.4052778712827368e-08,4.82818407554047e-07,1.0808568666823004e-13,2.857391788457786e-10,6.720121692189301e-13
3946,1,1.2562223071672929e-11,5.544356578740933e-09,7.530096425442884e-09,3.276600677557418e-07,2.624870455083942e-08,3.676424948436015e-09,3.743670991561204e-09,2.0032780991642357e-10,5.509756512402579e-06,5.429730151823922e-11,7.891949691928718e-08,2.2391786287949324e-07,1.2779182441413628e-08,7.148312627588971e-11,7.527447415389688e-12,2.816862157412189e-08,1.4052778712827368e-08,4.82818407554047e-07,1.0808568666823004e-13,2.857391788457786e-10,6.720121692189301e-13
3947,0,2.011183157946822e-12,1.4067417846858743e-07,1.2448580343408882e-08,3.277530265525841e-07,2.5356291028148337e-08,2.379967967494623e-13,3.746168366575782e-09,6.3322723950159465e-09,5.509679385434006e-06,5.4291395096511645e-11,7.897910416507573e-08,2.2395147386187163e-07,1.2789618260289348e-08,1.8068452068732699e-09,1.0683364725858069e-08,4.7481917013329246e-08,1.4056927542544645e-08,4.82961935443802e-07,1.176952686785665e-12,2.863145137643741e-10,2.5714754761305136e-14
3947,1,2.011183157946822e-12,1.4067417846858743e-07,1.2448580343408882e-08,3.277530265525841e-07,2.5356291028148337e-08,2.379967967494623e-13,3.746168366575782e-09,6.3322723950159465e-09,5.509679385434006e-06,5.4291395096511645e-11,7.897910416507573e-08,2.2395147386187163e-07,1.2789618260289348e-08,1.8068452068732699e-09,1.0683364725858069e-08,4.7481917013329246e-08,1.4056927542544645e-08,4.82961935443802e-07,1.176952686785665e-12,2.863145137643741e-10,2.5714754761305136e-14
