,,0,1,2,3,4,5,6,7,8,9,10,11,12
2484,0,0.6807043922768026,0.9891618806779895,0.9984764046092036,0.9981886852961199,0.9999243969843667,0.9981353633220678,0.9994907403566142,0.9600905473245166,0.9943183811277451,0.8532988619525879,0.9999996608143759,0.9999988074204299,0.9960629976436243
2484,1,0.6807043922768026,0.9891618806779895,0.9984764046092036,0.9981886852961199,0.9999243969843667,0.9981353633220678,0.9994907403566142,0.9600905473245166,0.9943183811277451,0.8532988619525879,0.9999996608143759,0.9999988074204299,0.9960629976436243
2485,0,0.6806486867099607,0.9891618746328148,0.9984704089910991,0.9981732431014121,0.9999237576431448,0.9979686632326483,0.9994883703495195,0.9612954811723565,0.9943316721484627,0.8536475471716765,0.9999996608143459,0.9999988104275127,0.9960629945442849
2485,1,0.6806486867099607,0.9891618746328148,0.9984704089910991,0.9981732431014121,0.9999237576431448,0.9979686632326483,0.9994883703495195,0.9612954811723565,0.9943316721484627,0.8536475471716765,0.9999996608143459,0.9999988104275127,0.9960629945442849
2486,0,0.6807618336328141,0.9891618906249863,0.9984850340992134,0.9982109135709856,0.9999253172471555,0.9981361603185798,0.9994908323927134,0.960015886600865,0.9942979404413683,0.8527800173070987,0.9999996608144219,0.9999988028658603,0.9960630027472158
2486,1,0.6807618336328141,0.9891618906249863,0.9984850340992134,0.9982109135709856,0.9999253172471555,0.9981361603185798,0.9994908323927134,0.960015886600865,0.9942979404413683,0.8527800173070987,0.9999996608144219,0.9999988028658603,0.9960630027472158
2487,0,0.6807027109497266,0.9891761495653258,0.9984753057043677,0.9981880439981144,0.9999243704348801,0.9981353411418019,0.9994907385963319,0.9600907171284769,0.9943189585436717,0.8533136840393172,0.9999996608224236,0.9999988075506812,0.9960629842365717
2487,1,0.6807027109497266,0.9891761495653258,0.9984753057043677,0.9981880439981144,0.9999243704348801,0.9981353411418019,0.9994907385963319,0.9600907171284769,0.9943189585436717,0.8533136840393172,0.9999996608224236,0.9999988075506812,0.9960629842365717
2488,0,0.680677806255521,0.9891761487392874,0.9984740265104128,0.9981847531846476,0.9999242341828005,0.9979687007372103,0.9994883797049302,0.9612914728361436,0.9943214018628814,0.8533851626391722,0.9999996608224162,0.9999988081201551,0.996062983534071
2488,1,0.680677806255521,0.9891761487392874,0.9984740265104128,0.9981847531846476,0.9999242341828005,0.9979687007372103,0.9994883797049302,0.9612914728361436,0.9943214018628814,0.8533851626391722,0.9999996608224162,0.9999988081201551,0.996062983534071
2489,0,0.6807017952274044,0.989176152672408,0.9984752876215481,0.9981879972240959,0.9999243684986964,0.9981362002965588,0.9994908161983996,0.9600251629690655,0.9943188054428419,0.8533139650026654,0.9999996608224196,0.9999988075560193,0.9960629876585869
2489,1,0.6807017952274044,0.989176152672408,0.9984752876215481,0.9981879972240959,0.9999243684986964,0.9981362002965588,0.9994908161983996,0.9600251629690655,0.9943188054428419,0.8533139650026654,0.9999996608224196,0.9999988075560193,0.9960629876585869
2490,0,0.6595397063025984,0.9899714331163235,0.9833861296818898,0.9600669198738984,0.9982869779862082,0.9740357488981779,0.999520909032691,0.7753885030960931,0.9933461897617606,0.8835880190294813,0.9999996612668807,0.9999990934144701,0.99605019754059
2490,1,0.6595397063025984,0.9899714331163235,0.9833861296818898,0.9600669198738984,0.9982869779862082,0.9740357488981779,0.999520909032691,0.7753885030960931,0.9933461897617606,0.8835880190294813,0.9999996612668807,0.9999990934144701,0.99605019754059
2491,0,0.6595409815156538,0.9899714157775396,0.9833863146647911,0.960067377896846,0.9982869984016297,0.9740330126678824,0.9995208944347576,0.7754081534893225,0.9933463862099081,0.8835886964783296,0.9999996612669377,0.999999093419572,0.9960501587583315
2491,1,0.6595409815156538,0.9899714157775396,0.9833863146647911,0.960067377896846,0.9982869984016297,0.9740330126678824,0.9995208944347576,0.7754081534893225,0.9933463862099081,0.8835886964783296,0.9999996612669377,0.999999093419572,0.9960501587583315
2492,0,0.6595396751595485,0.9899714324396158,0.9833879608956207,0.9600714533299137,0.9982871800559208,0.9740359836730103,0.9995209091746444,0.7753880320572495,0.9933461851457077,0.8835880026733266,0.9999996612667251,0.9999990934143398,0.9960501801591236
2492,1,0.6595396751595485,0.9899714324396158,0.9833879608956207,0.9600714533299137,0.9982871800559208,0.9740359836730103,0.9995209091746444,0.7753880320572495,0.9933461851457077,0.8835880026733266,0.9999996612667251,0.9999990934143398,0.9960501801591236
2493,0,0.6806832746838826,0.98932387091227,0.9984635704988591,0.9981804641584027,0.9999240566292971,0.9981353302762848,0.9994907332714574,0.9600935018971142,0.9943257855804332,0.8534881951553301,0.9999996609053677,0.9999988090847909,0.9960618811743537
2493,1,0.6806832746838826,0.98932387091227,0.9984635704988591,0.9981804641584027,0.9999240566292971,0.9981353302762848,0.9994907332714574,0.9600935018971142,0.9943257855804332,0.8534881951553301,0.9999996609053677,0.9999988090847909,0.9960618811743537
2494,0,0.6806811539594291,0.9893238741574066,0.9984657521254438,0.9981860894884798,0.9999242895187647,0.997968712443928,0.9994883811372951,0.961291085051779,0.9943202312212702,0.8533552165301572,0.999999660905375,0.9999988078569196,0.9960618827385533
2494,1,0.6806811539594291,0.9893238741574066,0.9984657521254438,0.9981860894884798,0.9999242895187647,0.997968712443928,0.9994883811372951,0.961291085051779,0.9943202312212702,0.8533552165301572,0.999999660905375,0.9999988078569196,0.9960618827385533
2495,0,0.680692540134339,0.9893238727794503,0.998465101470538,0.9981844082771848,0.9999242199225119,0.9981361720611833,0.9994908135420033,0.9600262948482258,0.9943220609566653,0.8533971560176494,0.9999996609053771,0.9999988082873039,0.9960618822104627
2495,1,0.680692540134339,0.9893238727794503,0.998465101470538,0.9981844082771848,0.9999242199225119,0.9981361720611833,0.9994908135420033,0.9600262948482258,0.9943220609566653,0.8533971560176494,0.9999996609053771,0.9999988082873039,0.9960618822104627
2496,0,0.6807133485538815,0.989338148231429,0.9984672744435237,0.9981921965330608,0.9999245423666169,0.998135283639996,0.9994907406259187,0.960088641361857,0.9943152474453285,0.8532187015923864,0.9999996609134232,0.999998806715913,0.996061872114484
2496,1,0.6807133485538815,0.989338148231429,0.9984672744435237,0.9981921965330608,0.9999245423666169,0.998135283639996,0.9994907406259187,0.960088641361857,0.9943152474453285,0.8532187015923864,0.9999996609134232,0.999998806715913,0.996061872114484
2497,0,0.680638231145578,0.9893381379267925,0.9984583032458826,0.9981690876377229,0.9999235856108362,0.9979687437903001,0.9994883704661498,0.9612976539872067,0.9943353841363939,0.8537424016312947,0.9999996609133789,0.9999988112621538,0.9960618661043413
2497,1,0.680638231145578,0.9893381379267925,0.9984583032458826,0.9981690876377229,0.9999235856108362,0.9979687437903001,0.9994883704661498,0.9612976539872067,0.9943353841363939,0.8537424016312947,0.9999996609133789,0.9999988112621538,0.9960618661043413
2498,0,0.6807144731495336,0.9893381486076872,0.9984675612679638,0.998192935231011,0.9999245729497516,0.9981361400082361,0.9994908189626621,0.9600227314254935,0.994314385199349,0.8532008252762046,0.9999996609134277,0.9999988065617033,0.9960618723042634
