,,ENO_total,FBA1_total,FBA2_total,GAPD_total,PGK_total,PGMd_total,PGMi_total,TPI_total,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
5292,0,1.152141604291057e-06,4.531186194845393e-05,1.9008676275952568e-05,1.776415424715058e-05,0.0016874812949424585,4.0232251888670807e-07,1.2226279004105011e-06,1.1247812572145403e-07,1.6474851315708176e-05,9.07752931436937e-05,0.0014173408801094452,0.000537866909653684,0.008081538874813003,0.0030512583516066356,0.015153853391258338,0.00025808014771608914,0.00253378119149785,8.206335476127564e-05,0.00018399994522548546,0.023899974806812458,8.256800952772949e-05
5292,1,1.152141604291057e-06,4.531186194845393e-05,1.9008676275952568e-05,1.776415424715058e-05,0.0016874812949424585,4.0232251888670807e-07,1.2226279004105011e-06,1.1247812572145403e-07,1.6474851315708176e-05,9.07752931436937e-05,0.0014173408801094452,0.000537866909653684,0.008081538874813003,0.0030512583516066356,0.015153853391258338,0.00025808014771608914,0.00253378119149785,8.206335476127564e-05,0.00018399994522548546,0.023899974806812458,8.256800952772949e-05
5293,0,1.1521415954181545e-06,4.531281986003223e-05,1.9009531916823417e-05,1.7763178910472587e-05,0.0016874812180513539,4.023224998569303e-07,1.2226278693975313e-06,1.1226630822071372e-07,1.647485162212973e-05,9.07752937410603e-05,0.001417340889223971,0.0005378669107846625,0.008081538944655874,0.003051245077258182,0.015153852399264651,0.000258092775348662,0.0025337821472973562,8.206337441402729e-05,0.00018399994968807686,0.023899974807151284,8.256801336658094e-05
5293,1,1.1521415954181545e-06,4.531281986003223e-05,1.9009531916823417e-05,1.7763178910472587e-05,0.0016874812180513539,4.023224998569303e-07,1.2226278693975313e-06,1.1226630822071372e-07,1.647485162212973e-05,9.07752937410603e-05,0.001417340889223971,0.0005378669107846625,0.008081538944655874,0.003051245077258182,0.015153852399264651,0.000258092775348662,0.0025337821472973562,8.206337441402729e-05,0.00018399994968807686,0.023899974807151284,8.256801336658094e-05
5294,0,1.152141604027934e-06,4.5311786166472695e-05,1.900861187800116e-05,1.7764224111197897e-05,0.0016874814691441487,4.0232250248260776e-07,1.2226278677577319e-06,1.1337198199591772e-07,1.6474851293692452e-05,9.077529316231769e-05,0.0014173408709530861,0.0005378669081115398,0.00808153871821233,0.0030512584292661923,0.015153853468543052,0.00025807924218816984,0.0025337811229973004,8.206335335487843e-05,0.00018399991299560003,0.023899974806811178,8.256800972152446e-05
5294,1,1.152141604027934e-06,4.5311786166472695e-05,1.900861187800116e-05,1.7764224111197897e-05,0.0016874814691441487,4.0232250248260776e-07,1.2226278677577319e-06,1.1337198199591772e-07,1.6474851293692452e-05,9.077529316231769e-05,0.0014173408709530861,0.0005378669081115398,0.00808153871821233,0.0030512584292661923,0.015153853468543052,0.00025807924218816984,0.0025337811229973004,8.206335335487843e-05,0.00018399991299560003,0.023899974806811178,8.256800972152446e-05
5295,0,1.152121304437594e-06,4.53118621476124e-05,1.900867642003121e-05,1.776415438230913e-05,0.001687479231865018,4.0232381412173826e-07,1.2226316226019447e-06,1.1247807184455109e-07,1.6474851317756536e-05,9.077665922787834e-05,0.0014173397760335535,0.0005378669421320096,0.00808154064550851,0.0030512583515723076,0.01515385339106167,0.00025808014762476777,0.0025337811915302627,8.206335476389022e-05,0.00018399988939744326,0.023899974806834094,8.256800857997095e-05
5295,1,1.152121304437594e-06,4.53118621476124e-05,1.900867642003121e-05,1.776415438230913e-05,0.001687479231865018,4.0232381412173826e-07,1.2226316226019447e-06,1.1247807184455109e-07,1.6474851317756536e-05,9.077665922787834e-05,0.0014173397760335535,0.0005378669421320096,0.00808154064550851,0.0030512583515723076,0.01515385339106167,0.00025808014762476777,0.0025337811915302627,8.206335476389022e-05,0.00018399988939744326,0.023899974806834094,8.256800857997095e-05
5296,0,1.1521212995714866e-06,4.53128198189129e-05,1.9009531886968965e-05,1.7763178559785887e-05,0.0016874791712912004,4.0232381389636296e-07,1.2226316218381113e-06,1.1226633923035301e-07,1.6474851624189194e-05,9.077665929184384e-05,0.001417339780275288,0.0005378669430022523,0.008081540700247407,0.003051245077272143,0.015153852399305497,0.00025809277537070543,0.0025337821472981,8.206337441412166e-05,0.00018399994968930922,0.023899974807153553,8.256800867616622e-05
5296,1,1.1521212995714866e-06,4.53128198189129e-05,1.9009531886968965e-05,1.7763178559785887e-05,0.0016874791712912004,4.0232381389636296e-07,1.2226316218381113e-06,1.1226633923035301e-07,1.6474851624189194e-05,9.077665929184384e-05,0.001417339780275288,0.0005378669430022523,0.008081540700247407,0.003051245077272143,0.015153852399305497,0.00025809277537070543,0.0025337821472981,8.206337441412166e-05,0.00018399994968930922,0.023899974807153553,8.256800867616622e-05
5297,0,1.1521212961614366e-06,4.531178619448751e-05,1.9008611884396045e-05,1.7764226292467506e-05,0.0016874791901355926,4.0232383376435914e-07,1.222631623339133e-06,1.1337241809485242e-07,1.6474851328708885e-05,9.077665978129676e-05,0.001417339779077968,0.0005378669424995877,0.008081540683032377,0.0030512584292647547,0.015153853468521524,0.0002580792428307725,0.0025337811452067847,8.206336486286743e-05,0.00018399993789541559,0.023899974806807712,8.256798600318606e-05
5297,1,1.1521212961614366e-06,4.531178619448751e-05,1.9008611884396045e-05,1.7764226292467506e-05,0.0016874791901355926,4.0232383376435914e-07,1.222631623339133e-06,1.1337241809485242e-07,1.6474851328708885e-05,9.077665978129676e-05,0.001417339779077968,0.0005378669424995877,0.008081540683032377,0.0030512584292647547,0.015153853468521524,0.0002580792428307725,0.0025337811452067847,8.206336486286743e-05,0.00018399993789541559,0.023899974806807712,8.256798600318606e-05
5298,0,1.1509114960869933e-06,4.5311862150221976e-05,1.900867641198098e-05,1.7764154235810204e-05,0.0016873550342574887,4.024020698625068e-07,1.2228481506857195e-06,1.1247802398561206e-07,1.6474851437316453e-05,9.085819570159474e-05,0.001417273904115789,0.000537868882483761,0.008081647286270201,0.0030512583515694986,0.015153853391059187,0.00025808014762444023,0.002533781191396159,8.206335476104804e-05,0.0001839997966850444,0.02389997480683383,8.256794027222816e-05
