,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
5778,0,4.488317959876324e-08,1.0580205229437343e-10,1.2153926102235955e-10,1.2526171112038756e-08,2.4198128778321552e-08,8.45365475564965e-10,6.139705484340262e-13,9.119868792075115e-10,1.68823420100508e-11,3.203740651566984e-12,4.188708081235267e-10,2.784348389988449e-12,2.414958448976144e-11,1.529221103414195e-13,2.282530889443167e-16,2.2369971355513185e-11,7.77698643501175e-11,2.286210822056119e-10,6.87313374240024e-08,1.451651444332056e-16,3.778686522139618e-12
5778,1,4.488317959876324e-08,1.0580205229437343e-10,1.2153926102235955e-10,1.2526171112038756e-08,2.4198128778321552e-08,8.45365475564965e-10,6.139705484340262e-13,9.119868792075115e-10,1.68823420100508e-11,3.203740651566984e-12,4.188708081235267e-10,2.784348389988449e-12,2.414958448976144e-11,1.529221103414195e-13,2.282530889443167e-16,2.2369971355513185e-11,7.77698643501175e-11,2.286210822056119e-10,6.87313374240024e-08,1.451651444332056e-16,3.778686522139618e-12
5779,0,1.5691115941296463e-11,2.514671552666427e-09,2.3959789240642357e-09,6.8199258779779015e-09,2.4709087019593205e-09,4.697918931260153e-11,1.6239076099885476e-13,2.1945680958758096e-08,1.012414846822449e-11,5.055235831297993e-10,3.98804760409405e-11,7.247549657515714e-14,4.8087687633645754e-12,4.479526544542397e-12,6.015610159127468e-13,1.3018027487271522e-11,3.995306264475211e-11,1.2544047297394303e-10,6.334333344684333e-15,6.967926932793869e-15,5.764002600968677e-10
5779,1,1.5691115941296463e-11,2.514671552666427e-09,2.3959789240642357e-09,6.8199258779779015e-09,2.4709087019593205e-09,4.697918931260153e-11,1.6239076099885476e-13,2.1945680958758096e-08,1.012414846822449e-11,5.055235831297993e-10,3.98804760409405e-11,7.247549657515714e-14,4.8087687633645754e-12,4.479526544542397e-12,6.015610159127468e-13,1.3018027487271522e-11,3.995306264475211e-11,1.2544047297394303e-10,6.334333344684333e-15,6.967926932793869e-15,5.764002600968677e-10
5780,0,5.4551429020700815e-09,1.1227574459501977e-10,1.2713072762251503e-10,1.3195208986973812e-08,2.484815984994418e-08,7.82181760916462e-09,8.453217695830796e-14,7.638428266414228e-10,1.774641828691046e-11,2.6925977891219183e-11,4.3217256072515434e-10,2.9367227493647903e-12,2.4604971919384427e-11,1.604335763730184e-13,2.282530889443167e-16,2.2922674418719355e-11,8.18906829602075e-11,2.407303300641869e-10,8.353471186728944e-09,0.0,2.1252455130144087e-15
5780,1,5.4551429020700815e-09,1.1227574459501977e-10,1.2713072762251503e-10,1.3195208986973812e-08,2.484815984994418e-08,7.82181760916462e-09,8.453217695830796e-14,7.638428266414228e-10,1.774641828691046e-11,2.6925977891219183e-11,4.3217256072515434e-10,2.9367227493647903e-12,2.4604971919384427e-11,1.604335763730184e-13,2.282530889443167e-16,2.2922674418719355e-11,8.18906829602075e-11,2.407303300641869e-10,8.353471186728944e-09,0.0,2.1252455130144087e-15
5781,0,4.475529092984541e-08,1.0147038134525902e-10,1.1863200943188555e-10,1.2081097988717163e-08,2.3517137204820467e-08,8.19440933512974e-10,1.7214447372481336e-13,9.159622488893167e-10,1.6313957234778098e-11,3.1619610743865105e-12,4.092278858403452e-10,2.5850896123424645e-12,2.3600165320319152e-11,1.4711135359999392e-13,2.282530889443167e-16,2.1836071798619493e-11,7.504209671960848e-11,2.2048940380040176e-10,6.853769110856237e-08,0.0,3.6158600197578995e-12
5781,1,4.475529092984541e-08,1.0147038134525902e-10,1.1863200943188555e-10,1.2081097988717163e-08,2.3517137204820467e-08,8.19440933512974e-10,1.7214447372481336e-13,9.159622488893167e-10,1.6313957234778098e-11,3.1619610743865105e-12,4.092278858403452e-10,2.5850896123424645e-12,2.3600165320319152e-11,1.4711135359999392e-13,2.282530889443167e-16,2.1836071798619493e-11,7.504209671960848e-11,2.2048940380040176e-10,6.853769110856237e-08,0.0,3.6158600197578995e-12
5782,0,3.4266632783622655e-07,5.54320577940847e-13,6.877475529473167e-13,1.242124843243481e-10,2.9775593340768125e-09,1.572629541699848e-10,2.6985271875152154e-13,8.527755435068716e-12,9.753712725958609e-14,2.982161261495702e-11,4.8293884899428017e-11,9.572235396718868e-15,5.702430566513167e-12,2.267612386897787e-15,5.706327223607919e-16,2.340436424000074e-13,7.780745002543032e-13,2.2643743937316876e-12,5.245181761292517e-07,1.451651444332056e-16,3.5438468929515265e-11
5782,1,3.4266632783622655e-07,5.54320577940847e-13,6.877475529473167e-13,1.242124843243481e-10,2.9775593340768125e-09,1.572629541699848e-10,2.6985271875152154e-13,8.527755435068716e-12,9.753712725958609e-14,2.982161261495702e-11,4.8293884899428017e-11,9.572235396718868e-15,5.702430566513167e-12,2.267612386897787e-15,5.706327223607919e-16,2.340436424000074e-13,7.780745002543032e-13,2.2643743937316876e-12,5.245181761292517e-07,1.451651444332056e-16,3.5438468929515265e-11
