,,ENO_total,FBA1_total,FBA2_total,GAPD_total,PGK_total,PGMd_total,PGMi_total,TPI_total,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
1296,0,0.00023154661039245745,4.5498650635048846e-05,1.4079356781343832e-05,1.6167713600232134e-05,0.0020872377633027535,3.604968386419589e-05,2.9391366723534136e-05,1.1625681362476445e-07,1.6145237332892416e-05,1.3127293847016924e-05,2.1363018933359683e-05,0.0005544940872224407,0.009059707845991596,0.003051860275033448,0.015155585775498743,0.0002602566307495621,0.0025348205829277305,8.261856737162372e-05,6.389369175379069e-05,0.023899138735669893,7.843399869077278e-05
1296,1,0.00023154661039245745,4.5498650635048846e-05,1.4079356781343832e-05,1.6167713600232134e-05,0.0020872377633027535,3.604968386419589e-05,2.9391366723534136e-05,1.1625681362476445e-07,1.6145237332892416e-05,1.3127293847016924e-05,2.1363018933359683e-05,0.0005544940872224407,0.009059707845991596,0.003051860275033448,0.015155585775498743,0.0002602566307495621,0.0025348205829277305,8.261856737162372e-05,6.389369175379069e-05,0.023899138735669893,7.843399869077278e-05
1297,0,0.00023158817555802105,4.549968503149613e-05,1.4079771249477492e-05,1.61667665307122e-05,0.002087239094319206,3.6005341361637747e-05,2.938132798841585e-05,1.1604067100820352e-07,1.61452377920418e-05,1.3124804475075033e-05,2.1363038068086818e-05,0.000554494087226332,0.009059707857589276,0.003051846550359862,0.015155584800498573,0.0002602701172969353,0.0025348215251861463,8.261858184601207e-05,6.387742723599162e-05,0.023899138712290435,7.843961760604467e-05
1297,1,0.00023158817555802105,4.549968503149613e-05,1.4079771249477492e-05,1.61667665307122e-05,0.002087239094319206,3.6005341361637747e-05,2.938132798841585e-05,1.1604067100820352e-07,1.61452377920418e-05,1.3124804475075033e-05,2.1363038068086818e-05,0.000554494087226332,0.009059707857589276,0.003051846550359862,0.015155584800498573,0.0002602701172969353,0.0025348215251861463,8.261858184601207e-05,6.387742723599162e-05,0.023899138712290435,7.843961760604467e-05
1298,0,0.00023155584711368995,4.549857118110487e-05,1.4079326661517201e-05,1.6167769493513796e-05,0.0020872382012564407,3.603973116574317e-05,2.9389098842083948e-05,1.1717929087981082e-07,1.6145237538588987e-05,1.3126750669086517e-05,2.1363044634967192e-05,0.000554494087619673,0.009059708186011648,0.0030518603482744947,0.015155585849303816,0.00026025567030237923,0.00253482052726177,8.261856735749614e-05,6.389007680387354e-05,0.023899138735506354,7.843525588702543e-05
1298,1,0.00023155584711368995,4.549857118110487e-05,1.4079326661517201e-05,1.6167769493513796e-05,0.0020872382012564407,3.603973116574317e-05,2.9389098842083948e-05,1.1717929087981082e-07,1.6145237538588987e-05,1.3126750669086517e-05,2.1363044634967192e-05,0.000554494087619673,0.009059708186011648,0.0030518603482744947,0.015155585849303816,0.00026025567030237923,0.00253482052726177,8.261856735749614e-05,6.389007680387354e-05,0.023899138735506354,7.843525588702543e-05
1299,0,0.0002378829294864552,4.5499210016086945e-05,1.4079725079239865e-05,1.604268640716714e-05,0.0020912878898246188,3.005322157584086e-05,2.7974200762262683e-05,1.1626904595435692e-07,1.6021482740725254e-05,1.262047521567583e-05,2.121624002339598e-05,0.0005544882433647819,0.00905590041161092,0.003051860171802924,0.015155585287144075,0.0002602633111960525,0.0025349435425032563,8.262079338723997e-05,6.149894433901791e-05,0.023899145758371137,7.922442129977428e-05
1299,1,0.0002378829294864552,4.5499210016086945e-05,1.4079725079239865e-05,1.604268640716714e-05,0.0020912878898246188,3.005322157584086e-05,2.7974200762262683e-05,1.1626904595435692e-07,1.6021482740725254e-05,1.262047521567583e-05,2.121624002339598e-05,0.0005544882433647819,0.00905590041161092,0.003051860171802924,0.015155585287144075,0.0002602633111960525,0.0025349435425032563,8.262079338723997e-05,6.149894433901791e-05,0.023899145758371137,7.922442129977428e-05
1300,0,0.00023833130752720083,4.55003158265628e-05,1.4079986454993657e-05,1.6044916496598923e-05,0.0020917404998649874,2.9746212254654485e-05,2.7892018996700392e-05,1.1605245485543368e-07,1.6008492501990694e-05,1.2584657193061645e-05,2.1200781564488753e-05,0.0005544876480064859,0.009055937842553648,0.0030518464938834827,0.015155584295208897,0.00026027765478683413,0.0025349421542177697,8.261976476338168e-05,6.132600805572047e-05,0.02389914564038694,7.926538402867162e-05
1300,1,0.00023833130752720083,4.55003158265628e-05,1.4079986454993657e-05,1.6044916496598923e-05,0.0020917404998649874,2.9746212254654485e-05,2.7892018996700392e-05,1.1605245485543368e-07,1.6008492501990694e-05,1.2584657193061645e-05,2.1200781564488753e-05,0.0005544876480064859,0.009055937842553648,0.0030518464938834827,0.015155584295208897,0.00026027765478683413,0.0025349421542177697,8.261976476338168e-05,6.132600805572047e-05,0.02389914564038694,7.926538402867162e-05
