,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2268,0,1.1446651974531246e-10,6.099999945541596e-06,5.4899997708615436e-05,2.3747011675595347e-07,6.209799132295569e-08,9.020307957150997e-05,1.9800002080004284e-05,9.144221672058997e-06,3.608294493105871e-05,4.998177585179074e-09,1.1778978272793117e-08,3.06914359891235e-08,2.051832401900322e-10,3.5007009650479294e-05,6.350822645551091e-15,0.00021725502835030086,1.5473794029913224e-05,9.628822898734827e-06,4.3586890661421324e-11,1.4818561985228962e-06,8.289873325890541e-05
2268,1,1.1446651974531246e-10,6.099999945541596e-06,5.4899997708615436e-05,2.3747011675595347e-07,6.209799132295569e-08,9.020307957150997e-05,1.9800002080004284e-05,9.144221672058997e-06,3.608294493105871e-05,4.998177585179074e-09,1.1778978272793117e-08,3.06914359891235e-08,2.051832401900322e-10,3.5007009650479294e-05,6.350822645551091e-15,0.00021725502835030086,1.5473794029913224e-05,9.628822898734827e-06,4.3586890661421324e-11,1.4818561985228962e-06,8.289873325890541e-05
2269,0,1.3087501476429994e-10,6.09913863802705e-06,5.4899997713855995e-05,2.967768268846233e-07,1.8058691941123968e-07,9.020004427738495e-05,1.9800002000454066e-05,7.384128135124157e-06,3.763329466209296e-05,1.0775638839338395e-10,2.0588871459505456e-08,5.52548446532998e-08,1.2998585211670965e-08,3.236355723828122e-05,2.2468225197025404e-12,0.0002050205305760231,1.4760060610353488e-05,1.290777882579375e-05,6.872616421815282e-11,1.3210829613065356e-06,4.812118553024908e-11
2269,1,1.3087501476429994e-10,6.09913863802705e-06,5.4899997713855995e-05,2.967768268846233e-07,1.8058691941123968e-07,9.020004427738495e-05,1.9800002000454066e-05,7.384128135124157e-06,3.763329466209296e-05,1.0775638839338395e-10,2.0588871459505456e-08,5.52548446532998e-08,1.2998585211670965e-08,3.236355723828122e-05,2.2468225197025404e-12,0.0002050205305760231,1.4760060610353488e-05,1.290777882579375e-05,6.872616421815282e-11,1.3210829613065356e-06,4.812118553024908e-11
2270,0,8.678919167809818e-11,6.099999945524391e-06,5.489999770789169e-05,2.0887731635042188e-07,3.9468080632201297e-08,9.020201131181265e-05,1.9800002108854402e-05,9.338863709406605e-06,3.543667963488613e-05,3.2592689223236767e-09,8.679237877657828e-09,2.5804556364741535e-08,2.3636662982787215e-08,3.5328808116646786e-05,6.349087922075114e-15,0.00021882063957141313,1.5593388974729974e-05,1.001199486181387e-05,3.3032160746916325e-11,1.501424189042505e-06,8.289918467361027e-05
2270,1,8.678919167809818e-11,6.099999945524391e-06,5.489999770789169e-05,2.0887731635042188e-07,3.9468080632201297e-08,9.020201131181265e-05,1.9800002108854402e-05,9.338863709406605e-06,3.543667963488613e-05,3.2592689223236767e-09,8.679237877657828e-09,2.5804556364741535e-08,2.3636662982787215e-08,3.5328808116646786e-05,6.349087922075114e-15,0.00021882063957141313,1.5593388974729974e-05,1.001199486181387e-05,3.3032160746916325e-11,1.501424189042505e-06,8.289918467361027e-05
2271,0,1.136630035155229e-10,6.099999945543426e-06,5.489999770869048e-05,2.4188479238188487e-07,6.687050754204942e-08,9.020245984457195e-05,1.980000207599561e-05,9.131286850712865e-06,3.61748121787547e-05,4.029741639742469e-09,1.213069672403172e-08,3.169572048182176e-08,7.391510199045159e-10,3.495976292144454e-05,6.349087922075114e-15,0.00021702201729359812,1.545607308319364e-05,9.578724855866623e-06,4.324220422382598e-11,1.4790148744787956e-06,8.289899648939734e-05
2271,1,1.136630035155229e-10,6.099999945543426e-06,5.489999770869048e-05,2.4188479238188487e-07,6.687050754204942e-08,9.020245984457195e-05,1.980000207599561e-05,9.131286850712865e-06,3.61748121787547e-05,4.029741639742469e-09,1.213069672403172e-08,3.169572048182176e-08,7.391510199045159e-10,3.495976292144454e-05,6.349087922075114e-15,0.00021702201729359812,1.545607308319364e-05,9.578724855866623e-06,4.324220422382598e-11,1.4790148744787956e-06,8.289899648939734e-05
2272,0,1.1402349909801855e-10,6.099356364638191e-06,5.489999771381598e-05,2.947716994860589e-07,1.7889085125120377e-07,9.020004430725976e-05,1.9800002002817895e-05,7.393291013208135e-06,3.758185772277272e-05,1.0636519300695393e-10,2.047742768515777e-08,5.488980526580176e-08,5.285052994200012e-09,3.2393667742488825e-05,1.7763046242236236e-11,0.00020523869241258907,1.4774278751923837e-05,1.2897044134166437e-05,1.1305139880875628e-10,1.3237182184995533e-06,6.829835738034629e-11
2272,1,1.1402349909801855e-10,6.099356364638191e-06,5.489999771381598e-05,2.947716994860589e-07,1.7889085125120377e-07,9.020004430725976e-05,1.9800002002817895e-05,7.393291013208135e-06,3.758185772277272e-05,1.0636519300695393e-10,2.047742768515777e-08,5.488980526580176e-08,5.285052994200012e-09,3.2393667742488825e-05,1.7763046242236236e-11,0.00020523869241258907,1.4774278751923837e-05,1.2897044134166437e-05,1.1305139880875628e-10,1.3237182184995533e-06,6.829835738034629e-11
