,,0,1,2,3,4,5,6,7
5130,0,0.00020253190220054338,4.532295347201853e-05,1.9019876978505784e-05,1.5899251645177635e-05,8.735753944410584e-11,3.4942267447430047e-07,1.0759145424777026e-06,1.1272965671301958e-07
5130,1,0.00020253190220054338,4.532295347201853e-05,1.9019876978505784e-05,1.5899251645177635e-05,8.735753944410584e-11,3.4942267447430047e-07,1.0759145424777026e-06,1.1272965671301958e-07
5131,0,0.00020253208186266685,4.5323164967303686e-05,1.9020882251106404e-05,1.5831775936405086e-05,8.958762722499051e-11,3.49422865588647e-07,1.0759153043005296e-06,1.125138751443169e-07
5131,1,0.00020253208186266685,4.5323164967303686e-05,1.9020882251106404e-05,1.5831775936405086e-05,8.958762722499051e-11,3.49422865588647e-07,1.0759153043005296e-06,1.125138751443169e-07
5132,0,0.00020253177570360602,4.5322438530177196e-05,1.9019887738046267e-05,1.5865142214687067e-05,8.84262834262011e-11,3.4942261914300535e-07,1.075915489898733e-06,1.1362320555895621e-07
5132,1,0.00020253177570360602,4.5322438530177196e-05,1.9019887738046267e-05,1.5865142214687067e-05,8.84262834262011e-11,3.4942261914300535e-07,1.075915489898733e-06,1.1362320555895621e-07
5133,0,0.00020253550590186312,4.532348589376018e-05,1.9019781147313926e-05,1.5942668117463962e-05,6.696365508710736e-11,3.494233364064761e-07,1.0759154044437567e-06,1.1273232974592544e-07
5133,1,0.00020253550590186312,4.532348589376018e-05,1.9019781147313926e-05,1.5942668117463962e-05,6.696365508710736e-11,3.494233364064761e-07,1.0759154044437567e-06,1.1273232974592544e-07
5134,0,0.00020253548697443628,4.5322719541177194e-05,1.902093235308341e-05,1.580961466369648e-05,8.603265257735585e-11,3.494229581756961e-07,1.0759155482254099e-06,1.1251119730192489e-07
5134,1,0.00020253548697443628,4.5322719541177194e-05,1.902093235308341e-05,1.580961466369648e-05,8.603265257735585e-11,3.494229581756961e-07,1.0759155482254099e-06,1.1251119730192489e-07
5135,0,0.00020253530047107632,4.5322292217523e-05,1.9019905697179332e-05,1.585718275101304e-05,6.597316906067555e-11,3.4942325900006155e-07,1.0759150489109313e-06,1.1362228013199901e-07
5135,1,0.00020253530047107632,4.5322292217523e-05,1.9019905697179332e-05,1.585718275101304e-05,6.597316906067555e-11,3.4942325900006155e-07,1.0759150489109313e-06,1.1362228013199901e-07
5136,0,0.00020263800156579572,4.532088238748653e-05,1.9020119965389708e-05,1.579152368923592e-05,1.0646849392778528e-10,3.494247525592266e-07,1.0759189434583932e-06,1.127172575252332e-07
5136,1,0.00020263800156579572,4.532088238748653e-05,1.9020119965389708e-05,1.579152368923592e-05,1.0646849392778528e-10,3.494247525592266e-07,1.0759189434583932e-06,1.127172575252332e-07
5137,0,0.0002026382393921654,4.5321502756618647e-05,1.9021035144791323e-05,1.576512765375396e-05,5.974422114827558e-11,3.494249344698243e-07,1.0759208248711963e-06,1.1250341655032708e-07
5137,1,0.0002026382393921654,4.5321502756618647e-05,1.9021035144791323e-05,1.576512765375396e-05,5.974422114827558e-11,3.494249344698243e-07,1.0759208248711963e-06,1.1250341655032708e-07
5138,0,0.00020263833013366915,4.5319864931502726e-05,1.9020126289090162e-05,1.5761222179653012e-05,5.645703951060341e-11,3.4942478690841675e-07,1.0759183536596279e-06,1.1360672835491223e-07
5138,1,0.00020263833013366915,4.5319864931502726e-05,1.9020126289090162e-05,1.5761222179653012e-05,5.645703951060341e-11,3.4942478690841675e-07,1.0759183536596279e-06,1.1360672835491223e-07
5139,0,0.00020257993849343253,4.532263513098725e-05,1.9019931516627023e-05,1.587460834458439e-05,9.21852326887916e-11,3.4941022946760987e-07,1.0759160698803513e-06,1.127279053411944e-07
5139,1,0.00020257993849343253,4.532263513098725e-05,1.9019931516627023e-05,1.587460834458439e-05,9.21852326887916e-11,3.4941022946760987e-07,1.0759160698803513e-06,1.127279053411944e-07
5140,0,0.0002025800166852472,4.532309260450905e-05,1.9020886426534186e-05,1.583003998630992e-05,9.197139873826657e-11,3.4941013785977743e-07,1.0759170948315861e-06,1.125133947413773e-07
5140,1,0.0002025800166852472,4.532309260450905e-05,1.9020886426534186e-05,1.583003998630992e-05,9.197139873826657e-11,3.4941013785977743e-07,1.0759170948315861e-06,1.125133947413773e-07
5141,0,0.00020257986222170415,4.532300336724703e-05,1.9019816938982993e-05,1.589719923273617e-05,8.512885554023568e-11,3.494105335554758e-07,1.0759171982122235e-06,1.13625793621498e-07
5141,1,0.00020257986222170415,4.532300336724703e-05,1.9019816938982993e-05,1.589719923273617e-05,8.512885554023568e-11,3.494105335554758e-07,1.0759171982122235e-06,1.13625793621498e-07
5142,0,0.0002025833501564365,4.5321860418910615e-05,1.902002709995493e-05,1.5832081591863776e-05,1.0552185560459516e-10,3.4941018430429233e-07,1.0759163481449847e-06,1.1272338961340316e-07
5142,1,0.0002025833501564365,4.5321860418910615e-05,1.902002709995493e-05,1.5832081591863776e-05,1.0552185560459516e-10,3.4941018430429233e-07,1.0759163481449847e-06,1.1272338961340316e-07
5143,0,0.00020258339683951778,4.532187343712268e-05,1.902101983394096e-05,1.5771145932850658e-05,9.319742690602172e-11,3.494103989309421e-07,1.0759166381535575e-06,1.1250599046418666e-07
5143,1,0.00020258339683951778,4.532187343712268e-05,1.902101983394096e-05,1.5771145932850658e-05,9.319742690602172e-11,3.494103989309421e-07,1.0759166381535575e-06,1.1250599046418666e-07
5144,0,0.00020258351189770299,4.532073281434712e-05,1.9020066379293596e-05,1.5786198448035115e-05,5.357316650048791e-10,3.494110328299864e-07,1.0759127241422206e-06,1.1361341614800866e-07
5144,1,0.00020258351189770299,4.532073281434712e-05,1.9020066379293596e-05,1.5786198448035115e-05,5.357316650048791e-10,3.494110328299864e-07,1.0759127241422206e-06,1.1361341614800866e-07
5145,0,0.00020268610041079225,4.532009205175919e-05,1.902016662590682e-05,1.5772127379114263e-05,9.37075177644117e-11,3.4941186457077367e-07,1.0759202901711344e-06,1.1271189985037441e-07
5145,1,0.00020268610041079225,4.532009205175919e-05,1.902016662590682e-05,1.5772127379114263e-05,9.37075177644117e-11,3.4941186457077367e-07,1.0759202901711344e-06,1.1271189985037441e-07
