,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
5886,0,2.6990101776799835e-13,1.4953893440038061e-09,5.602649722386303e-09,3.261138268567909e-07,4.497944800343004e-08,1.5246409872587486e-09,3.7230154297631442e-09,6.540493403898442e-11,5.4934163303386255e-06,5.345784194000017e-11,7.732018359233282e-08,2.240841501707216e-07,1.1775433138988545e-08,1.9035442926779167e-11,8.169472043295656e-12,2.6832871315130794e-08,1.3949062749492314e-08,4.791318442640287e-07,7.188392947294481e-13,2.8033771137803143e-10,1.2588611522559162e-12
5886,1,2.6990101776799835e-13,1.4953893440038061e-09,5.602649722386303e-09,3.261138268567909e-07,4.497944800343004e-08,1.5246409872587486e-09,3.7230154297631442e-09,6.540493403898442e-11,5.4934163303386255e-06,5.345784194000017e-11,7.732018359233282e-08,2.240841501707216e-07,1.1775433138988545e-08,1.9035442926779167e-11,8.169472043295656e-12,2.6832871315130794e-08,1.3949062749492314e-08,4.791318442640287e-07,7.188392947294481e-13,2.8033771137803143e-10,1.2588611522559162e-12
5887,0,3.9763924397390616e-10,8.278384055632204e-10,5.58188313620208e-09,3.260918094630369e-07,2.6555616710195436e-08,7.438337326724082e-13,3.7230202943072416e-09,1.4211106410703467e-10,5.49320668905167e-06,5.2178039598965546e-11,7.853768310933477e-08,2.2298991456928732e-07,1.2682216169596083e-08,6.459714273904238e-12,1.0557906979236087e-11,2.672350931835028e-08,1.3947523795632133e-08,4.790770350524026e-07,1.1717997449103845e-13,2.802518425659706e-10,6.521476067500309e-17
5887,1,3.9763924397390616e-10,8.278384055632204e-10,5.58188313620208e-09,3.260918094630369e-07,2.6555616710195436e-08,7.438337326724082e-13,3.7230202943072416e-09,1.4211106410703467e-10,5.49320668905167e-06,5.2178039598965546e-11,7.853768310933477e-08,2.2298991456928732e-07,1.2682216169596083e-08,6.459714273904238e-12,1.0557906979236087e-11,2.672350931835028e-08,1.3947523795632133e-08,4.790770350524026e-07,1.1717997449103845e-13,2.802518425659706e-10,6.521476067500309e-17
5888,0,7.149541324773115e-10,1.530288902708926e-09,5.603552301260573e-09,3.261087991409035e-07,4.417758529297582e-08,2.2623754540769536e-12,3.723787693072489e-09,6.282538295073479e-11,5.493410336263774e-06,5.458636795070519e-11,7.742100125818045e-08,2.2401425426449295e-07,1.183797763634753e-08,1.7370241529868213e-11,8.398932591080488e-12,2.683768175959977e-08,1.3948841580922744e-08,4.791234137318232e-07,4.314567095525107e-13,2.8033243781866446e-10,2.660523807285122e-11
5888,1,7.149541324773115e-10,1.530288902708926e-09,5.603552301260573e-09,3.261087991409035e-07,4.417758529297582e-08,2.2623754540769536e-12,3.723787693072489e-09,6.282538295073479e-11,5.493410336263774e-06,5.458636795070519e-11,7.742100125818045e-08,2.2401425426449295e-07,1.183797763634753e-08,1.7370241529868213e-11,8.398932591080488e-12,2.683768175959977e-08,1.3948841580922744e-08,4.791234137318232e-07,4.314567095525107e-13,2.8033243781866446e-10,2.660523807285122e-11
5889,0,9.99054375198146e-12,1.0771975348734106e-09,5.5898114370740715e-09,3.2611090219229267e-07,2.979727509386785e-08,5.755331378577005e-13,3.727286861028204e-09,7.516118627546968e-11,5.493511923626539e-06,5.3942647115605424e-11,7.82655015154482e-08,2.2320807093628194e-07,1.2494914819818903e-08,1.3559931389545143e-11,8.396981027170014e-12,2.676928201480154e-08,1.3948880148596104e-08,4.791235276741939e-07,2.6328123492111444e-11,2.803259430139704e-10,3.215879168863567e-16
5889,1,9.99054375198146e-12,1.0771975348734106e-09,5.5898114370740715e-09,3.2611090219229267e-07,2.979727509386785e-08,5.755331378577005e-13,3.727286861028204e-09,7.516118627546968e-11,5.493511923626539e-06,5.3942647115605424e-11,7.82655015154482e-08,2.2320807093628194e-07,1.2494914819818903e-08,1.3559931389545143e-11,8.396981027170014e-12,2.676928201480154e-08,1.3948880148596104e-08,4.791235276741939e-07,2.6328123492111444e-11,2.803259430139704e-10,3.215879168863567e-16
5890,0,1.6146455103938778e-12,2.1648777525778916e-09,5.665323466618908e-09,3.260877776469504e-07,4.3211152994638256e-08,1.071349922025875e-11,3.72722078217195e-09,3.4832258571622712e-09,5.493087605619858e-06,5.400086560097654e-11,7.744610158668015e-08,2.239301665537402e-07,1.1882947429861512e-08,2.5819500617391133e-11,8.083131386449338e-12,2.7130589214238374e-08,1.3947347331753901e-08,4.790712444052524e-07,1.3112590440539362e-13,2.8025837900402806e-10,1.171751497913709e-15
5890,1,1.6146455103938778e-12,2.1648777525778916e-09,5.665323466618908e-09,3.260877776469504e-07,4.3211152994638256e-08,1.071349922025875e-11,3.72722078217195e-09,3.4832258571622712e-09,5.493087605619858e-06,5.400086560097654e-11,7.744610158668015e-08,2.239301665537402e-07,1.1882947429861512e-08,2.5819500617391133e-11,8.083131386449338e-12,2.7130589214238374e-08,1.3947347331753901e-08,4.790712444052524e-07,1.3112590440539362e-13,2.8025837900402806e-10,1.171751497913709e-15
