,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
432,0,1.8590863933525874e-11,7.985749657801631e-08,9.442704781609579e-12,4.357203025625639e-09,3.3360161618625e-12,1.360179404802529e-10,5.529223890283641e-08,1.5799102589082383e-06,5.112998881607776e-14,2.294894598427651e-11,1.2686573472849862e-13,5.1638302930442484e-11,2.0229433681432545e-13,8.375368923723277e-08,2.4446590585203154e-11,7.018710787457678e-10,1.0367353761967666e-11,5.941291731502728e-11,8.838604667001395e-15,1.451651444332056e-16,6.539216963121257e-16
432,1,1.8590863933525874e-11,7.985749657801631e-08,9.442704781609579e-12,4.357203025625639e-09,3.3360161618625e-12,1.360179404802529e-10,5.529223890283641e-08,1.5799102589082383e-06,5.112998881607776e-14,2.294894598427651e-11,1.2686573472849862e-13,5.1638302930442484e-11,2.0229433681432545e-13,8.375368923723277e-08,2.4446590585203154e-11,7.018710787457678e-10,1.0367353761967666e-11,5.941291731502728e-11,8.838604667001395e-15,1.451651444332056e-16,6.539216963121257e-16
433,0,1.8590247909564235e-11,6.740563222175538e-11,2.295783288732967e-14,4.1667430780569954e-09,3.541275345880779e-12,1.382691324356784e-10,5.53351699549586e-08,6.844137998860328e-05,2.4230275824486652e-14,2.291720531610053e-11,1.2940023331352969e-13,5.093855298776806e-11,2.1940739291170827e-13,1.4566986075079785e-10,3.5721608419785564e-14,1.174118539298768e-09,5.4422697285546895e-14,5.842014606737458e-11,1.7382589178436075e-14,1.3935853865587739e-14,2.3377700643158496e-14
433,1,1.8590247909564235e-11,6.740563222175538e-11,2.295783288732967e-14,4.1667430780569954e-09,3.541275345880779e-12,1.382691324356784e-10,5.53351699549586e-08,6.844137998860328e-05,2.4230275824486652e-14,2.291720531610053e-11,1.2940023331352969e-13,5.093855298776806e-11,2.1940739291170827e-13,1.4566986075079785e-10,3.5721608419785564e-14,1.174118539298768e-09,5.4422697285546895e-14,5.842014606737458e-11,1.7382589178436075e-14,1.3935853865587739e-14,2.3377700643158496e-14
434,0,1.8489959208609326e-11,8.410903959889906e-08,9.920746108344137e-12,4.364764966164348e-09,3.4204114446071108e-12,1.367855664363544e-10,5.52955298397337e-08,1.3172972857002672e-06,1.5400599040987277e-14,2.2895946449973363e-11,1.292594278365835e-13,5.162384690147601e-11,2.1958753034431232e-13,8.742621972796106e-08,2.5746948432918927e-11,7.483373433661207e-10,1.0914982153403481e-11,5.94206986703322e-11,2.3422302367553695e-14,1.683915675425185e-14,1.356887519847661e-14
434,1,1.8489959208609326e-11,8.410903959889906e-08,9.920746108344137e-12,4.364764966164348e-09,3.4204114446071108e-12,1.367855664363544e-10,5.52955298397337e-08,1.3172972857002672e-06,1.5400599040987277e-14,2.2895946449973363e-11,1.292594278365835e-13,5.162384690147601e-11,2.1958753034431232e-13,8.742621972796106e-08,2.5746948432918927e-11,7.483373433661207e-10,1.0914982153403481e-11,5.94206986703322e-11,2.3422302367553695e-14,1.683915675425185e-14,1.356887519847661e-14
435,0,1.8608605423621093e-11,7.963105037332377e-08,9.406293164933438e-12,4.318230885716479e-09,3.67778625578009e-12,1.3941989524597032e-10,5.528769350158835e-08,1.5470619509311103e-06,1.0143861234996954e-13,2.310927326631889e-11,1.3376520309886091e-13,5.110225774822623e-11,1.9256691545370785e-13,8.355862652692212e-08,2.437708751961961e-11,7.004332106247667e-10,1.0339292058679807e-11,5.879964925005828e-11,5.892403111334263e-15,1.6403661320952233e-14,5.1005892312345805e-14
435,1,1.8608605423621093e-11,7.963105037332377e-08,9.406293164933438e-12,4.318230885716479e-09,3.67778625578009e-12,1.3941989524597032e-10,5.528769350158835e-08,1.5470619509311103e-06,1.0143861234996954e-13,2.310927326631889e-11,1.3376520309886091e-13,5.110225774822623e-11,1.9256691545370785e-13,8.355862652692212e-08,2.437708751961961e-11,7.004332106247667e-10,1.0339292058679807e-11,5.879964925005828e-11,5.892403111334263e-15,1.6403661320952233e-14,5.1005892312345805e-14
436,0,1.8416036333212587e-11,5.470027687080107e-11,1.518179271581478e-14,4.204813728500693e-09,3.329116693492138e-12,1.34672003248944e-10,5.533251027150422e-08,6.01217029654498e-05,3.182790468470704e-14,2.3090228865413305e-11,1.1475646371112806e-13,5.1434355710969534e-11,2.2877453940711785e-13,1.2843090448250414e-10,2.921639538487254e-14,1.032728174066996e-09,4.5068796189593523e-14,5.896111237263537e-11,2.0623410889669923e-15,1.451651444332056e-16,3.43308890563866e-14
436,1,1.8416036333212587e-11,5.470027687080107e-11,1.518179271581478e-14,4.204813728500693e-09,3.329116693492138e-12,1.34672003248944e-10,5.533251027150422e-08,6.01217029654498e-05,3.182790468470704e-14,2.3090228865413305e-11,1.1475646371112806e-13,5.1434355710969534e-11,2.2877453940711785e-13,1.2843090448250414e-10,2.921639538487254e-14,1.032728174066996e-09,4.5068796189593523e-14,5.896111237263537e-11,2.0623410889669923e-15,1.451651444332056e-16,3.43308890563866e-14
