,,0,1,2,3,4,5,6,7
3132,0,1.13889461653787e-06,4.53118594137748e-05,1.9008673466376665e-05,1.7765350301083574e-05,3.574255574794352e-05,3.909020101114005e-07,1.1947529584547388e-06,1.1247795232959761e-07
3132,1,1.13889461653787e-06,4.53118594137748e-05,1.9008673466376665e-05,1.7765350301083574e-05,3.574255574794352e-05,3.909020101114005e-07,1.1947529584547388e-06,1.1247795232959761e-07
3133,0,1.1388943138833019e-06,4.5312816402714464e-05,1.9009528992162347e-05,1.7764394084915757e-05,3.574248571494246e-05,3.9090200910775886e-07,1.194752952393476e-06,1.1226617672367825e-07
3133,1,1.1388943138833019e-06,4.5312816402714464e-05,1.9009528992162347e-05,1.7764394084915757e-05,3.574248571494246e-05,3.9090200910775886e-07,1.194752952393476e-06,1.1226617672367825e-07
3134,0,1.138894656640791e-06,4.531178267387759e-05,1.900860927906121e-05,1.776541812528427e-05,3.5742556076809346e-05,3.9090200938142886e-07,1.1947530108578205e-06,1.1337190973649706e-07
3134,1,1.138894656640791e-06,4.531178267387759e-05,1.900860927906121e-05,1.776541812528427e-05,3.5742556076809346e-05,3.9090200938142886e-07,1.1947530108578205e-06,1.1337190973649706e-07
3135,0,1.1388754678596733e-06,4.5311858986284534e-05,1.9008673464693567e-05,1.7765348918832595e-05,3.574236988622197e-05,3.909029769602236e-07,1.1947562727441368e-06,1.1247795244506082e-07
3135,1,1.1388754678596733e-06,4.5311858986284534e-05,1.9008673464693567e-05,1.7765348918832595e-05,3.574236988622197e-05,3.909029769602236e-07,1.1947562727441368e-06,1.1247795244506082e-07
3136,0,1.1388751312106314e-06,4.5312816392011356e-05,1.9009528982254718e-05,1.7764372522752593e-05,3.574236554006021e-05,3.909019616623779e-07,1.1947562726725274e-06,1.1226617660932528e-07
3136,1,1.1388751312106314e-06,4.5312816392011356e-05,1.9009528982254718e-05,1.7764372522752593e-05,3.574236554006021e-05,3.909019616623779e-07,1.1947562726725274e-06,1.1226617660932528e-07
3137,0,1.1388755113582113e-06,4.531178267300107e-05,1.90086096714168e-05,1.77654181485279e-05,3.574237020694264e-05,3.9090315856106907e-07,1.1947563621454011e-06,1.1337190965822633e-07
3137,1,1.1388755113582113e-06,4.531178267300107e-05,1.90086096714168e-05,1.77654181485279e-05,3.574237020694264e-05,3.9090315856106907e-07,1.1947563621454011e-06,1.1337190965822633e-07
3138,0,1.137782964032378e-06,4.5311858668958365e-05,1.9008673593302357e-05,1.7765347925516055e-05,3.573175194786171e-05,3.909688229982835e-07,1.1949389903795849e-06,1.124779538428316e-07
3138,1,1.137782964032378e-06,4.5311858668958365e-05,1.9008673593302357e-05,1.7765347925516055e-05,3.573175194786171e-05,3.909688229982835e-07,1.1949389903795849e-06,1.124779538428316e-07
