,,0,1,2,3,4,5,6,7,8,9,10,11,12
5022,0,0.977660540623703,0.9939673915166777,0.012899371201962835,0.9990538235437623,0.9364460217452033,0.998883527545448,0.9998603712642421,0.9685593719053854,0.9956745238184623,0.9829273264088565,0.9999997287880529,0.9999991197570484,0.9999999953224267
5022,1,0.977660540623703,0.9939673915166777,0.012899371201962835,0.9990538235437623,0.9364460217452033,0.998883527545448,0.9998603712642421,0.9685593719053854,0.9956745238184623,0.9829273264088565,0.9999997287880529,0.9999991197570484,0.9999999953224267
5023,0,0.9780810911853307,0.9939715206764143,0.013141510849622912,0.9990630905936193,0.9375581754855001,0.9986744175000315,0.9998599106468283,0.9702974480173668,0.9955799357564173,0.9828656807717825,0.9999997289721583,0.9999990988150391,0.9999999953166941
5023,1,0.9780810911853307,0.9939715206764143,0.013141510849622912,0.9990630905936193,0.9375581754855001,0.9986744175000315,0.9998599106468283,0.9702974480173668,0.9955799357564173,0.9828656807717825,0.9999997289721583,0.9999990988150391,0.9999999953166941
5024,0,0.9774478628152373,0.9939680943579472,0.01278027610514706,0.9990491363174272,0.935884557730885,0.9988845344898429,0.999860388323644,0.9684772245851883,0.9957199996387283,0.9829568869311125,0.99999972881939,0.9999991299304322,0.9999999953247323
5024,1,0.9774478628152373,0.9939680943579472,0.01278027610514706,0.9990491363174272,0.935884557730885,0.9988845344898429,0.999860388323644,0.9684772245851883,0.9957199996387283,0.9829568869311125,0.99999972881939,0.9999991299304322,0.9999999953247323
5025,0,0.977651547309648,0.9939677830127996,0.012894290470762949,0.9990536252598611,0.9364222672111124,0.998883526616618,0.9998603710390149,0.9685601707392066,0.9956764684097981,0.9829285907911232,0.9999997288055074,0.999999120191955,0.9999999953224566
5025,1,0.977651547309648,0.9939677830127996,0.012894290470762949,0.9990536252598611,0.9364222672111124,0.998883526616618,0.9998603710390149,0.9685601707392066,0.9956764684097981,0.9829285907911232,0.9999997288055074,0.999999120191955,0.9999999953224566
5026,0,0.9779398926334635,0.9939706571131713,0.013059217836626889,0.9990599728040271,0.937184533467893,0.9986744505871683,0.9998599081733412,0.9703083151503427,0.9956116931089602,0.9828863214844694,0.9999997289336536,0.9999991059118689,0.9999999953185376
5026,1,0.9779398926334635,0.9939706571131713,0.013059217836626889,0.9990599728040271,0.937184533467893,0.9986744505871683,0.9998599081733412,0.9703083151503427,0.9956116931089602,0.9828863214844694,0.9999997289336536,0.9999991059118689,0.9999999953185376
5027,0,0.9774060611767165,0.9939684893303546,0.012757124191188875,0.999048215298768,0.9357742720726747,0.9988845323800916,0.9998603875013398,0.9684803190972613,0.9957288210428722,0.9829626181563167,0.9999997288369995,0.9999991319023345,0.9999999953251316
5027,1,0.9774060611767165,0.9939684893303546,0.012757124191188875,0.999048215298768,0.9357742720726747,0.9988845323800916,0.9998603875013398,0.9684803190972613,0.9957288210428722,0.9829626181563167,0.9999997288369995,0.9999991319023345,0.9999999953251316
5028,0,0.9776450428809099,0.9939661846877131,0.012890620544636654,0.99905348172807,0.9364050978893003,0.9988834747840064,0.9998603643150438,0.9685691555258238,0.9956777807192618,0.9829294423549834,0.9999997287341091,0.99999912050193,0.9999999953228355
5028,1,0.9776450428809099,0.9939661846877131,0.012890620544636654,0.99905348172807,0.9364050978893003,0.9988834747840064,0.9998603643150438,0.9685691555258238,0.9956777807192618,0.9829294423549834,0.9999997287341091,0.99999912050193,0.9999999953228355
5029,0,0.9779653236230682,0.9939619665621455,0.013073966070523989,0.9990605341309885,0.9372518201045924,0.9986750431637044,0.9998599035035954,0.9703093719528793,0.9956059178621263,0.9828825675180497,0.9999997285460394,0.9999991046375735,0.9999999953198818
5029,1,0.9779653236230682,0.9939619665621455,0.013073966070523989,0.9990605341309885,0.9372518201045924,0.9986750431637044,0.9998599035035954,0.9703093719528793,0.9956059178621263,0.9828825675180497,0.9999997285460394,0.9999991046375735,0.9999999953198818
