,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1620,0,7.200782437227597e-12,2.652079193699606e-06,2.3383173328145974e-07,5.738320759901094e-09,2.5932600247150373e-10,9.02000684738758e-05,1.980000354678507e-05,9.994655163232246e-09,4.8969919248280304e-08,6.801899434048363e-11,4.176946462319808e-11,7.597026360859488e-11,1.9240155840066775e-09,3.651043635607629e-08,1.7083858303706956e-09,1.161223859237582e-06,2.3190120136684644e-10,7.157356542253986e-09,3.769612985475568e-12,3.177928753483883e-11,4.952104581978402e-11
1620,1,7.200782437227597e-12,2.652079193699606e-06,2.3383173328145974e-07,5.738320759901094e-09,2.5932600247150373e-10,9.02000684738758e-05,1.980000354678507e-05,9.994655163232246e-09,4.8969919248280304e-08,6.801899434048363e-11,4.176946462319808e-11,7.597026360859488e-11,1.9240155840066775e-09,3.651043635607629e-08,1.7083858303706956e-09,1.161223859237582e-06,2.3190120136684644e-10,7.157356542253986e-09,3.769612985475568e-12,3.177928753483883e-11,4.952104581978402e-11
1621,0,1.4562093035694248e-08,2.1091710229144028e-06,5.31421259091465e-08,1.2864487819734712e-09,2.7779301129451364e-08,9.020006425755868e-05,1.980000478822371e-05,1.5820589099240032e-08,1.6695612458487533e-07,3.2668860921715665e-08,1.0329077658292884e-09,5.485990668360231e-09,4.236271611279818e-10,2.851738876291643e-08,1.4605076939511186e-09,2.698396707172951e-07,4.3606720664945975e-11,1.623751559479223e-09,1.3765461272425856e-08,6.973335103799272e-12,4.7129638706218044e-11
1621,1,1.4562093035694248e-08,2.1091710229144028e-06,5.31421259091465e-08,1.2864487819734712e-09,2.7779301129451364e-08,9.020006425755868e-05,1.980000478822371e-05,1.5820589099240032e-08,1.6695612458487533e-07,3.2668860921715665e-08,1.0329077658292884e-09,5.485990668360231e-09,4.236271611279818e-10,2.851738876291643e-08,1.4605076939511186e-09,2.698396707172951e-07,4.3606720664945975e-11,1.623751559479223e-09,1.3765461272425856e-08,6.973335103799272e-12,4.7129638706218044e-11
1622,0,1.74168461093303e-11,2.6595046984937635e-06,1.5452789835949195e-07,3.6613706998032828e-09,3.303960827800642e-10,9.02000644489582e-05,1.9800003541167133e-05,1.797241713233369e-07,3.216447499431585e-08,6.67441754127621e-11,2.639849818776574e-10,5.542977307617519e-11,3.139532014570512e-09,3.076636391789386e-08,5.856115262853345e-10,7.356942867667218e-07,1.5287822960688424e-10,4.5818120516296365e-09,8.225346185414262e-12,1.4918864962853995e-09,1.1204566658165604e-10
1622,1,1.74168461093303e-11,2.6595046984937635e-06,1.5452789835949195e-07,3.6613706998032828e-09,3.303960827800642e-10,9.02000644489582e-05,1.9800003541167133e-05,1.797241713233369e-07,3.216447499431585e-08,6.67441754127621e-11,2.639849818776574e-10,5.542977307617519e-11,3.139532014570512e-09,3.076636391789386e-08,5.856115262853345e-10,7.356942867667218e-07,1.5287822960688424e-10,4.5818120516296365e-09,8.225346185414262e-12,1.4918864962853995e-09,1.1204566658165604e-10
1623,0,6.720729256047466e-11,2.670611264933392e-06,2.0871284070402859e-07,5.135498952170891e-09,2.1748547830279658e-10,9.02000663966112e-05,1.980000354642095e-05,9.355416157367201e-09,4.372576073464137e-08,7.024155650842915e-11,1.8517706899118247e-11,1.1300366165815229e-10,1.5251310110653282e-09,3.6780694850913065e-08,1.7638504840739033e-09,1.0387333581084787e-06,2.0758037086107683e-10,6.406945931948581e-09,5.6122329196049356e-11,2.8446071886900626e-11,4.848210485961131e-11
1623,1,6.720729256047466e-11,2.670611264933392e-06,2.0871284070402859e-07,5.135498952170891e-09,2.1748547830279658e-10,9.02000663966112e-05,1.980000354642095e-05,9.355416157367201e-09,4.372576073464137e-08,7.024155650842915e-11,1.8517706899118247e-11,1.1300366165815229e-10,1.5251310110653282e-09,3.6780694850913065e-08,1.7638504840739033e-09,1.0387333581084787e-06,2.0758037086107683e-10,6.406945931948581e-09,5.6122329196049356e-11,2.8446071886900626e-11,4.848210485961131e-11
1624,0,1.29006923784542e-08,2.1087428123954557e-06,5.182636487192682e-08,1.2897148316491896e-09,8.622825525898522e-09,9.020006416333415e-05,1.9800040991543066e-05,1.3666585147893424e-08,4.452289877203327e-08,2.8701798416384664e-08,3.262133185105709e-10,1.7069224779280023e-09,3.170650391542962e-10,2.8507637618146314e-08,1.462235294652503e-09,2.6344910168121186e-07,4.9356909184727904e-11,1.6169983137979136e-09,1.221790168576221e-08,7.110399075083151e-12,1.6567469900315157e-10
1624,1,1.29006923784542e-08,2.1087428123954557e-06,5.182636487192682e-08,1.2897148316491896e-09,8.622825525898522e-09,9.020006416333415e-05,1.9800040991543066e-05,1.3666585147893424e-08,4.452289877203327e-08,2.8701798416384664e-08,3.262133185105709e-10,1.7069224779280023e-09,3.170650391542962e-10,2.8507637618146314e-08,1.462235294652503e-09,2.6344910168121186e-07,4.9356909184727904e-11,1.6169983137979136e-09,1.221790168576221e-08,7.110399075083151e-12,1.6567469900315157e-10
