,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
378,0,1.6952446594393177e-11,7.153286413186764e-14,5.4081854283533765e-14,4.069143784944662e-12,1.055277298379377e-11,1.7296494504671564e-12,2.6626218807904167e-11,9.124121992001139e-10,1.15382889061353e-13,1.7110301348509382e-13,1.257870326995536e-12,1.649830445871192e-15,7.233796894823286e-16,4.084205534535257e-10,3.508044549294098e-13,2.7801242108134797e-10,7.331495219947692e-12,2.37790612667068e-12,5.7462715141731735e-18,2.4713738000503582e-12,5.6108289130281375e-14
378,1,1.6952446594393177e-11,7.153286413186764e-14,5.4081854283533765e-14,4.069143784944662e-12,1.055277298379377e-11,1.7296494504671564e-12,2.6626218807904167e-11,9.124121992001139e-10,1.15382889061353e-13,1.7110301348509382e-13,1.257870326995536e-12,1.649830445871192e-15,7.233796894823286e-16,4.084205534535257e-10,3.508044549294098e-13,2.7801242108134797e-10,7.331495219947692e-12,2.37790612667068e-12,5.7462715141731735e-18,2.4713738000503582e-12,5.6108289130281375e-14
379,0,7.189051139328342e-12,1.0751029803419314e-13,2.5274349915399108e-09,2.1976547643319522e-14,8.179493866077026e-13,8.446457915685032e-13,9.538412072717436e-12,7.249414894880575e-13,1.1255425810938104e-12,5.904959409896299e-14,4.505514884789452e-13,1.632494053133149e-14,9.124645483638005e-15,1.2794383608127902e-12,4.215378046623641e-15,8.435129764811089e-13,1.2297584825460284e-13,3.353541889441949e-11,1.1384122811097797e-18,8.673617379884035e-17,3.1451078720545755e-14
379,1,7.189051139328342e-12,1.0751029803419314e-13,2.5274349915399108e-09,2.1976547643319522e-14,8.179493866077026e-13,8.446457915685032e-13,9.538412072717436e-12,7.249414894880575e-13,1.1255425810938104e-12,5.904959409896299e-14,4.505514884789452e-13,1.632494053133149e-14,9.124645483638005e-15,1.2794383608127902e-12,4.215378046623641e-15,8.435129764811089e-13,1.2297584825460284e-13,3.353541889441949e-11,1.1384122811097797e-18,8.673617379884035e-17,3.1451078720545755e-14
380,0,1.6950849862748703e-11,2.829986382564477e-13,2.3473593674296772e-14,8.181989103166892e-12,1.2927122507210356e-11,1.9722615874446722e-12,2.6626146213792456e-11,5.949051381858939e-10,1.7071463193811878e-13,1.7193526062522085e-13,1.2577521489587351e-12,2.4421653935235987e-15,1.1206313654810174e-15,2.6678350804540396e-10,2.1889261236918145e-13,1.782684797848287e-10,4.729857998320153e-12,5.252742143156686e-12,1.734723475976807e-18,1.5052126212111716e-12,5.354183351020947e-14
380,1,1.6950849862748703e-11,2.829986382564477e-13,2.3473593674296772e-14,8.181989103166892e-12,1.2927122507210356e-11,1.9722615874446722e-12,2.6626146213792456e-11,5.949051381858939e-10,1.7071463193811878e-13,1.7193526062522085e-13,1.2577521489587351e-12,2.4421653935235987e-15,1.1206313654810174e-15,2.6678350804540396e-10,2.1889261236918145e-13,1.782684797848287e-10,4.729857998320153e-12,5.252742143156686e-12,1.734723475976807e-18,1.5052126212111716e-12,5.354183351020947e-14
381,0,1.3643565837111356e-11,7.227809896545503e-14,5.2831267735153203e-14,4.0659548210947305e-12,1.1199068893920881e-11,5.047516766533422e-15,1.4380140666832384e-11,9.022960383207553e-10,1.151784491892037e-13,8.844536431365513e-14,6.802824362855953e-13,1.6530830523886486e-15,7.077671781985373e-16,4.0370395047728547e-10,3.468336728928989e-13,2.748150856185516e-10,7.247087045053613e-12,2.377682943653474e-12,3.63207727782644e-18,2.4434620993218914e-12,3.634245682171411e-16
381,1,1.3643565837111356e-11,7.227809896545503e-14,5.2831267735153203e-14,4.0659548210947305e-12,1.1199068893920881e-11,5.047516766533422e-15,1.4380140666832384e-11,9.022960383207553e-10,1.151784491892037e-13,8.844536431365513e-14,6.802824362855953e-13,1.6530830523886486e-15,7.077671781985373e-16,4.0370395047728547e-10,3.468336728928989e-13,2.748150856185516e-10,7.247087045053613e-12,2.377682943653474e-12,3.63207727782644e-18,2.4434620993218914e-12,3.634245682171411e-16
382,0,5.7229025798898395e-12,1.0730822307803258e-13,2.5527664504959103e-09,2.1881666400699884e-14,8.171798063531452e-13,2.802818334412052e-13,6.028333092585568e-12,7.360491136401172e-13,1.1254052906055877e-12,3.6926950212901044e-14,2.851206683945895e-13,1.631876057894832e-14,9.122910760162029e-15,1.2776082275456346e-12,4.28650170913869e-15,8.423543438294823e-13,1.2367711021976646e-13,3.350914759157799e-11,1.8431436932253575e-18,3.5388358909926865e-16,3.9619457888051546e-16
382,1,5.7229025798898395e-12,1.0730822307803258e-13,2.5527664504959103e-09,2.1881666400699884e-14,8.171798063531452e-13,2.802818334412052e-13,6.028333092585568e-12,7.360491136401172e-13,1.1254052906055877e-12,3.6926950212901044e-14,2.851206683945895e-13,1.631876057894832e-14,9.122910760162029e-15,1.2776082275456346e-12,4.28650170913869e-15,8.423543438294823e-13,1.2367711021976646e-13,3.350914759157799e-11,1.8431436932253575e-18,3.5388358909926865e-16,3.9619457888051546e-16
383,0,1.3599842064136725e-11,2.8301507577782213e-13,2.3820606132127914e-14,8.141263528669944e-12,1.3702643105470771e-11,5.333095618766104e-15,1.4380276835848985e-11,6.002173116436294e-10,1.7026383761545826e-13,8.843301796141595e-14,6.802848215303747e-13,2.4369612230956683e-15,1.0998146837692957e-15,2.691386410610952e-10,2.2543078515013804e-13,1.7985703069023015e-10,4.7721310410253626e-12,5.226216093462237e-12,5.068645156369733e-18,1.519621234402635e-12,3.4702601035829783e-16
383,1,1.3599842064136725e-11,2.8301507577782213e-13,2.3820606132127914e-14,8.141263528669944e-12,1.3702643105470771e-11,5.333095618766104e-15,1.4380276835848985e-11,6.002173116436294e-10,1.7026383761545826e-13,8.843301796141595e-14,6.802848215303747e-13,2.4369612230956683e-15,1.0998146837692957e-15,2.691386410610952e-10,2.2543078515013804e-13,1.7985703069023015e-10,4.7721310410253626e-12,5.226216093462237e-12,5.068645156369733e-18,1.519621234402635e-12,3.4702601035829783e-16
384,0,7.509406508079963e-14,8.341004482156217e-14,9.274224725859537e-15,3.4892767792954124e-12,6.409105288585765e-14,3.8272485950851393e-10,1.767398442767236e-12,3.7911473666738275e-10,9.271454250495657e-14,1.3760944423887866e-12,9.00757333305302e-14,1.3405075660610777e-15,7.494005416219807e-16,1.7004422869781877e-10,1.4925213842609253e-13,1.1641179437516663e-10,3.0616516266679383e-12,2.1175435401454487e-12,1.0083080204115191e-17,1.0461423394225733e-12,1.377476312267728e-12
384,1,7.509406508079963e-14,8.341004482156217e-14,9.274224725859537e-15,3.4892767792954124e-12,6.409105288585765e-14,3.8272485950851393e-10,1.767398442767236e-12,3.7911473666738275e-10,9.271454250495657e-14,1.3760944423887866e-12,9.00757333305302e-14,1.3405075660610777e-15,7.494005416219807e-16,1.7004422869781877e-10,1.4925213842609253e-13,1.1641179437516663e-10,3.0616516266679383e-12,2.1175435401454487e-12,1.0083080204115191e-17,1.0461423394225733e-12,1.377476312267728e-12
385,0,3.3167630968111705e-13,2.694223763901639e-14,1.1945332960630606e-15,1.5308188337824838e-10,1.3948145535704753e-11,6.226379410971192e-13,7.810710862403468e-12,1.474480653337342e-10,1.6365382156667595e-11,1.8837308015523524e-14,3.9811817037493924e-13,2.356643526157942e-13,1.2361119072767934e-13,6.382188787873444e-11,5.744883735392392e-14,4.453896176566732e-11,1.127996133998277e-12,1.0076645735272033e-12,1.620882247865829e-17,4.9678910291062195e-11,2.2252300913364054e-15
385,1,3.3167630968111705e-13,2.694223763901639e-14,1.1945332960630606e-15,1.5308188337824838e-10,1.3948145535704753e-11,6.226379410971192e-13,7.810710862403468e-12,1.474480653337342e-10,1.6365382156667595e-11,1.8837308015523524e-14,3.9811817037493924e-13,2.356643526157942e-13,1.2361119072767934e-13,6.382188787873444e-11,5.744883735392392e-14,4.453896176566732e-11,1.127996133998277e-12,1.0076645735272033e-12,1.620882247865829e-17,4.9678910291062195e-11,2.2252300913364054e-15
386,0,1.723447773382958e-14,1.4901611905333883e-09,1.5041084094099665e-11,8.18008813490605e-11,1.126572793386238e-14,4.487687085548246e-11,4.3746434494102045e-13,2.484446610571088e-08,1.7926056418340192e-14,1.6105789390954278e-13,2.2985086056692694e-17,2.688821387764051e-17,2.0816681711721685e-17,1.675573505248093e-08,2.9425697989360344e-12,1.08623992896165e-08,7.795432702129013e-12,4.469438735126355e-13,3.821812658011403e-18,5.994679405652015e-10,1.6143763572045583e-13
386,1,1.723447773382958e-14,1.4901611905333883e-09,1.5041084094099665e-11,8.18008813490605e-11,1.126572793386238e-14,4.487687085548246e-11,4.3746434494102045e-13,2.484446610571088e-08,1.7926056418340192e-14,1.6105789390954278e-13,2.2985086056692694e-17,2.688821387764051e-17,2.0816681711721685e-17,1.675573505248093e-08,2.9425697989360344e-12,1.08623992896165e-08,7.795432702129013e-12,4.469438735126355e-13,3.821812658011403e-18,5.994679405652015e-10,1.6143763572045583e-13
387,0,3.9542325034995496e-13,8.14884091262136e-14,3.175212778252709e-14,3.952001947265041e-12,1.9938907025018188e-12,3.269913853576334e-12,4.7403351860139664e-17,7.014942963806062e-10,1.0916326504306802e-13,6.261240441049476e-15,5.637851296924623e-18,1.5807667674838655e-15,8.430756093247282e-16,3.1400014229368556e-10,2.7524857393324e-13,2.140919547221655e-10,5.64173751119168e-12,2.344513025018778e-12,1.3200161450011016e-17,1.9081333735293526e-12,1.1773229418275688e-14
387,1,3.9542325034995496e-13,8.14884091262136e-14,3.175212778252709e-14,3.952001947265041e-12,1.9938907025018188e-12,3.269913853576334e-12,4.7403351860139664e-17,7.014942963806062e-10,1.0916326504306802e-13,6.261240441049476e-15,5.637851296924623e-18,1.5807667674838655e-15,8.430756093247282e-16,3.1400014229368556e-10,2.7524857393324e-13,2.140919547221655e-10,5.64173751119168e-12,2.344513025018778e-12,1.3200161450011016e-17,1.9081333735293526e-12,1.1773229418275688e-14
388,0,1.862872107006447e-13,1.0217629270204169e-13,3.3695486339354566e-09,2.1119824639148632e-14,8.181119491709396e-13,1.615873572642125e-12,8.332698611923086e-11,7.378549540023455e-13,1.1291630336914688e-12,5.210423699485503e-13,3.936423019143542e-12,1.6375139091917568e-14,9.150666335777657e-15,1.230536939705873e-12,6.925016116099414e-15,8.160819025757049e-13,1.290378394414038e-13,3.301711757729836e-11,1.7889335846010823e-18,7.28583859910259e-17,5.826610895154349e-15
388,1,1.862872107006447e-13,1.0217629270204169e-13,3.3695486339354566e-09,2.1119824639148632e-14,8.181119491709396e-13,1.615873572642125e-12,8.332698611923086e-11,7.378549540023455e-13,1.1291630336914688e-12,5.210423699485503e-13,3.936423019143542e-12,1.6375139091917568e-14,9.150666335777657e-15,1.230536939705873e-12,6.925016116099414e-15,8.160819025757049e-13,1.290378394414038e-13,3.301711757729836e-11,1.7889335846010823e-18,7.28583859910259e-17,5.826610895154349e-15
389,0,3.9770743393442026e-13,2.8606606897207433e-13,3.855045487477157e-14,7.149775549711822e-12,3.19852282680555e-12,3.52532404852314e-12,3.768957802102735e-17,7.653326780304791e-10,1.5641263308966043e-13,6.748616422636022e-15,3.2526065174565133e-18,2.2617541520220108e-15,1.2038980923279041e-15,3.4263446377011397e-10,2.75023059881363e-13,2.2942554507663498e-10,6.092027490106622e-12,4.59573621291922e-12,3.0086610286472748e-18,1.9661702821416327e-12,1.2688390919543546e-14
389,1,3.9770743393442026e-13,2.8606606897207433e-13,3.855045487477157e-14,7.149775549711822e-12,3.19852282680555e-12,3.52532404852314e-12,3.768957802102735e-17,7.653326780304791e-10,1.5641263308966043e-13,6.748616422636022e-15,3.2526065174565133e-18,2.2617541520220108e-15,1.2038980923279041e-15,3.4263446377011397e-10,2.75023059881363e-13,2.2942554507663498e-10,6.092027490106622e-12,4.59573621291922e-12,3.0086610286472748e-18,1.9661702821416327e-12,1.2688390919543546e-14
390,0,3.7289455919777004e-13,8.189251499282147e-14,3.115036847174332e-14,3.949598758939618e-12,1.888114122515494e-12,3.3384044904579205e-12,3.3203691532368573e-19,6.941449387130264e-10,1.0900288782483489e-13,8.820215066131232e-15,3.686287386450715e-18,1.5772973205319119e-15,8.482797797526587e-16,3.106987145860829e-10,2.7195433405236e-13,2.1185092325152685e-10,5.5826124972790936e-12,2.3442020080730736e-12,8.673617379884035e-19,1.8884720176526315e-12,1.2018530159800533e-14
390,1,3.7289455919777004e-13,8.189251499282147e-14,3.115036847174332e-14,3.949598758939618e-12,1.888114122515494e-12,3.3384044904579205e-12,3.3203691532368573e-19,6.941449387130264e-10,1.0900288782483489e-13,8.820215066131232e-15,3.686287386450715e-18,1.5772973205319119e-15,8.482797797526587e-16,3.106987145860829e-10,2.7195433405236e-13,2.1185092325152685e-10,5.5826124972790936e-12,2.3442020080730736e-12,8.673617379884035e-19,1.8884720176526315e-12,1.2018530159800533e-14
391,0,1.7559411769670769e-13,1.0197503936783996e-13,3.404220709868984e-09,2.1267086399226476e-14,8.226166872248725e-13,1.6485473603626913e-12,4.38685577359326e-11,7.375672406270857e-13,1.1354192732499976e-12,2.740838155393388e-13,2.075202856777203e-12,1.6461116324195668e-14,9.199238593105008e-15,1.2285060121963731e-12,7.266756640866845e-15,8.151408693000961e-13,1.3092521858326656e-13,3.317850716931005e-11,5.339695699491109e-18,7.28583859910259e-17,5.94182092850809e-15
391,1,1.7559411769670769e-13,1.0197503936783996e-13,3.404220709868984e-09,2.1267086399226476e-14,8.226166872248725e-13,1.6485473603626913e-12,4.38685577359326e-11,7.375672406270857e-13,1.1354192732499976e-12,2.740838155393388e-13,2.075202856777203e-12,1.6461116324195668e-14,9.199238593105008e-15,1.2285060121963731e-12,7.266756640866845e-15,8.151408693000961e-13,1.3092521858326656e-13,3.317850716931005e-11,5.339695699491109e-18,7.28583859910259e-17,5.94182092850809e-15
392,0,3.727633300773178e-13,2.864430240445909e-13,3.9242623094213475e-14,7.109995751874987e-12,3.089863068639516e-12,3.5760328210990636e-12,5.4752209710517974e-18,7.735827561210565e-10,1.557900062751881e-13,9.443848155744894e-15,4.119968255444917e-18,2.2526468537731326e-15,1.2038980923279041e-15,3.4643206662729464e-10,2.7695554183360116e-13,2.31977991124125e-10,6.160103677155249e-12,4.5706342356732765e-12,2.1955093992831465e-18,1.989172715433085e-12,1.2875293821552891e-14
