,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
4104,0,5.937275903719113e-11,3.6902117872958465e-08,1.6408304384622993e-07,2.9111148663695847e-10,3.4336066778654287e-11,1.4116029233568877e-05,1.936830191594949e-08,1.0311635534967535e-11,3.182790468470704e-14,1.154826951417575e-07,6.394258319079444e-12,1.9339822536227916e-14,7.205497304161192e-16,1.3458754070820632e-07,9.027666452472788e-10,7.753187746261188e-10,5.102127870520021e-16,6.876772750722951e-13,9.133224822568108e-15,0.0,5.63303295664556e-08
4104,1,5.937275903719113e-11,3.6902117872958465e-08,1.6408304384622993e-07,2.9111148663695847e-10,3.4336066778654287e-11,1.4116029233568877e-05,1.936830191594949e-08,1.0311635534967535e-11,3.182790468470704e-14,1.154826951417575e-07,6.394258319079444e-12,1.9339822536227916e-14,7.205497304161192e-16,1.3458754070820632e-07,9.027666452472788e-10,7.753187746261188e-10,5.102127870520021e-16,6.876772750722951e-13,9.133224822568108e-15,0.0,5.63303295664556e-08
4105,0,1.8290884905165908e-10,4.994256917789678e-09,3.342892737480831e-08,1.7321334310620564e-05,1.5000429875506264e-11,4.1951682536889573e-11,6.467300257721276e-07,4.754143287416255e-07,1.2053535516079375e-13,5.2137170170268545e-08,3.252606517456513e-14,8.673617379884034e-14,7.205497304161192e-16,3.704192595583434e-09,4.840586082551019e-11,1.8095974378146897e-11,8.363331473438361e-10,2.2058359062190507e-11,2.850221674487386e-10,4.369470847439489e-14,8.800378416865773e-08
4105,1,1.8290884905165908e-10,4.994256917789678e-09,3.342892737480831e-08,1.7321334310620564e-05,1.5000429875506264e-11,4.1951682536889573e-11,6.467300257721276e-07,4.754143287416255e-07,1.2053535516079375e-13,5.2137170170268545e-08,3.252606517456513e-14,8.673617379884034e-14,7.205497304161192e-16,3.704192595583434e-09,4.840586082551019e-11,1.8095974378146897e-11,8.363331473438361e-10,2.2058359062190507e-11,2.850221674487386e-10,4.369470847439489e-14,8.800378416865773e-08
4106,0,7.132325427862029e-11,3.8820825236550516e-10,3.6777298394304576e-07,5.819058441384649e-10,2.7616723814675373e-11,3.37009731687408e-06,2.7347649681764255e-09,3.5736149099053676e-07,1.6201430191118616e-13,1.652901348135667e-08,8.863704773761363e-13,5.782411586589356e-14,1.6212368934362681e-15,2.4933649632527185e-09,2.8932562668770284e-11,2.1389388505047513e-11,1.4336809245232243e-11,2.005320106705396e-12,1.163749614488517e-14,0.0,1.6857409808732752e-08
4106,1,7.132325427862029e-11,3.8820825236550516e-10,3.6777298394304576e-07,5.819058441384649e-10,2.7616723814675373e-11,3.37009731687408e-06,2.7347649681764255e-09,3.5736149099053676e-07,1.6201430191118616e-13,1.652901348135667e-08,8.863704773761363e-13,5.782411586589356e-14,1.6212368934362681e-15,2.4933649632527185e-09,2.8932562668770284e-11,2.1389388505047513e-11,1.4336809245232243e-11,2.005320106705396e-12,1.163749614488517e-14,0.0,1.6857409808732752e-08
4107,0,6.111881735406211e-11,3.6486894823889956e-08,1.6237750582388415e-07,2.9052515503027e-10,3.4785148246689474e-11,1.404338066248444e-05,1.9282775715881968e-08,1.0266383876497272e-11,3.408665921071851e-14,1.1497770229212581e-07,6.321743498452167e-12,1.3088566766942124e-14,3.602748652080596e-16,1.322729374401695e-07,9.127502071046143e-10,7.630722910095626e-10,1.7007092901733405e-15,6.944859609641001e-13,1.4731007778335658e-15,2.3516753398179307e-14,5.604224926755801e-08
4107,1,6.111881735406211e-11,3.6486894823889956e-08,1.6237750582388415e-07,2.9052515503027e-10,3.4785148246689474e-11,1.404338066248444e-05,1.9282775715881968e-08,1.0266383876497272e-11,3.408665921071851e-14,1.1497770229212581e-07,6.321743498452167e-12,1.3088566766942124e-14,3.602748652080596e-16,1.322729374401695e-07,9.127502071046143e-10,7.630722910095626e-10,1.7007092901733405e-15,6.944859609641001e-13,1.4731007778335658e-15,2.3516753398179307e-14,5.604224926755801e-08
4108,0,1.754159031966533e-10,4.999413821001994e-09,3.1925187716108494e-08,1.6537585134591883e-05,1.3025703464074713e-11,4.019736649393769e-11,6.394835866966693e-07,4.538706867168061e-07,1.7515614642616198e-13,5.198347447340972e-08,3.3652508990134483e-14,8.829898774116179e-14,7.205497304161192e-16,3.57624880258679e-09,4.6783894375471876e-11,1.7348234946274053e-11,7.989054679240624e-10,1.958388807522598e-11,2.7387889661481654e-10,3.7742937552633456e-15,8.805097115826362e-08
4108,1,1.754159031966533e-10,4.999413821001994e-09,3.1925187716108494e-08,1.6537585134591883e-05,1.3025703464074713e-11,4.019736649393769e-11,6.394835866966693e-07,4.538706867168061e-07,1.7515614642616198e-13,5.198347447340972e-08,3.3652508990134483e-14,8.829898774116179e-14,7.205497304161192e-16,3.57624880258679e-09,4.6783894375471876e-11,1.7348234946274053e-11,7.989054679240624e-10,1.958388807522598e-11,2.7387889661481654e-10,3.7742937552633456e-15,8.805097115826362e-08
4109,0,6.841020016881946e-11,3.9706127410077487e-10,3.7486008806175914e-07,5.887811643695309e-10,2.7932620902204102e-11,3.3525956788635718e-06,2.716825665942415e-09,3.6545355266177287e-07,6.755729445979752e-14,1.6425298855072963e-08,8.704594584812192e-13,6.075439200774628e-14,2.341786623852387e-15,2.549931688050077e-09,2.958821966676283e-11,2.1871278363630092e-11,1.5580708020065025e-11,1.993161739041459e-12,7.365503889167829e-15,1.451651444332056e-16,1.6762662603712814e-08
4109,1,6.841020016881946e-11,3.9706127410077487e-10,3.7486008806175914e-07,5.887811643695309e-10,2.7932620902204102e-11,3.3525956788635718e-06,2.716825665942415e-09,3.6545355266177287e-07,6.755729445979752e-14,1.6425298855072963e-08,8.704594584812192e-13,6.075439200774628e-14,2.341786623852387e-15,2.549931688050077e-09,2.958821966676283e-11,2.1871278363630092e-11,1.5580708020065025e-11,1.993161739041459e-12,7.365503889167829e-15,1.451651444332056e-16,1.6762662603712814e-08
4110,0,7.896404588441955e-11,3.600434751330577e-08,1.6046942244431913e-07,2.90532670522602e-10,5.4269739743761924e-11,1.0344469998636577e-05,1.4992014645954734e-08,1.0754619409890903e-11,6.550388125433256e-14,8.931766758649618e-08,9.64235906127368e-13,2.5981781791094068e-14,9.00687163020149e-16,1.2967119676156133e-07,9.2616178797826e-10,7.505983649815457e-10,5.102127870520021e-16,6.690344446542579e-13,1.2815976767152022e-14,2.3516753398179307e-14,4.134345508644375e-08
4110,1,7.896404588441955e-11,3.600434751330577e-08,1.6046942244431913e-07,2.90532670522602e-10,5.4269739743761924e-11,1.0344469998636577e-05,1.4992014645954734e-08,1.0754619409890903e-11,6.550388125433256e-14,8.931766758649618e-08,9.64235906127368e-13,2.5981781791094068e-14,9.00687163020149e-16,1.2967119676156133e-07,9.2616178797826e-10,7.505983649815457e-10,5.102127870520021e-16,6.690344446542579e-13,1.2815976767152022e-14,2.3516753398179307e-14,4.134345508644375e-08
4111,0,5.702660467423282e-09,5.480642953919246e-09,1.1389200071612958e-08,5.821971061197557e-06,1.6517450483439676e-11,4.0914208035640624e-11,3.133155499651241e-07,1.591843888802262e-07,3.696143769836947e-15,2.3061707882038487e-08,3.928472806798126e-14,9.611305745276903e-14,1.9815117586443277e-15,1.8988787711798214e-09,2.5593562357148345e-11,7.362172833239208e-12,2.8583327834249183e-10,1.89784013655619e-12,8.900698074438246e-09,1.8871468776316728e-15,9.039466444530466e-08
4111,1,5.702660467423282e-09,5.480642953919246e-09,1.1389200071612958e-08,5.821971061197557e-06,1.6517450483439676e-11,4.0914208035640624e-11,3.133155499651241e-07,1.591843888802262e-07,3.696143769836947e-15,2.3061707882038487e-08,3.928472806798126e-14,9.611305745276903e-14,1.9815117586443277e-15,1.8988787711798214e-09,2.5593562357148345e-11,7.362172833239208e-12,2.8583327834249183e-10,1.89784013655619e-12,8.900698074438246e-09,1.8871468776316728e-15,9.039466444530466e-08
4112,0,7.218039001884547e-11,4.013710055079768e-10,3.782924342917624e-07,5.910485021627412e-10,3.2916377956659915e-11,3.4261581015118843e-06,2.791268225997904e-09,3.693712451998922e-07,1.9076208678769574e-13,1.6867666480607363e-08,1.4150950433090025e-13,5.5284543209621214e-14,1.801374326040298e-15,2.5774089142452146e-09,2.9907659864740405e-11,2.209311973065711e-11,1.99828239467497e-11,1.9913785117840815e-12,1.5320248089469083e-14,5.806605777328224e-16,1.723423398451728e-08
4112,1,7.218039001884547e-11,4.013710055079768e-10,3.782924342917624e-07,5.910485021627412e-10,3.2916377956659915e-11,3.4261581015118843e-06,2.791268225997904e-09,3.693712451998922e-07,1.9076208678769574e-13,1.6867666480607363e-08,1.4150950433090025e-13,5.5284543209621214e-14,1.801374326040298e-15,2.5774089142452146e-09,2.9907659864740405e-11,2.209311973065711e-11,1.99828239467497e-11,1.9913785117840815e-12,1.5320248089469083e-14,5.806605777328224e-16,1.723423398451728e-08
4113,0,5.122140677198506e-11,2.5240436806262895e-08,1.3505074549782785e-07,1.6505746028168526e-12,4.480399070413282e-09,6.658314680135625e-05,7.798163157564672e-08,2.0983906114596563e-11,3.4205757176635476e-12,4.6477689512422085e-07,1.0473680229382942e-09,2.568094010719719e-12,7.872005804796102e-14,8.0540480359112e-08,1.2221054988533588e-09,5.109342745298179e-10,9.523972024970707e-15,1.2919449057386031e-10,9.133224822568108e-15,4.732383708522503e-14,2.651294932144973e-07
4113,1,5.122140677198506e-11,2.5240436806262895e-08,1.3505074549782785e-07,1.6505746028168526e-12,4.480399070413282e-09,6.658314680135625e-05,7.798163157564672e-08,2.0983906114596563e-11,3.4205757176635476e-12,4.6477689512422085e-07,1.0473680229382942e-09,2.568094010719719e-12,7.872005804796102e-14,8.0540480359112e-08,1.2221054988533588e-09,5.109342745298179e-10,9.523972024970707e-15,1.2919449057386031e-10,9.133224822568108e-15,4.732383708522503e-14,2.651294932144973e-07
4114,0,1.0241124354798403e-08,0.07485469207985117,0.00019004748848531618,4.737119245858731e-06,0.0003713072178644112,1.673890879882795e-07,2.748428368813835e-05,0.0001673519170662904,0.07390695732471662,9.723116092121203e-08,7.467565251142832e-06,6.922458975070209e-05,2.1756449744786505e-07,2.0150951904690243e-06,8.08494259456813e-06,0.00014952177374451524,9.948692196856842e-09,8.075291210031597e-06,5.612875359359712e-08,7.007977996142991e-11,1.6982319805916782e-08
4114,1,1.0241124354798403e-08,0.07485469207985117,0.00019004748848531618,4.737119245858731e-06,0.0003713072178644112,1.673890879882795e-07,2.748428368813835e-05,0.0001673519170662904,0.07390695732471662,9.723116092121203e-08,7.467565251142832e-06,6.922458975070209e-05,2.1756449744786505e-07,2.0150951904690243e-06,8.08494259456813e-06,0.00014952177374451524,9.948692196856842e-09,8.075291210031597e-06,5.612875359359712e-08,7.007977996142991e-11,1.6982319805916782e-08
4115,0,6.168198645979294e-11,4.4791949283754656e-10,4.1511006554997197e-07,6.291460112511663e-10,1.2825914572835794e-10,2.8783732479501028e-06,2.1551452847855546e-09,4.119819873648865e-07,8.480596538570327e-14,1.304826227497095e-08,2.6105053814865914e-11,6.798240649098298e-14,1.801374326040298e-15,2.8756169502151752e-09,3.3366378921513634e-11,2.4622791441589155e-11,2.3341724794842045e-11,2.1270658949136218e-12,5.155852722417481e-15,0.0,1.4166444865648189e-08
4115,1,6.168198645979294e-11,4.4791949283754656e-10,4.1511006554997197e-07,6.291460112511663e-10,1.2825914572835794e-10,2.8783732479501028e-06,2.1551452847855546e-09,4.119819873648865e-07,8.480596538570327e-14,1.304826227497095e-08,2.6105053814865914e-11,6.798240649098298e-14,1.801374326040298e-15,2.8756169502151752e-09,3.3366378921513634e-11,2.4622791441589155e-11,2.3341724794842045e-11,2.1270658949136218e-12,5.155852722417481e-15,0.0,1.4166444865648189e-08
4116,0,5.421010862427522e-11,2.571577295045088e-08,1.2884958489081173e-07,2.897694168341307e-10,5.019445293830264e-09,6.506395487438302e-05,7.624317773234664e-08,1.5219258292415163e-11,2.287502310887977e-13,4.545020227446229e-07,1.0232173491434411e-09,5.977763329379538e-14,4.143160949892685e-15,8.332000241575607e-08,1.2091983573062802e-09,5.23047333266476e-10,1.7007092901733405e-15,7.050232129395124e-13,2.8136224856621105e-14,2.975885460880715e-14,2.5908504141734656e-07
4116,1,5.421010862427522e-11,2.571577295045088e-08,1.2884958489081173e-07,2.897694168341307e-10,5.019445293830264e-09,6.506395487438302e-05,7.624317773234664e-08,1.5219258292415163e-11,2.287502310887977e-13,4.545020227446229e-07,1.0232173491434411e-09,5.977763329379538e-14,4.143160949892685e-15,8.332000241575607e-08,1.2091983573062802e-09,5.23047333266476e-10,1.7007092901733405e-15,7.050232129395124e-13,2.8136224856621105e-14,2.975885460880715e-14,2.5908504141734656e-07
4117,0,1.6755435324396092e-09,0.06347581507028009,0.00013699531964946765,3.5847315159519924e-06,0.00025164031603388924,2.1857914950784964e-07,2.042072716520888e-05,0.000149919821105101,0.05497070309339764,6.550387815408125e-08,5.540491226826207e-06,5.061493118867709e-05,1.5972530353845024e-07,1.5027862572493886e-06,7.390413339668259e-06,0.0001247805310331751,6.374167601693585e-09,6.084549928834034e-06,8.584896350097142e-09,5.4212358684013934e-11,5.948149402856533e-09
4117,1,1.6755435324396092e-09,0.06347581507028009,0.00013699531964946765,3.5847315159519924e-06,0.00025164031603388924,2.1857914950784964e-07,2.042072716520888e-05,0.000149919821105101,0.05497070309339764,6.550387815408125e-08,5.540491226826207e-06,5.061493118867709e-05,1.5972530353845024e-07,1.5027862572493886e-06,7.390413339668259e-06,0.0001247805310331751,6.374167601693585e-09,6.084549928834034e-06,8.584896350097142e-09,5.4212358684013934e-11,5.948149402856533e-09
4118,0,6.188453513838e-11,4.4802335851698034e-10,4.151938821292594e-07,6.275279627135239e-10,1.3125597909694172e-10,2.875333614739162e-06,2.1528451197598995e-09,4.1207283627126953e-07,1.6981727209195305e-13,1.3032006328672377e-08,2.6142508071733594e-11,5.274497055334886e-14,2.341786623852387e-15,2.8762557082794096e-09,3.337413952653774e-11,2.461478994954129e-11,2.34020999746432e-11,2.1781310391021587e-12,1.0900945755968387e-14,0.0,1.4151336168335321e-08
4118,1,6.188453513838e-11,4.4802335851698034e-10,4.151938821292594e-07,6.275279627135239e-10,1.3125597909694172e-10,2.875333614739162e-06,2.1528451197598995e-09,4.1207283627126953e-07,1.6981727209195305e-13,1.3032006328672377e-08,2.6142508071733594e-11,5.274497055334886e-14,2.341786623852387e-15,2.8762557082794096e-09,3.337413952653774e-11,2.461478994954129e-11,2.34020999746432e-11,2.1781310391021587e-12,1.0900945755968387e-14,0.0,1.4151336168335321e-08
