,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
594,0,1.9394970682381964e-09,6.099991440804159e-06,1.173208468729206e-05,4.0311404188843e-07,7.347376594384525e-08,3.4875461824284294e-10,7.393233896456092e-10,6.8187203986855446e-06,1.3879866624962937e-06,6.764831291100333e-09,1.455418557460425e-08,5.436846604758676e-08,1.6224389887131707e-11,6.333732684126771e-06,5.581170697474547e-09,5.7940702134358444e-05,1.4022341637658087e-08,4.340955491660079e-07,1.825200072189722e-09,3.1809678155414467e-10,7.20712759627205e-11
594,1,1.9394970682381964e-09,6.099991440804159e-06,1.173208468729206e-05,4.0311404188843e-07,7.347376594384525e-08,3.4875461824284294e-10,7.393233896456092e-10,6.8187203986855446e-06,1.3879866624962937e-06,6.764831291100333e-09,1.455418557460425e-08,5.436846604758676e-08,1.6224389887131707e-11,6.333732684126771e-06,5.581170697474547e-09,5.7940702134358444e-05,1.4022341637658087e-08,4.340955491660079e-07,1.825200072189722e-09,3.1809678155414467e-10,7.20712759627205e-11
595,0,1.3561535896545497e-09,6.0999878799140305e-06,1.1695896409571797e-05,4.0022715877859993e-07,6.888196881484835e-08,3.8127142617399874e-10,6.504219051575006e-10,6.7980495389301395e-06,1.4516621606763846e-06,4.716607223127886e-09,1.2993419599592257e-08,5.1338480449875795e-08,2.061431754463161e-11,6.311944590273351e-06,5.568322308455165e-09,5.7764093667763946e-05,1.3902395258440226e-08,4.303090947717174e-07,1.2753798888298293e-09,3.144711262226263e-10,6.631640600703557e-11
595,1,1.3561535896545497e-09,6.0999878799140305e-06,1.1695896409571797e-05,4.0022715877859993e-07,6.888196881484835e-08,3.8127142617399874e-10,6.504219051575006e-10,6.7980495389301395e-06,1.4516621606763846e-06,4.716607223127886e-09,1.2993419599592257e-08,5.1338480449875795e-08,2.061431754463161e-11,6.311944590273351e-06,5.568322308455165e-09,5.7764093667763946e-05,1.3902395258440226e-08,4.303090947717174e-07,1.2753798888298293e-09,3.144711262226263e-10,6.631640600703557e-11
596,0,2.0541648830594943e-09,6.099999907837093e-06,1.1730841425729037e-05,4.034280362326544e-07,7.435704358496414e-08,3.504239273565248e-10,7.369562463092015e-10,6.8301732395872135e-06,1.3742911858368925e-06,7.166677863570253e-09,1.4451619689132e-08,5.494883916607428e-08,9.60926477278079e-12,6.333079986973068e-06,5.580589500925326e-09,5.793611967821663e-05,1.4037395080958998e-08,4.345848471616425e-07,1.9331975539967853e-09,3.1862428667706055e-10,7.259369358891474e-11
596,1,2.0541648830594943e-09,6.099999907837093e-06,1.1730841425729037e-05,4.034280362326544e-07,7.435704358496414e-08,3.504239273565248e-10,7.369562463092015e-10,6.8301732395872135e-06,1.3742911858368925e-06,7.166677863570253e-09,1.4451619689132e-08,5.494883916607428e-08,9.60926477278079e-12,6.333079986973068e-06,5.580589500925326e-09,5.793611967821663e-05,1.4037395080958998e-08,4.345848471616425e-07,1.9331975539967853e-09,3.1862428667706055e-10,7.259369358891474e-11
597,0,2.0013031444456996e-09,6.099999945369541e-06,1.1733324169847769e-05,4.0335458724170587e-07,7.401625796091954e-08,3.497362757471506e-10,7.364993343351252e-10,6.8154759860197724e-06,1.3798294560659907e-06,6.981995994299059e-09,1.4456935949151012e-08,5.472514411758705e-08,1.013168368646511e-11,6.3349105995703404e-06,5.5816931215924015e-09,5.794563899007678e-05,1.4033010261628454e-08,4.3443782934891016e-07,1.8833870270100993e-09,3.184367908248831e-10,7.262135993469157e-11
597,1,2.0013031444456996e-09,6.099999945369541e-06,1.1733324169847769e-05,4.0335458724170587e-07,7.401625796091954e-08,3.497362757471506e-10,7.364993343351252e-10,6.8154759860197724e-06,1.3798294560659907e-06,6.981995994299059e-09,1.4456935949151012e-08,5.472514411758705e-08,1.013168368646511e-11,6.3349105995703404e-06,5.5816931215924015e-09,5.794563899007678e-05,1.4033010261628454e-08,4.3443782934891016e-07,1.8833870270100993e-09,3.184367908248831e-10,7.262135993469157e-11
598,0,1.5144545792943314e-09,6.099994472807309e-06,1.1697566276790467e-05,4.006950653074573e-07,6.995881067435898e-08,3.356710066832304e-10,6.954170627613806e-10,6.793617573247547e-06,1.4355736412203038e-06,5.2648915077602425e-09,1.3831575087532022e-08,5.204298409019689e-08,2.6152319893002485e-11,6.313152710514785e-06,5.569015059866955e-09,5.777103583637296e-05,1.3923769491119148e-08,4.309817718642665e-07,1.4251719763634825e-09,3.151705250947767e-10,8.133354757646882e-11
598,1,1.5144545792943314e-09,6.099994472807309e-06,1.1697566276790467e-05,4.006950653074573e-07,6.995881067435898e-08,3.356710066832304e-10,6.954170627613806e-10,6.793617573247547e-06,1.4355736412203038e-06,5.2648915077602425e-09,1.3831575087532022e-08,5.204298409019689e-08,2.6152319893002485e-11,6.313152710514785e-06,5.569015059866955e-09,5.777103583637296e-05,1.3923769491119148e-08,4.309817718642665e-07,1.4251719763634825e-09,3.151705250947767e-10,8.133354757646882e-11
