,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
756,0,5.2372016327535304e-11,2.3699981864175323e-11,2.6473960766154185e-11,3.227838188274963e-06,8.488102519081679e-07,8.90980998176142e-14,2.2296645056007138e-13,1.1100960259605114e-07,1.0228051176421018e-12,9.969773400277687e-11,1.6150675730509552e-08,3.068370398228069e-07,5.664272054164655e-10,3.936447550457795e-11,4.1870632509400985e-11,2.7416654816659145e-08,2.290681567359848e-08,2.6407974566071873e-13,1.0900945755968387e-14,1.007402552823117e-11,1.4767158915296486e-09
756,1,5.2372016327535304e-11,2.3699981864175323e-11,2.6473960766154185e-11,3.227838188274963e-06,8.488102519081679e-07,8.90980998176142e-14,2.2296645056007138e-13,1.1100960259605114e-07,1.0228051176421018e-12,9.969773400277687e-11,1.6150675730509552e-08,3.068370398228069e-07,5.664272054164655e-10,3.936447550457795e-11,4.1870632509400985e-11,2.7416654816659145e-08,2.290681567359848e-08,2.6407974566071873e-13,1.0900945755968387e-14,1.007402552823117e-11,1.4767158915296486e-09
757,0,9.512007510956533e-10,1.3471418655285736e-07,2.0627489420056634e-12,2.1704807017835837e-07,4.4767958124735685e-05,6.250026878745885e-07,2.95464938531831e-06,8.744366165715715e-12,5.6493504108752264e-12,1.3918136840461788e-09,8.51946487855929e-07,5.294003131971816e-07,4.099699984133014e-08,8.69436674185302e-09,1.6493995040392652e-09,2.644580244064677e-07,3.352735402759425e-08,8.575701992297127e-13,1.0311705444834961e-15,5.490145762463836e-12,2.536795710040319e-09
757,1,9.512007510956533e-10,1.3471418655285736e-07,2.0627489420056634e-12,2.1704807017835837e-07,4.4767958124735685e-05,6.250026878745885e-07,2.95464938531831e-06,8.744366165715715e-12,5.6493504108752264e-12,1.3918136840461788e-09,8.51946487855929e-07,5.294003131971816e-07,4.099699984133014e-08,8.69436674185302e-09,1.6493995040392652e-09,2.644580244064677e-07,3.352735402759425e-08,8.575701992297127e-13,1.0311705444834961e-15,5.490145762463836e-12,2.536795710040319e-09
758,0,8.620587055710133e-08,2.230612666343128e-11,2.4932576803267234e-11,4.288703625187174e-09,9.09709830202913e-06,2.351947503378486e-07,1.2136375853385326e-06,1.989356051264006e-09,3.906744898042176e-07,7.856371942480279e-10,6.998032204224619e-14,2.1801254495384196e-13,8.956464145320389e-07,3.697554585498113e-11,3.941325975382647e-11,2.0714604677294074e-09,2.8912057932946786e-15,2.6617040453949943e-08,1.0311705444834961e-15,0.0,9.49882569052392e-10
758,1,8.620587055710133e-08,2.230612666343128e-11,2.4932576803267234e-11,4.288703625187174e-09,9.09709830202913e-06,2.351947503378486e-07,1.2136375853385326e-06,1.989356051264006e-09,3.906744898042176e-07,7.856371942480279e-10,6.998032204224619e-14,2.1801254495384196e-13,8.956464145320389e-07,3.697554585498113e-11,3.941325975382647e-11,2.0714604677294074e-09,2.8912057932946786e-15,2.6617040453949943e-08,1.0311705444834961e-15,0.0,9.49882569052392e-10
759,0,5.2523311812513965e-11,2.3712340213733623e-11,2.6452237225357573e-11,3.235144494270191e-06,7.683722330470496e-07,2.84272520834614e-13,5.355986110921131e-14,1.11064222496344e-07,7.310151011455295e-13,1.083992536444528e-10,1.461973438909786e-08,3.041743033625542e-07,4.95746861123055e-10,3.93753883891899e-11,4.188261579657057e-11,2.74226815404696e-08,2.292613760191507e-08,2.848300264738384e-13,8.838604667001395e-15,1.0077073996264266e-11,1.4797245852543808e-09
759,1,5.2523311812513965e-11,2.3712340213733623e-11,2.6452237225357573e-11,3.235144494270191e-06,7.683722330470496e-07,2.84272520834614e-13,5.355986110921131e-14,1.11064222496344e-07,7.310151011455295e-13,1.083992536444528e-10,1.461973438909786e-08,3.041743033625542e-07,4.95746861123055e-10,3.93753883891899e-11,4.188261579657057e-11,2.74226815404696e-08,2.292613760191507e-08,2.848300264738384e-13,8.838604667001395e-15,1.0077073996264266e-11,1.4797245852543808e-09
760,0,9.46644391465783e-10,1.3640165544928546e-07,1.891552629023264e-12,2.194132281413045e-07,4.478222701174179e-05,6.253419279130206e-07,2.9556727872947234e-06,1.2199341775112848e-11,5.695141525357095e-12,1.3925590730397626e-09,8.524111509988486e-07,5.293875799752348e-07,4.101915962773936e-08,8.807784635076519e-09,1.6709259387310593e-09,2.677293218092361e-07,3.353165852280768e-08,8.486540629428253e-13,3.034587602337146e-14,5.492178074485901e-12,2.5381318355463088e-09
760,1,9.46644391465783e-10,1.3640165544928546e-07,1.891552629023264e-12,2.194132281413045e-07,4.478222701174179e-05,6.253419279130206e-07,2.9556727872947234e-06,1.2199341775112848e-11,5.695141525357095e-12,1.3925590730397626e-09,8.524111509988486e-07,5.293875799752348e-07,4.101915962773936e-08,8.807784635076519e-09,1.6709259387310593e-09,2.677293218092361e-07,3.353165852280768e-08,8.486540629428253e-13,3.034587602337146e-14,5.492178074485901e-12,2.5381318355463088e-09
