,,ENO_total,FBA1_total,FBA2_total,GAPD_total,PGK_total,PGMd_total,PGMi_total,TPI_total,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
648,0,8.982196113221797e-06,1.2389303407012706e-10,1.2043054428235925e-05,1.1974737822973798e-05,0.002153890282145912,1.0000005551115122e-12,1.0000005551115122e-12,1.687360691068905e-05,1.4271615084761466e-05,8.868715717290765e-05,1.9191304702961338e-05,0.000554478399279041,0.008997644180239591,0.0030491113682113167,0.015197928712793329,0.00032577044636197334,0.0025394547230171666,8.18768036867728e-05,0.0001787389212281165,0.023899981282015904,8.289989330111738e-05
648,1,8.982196113221797e-06,1.2389303407012706e-10,1.2043054428235925e-05,1.1974737822973798e-05,0.002153890282145912,1.0000005551115122e-12,1.0000005551115122e-12,1.687360691068905e-05,1.4271615084761466e-05,8.868715717290765e-05,1.9191304702961338e-05,0.000554478399279041,0.008997644180239591,0.0030491113682113167,0.015197928712793329,0.00032577044636197334,0.0025394547230171666,8.18768036867728e-05,0.0001787389212281165,0.023899981282015904,8.289989330111738e-05
649,0,8.982197453589613e-06,1.0000005551115122e-12,1.2193359141608622e-05,1.2156295240823826e-05,0.0021455033666400265,1.0000005551115122e-12,6.904366958087633e-11,1.6229332559743588e-05,1.4490022886436871e-05,8.86871436274762e-05,1.9455033696507904e-05,0.0005544845527796833,0.009005761872613692,0.0030471281243524702,0.015197901674793051,0.000325540130884758,0.0025392768537212985,8.188015277965356e-05,0.0001787389199094158,0.023899980889474544,8.289990738985312e-05
649,1,8.982197453589613e-06,1.0000005551115122e-12,1.2193359141608622e-05,1.2156295240823826e-05,0.0021455033666400265,1.0000005551115122e-12,6.904366958087633e-11,1.6229332559743588e-05,1.4490022886436871e-05,8.86871436274762e-05,1.9455033696507904e-05,0.0005544845527796833,0.009005761872613692,0.0030471281243524702,0.015197901674793051,0.000325540130884758,0.0025392768537212985,8.188015277965356e-05,0.0001787389199094158,0.023899980889474544,8.289990738985312e-05
650,0,8.982195701198048e-06,9.489615473092426e-11,1.2037179007701972e-05,1.192335955132125e-05,0.002156499827076093,1.0000005551115122e-12,1.0000005551115122e-12,1.6878113117141024e-05,1.4205530170848772e-05,8.868715896511292e-05,1.9110568025435307e-05,0.0005544756022948856,0.008995116913079393,0.0030491108118570155,0.015197929719505142,0.0003257668152193201,0.0025395050389978593,8.187877885165998e-05,0.00017873891617702363,0.023899981384283512,8.289989039688497e-05
650,1,8.982195701198048e-06,9.489615473092426e-11,1.2037179007701972e-05,1.192335955132125e-05,0.002156499827076093,1.0000005551115122e-12,1.0000005551115122e-12,1.6878113117141024e-05,1.4205530170848772e-05,8.868715896511292e-05,1.9110568025435307e-05,0.0005544756022948856,0.008995116913079393,0.0030491108118570155,0.015197929719505142,0.0003257668152193201,0.0025395050389978593,8.187877885165998e-05,0.00017873891617702363,0.023899981384283512,8.289989039688497e-05
651,0,8.982199058058394e-06,2.4839782649686304e-09,1.2043284880243933e-05,1.1898567919176535e-05,0.0021577604556250684,1.0000005551115122e-12,1.0000005551115122e-12,1.6873515027188804e-05,1.417386820759232e-05,8.868716051406833e-05,1.9071731003143123e-05,0.0005544740966208835,0.008993896056908686,0.0030491117366971588,0.015197928672896481,0.0003257704832470239,0.002539529336160302,8.187971936506046e-05,0.00017873888144068204,0.0238999814333932,8.28999260185517e-05
651,1,8.982199058058394e-06,2.4839782649686304e-09,1.2043284880243933e-05,1.1898567919176535e-05,0.0021577604556250684,1.0000005551115122e-12,1.0000005551115122e-12,1.6873515027188804e-05,1.417386820759232e-05,8.868716051406833e-05,1.9071731003143123e-05,0.0005544740966208835,0.008993896056908686,0.0030491117366971588,0.015197928672896481,0.0003257704832470239,0.002539529336160302,8.187971936506046e-05,0.00017873888144068204,0.0238999814333932,8.28999260185517e-05
652,0,8.982193874932799e-06,8.569068334667955e-11,1.219381523119079e-05,1.1987876419650881e-05,0.00215385857634592,1.0000005551115122e-12,1.0000005551115122e-12,1.622926943025307e-05,1.4274589752512446e-05,8.868715884118428e-05,1.9192303341055767e-05,0.000554475459137161,0.008997674298221394,0.0030471291779074583,0.015197901596029972,0.0003255402421896677,0.0025394417867141213,8.18875595351069e-05,0.00017873892856668514,0.0238999812195639,8.289995170225131e-05
652,1,8.982193874932799e-06,8.569068334667955e-11,1.219381523119079e-05,1.1987876419650881e-05,0.00215385857634592,1.0000005551115122e-12,1.0000005551115122e-12,1.622926943025307e-05,1.4274589752512446e-05,8.868715884118428e-05,1.9192303341055767e-05,0.000554475459137161,0.008997674298221394,0.0030471291779074583,0.015197901596029972,0.0003255402421896677,0.0025394417867141213,8.18875595351069e-05,0.00017873892856668514,0.0238999812195639,8.289995170225131e-05
653,0,8.982196245966724e-06,4.117676579912832e-11,1.203734985038751e-05,1.1857264025875632e-05,0.0021600656797568394,1.0000005551115122e-12,1.0000005551115122e-12,1.687799846504322e-05,1.41205654212581e-05,8.868715993635822e-05,1.9009037012578065e-05,0.0005544720895980745,0.0089918373871177,0.00304911098279942,0.015197929689930705,0.0003257668303817914,0.0025395698015178887,8.188157609229351e-05,0.000178738905468212,0.023899981515138103,8.289995101612793e-05
653,1,8.982196245966724e-06,4.117676579912832e-11,1.203734985038751e-05,1.1857264025875632e-05,0.0021600656797568394,1.0000005551115122e-12,1.0000005551115122e-12,1.687799846504322e-05,1.41205654212581e-05,8.868715993635822e-05,1.9009037012578065e-05,0.0005544720895980745,0.0089918373871177,0.00304911098279942,0.015197929689930705,0.0003257668303817914,0.0025395698015178887,8.188157609229351e-05,0.000178738905468212,0.023899981515138103,8.289995101612793e-05
654,0,8.982194894340134e-06,9.802268654183773e-11,1.2043210640990864e-05,1.1915663814220553e-05,0.0021568951481680293,1.0000005551115122e-12,1.0000005551115122e-12,1.687354138531726e-05,1.4195679440006727e-05,8.868715824533312e-05,1.9098390625824526e-05,0.0005544750243487947,0.008994733951121483,0.003049111544119499,0.015197928685745548,0.0003257704634558108,0.00253951257332702,8.187959204193065e-05,0.0001787389195774591,0.02389998139699614,8.289988167908072e-05
654,1,8.982194894340134e-06,9.802268654183773e-11,1.2043210640990864e-05,1.1915663814220553e-05,0.0021568951481680293,1.0000005551115122e-12,1.0000005551115122e-12,1.687354138531726e-05,1.4195679440006727e-05,8.868715824533312e-05,1.9098390625824526e-05,0.0005544750243487947,0.008994733951121483,0.003049111544119499,0.015197928685745548,0.0003257704634558108,0.00253951257332702,8.187959204193065e-05,0.0001787389195774591,0.02389998139699614,8.289988167908072e-05
655,0,8.982201018133274e-06,1.0000005551115122e-12,1.2192810857144735e-05,1.2359322372467947e-05,0.002135774918134124,1.0000005551115122e-12,1.4487569467704346e-10,1.622938989550472e-05,1.4748425375246213e-05,8.868712976575332e-05,1.9769250503828116e-05,0.0005544953315784978,0.009015170533485705,0.003047127508701923,0.015197901769799281,0.00032554006624076226,0.0025390780184321336,8.18713080645933e-05,0.00017873889310219824,0.023899980491084664,8.289995161294497e-05
655,1,8.982201018133274e-06,1.0000005551115122e-12,1.2192810857144735e-05,1.2359322372467947e-05,0.002135774918134124,1.0000005551115122e-12,1.4487569467704346e-10,1.622938989550472e-05,1.4748425375246213e-05,8.868712976575332e-05,1.9769250503828116e-05,0.0005544953315784978,0.009015170533485705,0.003047127508701923,0.015197901769799281,0.00032554006624076226,0.0025390780184321336,8.18713080645933e-05,0.00017873889310219824,0.023899980491084664,8.289995161294497e-05
656,0,8.982194075470163e-06,9.466230901038235e-11,1.2037182687797644e-05,1.1922626983410545e-05,0.0021565371431708016,1.0000005551115122e-12,1.0000005551115122e-12,1.687811672997328e-05,1.4204588483576177e-05,8.868715921212089e-05,1.9109417395610563e-05,0.0005544755629314232,0.008995080745463667,0.003049110782296833,0.015197929718865842,0.0003257668121515796,0.0025395057566627976,8.187881064330707e-05,0.000178738929145128,0.023899981385707755,8.289995163841349e-05
656,1,8.982194075470163e-06,9.466230901038235e-11,1.2037182687797644e-05,1.1922626983410545e-05,0.0021565371431708016,1.0000005551115122e-12,1.0000005551115122e-12,1.687811672997328e-05,1.4204588483576177e-05,8.868715921212089e-05,1.9109417395610563e-05,0.0005544755629314232,0.008995080745463667,0.003049110782296833,0.015197929718865842,0.0003257668121515796,0.0025395057566627976,8.187881064330707e-05,0.000178738929145128,0.023899981385707755,8.289995163841349e-05
657,0,8.98219574989132e-06,1.3688155432815537e-10,1.2042990258002916e-05,1.2000259214862738e-05,0.002152602542766421,1.0000005551115122e-12,1.0000005551115122e-12,1.6873627349780576e-05,1.4304380919895147e-05,8.868715861603659e-05,1.923137386582086e-05,0.000554479856117452,0.008998891103638995,0.00304911128181496,0.015197928723855347,0.0003257704376212929,0.0025394297297257414,8.187560975693448e-05,0.00017873891991881385,0.023899981232258335,8.289988970724774e-05
657,1,8.98219574989132e-06,1.3688155432815537e-10,1.2042990258002916e-05,1.2000259214862738e-05,0.002152602542766421,1.0000005551115122e-12,1.0000005551115122e-12,1.6873627349780576e-05,1.4304380919895147e-05,8.868715861603659e-05,1.923137386582086e-05,0.000554479856117452,0.008998891103638995,0.00304911128181496,0.015197928723855347,0.0003257704376212929,0.0025394297297257414,8.187560975693448e-05,0.00017873891991881385,0.023899981232258335,8.289988970724774e-05
658,0,8.98219680035215e-06,1.447991270359348e-10,1.2193570616434586e-05,1.208292525964504e-05,0.0021491095686153924,1.0000005551115122e-12,1.0000005551115122e-12,1.6229312394054472e-05,1.4396314894638279e-05,8.868716008569988e-05,1.9340840476118303e-05,0.0005544806117765595,0.009002271979651932,0.003047128873267384,0.015197901638369387,0.0003255402106152857,0.0025393487076309255,8.18832897684889e-05,0.00017873889197188018,0.023899981033646885,8.289995084896165e-05
658,1,8.98219680035215e-06,1.447991270359348e-10,1.2193570616434586e-05,1.208292525964504e-05,0.0021491095686153924,1.0000005551115122e-12,1.0000005551115122e-12,1.6229312394054472e-05,1.4396314894638279e-05,8.868716008569988e-05,1.9340840476118303e-05,0.0005544806117765595,0.009002271979651932,0.003047128873267384,0.015197901638369387,0.0003255402106152857,0.0025393487076309255,8.18832897684889e-05,0.00017873889197188018,0.023899981033646885,8.289995084896165e-05
659,0,8.982196376941399e-06,5.36323717889402e-11,1.2037339549781031e-05,1.1861569792309711e-05,0.0021597399239455693,1.0000005551115122e-12,1.0000005551115122e-12,1.6878003635646055e-05,1.4126012879609117e-05,8.86871597575568e-05,1.9014095783557905e-05,0.0005544721210319966,0.008992043661065244,0.00304911104683558,0.015197929691730266,0.0003257668373737984,0.0025395655563683847,8.188165398661229e-05,0.000178738902946568,0.02389998150494977,8.289994962342531e-05
659,1,8.982196376941399e-06,5.36323717889402e-11,1.2037339549781031e-05,1.1861569792309711e-05,0.0021597399239455693,1.0000005551115122e-12,1.0000005551115122e-12,1.6878003635646055e-05,1.4126012879609117e-05,8.86871597575568e-05,1.9014095783557905e-05,0.0005544721210319966,0.008992043661065244,0.00304911104683558,0.015197929691730266,0.0003257668373737984,0.0025395655563683847,8.188165398661229e-05,0.000178738902946568,0.02389998150494977,8.289994962342531e-05
660,0,8.982196970871305e-06,1.3197554817176644e-10,1.2043003417020124e-05,1.1994178895954983e-05,0.0021529086630796526,1.0000005551115122e-12,1.0000005551115122e-12,1.6873611480119993e-05,1.4296578774665338e-05,8.868715949772576e-05,1.9221834538226445e-05,0.0005544795098097972,0.008998594701507198,0.0030491112954252617,0.015197928721611263,0.0003257704386474443,0.002539435684486065,8.187588745683644e-05,0.00017873888642012112,0.02389998124416012,8.289988842168163e-05
660,1,8.982196970871305e-06,1.3197554817176644e-10,1.2043003417020124e-05,1.1994178895954983e-05,0.0021529086630796526,1.0000005551115122e-12,1.0000005551115122e-12,1.6873611480119993e-05,1.4296578774665338e-05,8.868715949772576e-05,1.9221834538226445e-05,0.0005544795098097972,0.008998594701507198,0.0030491112954252617,0.015197928721611263,0.0003257704386474443,0.002539435684486065,8.187588745683644e-05,0.00017873888642012112,0.02389998124416012,8.289988842168163e-05
661,0,8.982193774825099e-06,8.695163302455928e-11,1.219380250512892e-05,1.1992064082985449e-05,0.0021536473440211734,1.0000005551115122e-12,1.0000005551115122e-12,1.6229275255176948e-05,1.4279960391018534e-05,8.868715884808986e-05,1.9198866018923506e-05,0.0005544756921578416,0.00899787884538365,0.0030471291725514423,0.0151979015982393,0.000325540241794667,0.0025394376859493827,8.188736852798567e-05,0.00017873893042421595,0.02389998121139267,8.289986748041626e-05
661,1,8.982193774825099e-06,8.695163302455928e-11,1.219380250512892e-05,1.1992064082985449e-05,0.0021536473440211734,1.0000005551115122e-12,1.0000005551115122e-12,1.6229275255176948e-05,1.4279960391018534e-05,8.868715884808986e-05,1.9198866018923506e-05,0.0005544756921578416,0.00899787884538365,0.0030471291725514423,0.0151979015982393,0.000325540241794667,0.0025394376859493827,8.188736852798567e-05,0.00017873893042421595,0.02389998121139267,8.289986748041626e-05
662,0,8.982198158006695e-06,8.724830515583542e-11,1.2037246390536834e-05,1.1897879864020977e-05,0.0021578046153226072,1.0000005551115122e-12,1.0000005551115122e-12,1.6878072513411206e-05,1.4172745493265268e-05,8.86871593071893e-05,1.9070429199872402e-05,0.0005544741396376903,0.008993853023756384,0.003049110885027024,0.015197929707852763,0.00032576682193834547,0.00253952999054476,8.187999087357612e-05,0.00017873888561263372,0.023899981433851615,8.289995236122973e-05
662,1,8.982198158006695e-06,8.724830515583542e-11,1.2037246390536834e-05,1.1897879864020977e-05,0.0021578046153226072,1.0000005551115122e-12,1.0000005551115122e-12,1.6878072513411206e-05,1.4172745493265268e-05,8.86871593071893e-05,1.9070429199872402e-05,0.0005544741396376903,0.008993853023756384,0.003049110885027024,0.015197929707852763,0.00032576682193834547,0.00253952999054476,8.187999087357612e-05,0.00017873888561263372,0.023899981433851615,8.289995236122973e-05
