,,ENO_total,FBA1_total,FBA2_total,GAPD_total,PGK_total,PGMd_total,PGMi_total,TPI_total,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
4536,0,1.1452035906781286e-06,3.5068332596039364e-11,1.5927909627665734e-05,1.2025871887491857e-05,0.002155446175152175,1.0000005551115122e-12,1.0000177635683921e-12,3.2631868218391296e-06,1.4233164289064431e-05,9.124621768854873e-05,1.9143358289933075e-05,0.0005544755242795082,0.008996178975378665,0.00304885550021408,0.015196579535965002,0.0003236305616557965,0.002539404707831058,8.188697060152166e-05,0.0001839999858558623,0.02389998126533422,8.289991854840497e-05
4536,1,1.1452035906781286e-06,3.5068332596039364e-11,1.5927909627665734e-05,1.2025871887491857e-05,0.002155446175152175,1.0000005551115122e-12,1.0000177635683921e-12,3.2631868218391296e-06,1.4233164289064431e-05,9.124621768854873e-05,1.9143358289933075e-05,0.0005544755242795082,0.008996178975378665,0.00304885550021408,0.015196579535965002,0.0003236305616557965,0.002539404707831058,8.188697060152166e-05,0.0001839999858558623,0.02389998126533422,8.289991854840497e-05
4537,0,1.145204299237451e-06,3.673088213835357e-11,1.5980678939402375e-05,1.2059096747080986e-05,0.0021538043798511983,1.0000005551115122e-12,1.0000005551115122e-12,3.306344598464479e-06,1.4274920912717256e-05,9.12462084695565e-05,1.919423894843568e-05,0.0005544771403562306,0.008997761658559528,0.0030484379191756082,0.015196567923820433,0.0003236275301638446,0.0025393721747142962,8.188699746391731e-05,0.00018399998986982924,0.023899981193995275,8.289994843429874e-05
4537,1,1.145204299237451e-06,3.673088213835357e-11,1.5980678939402375e-05,1.2059096747080986e-05,0.0021538043798511983,1.0000005551115122e-12,1.0000005551115122e-12,3.306344598464479e-06,1.4274920912717256e-05,9.12462084695565e-05,1.919423894843568e-05,0.0005544771403562306,0.008997761658559528,0.0030484379191756082,0.015196567923820433,0.0003236275301638446,0.0025393721747142962,8.188699746391731e-05,0.00018399998986982924,0.023899981193995275,8.289994843429874e-05
4538,0,1.1452031896750091e-06,2.8736404836777556e-11,1.5926707672475476e-05,1.2005761614390421e-05,0.0021564929917522236,1.0000005551115122e-12,1.0000005551115122e-12,3.2713834437611725e-06,1.4206837608257096e-05,9.124620881337592e-05,1.911103989039352e-05,0.000554474242525866,0.008995169087261456,0.003048856919530189,0.015196579716460431,0.000323617013060723,0.0025394243870022503,8.188809744194263e-05,0.00018399998969250442,0.023899981304324004,8.289992217305556e-05
4538,1,1.1452031896750091e-06,2.8736404836777556e-11,1.5926707672475476e-05,1.2005761614390421e-05,0.0021564929917522236,1.0000005551115122e-12,1.0000005551115122e-12,3.2713834437611725e-06,1.4206837608257096e-05,9.124620881337592e-05,1.911103989039352e-05,0.000554474242525866,0.008995169087261456,0.003048856919530189,0.015196579716460431,0.000323617013060723,0.0025394243870022503,8.188809744194263e-05,0.00018399998969250442,0.023899981304324004,8.289992217305556e-05
4539,0,1.1452042916918202e-06,2.9289200978917e-11,1.592802494021745e-05,1.2016607332303658e-05,0.0021559175637643124,1.0000005551115122e-12,1.0000005551115122e-12,3.262587683493587e-06,1.4221304747682274e-05,9.124621115549686e-05,1.912879800563275e-05,0.0005544749436049775,0.008995726451589236,0.003048855566159007,0.01519657950779303,0.0003236300725695195,0.0025394137740123524,8.188750215705458e-05,0.00018399998200834556,0.02389998128287145,8.289991648758124e-05
4539,1,1.1452042916918202e-06,2.9289200978917e-11,1.592802494021745e-05,1.2016607332303658e-05,0.0021559175637643124,1.0000005551115122e-12,1.0000005551115122e-12,3.262587683493587e-06,1.4221304747682274e-05,9.124621115549686e-05,1.912879800563275e-05,0.0005544749436049775,0.008995726451589236,0.003048855566159007,0.01519657950779303,0.0003236300725695195,0.0025394137740123524,8.188750215705458e-05,0.00018399998200834556,0.02389998128287145,8.289991648758124e-05
4540,0,1.145203412994705e-06,2.066841800341393e-11,1.5981537241093675e-05,1.193348972257652e-05,0.002160211572086977,1.0000005551115122e-12,1.0000005551115122e-12,3.304334331159839e-06,1.4114289431380373e-05,9.124620635853958e-05,1.8996971284456004e-05,0.0005544692830321614,0.008991554318906204,0.003048438682539658,0.015196567726853634,0.0003236260016154013,0.0025394950908962056,8.189413890541096e-05,0.00018399999046183902,0.023899981431604708,8.289991452390202e-05
4540,1,1.145203412994705e-06,2.066841800341393e-11,1.5981537241093675e-05,1.193348972257652e-05,0.002160211572086977,1.0000005551115122e-12,1.0000005551115122e-12,3.304334331159839e-06,1.4114289431380373e-05,9.124620635853958e-05,1.8996971284456004e-05,0.0005544692830321614,0.008991554318906204,0.003048438682539658,0.015196567726853634,0.0003236260016154013,0.0025394950908962056,8.189413890541096e-05,0.00018399999046183902,0.023899981431604708,8.289991452390202e-05
4541,0,1.1452037814405345e-06,3.544344809022405e-11,1.592684266921869e-05,1.1994221466275026e-05,0.0021570818412703758,1.0000005551115122e-12,1.0000005551115122e-12,3.270744091893122e-06,1.4192062456754967e-05,9.124623326512765e-05,1.9092895942166512e-05,0.0005544735202484115,0.008994597050997649,0.003048857026767791,0.01519657968379124,0.000323616493708484,0.0025394356800769865,8.18887570898567e-05,0.0001839999706848201,0.023899981326168503,8.289995008058184e-05
4541,1,1.1452037814405345e-06,3.544344809022405e-11,1.592684266921869e-05,1.1994221466275026e-05,0.0021570818412703758,1.0000005551115122e-12,1.0000005551115122e-12,3.270744091893122e-06,1.4192062456754967e-05,9.124623326512765e-05,1.9092895942166512e-05,0.0005544735202484115,0.008994597050997649,0.003048857026767791,0.01519657968379124,0.000323616493708484,0.0025394356800769865,8.18887570898567e-05,0.0001839999706848201,0.023899981326168503,8.289995008058184e-05
4542,0,1.0000005551115122e-12,5.868412691376431e-11,1.5708185864180054e-05,1.9108854697204305e-05,0.0019276868828848313,0.0011008260370487096,3.267423705646632e-05,5.645074151052157e-06,2.2612833699815756e-05,2.0599256415359405e-05,2.9084235337376537e-05,0.0005550124047682301,0.009207523558669575,0.0030486912823594835,0.015196634174660663,0.0003247355472302093,0.0025324743424266875,8.143574335684623e-05,0.00018399992874008908,0.02389996793634794,2.3399157186975344e-05
4542,1,1.0000005551115122e-12,5.868412691376431e-11,1.5708185864180054e-05,1.9108854697204305e-05,0.0019276868828848313,0.0011008260370487096,3.267423705646632e-05,5.645074151052157e-06,2.2612833699815756e-05,2.0599256415359405e-05,2.9084235337376537e-05,0.0005550124047682301,0.009207523558669575,0.0030486912823594835,0.015196634174660663,0.0003247355472302093,0.0025324743424266875,8.143574335684623e-05,0.00018399992874008908,0.02389996793634794,2.3399157186975344e-05
4543,0,1.0000005551115122e-12,7.777338264354112e-11,1.580885409425413e-05,1.9268597775452384e-05,0.0019247983600201362,0.001056721367411677,3.2562472009117173e-05,5.616448184475643e-06,2.2776269815877076e-05,2.0732930130338477e-05,2.927534329999064e-05,0.0005550241882296033,0.009210207596127753,0.0030479884428482886,0.015196611646543214,0.0003246563112637387,0.002532317964221088,8.143250689644104e-05,0.00018399992783386953,0.023899967614899178,2.4084890463319507e-05
