,,0,1,2,3,4,5,6,7,8,9,10,11,12
4536,0,0.9767996924425767,0.9939691898612713,0.012430727116196635,0.9990349056585028,0.934178651466029,0.99877959663605,0.9997728094506151,0.9637760377068727,0.9958412126305389,0.983036169192999,0.9999997288682344,0.9999991592821442,0.9999999953316898
4536,1,0.9767996924425767,0.9939691898612713,0.012430727116196635,0.9990349056585028,0.934178651466029,0.99877959663605,0.9997728094506151,0.9637760377068727,0.9958412126305389,0.983036169192999,0.9999997288682344,0.9999991592821442,0.9999999953316898
4537,0,0.9768624408613816,0.9939691858501412,0.012463764604797778,0.999036277416788,0.9343437067014803,0.9986250384216907,0.9997720527138086,0.9649723385067782,0.9958284642781119,0.9830277756858167,0.999999728868054,0.9999991564494027,0.9999999953310129
4537,1,0.9768624408613816,0.9939691858501412,0.012463764604797778,0.999036277416788,0.9343437067014803,0.9986250384216907,0.9997720527138086,0.9649723385067782,0.9958284642781119,0.9830277756858167,0.999999728868054,0.9999991564494027,0.9999999953310129
4538,0,0.9767596608397489,0.9939691916693468,0.012409742883417103,0.9990340252836122,0.9340733883061422,0.9987802717317357,0.9997728214193956,0.9637155644172413,0.9958489385551816,0.9830411915032617,0.9999997288683171,0.9999991610418384,0.9999999953321209
4538,1,0.9767596608397489,0.9939691916693468,0.012409742883417103,0.9990340252836122,0.9340733883061422,0.9987802717317357,0.9997728214193956,0.9637155644172413,0.9958489385551816,0.9830411915032617,0.9999997288683171,0.9999991610418384,0.9999999953321209
4539,0,0.9767816772274572,0.9939691860045559,0.012421273051272599,0.9990345093085645,0.9341312681479961,0.9987795888344227,0.9997728076191641,0.9637774184841745,0.9958447720473547,0.9830384800613037,0.9999997288680593,0.999999160077117,0.9999999953318841
4539,1,0.9767816772274572,0.9939691860045559,0.012421273051272599,0.9990345093085645,0.9341312681479961,0.9987795888344227,0.9997728076191641,0.9637774184841745,0.9958447720473547,0.9830384800613037,0.9999997288680593,0.999999160077117,0.9999999953318841
4540,0,0.976617341187338,0.993969190444086,0.012335679532639728,0.999030885678604,0.9336991939022307,0.9986250674795771,0.9997720398897683,0.9649876777889015,0.9958767216909946,0.983059105233616,0.9999997288682609,0.9999991672132424,0.9999999953336416
4540,1,0.976617341187338,0.993969190444086,0.012335679532639728,0.999030885678604,0.9336991939022307,0.9986250674795771,0.9997720398897683,0.9649876777889015,0.9958767216909946,0.983059105233616,0.9999997288682609,0.9999991672132424,0.9999999953336416
4541,0,0.9767371324036579,0.9939691894011808,0.01239796202953388,0.9990335297113437,0.9340141462886552,0.9987802581802924,0.9997728192958498,0.9637172162844886,0.9958533722278778,0.9830440700469554,0.9999997288682106,0.9999991620317802,0.9999999953323628
