,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
5724,0,2.2507131976792236e-07,3.5257399284809738e-12,6.077530825479707e-12,1.757439975586225e-10,1.6268453598144994e-11,2.6451753388331596e-10,2.8234431575143343e-13,5.118927329157249e-11,3.129401725128615e-13,2.90094944026963e-13,1.5629407941024804e-14,7.345225528910804e-14,3.0623363542685065e-15,3.117967031984457e-15,3.83567903316477e-12,3.800708722735163e-15,2.8872040243349007e-10,9.609973801576062e-13,3.3881317890172014e-15,7.25825722166028e-16,3.988922347503967e-14
5724,1,2.2507131976792236e-07,3.5257399284809738e-12,6.077530825479707e-12,1.757439975586225e-10,1.6268453598144994e-11,2.6451753388331596e-10,2.8234431575143343e-13,5.118927329157249e-11,3.129401725128615e-13,2.90094944026963e-13,1.5629407941024804e-14,7.345225528910804e-14,3.0623363542685065e-15,3.117967031984457e-15,3.83567903316477e-12,3.800708722735163e-15,2.8872040243349007e-10,9.609973801576062e-13,3.3881317890172014e-15,7.25825722166028e-16,3.988922347503967e-14
5725,0,2.2435872431711726e-07,1.8881558571896122e-10,2.2528731241992026e-10,4.923622027368488e-10,2.720595903705416e-11,2.630171399123569e-10,1.2741428939910142e-12,4.390903946641241e-11,3.823455388575775e-13,2.8655179967243517e-13,3.675022948295021e-14,9.845727836625121e-14,8.82673419759746e-15,6.944562934874472e-15,3.3895583708231034e-14,0.0,1.4217929665849126e-13,1.93609846680538e-12,3.3881317890172014e-15,3.182019965975867e-13,4.7899764254863213e-14
5725,1,2.2435872431711726e-07,1.8881558571896122e-10,2.2528731241992026e-10,4.923622027368488e-10,2.720595903705416e-11,2.630171399123569e-10,1.2741428939910142e-12,4.390903946641241e-11,3.823455388575775e-13,2.8655179967243517e-13,3.675022948295021e-14,9.845727836625121e-14,8.82673419759746e-15,6.944562934874472e-15,3.3895583708231034e-14,0.0,1.4217929665849126e-13,1.93609846680538e-12,3.3881317890172014e-15,3.182019965975867e-13,4.7899764254863213e-14
5726,0,2.2444555930115956e-07,1.254168359112993e-10,4.3755901474323346e-11,1.7630901473623823e-10,1.5483269456639297e-11,2.646562143995582e-10,1.1348530315536404e-12,1.0910932879885901e-14,4.948725825170579e-14,2.813847141554155e-13,1.1264438155693552e-14,7.442901400305894e-14,1.4410994608322384e-15,2.1892125231362796e-10,2.282530889443167e-16,8.411568515316505e-13,9.028977184647176e-10,7.213964813936146e-14,3.3881317890172014e-15,1.451651444332056e-16,8.599070306504454e-14
5726,1,2.2444555930115956e-07,1.254168359112993e-10,4.3755901474323346e-11,1.7630901473623823e-10,1.5483269456639297e-11,2.646562143995582e-10,1.1348530315536404e-12,1.0910932879885901e-14,4.948725825170579e-14,2.813847141554155e-13,1.1264438155693552e-14,7.442901400305894e-14,1.4410994608322384e-15,2.1892125231362796e-10,2.282530889443167e-16,8.411568515316505e-13,9.028977184647176e-10,7.213964813936146e-14,3.3881317890172014e-15,1.451651444332056e-16,8.599070306504454e-14
5727,0,1.8232440013740217e-07,3.5630926928762865e-12,6.074321666043844e-12,1.7375608823441186e-10,1.3389650420611323e-11,2.1299058523634755e-10,2.787508426418697e-13,5.118927329157249e-11,4.1725356335048197e-13,2.502345700385253e-13,4.632500191528973e-14,7.013127566167496e-14,1.6212368934362681e-15,1.2755319676300051e-15,4.625206467823162e-12,1.2602349975385013e-14,2.8565283308680445e-10,9.024751038018546e-13,1.3110596922718735e-14,0.0,3.841789965833739e-14
5727,1,1.8232440013740217e-07,3.5630926928762865e-12,6.074321666043844e-12,1.7375608823441186e-10,1.3389650420611323e-11,2.1299058523634755e-10,2.787508426418697e-13,5.118927329157249e-11,4.1725356335048197e-13,2.502345700385253e-13,4.632500191528973e-14,7.013127566167496e-14,1.6212368934362681e-15,1.2755319676300051e-15,4.625206467823162e-12,1.2602349975385013e-14,2.8565283308680445e-10,9.024751038018546e-13,1.3110596922718735e-14,0.0,3.841789965833739e-14
5728,0,1.8238923924666536e-07,1.9166328271605813e-10,2.2825455060600308e-10,4.910977519531876e-10,2.1710778889645242e-11,2.1382582357848266e-10,9.007639261306338e-13,3.9441069878061654e-11,4.819360793226285e-13,3.053009385484781e-13,4.900030597726695e-14,1.0842021724855043e-13,2.8821989216644768e-15,7.511466031598919e-15,3.469446951953614e-14,1.2802387276581601e-14,1.4353986409062993e-13,1.8487203311938836e-12,1.7087969022869364e-14,3.251699235303806e-13,4.2014468988054076e-14
5728,1,1.8238923924666536e-07,1.9166328271605813e-10,2.2825455060600308e-10,4.910977519531876e-10,2.1710778889645242e-11,2.1382582357848266e-10,9.007639261306338e-13,3.9441069878061654e-11,4.819360793226285e-13,3.053009385484781e-13,4.900030597726695e-14,1.0842021724855043e-13,2.8821989216644768e-15,7.511466031598919e-15,3.469446951953614e-14,1.2802387276581601e-14,1.4353986409062993e-13,1.8487203311938836e-12,1.7087969022869364e-14,3.251699235303806e-13,4.2014468988054076e-14
