,,ENO_total,FBA1_total,FBA2_total,GAPD_total,PGK_total,PGMd_total,PGMi_total,TPI_total,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
5022,0,1.1454717123979282e-06,2.520811158733357e-10,1.2274821336334737e-05,1.2459839159648813e-05,0.002132865501175468,1.0000005551115122e-12,1e-12,4.534507076990317e-06,1.4823787062513865e-05,9.123415118550766e-05,1.9864990236668764e-05,0.0005545031926719961,0.00901798880529576,0.003049556844796749,0.015197883793677803,0.000324458879995762,0.002538979786093327,8.186524769812358e-05,0.0001840030505650931,0.023899980371941663,8.289994235170874e-05
5022,1,1.1454717123979282e-06,2.520811158733357e-10,1.2274821336334737e-05,1.2459839159648813e-05,0.002132865501175468,1.0000005551115122e-12,1e-12,4.534507076990317e-06,1.4823787062513865e-05,9.123415118550766e-05,1.9864990236668764e-05,0.0005545031926719961,0.00901798880529576,0.003049556844796749,0.015197883793677803,0.000324458879995762,0.002538979786093327,8.186524769812358e-05,0.0001840030505650931,0.023899980371941663,8.289994235170874e-05
5023,0,1.1448559365621125e-06,5.1522276487321e-10,1.2313711915580066e-05,1.270611258851857e-05,0.0021217736932327134,1e-12,1.0000005551115122e-12,4.503891153400387e-06,1.5130251884041983e-05,9.126184418120953e-05,2.0237867626602e-05,0.0005545176788410492,0.009028703720947625,0.0030490033606667653,0.01519787674608627,0.00032439135722117434,0.0025387386490760143,8.185455404000357e-05,0.00018399599352944844,0.023899979893447235,8.289994244535051e-05
5023,1,1.1448559365621125e-06,5.1522276487321e-10,1.2313711915580066e-05,1.270611258851857e-05,0.0021217736932327134,1e-12,1.0000005551115122e-12,4.503891153400387e-06,1.5130251884041983e-05,9.126184418120953e-05,2.0237867626602e-05,0.0005545176788410492,0.009028703720947625,0.0030490033606667653,0.01519787674608627,0.00032439135722117434,0.0025387386490760143,8.185455404000357e-05,0.00018399599352944844,0.023899979893447235,8.289994244535051e-05
5024,0,1.1453669070862872e-06,1.7535417885491362e-10,1.22732535676206e-05,1.234146812681059e-05,0.0021384602375163547,1.0000005551115122e-12,1.0000005551115122e-12,4.561010172614684e-06,1.4673589908251469e-05,9.12388636161311e-05,1.9681591737128078e-05,0.0005544958361537961,0.0090125795243463,0.003049556695910035,0.015197884054520393,0.00032445558173585797,0.002539095670280461,8.187186158127023e-05,0.0001840018498192126,0.023899980597713356,8.289994230673917e-05
5024,1,1.1453669070862872e-06,1.7535417885491362e-10,1.22732535676206e-05,1.234146812681059e-05,0.0021384602375163547,1.0000005551115122e-12,1.0000005551115122e-12,4.561010172614684e-06,1.4673589908251469e-05,9.12388636161311e-05,1.9681591737128078e-05,0.0005544958361537961,0.0090125795243463,0.003049556695910035,0.015197884054520393,0.00032445558173585797,0.002539095670280461,8.187186158127023e-05,0.0001840018498192126,0.023899980597713356,8.289994230673917e-05
5025,0,1.1454133377861229e-06,2.4956676214836237e-10,1.2274839099941432e-05,1.2454777519624425e-05,0.0021331022619540804,1.0000005551115122e-12,1.0000005551115122e-12,4.534269054162227e-06,1.4817375728883265e-05,9.123677586962768e-05,1.985716615013463e-05,0.0005545028772484089,0.009017759954684818,0.0030495568490780467,0.015197883790223521,0.00032445878112688227,0.002538984741628781,8.186553319377848e-05,0.00018400238178816484,0.023899980381593997,8.289994236804568e-05
5025,1,1.1454133377861229e-06,2.4956676214836237e-10,1.2274839099941432e-05,1.2454777519624425e-05,0.0021331022619540804,1.0000005551115122e-12,1.0000005551115122e-12,4.534269054162227e-06,1.4817375728883265e-05,9.123677586962768e-05,1.985716615013463e-05,0.0005545028772484089,0.009017759954684818,0.0030495568490780467,0.015197883790223521,0.00032445878112688227,0.002538984741628781,8.186553319377848e-05,0.00018400238178816484,0.023899980381593997,8.289994236804568e-05
5026,0,1.1449847319375755e-06,3.8718671201497466e-10,1.231392751433556e-05,1.262345208994365e-05,0.0021255016140835016,1.0000005551115122e-12,1.0000005551115122e-12,4.503652639648329e-06,1.5026189226241084e-05,9.125605083327488e-05,2.011114298356296e-05,0.0005545124932420879,0.009025103738610851,0.003049003436407879,0.015197876708254265,0.0003243912677446149,0.0025388195773615144,8.185926383224307e-05,0.00018399746999738523,0.023899980050560207,8.289994241705648e-05
5026,1,1.1449847319375755e-06,3.8718671201497466e-10,1.231392751433556e-05,1.262345208994365e-05,0.0021255016140835016,1.0000005551115122e-12,1.0000005551115122e-12,4.503652639648329e-06,1.5026189226241084e-05,9.125605083327488e-05,2.011114298356296e-05,0.0005545124932420879,0.009025103738610851,0.003049003436407879,0.015197876708254265,0.0003243912677446149,0.0025388195773615144,8.185926383224307e-05,0.00018399746999738523,0.023899980050560207,8.289994241705648e-05
