,,ENO_total,FBA1_total,FBA2_total,GAPD_total,PGK_total,PGMd_total,PGMi_total,TPI_total,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
1998,0,9.05530405477228e-06,0.0005866380266832296,1.3596058853039051e-05,2.2536778741680243e-05,0.00025791189391776077,3.9071417885475984e-07,1.1937331823174175e-06,9.63406229366914e-07,1.4711046650575566e-05,8.82125039826491e-05,0.0015144180790552233,0.0005330533915376175,0.009613492851555383,0.0025116674692491144,0.015152058042481306,0.0002607493308236911,0.00253674416887782,7.386253620937325e-05,0.0001786963360988107,0.023899979523079668,8.257452413581019e-05
1998,1,9.05530405477228e-06,0.0005866380266832296,1.3596058853039051e-05,2.2536778741680243e-05,0.00025791189391776077,3.9071417885475984e-07,1.1937331823174175e-06,9.63406229366914e-07,1.4711046650575566e-05,8.82125039826491e-05,0.0015144180790552233,0.0005330533915376175,0.009613492851555383,0.0025116674692491144,0.015152058042481306,0.0002607493308236911,0.00253674416887782,7.386253620937325e-05,0.0001786963360988107,0.023899979523079668,8.257452413581019e-05
1999,0,9.055304669401182e-06,0.0006514396326636323,1.3536804035405179e-05,2.254018784920951e-05,0.00025766792744048335,3.907121479137891e-07,1.1937283828521483e-06,4.7249225307148175e-06,1.4711041830231441e-05,8.821250657375976e-05,0.001514440727909049,0.000533073819414152,0.009613508509431528,0.002452054015267595,0.015149297109961348,0.00026068956652031887,0.0025367410190470963,7.386133327598148e-05,0.00017869633903297473,0.023899979526387078,8.257452598389854e-05
1999,1,9.055304669401182e-06,0.0006514396326636323,1.3536804035405179e-05,2.254018784920951e-05,0.00025766792744048335,3.907121479137891e-07,1.1937283828521483e-06,4.7249225307148175e-06,1.4711041830231441e-05,8.821250657375976e-05,0.001514440727909049,0.000533073819414152,0.009613508509431528,0.002452054015267595,0.015149297109961348,0.00026068956652031887,0.0025367410190470963,7.386133327598148e-05,0.00017869633903297473,0.023899979526387078,8.257452598389854e-05
2000,0,9.055305079574744e-06,0.0005196651751719046,1.3653866115057137e-05,2.2545096738660057e-05,0.0002579125426205794,3.9071417896078613e-07,1.1937330014620868e-06,5.282681152988727e-07,1.4711052057894601e-05,8.82125036051233e-05,0.0015144180802792997,0.0005330531654673994,0.009613492819696229,0.0025729968554560937,0.015160631293824833,0.0002606258826664014,0.002536736821452291,7.386276455696408e-05,0.00017869633865481613,0.023899979515539575,8.257452401744376e-05
2000,1,9.055305079574744e-06,0.0005196651751719046,1.3653866115057137e-05,2.2545096738660057e-05,0.0002579125426205794,3.9071417896078613e-07,1.1937330014620868e-06,5.282681152988727e-07,1.4711052057894601e-05,8.82125036051233e-05,0.0015144180802792997,0.0005330531654673994,0.009613492819696229,0.0025729968554560937,0.015160631293824833,0.0002606258826664014,0.002536736821452291,7.386276455696408e-05,0.00017869633865481613,0.023899979515539575,8.257452401744376e-05
2001,0,9.055092727103047e-06,0.0005952703662147771,1.3586055425220625e-05,2.2542000882264126e-05,0.0002579271065907306,3.907155152773989e-07,1.1937372459018862e-06,1.0952860299004673e-06,1.4711035537764894e-05,8.821386969182262e-05,0.0015144153934533492,0.0005330520933412337,0.009613491875583274,0.0025018382232189387,0.015154221822296685,0.00026066865527825335,0.002536739513087717,7.386228772481254e-05,0.00017869645832499544,0.02389997952034981,8.257451833500591e-05
2001,1,9.055092727103047e-06,0.0005952703662147771,1.3586055425220625e-05,2.2542000882264126e-05,0.0002579271065907306,3.907155152773989e-07,1.1937372459018862e-06,1.0952860299004673e-06,1.4711035537764894e-05,8.821386969182262e-05,0.0015144153934533492,0.0005330520933412337,0.009613491875583274,0.0025018382232189387,0.015154221822296685,0.00026066865527825335,0.002536739513087717,7.386228772481254e-05,0.00017869645832499544,0.02389997952034981,8.257451833500591e-05
2002,0,9.055088802671712e-06,0.0006526398980836888,1.3533850638490113e-05,2.2537996553497067e-05,0.000256563722589094,3.9070433875158407e-07,1.1937096696023117e-06,5.153288105436981e-06,1.4711035572048581e-05,8.82138881263654e-05,0.0015145422115422171,0.0005331656456594587,0.009613579412230237,0.0024509137470583855,0.015149189011495959,0.000260721490174955,0.0025367429376999995,7.386119078689427e-05,0.00017869646499033595,0.023899979528786638,8.25745202308949e-05
2002,1,9.055088802671712e-06,0.0006526398980836888,1.3533850638490113e-05,2.2537996553497067e-05,0.000256563722589094,3.9070433875158407e-07,1.1937096696023117e-06,5.153288105436981e-06,1.4711035572048581e-05,8.82138881263654e-05,0.0015145422115422171,0.0005331656456594587,0.009613579412230237,0.0024509137470583855,0.015149189011495959,0.000260721490174955,0.0025367429376999995,7.386119078689427e-05,0.00017869646499033595,0.023899979528786638,8.25745202308949e-05
