,,0,1,2,3,4,5,6,7
378,0,9.054872467035661e-06,7.476480888997406e-05,1.5215444239787755e-05,2.1473494967676213e-05,3.5969179275493045e-05,3.888644567405783e-07,1.1889934709245271e-06,6.681670146991531e-08
378,1,9.054872467035661e-06,7.476480888997406e-05,1.5215444239787755e-05,2.1473494967676213e-05,3.5969179275493045e-05,3.888644567405783e-07,1.1889934709245271e-06,6.681670146991531e-08
379,0,9.054872469723512e-06,7.476617662172677e-05,1.5215745061995424e-05,2.1472348188963783e-05,3.596922609103671e-05,3.8886445636143713e-07,1.188993469979172e-06,6.667677914897736e-08
379,1,9.054872469723512e-06,7.476617662172677e-05,1.5215745061995424e-05,2.1472348188963783e-05,3.596922609103671e-05,3.8886445636143713e-07,1.188993469979172e-06,6.667677914897736e-08
380,0,9.05487246717555e-06,7.476479580327067e-05,1.5215440229777654e-05,2.147350794994592e-05,3.596917943149992e-05,3.8886445778585326e-07,1.1889934709217514e-06,6.735497660044084e-08
380,1,9.05487246717555e-06,7.476479580327067e-05,1.5215440229777654e-05,2.147350794994592e-05,3.596917943149992e-05,3.8886445778585326e-07,1.1889934709217514e-06,6.735497660044084e-08
381,0,9.054661751393525e-06,7.476480959286736e-05,1.5215444385799291e-05,2.1473494651305396e-05,3.596899350172669e-05,3.8886562722595343e-07,1.1889961335046832e-06,6.681669139963737e-08
381,1,9.054661751393525e-06,7.476480959286736e-05,1.5215444385799291e-05,2.1473494651305396e-05,3.596899350172669e-05,3.8886562722595343e-07,1.1889961335046832e-06,6.681669139963737e-08
382,0,9.054661794653922e-06,7.476617727526456e-05,1.5215745199932309e-05,2.147233196539241e-05,3.5969041040870423e-05,3.888656270755182e-07,1.1889961328329982e-06,6.667677153340252e-08
382,1,9.054661794653922e-06,7.476617727526456e-05,1.5215745199932309e-05,2.147233196539241e-05,3.5969041040870423e-05,3.888656270755182e-07,1.1889961328329982e-06,6.667677153340252e-08
383,0,9.054661755035057e-06,7.476479614890919e-05,1.5215440302738736e-05,2.1473507792035565e-05,3.596899361185305e-05,3.8886562722650855e-07,1.1889961335107895e-06,6.735497123029207e-08
383,1,9.054661755035057e-06,7.476479614890919e-05,1.5215440302738736e-05,2.1473507792035565e-05,3.596899361185305e-05,3.8886562722650855e-07,1.1889961335107895e-06,6.735497123029207e-08
