,Unnamed: 1,vENO,vFBA1,vFBA2,vGAPD,vPGK,vPGMd,vPGMi,vTPI,dpg,twopg,threepg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,two3pg
1620,0,6.546165864345567e-08,0.4347670809343616,0.004259230114416388,5.216655236286042e-05,2.3575091135005116e-06,1.0000007591338782,1.000000179130559,0.00016940093497003802,0.0029678738938351697,7.409476506201645e-07,2.712302897610265e-08,1.3688335804867583e-07,1.997939341372171e-07,1.1931515149044538e-05,1.1239380462965103e-07,0.004284958890175579,9.094164759484175e-08,8.561431270638739e-05,2.048702709497591e-08,1.3296774478780662e-09,5.973588156789387e-07
1620,1,6.546165864345567e-08,0.4347670809343616,0.004259230114416388,5.216655236286042e-05,2.3575091135005116e-06,1.0000007591338782,1.000000179130559,0.00016940093497003802,0.0029678738938351697,7.409476506201645e-07,2.712302897610265e-08,1.3688335804867583e-07,1.997939341372171e-07,1.1931515149044538e-05,1.1239380462965103e-07,0.004284958890175579,9.094164759484175e-08,8.561431270638739e-05,2.048702709497591e-08,1.3296774478780662e-09,5.973588156789387e-07
1621,0,6.114639970792869e-05,0.345755625047096,0.0009658877813766723,1.2057715991276108e-05,0.00021993537541417155,1.0000011023337934,1.000000184489233,0.00026769690152854154,0.008748851760950842,0.0001639635242347269,3.624543620179857e-07,8.597072770972634e-06,3.6493355204432576e-05,9.319106936666001e-06,9.609424401578544e-08,0.0009936654492316277,2.041885638647942e-08,1.9427361872104655e-05,3.452662817920917e-05,2.934464038568144e-10,1.733543981228607e-06
1621,1,6.114639970792869e-05,0.345755625047096,0.0009658877813766723,1.2057715991276108e-05,0.00021993537541417155,1.0000011023337934,1.000000184489233,0.00026769690152854154,0.008748851760950842,0.0001639635242347269,3.624543620179857e-07,8.597072770972634e-06,3.6493355204432576e-05,9.319106936666001e-06,9.609424401578544e-08,0.0009936654492316277,2.041885638647942e-08,1.9427361872104655e-05,3.452662817920917e-05,2.934464038568144e-10,1.733543981228607e-06
1622,0,6.879384350589116e-08,0.4359829077449791,0.0028103343287096526,3.582974038620713e-05,1.8198048036626804e-07,1.0000007205329597,1.000000178846714,0.003043158168451621,0.0019547898251696216,7.20237217178202e-07,1.3793555155395718e-09,2.0503410187134552e-08,2.628397888745681e-10,1.0054293829732595e-05,3.8554379786496694e-08,0.002710565667045609,2.2125876653210283e-05,5.8381518935413706e-05,2.2492570426492286e-08,4.258732904623449e-07,5.649216758445313e-07
1622,1,6.879384350589116e-08,0.4359829077449791,0.0028103343287096526,3.582974038620713e-05,1.8198048036626804e-07,1.0000007205329597,1.000000178846714,0.003043158168451621,0.0019547898251696216,7.20237217178202e-07,1.3793555155395718e-09,2.0503410187134552e-08,2.628397888745681e-10,1.0054293829732595e-05,3.8554379786496694e-08,0.002710565667045609,2.2125876653210283e-05,5.8381518935413706e-05,2.2492570426492286e-08,4.258732904623449e-07,5.649216758445313e-07
1623,0,6.109753869134059e-07,0.4378051253989167,0.003801691087505074,4.668635411052126e-05,1.9771407117204003e-06,1.000000736104337,1.000000179112169,0.00015856637554871145,0.00265004610512978,7.651585676299471e-07,1.2024484999427432e-08,2.0361020118585996e-07,1.5837289834530925e-07,1.2019834918740765e-05,1.1604279500486206e-07,0.0038329644210644965,8.140406683427293e-08,7.66381092338347e-05,3.0501265867418127e-07,1.1902123580061747e-09,5.848263553632246e-07
1623,1,6.109753869134059e-07,0.4378051253989167,0.003801691087505074,4.668635411052126e-05,1.9771407117204003e-06,1.000000736104337,1.000000179112169,0.00015856637554871145,0.00265004610512978,7.651585676299471e-07,1.2024484999427432e-08,2.0361020118585996e-07,1.5837289834530925e-07,1.2019834918740765e-05,1.1604279500486206e-07,0.0038329644210644965,8.140406683427293e-08,7.66381092338347e-05,3.0501265867418127e-07,1.1902123580061747e-09,5.848263553632246e-07
1624,0,4.544603586645832e-05,0.34567975978777127,0.0009443557472288872,1.1784440589525846e-05,6.490914067210471e-05,1.0000013758202868,1.0000013273002497,0.0002616500809004049,0.0021531643497717658,0.00012159217772224108,1.442413488321452e-07,2.546452601029707e-06,2.2025395953043563e-05,9.316705937649476e-06,9.618548213938406e-08,0.0009724994063705115,1.994551174549073e-08,1.933066211264655e-05,2.5656232113620855e-05,2.97726452975283e-10,5.343765240574944e-07
1624,1,4.544603586645832e-05,0.34567975978777127,0.0009443557472288872,1.1784440589525846e-05,6.490914067210471e-05,1.0000013758202868,1.0000013273002497,0.0002616500809004049,0.0021531643497717658,0.00012159217772224108,1.442413488321452e-07,2.546452601029707e-06,2.2025395953043563e-05,9.316705937649476e-06,9.618548213938406e-08,0.0009724994063705115,1.994551174549073e-08,1.933066211264655e-05,2.5656232113620855e-05,2.97726452975283e-10,5.343765240574944e-07
1625,0,6.347287166990689e-07,0.3872374525517818,0.002824617265649963,3.34444726275668e-05,2.9285109832467328e-06,1.0000007352598803,1.000000178846446,0.0030034074550302757,0.0019551834273825036,8.157741921808904e-07,7.1025438022386205e-09,8.808685997210777e-08,3.4744805448424883e-07,9.031662311952634e-06,3.6470853977560154e-08,0.0027278749130305643,6.048838071221681e-08,5.5064790236569995e-05,2.543957765043683e-07,1.5615018748912434e-06,1.9095236591516533e-06
1625,1,6.347287166990689e-07,0.3872374525517818,0.002824617265649963,3.34444726275668e-05,2.9285109832467328e-06,1.0000007352598803,1.000000178846446,0.0030034074550302757,0.0019551834273825036,8.157741921808904e-07,7.1025438022386205e-09,8.808685997210777e-08,3.4744805448424883e-07,9.031662311952634e-06,3.6470853977560154e-08,0.0027278749130305643,6.048838071221681e-08,5.5064790236569995e-05,2.543957765043683e-07,1.5615018748912434e-06,1.9095236591516533e-06
1626,0,3.880774073208449e-08,0.29574855608740896,0.041166470391191215,0.0004664128593578509,6.953207513673879e-05,1.0000007034090599,1.0000001806425642,0.014235884193895102,0.028968533217330433,7.209831935955936e-07,2.597219604674378e-07,2.3269052520571287e-06,9.451737664715914e-08,8.074475033111184e-06,1.3698943341166002e-07,0.039789391057310976,8.010801521380874e-07,0.0007543385029616606,2.724078565576611e-07,1.1751626810203799e-08,7.681961256405337e-07
