t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg	t	13dpg	2pg	3pg	adp	atp	dhap	fdp	g3p	nad	nadh	pep	pi	23dpg
0.	0.000016462245428069008	0.0000908032482658661	0.0014171935016716096	0.0005378386877562653	0.008079988100363736	0.003047585222921367	0.01514934647503248	0.0002544360537365488	0.0025340830123981414	0.0000826071615118172	0.00018399993758819465	0.023899115745887094	0.00008256789170057034	0.	0.000016474870515955122	0.00009087213799545848	0.001417274096819753	0.0005378689265868933	0.008081649728792037	0.002575639698380778	0.015159272496459306	0.0002588693188974736	0.002533840700346537	0.00008206457823009078	0.0001839999376641339	0.02389997482672497	0.00008256903127765858	0.	0.000016474768859133273	0.00008821407823309019	0.0014173293736326296	0.000537867036087997	0.008081545819309735	0.0030475787824334353	0.015149308325525409	0.00025473618103437676	0.00253352394692129	0.00008205806572880814	0.00017869647977099043	0.023899974720845586	0.0000825699587014741	0.	0.000016462452896844498	0.00009088032016505581	0.001417122368358232	0.0005378413255763831	0.008080132721760449	0.002575004849394853	0.015160817689845478	0.00026040001021236875	0.002534514389073457	0.00008261360673743146	0.00018399983972693668	0.023899120739911534	0.0000825678412955624	0.	0.000016462450770156783	0.00008819965433319364	0.0014172089612892512	0.0005378387626294285	0.00807999221194415	0.002575085333312744	0.015160820496542425	0.0002603415692100652	0.0025345102807010312	0.00008261354537654287	0.00017869515777929655	0.023899120692357567	0.00008257018111606639	0.	0.000016462279830949553	0.00009085818313808341	0.0014171391334783239	0.0005378403817245641	0.008080081168772436	0.002574581927949027	0.015154888563284527	0.00025539920751659837	0.0025341543675226445	0.00008260822771174553	0.00018399994976317236	0.023899116571498142	0.00008256793326331248	0.	0.000016462392189377666	0.00009078955860280754	0.001417208918734053	0.0005378390146105477	0.008080019993189322	0.002575737855853971	0.015159286951446785	0.00025862166755347745	0.0025343883454189775	0.00008261172384548356	0.0001839999375719188	0.0238991192807104	0.00008256804830236855	0.	0.000016462390321116566	0.00008819822813120381	0.0014172092681653202	0.0005378386947193953	0.008079991858385928	0.002575810634565128	0.015159289790451367	0.00025856770420302317	0.002534384489339128	0.00008261166623649932	0.00017869504461787188	0.02389911923622669	0.00008257005220863167	0.	0.000016462245832639827	0.00009078948321872522	0.0014172046168881402	0.0005378383607241582	0.008079970134078143	0.0030475726700963323	0.015149345062011295	0.00025444792424473623	0.0025340838960464128	0.00008260717471647123	0.00018399993757182442	0.02389911575611901	0.00008256799141386352	0.	0.000016462447793659957	0.00009079875018947145	0.0014171889343592258	0.0005378393460086566	0.008080024260372045	0.0030518467072862556	0.015155586197482885	0.0002602524568286866	0.0025345040121195384	0.00008261345198302218	0.00018399992742417504	0.023899120619800627	0.00008256790981944897	0.	0.000016474851335481246	0.0000907904195430322	0.0014173286644705726	0.0005378672702227585	0.008081558702077572	0.0030512583515856302	0.01515385339107115	0.0002580801475583542	0.0025337811913280803	0.00008206335475885535	0.0001839999433769308	0.023899974806829767	0.00008256790886656675	0.	0.000016474914093752048	0.00008819826127168862	0.0014173444846433555	0.0005378679737183258	0.00808154790830519	0.0025748300713909133	0.015160801581024652	0.00026070803685727305	0.0025339775033400747	0.00008206738072611489	0.00017869505556308883	0.023899974872287153	0.00008257005888669533	0.	0.00001647486979407146	0.00009079876476115976	0.0014173223083059226	0.0005378675048707984	0.00808157194369151	0.0025756398584487203	0.015159272504148173	0.0002588693187078697	0.0025338408059786956	0.00008206454235792443	0.00018399994970898792	0.02389997482607722	0.0000825679166163731	0.	0.000016474910845317195	0.00009079877030283243	0.001417322550648502	0.0005378676032004373	0.008081576982850284	0.0030518439631359432	0.015155561769995591	0.00026056107324273547	0.002533966768542235	0.00008206717004792333	0.0001839999497093654	0.02389997486886285	0.0000825679165820117	0.	0.000016462363233478878	0.00009089315376162447	0.001417122130174126	0.0005378410990426302	0.008080120573130834	0.003051263333773687	0.015153879345859413	0.00025777846896493433	0.002534327826151986	0.00008261081959247777	0.00018399993768838675	0.02389911858018105	0.0000825678281166933	0.	0.000016462363194560008	0.00008828284619150056	0.0014171435614379173	0.0005378404665502273	0.008080085828573426	0.0030512633337744306	0.015153879345863576	0.0002577784689694474	0.002534327826191893	0.00008261081959312169	0.00017870269730831424	0.023899118580183308	0.00008256998184149733	0.	0.00001646224540588675	0.00009077527228905346	0.001417205723121051	0.0005378383268947912	0.008079968273049923	0.0030475852231217956	0.015149346476066097	0.0002544360542712489	0.0025340830124308987	0.00008260716151285526	0.00018399994661437446	0.023899115745888964	0.00008256800280279776	0.	0.000016474870217521624	0.0000907987557481805	0.0014173219837576398	0.0005378675093565213	0.00808157162376744	0.0025756378945558274	0.01515927232485301	0.00025887246621043934	0.0025338407076496896	0.0000820645712647236	0.000183999949709432	0.023899974826508644	0.00008256791843686685	0.	0.00001646239039634528	0.00008821405525452671	0.0014171966560912186	0.00053783896961282	0.00808000358367432	0.0025758085241477813	0.01515928960362398	0.00025857079326820456	0.002534384708112755	0.00008261166948389057	0.0001786964776834436	0.02389911923868826	0.00008256995109191666	0.	0.000016462447325406743	0.0000908032249423674	0.0014171956697285992	0.0005378391466544791	0.008080013330888959	0.00305186042743011	0.015155587172159875	0.00026023897488308787	0.002534503063260542	0.00008261343780656217	0.00018399993464537646	0.02389912060881692	0.00008256787452581428	0.	0.00001647491304418606	0.0000883060411684006	0.0014172578759443215	0.0005378691577329067	0.008081650086624622	0.0025749123407196118	0.01516080443845797	0.00026064824042850397	0.0025339732128941816	0.00008206730249330577	0.00017870479096293056	0.023899974871015042	0.0000825698958899903	0.	0.00001646224537715418	0.00009078948340845124	0.0014172046147187033	0.0005378383596708508	0.0080799700695907	0.0030475853014484797	0.015149346584178621	0.0002544351924736212	0.0025340829482901005	0.00008260716055162971	0.0001839998935672522	0.023899115682007747	0.00008256799141373585	0.	0.00001647491052202025	0.00009079740419613802	0.0014173236513966834	0.000537867570027806	0.008081575162413432	0.003051857763699613	0.015155562750975111	0.0002605475162141081	0.0025339657663398306	0.0000820671494439326	0.00018399994868088253	0.023899974868527827	0.00008256791797741771	0.	0.000016474910986143433	0.0000882986937895398	0.0014172659166909066	0.0005378692717239511	0.008081668697181474	0.0030518439631316467	0.01515556176990417	0.0002605610740615916	0.0025339667948937284	0.0000820672362739924	0.00017870412785156475	0.02389997486890227	0.00008256988740155812	0.	0.000016462447337619197	0.00009079875017630421	0.0014171889298195239	0.0005378393450393709	0.008080024209664957	0.0030518604274300987	0.01515558717215978	0.0002602389748828658	0.0025345030633004487	0.00008261343780635678	0.00018399994892903405	0.023899120608816216	0.00008256790450461706	0.	0.000016474870509460318	0.00008828285932733186	0.001417277637472685	0.0005378688210769869	0.00808164388926766	0.002575639860816365	0.015159272504213098	0.0002588693186850657	0.0025338407003597596	0.00008206457822981323	0.00017870269934417462	0.02389997482672497	0.00008256998849102271	0.	0.000016474870548329226	0.0000908928358135788	0.0014172561670630184	0.0005378694503634154	0.00808167837330159	0.002575639698390814	0.01515927249646016	0.0002588693188961802	0.0025338407003102103	0.00008206457822931362	0.0001839999376882091	0.023899974826724908	0.00008256748514690184	0.	0.000016462245496691893	0.00009087102171441311	0.0014171387456833055	0.0005378403039607188	0.008080076886714362	0.0030475853013298077	0.015149346584007297	0.0002544351921760259	0.002534082948157207	0.00008260716055172409	0.0001839999376635344	0.023899115745138737	0.0000825679233003931	0.	0.00001647476918272998	0.0000907904194064137	0.0014173277807262782	0.0005378670835966051	0.008081548422213767	0.003047566082721137	0.015149306794296278	0.0002547489762279535	0.0025335249472277998	0.00008205808629619483	0.0001839999481411254	0.023899974721180026	0.00008256790882100319	0.	0.000016473257232814726	0.00008822283094256398	0.0014173064595429596	0.0005378638107643722	0.008081368562773538	0.002977281896428289	0.01519280487800892	0.00020816783358562066	0.002528812006531236	0.00008196111780487589	0.00017869727193762272	0.023899973144829653	0.000082569964301761	0.	0.000016474768961423672	0.00009087103379600994	0.0014172730030150896	0.0005378686961934667	0.008081637036288978	0.0030475787824860655	0.015149308325792619	0.00025473618116604363	0.0025335239468145033	0.00008205806572654329	0.0001839999376627628	0.02389997472084414	0.00008256792988993867	0.	0.000016462279888164893	0.00008830602846049366	0.001417128981471733	0.0005378412894015033	0.008080151008645238	0.002574581943165383	0.015154888564118327	0.00025539920738125666	0.002534154377268993	0.0000826082279105143	0.00017870477443039965	0.023899116572148254	0.00008256988815747568	0.	0.000016474910479099027	0.00003566163132205781	0.0014173472986550402	0.0005378668734450312	0.008081536879049082	0.0030518577637088278	0.015155562751107644	0.00026054751624101437	0.002533965766382058	0.00008206714944504836	0.00018398373357902148	0.023899974868528025	0.00008260947880459707	0.	0.000016473257465545228	0.00008821407454703873	0.0014173131865219	0.0005378636131991968	0.008081357705861903	0.002977274129356997	0.015192804634442732	0.00020817366050122617	0.002528812769560043	0.00008196113351545318	0.00017869647943070707	0.02389997314508505	0.00008256995686256729	0.	0.000016462452749068263	0.00009077663796804555	0.0014172068457907025	0.0005378388300260667	0.008079995930710501	0.0025750048787937145	0.015160817692158206	0.0002604000122166044	0.0025345143894284785	0.00008261360702507359	0.00018399994968929255	0.023899120722853266	0.00008256800177187797	0.	0.000016462363142079767	0.00008822281294944588	0.0014171896434379105	0.0005378391061808934	0.008080011087990238	0.003051263256450922	0.015153879268776827	0.0002577793707114951	0.002534327891260216	0.00008261082056544392	0.000178697270309303	0.02389911858094043	0.00008256995851664416	0.	0.0000164622459678983	0.0000882986811635007	0.0014171301436249235	0.000537840559092762	0.008080090904522537	0.0030475726699331403	0.01514934506183909	0.00025444792394498154	0.0025340838958935797	0.00008260717471380114	0.00017870412671994217	0.023899115756110804	0.00008256988066261538	0.	0.000016462363111815087	0.00009079738425850868	0.001417189128717622	0.0005378391211623817	0.008080011906388442	0.003051263334032635	0.015153879346101858	0.00025777846960271306	0.0025343278263274456	0.00008261081959550867	0.00018399993695264195	0.023899118580189053	0.00008256791092609153	0.	0.000016474910499149656	0.00009079740410911317	0.0014173236517478636	0.0005378675700783545	0.008081575169178965	0.0030518578374735166	0.01515556282694663	0.0002605465513239681	0.002533965695003916	0.00008206714797736128	0.0001839999497081719	0.023899974868503877	0.00008256791777268149	0.	0.000016474851765975777	0.00009088617562335177	0.0014172616535567165	0.0005378692439047985	0.00808166714310359	0.003051245077266553	0.01515385239926882	0.00025809277534580315	0.002533782147139882	0.00008206337441070772	0.0001840000182157604	0.023899974807153286	0.00008256782905184525	0.	0.000016462447424777254	0.00009087102158272956	0.0014171409119217164	0.0005378407621524977	0.008080102050291273	0.0030518604274300267	0.015155587172168285	0.000260238974873923	0.0025345030631439515	0.00008261343780327035	0.0001839999233647167	0.02389912060881028	0.0000825679231146972	0.	0.000016457618149208973	0.0000908581215304311	0.0014170893101932436	0.0005378298247342157	0.008079489495332645	0.002545515832228997	0.01515656434271818	0.00025873322426678774	0.002534401362600044	0.00008261124030376025	0.00018399993925883606	0.023899119659860694	0.00008256793039044387	0.	0.00001647485148812026	0.00008830604139064505	0.0014172596643179983	0.0005378693053387676	0.008081670371039787	0.003051258351568544	0.015153853390923901	0.000258080148978607	0.0025337812082350726	0.00008206335624676515	0.0001787047910773002	0.023899974806778447	0.00008256989598153375	0.	0.00001647491305717567	0.0000882986937009329	0.0014172648732274466	0.0005378693094208578	0.00808167032599695	0.0025749146107439083	0.015160804627930733	0.00026064463897460227	0.002533973091599446	0.00008206729779740654	0.00017870412785448464	0.023899974870933417	0.00008256988735184789	0.	0.000016474851317756536	0.00009077665922787834	0.0014173397760335535	0.0005378669421320096	0.00808154064550851	0.0030512583515723076	0.01515385339106167	0.00025808014762476777	0.0025337811915302627	0.00008206335476389022	0.00018399988939744326	0.023899974806834094	0.00008256800857997095	0.	0.000016462245406547334	0.00008822281277176578	0.0014171883792813034	0.00053783883890613	0.008079996404123648	0.0030475853013886387	0.015149346584334153	0.0002544351923308354	0.0025340829482523586	0.00008260716055342828	0.0001786972702932714	0.023899115745144143	0.00008256995847158022	0.	0.000016474870425805013	0.00008822283359951641	0.0014173237315661378	0.0005378674634123617	0.008081569275355159	0.0025756398633779995	0.015159272504224783	0.00025886931871565793	0.002533840700455011	0.00008206457823183938	0.00017869727217798044	0.023899974826724475	0.00008256996514558046	0.	0.000016474914343935257	0.00009079738725478968	0.00141732352617117	0.000537867583447871	0.008081575897415557	0.0025748300346110117	0.015160801578640342	0.00026070804303913363	0.0025339776801914246	0.00008206739381657694	0.0001839999497074447	0.023899974872497905	0.00008256791776535401	0.	0.00001646239046531233	0.00008822280315934381	0.00141719275389382	0.0005378393655693375	0.008079971295644726	0.002575808794659511	0.015159289619746195	0.0002585707944880066	0.0025343847088731466	0.00008261166950804346	0.00017869726938331593	0.02389911923872894	0.00008256995867224192	0.	0.00001647491093245305	0.0000908581956595728	0.0014172745417560797	0.0005378690172925363	0.008081654699434773	0.003051843963126068	0.015155561769881589	0.0002605610732157848	0.002533966768452457	0.00008206717004580835	0.00018399993568909712	0.023899974868862764	0.00008256793967869182
