,13dpg,2pg,3pg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,23dpg
0,2.013984408644096e-05,0.0002998319528693976,0.00039952499600789487,0.00010522012525311079,0.010076335501673505,0.004552164242376563,0.014041807433511331,0.0004881971700952432,0.0020777125100838413,0.0005334011473600739,0.0015542322562334527,0.023447167661423216,8.260731879410467e-05
1,2.0140083935082016e-05,0.0002998319743553387,0.00039952351370736857,0.00010521877619715232,0.010076336854123078,0.004552267421575971,0.014041744185417043,0.00048820386949976493,0.002077711860633064,0.0005334040692247498,0.0015542350791906759,0.0234471660624948,8.260731889867784e-05
2,2.014027942962653e-05,0.00029983213100868837,0.00039952268459862543,0.00010521943493850214,0.010076336196072398,0.004552181619544803,0.01404179441748465,0.00048820040362581766,0.002077711395427137,0.0005334027129203738,0.0015542351183117278,0.02344716652856114,8.260732326437961e-05
3,2.014034985383227e-05,0.00029983221194194683,0.00039952279478665964,0.0001052191395307846,0.010076336510877665,0.004552232945047554,0.014041765815342616,0.0004882019742215796,0.0020777109576634828,0.0005334026526509446,0.0015542354394416575,0.023447166157096477,8.260732256681303e-05
4,2.014031679413062e-05,0.0002998321929446424,0.0003995227995126828,0.00010521931272232516,0.010076336332051742,0.004552241252287656,0.014041760686526477,0.00048820194903103655,0.00207771211599715,0.0005334037718023176,0.001554235277028145,0.023447166365121296,8.260732256460592e-05
5,2.014027993771125e-05,0.00029983216655647346,0.00039952275097710665,0.00010521945021759377,0.010076336198485202,0.0045521816175863655,0.014041794423748187,0.0004882004029806453,0.0020777114059412,0.0005334026992922168,0.001554235215282112,0.02344716654020289,8.260732236867993e-05
6,2.014017568116877e-05,0.00029983407330367527,0.0003995266540704915,0.00010521913364435665,0.010076337510648464,0.004552290445774856,0.014041730059601144,0.0004882061490818195,0.002077711330491037,0.0005334040815148976,0.0015542417269897404,0.023447166122716537,8.260726802281999e-05
7,2.014034381095311e-05,0.0002998342664213639,0.00039952597514201344,0.00010522002653782674,0.010076336607585471,0.004552241254083952,0.014041760941483308,0.00048820192576130633,0.0020777125123035136,0.0005334029741085883,0.0015542413398942155,0.02344716685394508,8.260727361107651e-05
8,2.0140373403456742e-05,0.00029983426024543215,0.00039952587793773474,0.00010521983994942654,0.010076336799783163,0.0045522082158202856,0.01404177806042573,0.0004882023155601988,0.002077711464815101,0.0005334024802714698,0.0015542416323935304,0.023447166635755537,8.260727258502742e-05
9,2.0151849613139222e-05,0.0002995612139996318,0.0004006138403621371,0.00010543906780101532,0.010076115729276882,0.004552336421938923,0.014041814529787451,0.00048821503039250585,0.00207791935879956,0.0005331949169797739,0.0015531618254114347,0.023447375925434676,8.257537986133724e-05
10,2.0151957450925167e-05,0.0002995602421143317,0.00040061450962052247,0.00010543957134541752,0.010076115223711556,0.0045523167163181106,0.014041826323734822,0.00048821323542701836,0.002077920559605884,0.0005331945842250603,0.001553161645880099,0.0234473763271208,8.257537985994305e-05
11,2.0151841438139137e-05,0.0002995597777072227,0.00040060991812456033,0.00010543731107029971,0.010076117496618691,0.004552345474295089,0.014041805214995708,0.0004882181608567078,0.002077917558620508,0.0005331966556150087,0.0015531689782078988,0.0234473741632976,8.257537986345664e-05
12,2.01521426025538e-05,0.00029956024782847246,0.00040061440081676556,0.00010543857235994103,0.010076116245925222,0.00455239386371607,0.01404177881199708,0.0004882193338579336,0.002077918544108026,0.0005331957318410644,0.00155316297071218,0.023447375126993974,8.257537882792227e-05
13,2.0151853410397198e-05,0.00029956125291871223,0.00040061394060065137,0.00010543907531219064,0.010076115740146331,0.004552344927908833,0.014041809165839405,0.0004882150032725355,0.00207792018454753,0.0005331949577286866,0.0015531618930133407,0.0234473759294937,8.257537882817754e-05
14,2.0151863460850265e-05,0.0002995612418924707,0.0004006138054747707,0.00010543898325099488,0.01007611583196391,0.0045523116332188045,0.014041826487384786,0.0004882153896000165,0.0020779192025455907,0.00053319501171244,0.0015531621317771227,0.023447375822740826,8.257537882801754e-05
15,2.0151869394072102e-05,0.00029956317545674666,0.0004006172145332877,0.00010543985993897832,0.01007611594413133,0.004552336357141329,0.014041814857805214,0.0004882150016079935,0.0020779199395709095,0.0005331943487981947,0.0015531679261414578,0.023447376496396704,8.257532072113154e-05
16,2.0151854356014426e-05,0.00029956179260770115,0.000400613391211752,0.00010543818691610605,0.010076117627943582,0.004552378666541803,0.014041788196837109,0.00048821774489511065,0.0020779190744443297,0.0005331959634542907,0.0015531748409822173,0.023447374829081737,8.257532072340237e-05
17,2.0152175179165054e-05,0.0002995621986860084,0.0004006175887262016,0.00010543925084733446,0.01007611655728267,0.004552369029730926,0.014041791079350276,0.0004882196616438709,0.002077918942795673,0.0005331952792798759,0.0015531691678505345,0.023447375574003074,8.257532072083355e-05
18,2.015187515360452e-05,0.00029954899039681524,0.0004005858309894312,0.0001054350716826802,0.010076119625642073,0.004552264770381279,0.014041854354103208,0.00048821122069537843,0.0020779158665156588,0.0005331984054088842,0.001553207975193391,0.023447372131850504,8.257674198949776e-05
19,2.0151430373720596e-05,0.0002995716137958093,0.000400578049524633,0.0001054320175770858,0.010076122908442914,0.004552342276978803,0.01404180748095209,0.000488214500571214,0.0020779135522735388,0.0005332016323089403,0.0015531968937499518,0.02344736923477653,8.257674196977546e-05
20,2.0151441161287423e-05,0.00029957160325411853,0.00040057791467279464,0.00010543192230223333,0.010076123003499556,0.0045523089603092684,0.014041824735439051,0.0004882148847956873,0.002077912552634166,0.0005332016608531837,0.0015531971350700169,0.02344736912421817,8.257674196701295e-05
21,2.015187471253163e-05,0.00029954895390324265,0.0004005858857640354,0.00010543508568789848,0.01007611962967465,0.004552264772464566,0.014041854358604429,0.0004882112191829427,0.0020779158764186066,0.0005331983955518115,0.0015532081590644202,0.023447372142036568,8.257674095945455e-05
22,2.015143080009223e-05,0.00029957164670652307,0.00040057811619850515,0.000105432033146761,0.010076122910500692,0.004552342271242253,0.014041807485083648,0.0004882144995630257,0.002077913563200431,0.0005332016196927365,0.0015531969925422974,0.023447369246418076,8.257674093970174e-05
23,2.015173389860354e-05,0.00029957063207881266,0.00040057848396062034,0.00010543142869561274,0.010076123518309787,0.004552366422821143,0.014041789008957702,0.0004882191871228957,0.0020779117398834947,0.0005332024735983204,0.0015531982746069106,0.023447368327624386,8.257674093287177e-05
24,2.0151447450790626e-05,0.00029957357392202815,0.0004005813932243172,0.00010543281550390936,0.010076123116845026,0.004552333677752628,0.014041813116552018,0.0004882144963035727,0.0020779132938554307,0.0005332009853443406,0.0015532030183146072,0.023447369810517798,8.257668302447074e-05
25,2.0151451336928525e-05,0.00029957357950522584,0.00040058142647855213,0.00010543280508245207,0.010076123128000606,0.004552342181685418,0.014041807729942466,0.0004882144693988809,0.0020779140959534853,0.0005332010210044193,0.0015532029901820993,0.02344736979969232,8.257668302521446e-05
26,2.015175314054188e-05,0.0002995725902088417,0.0004005817784410812,0.00010543220820757948,0.010076123728210807,0.004552366349498504,0.014041789338978948,0.00048821915666619767,0.0020779123021794467,0.0005332019139157928,0.001553204254127792,0.023447368890029862,8.257668301859337e-05
