,ENO3,FBA13,FBA23,GAPD6,PGK9,PGMd4,PGMi3,TPI3
31,1.062298906617798e-07,-1.4224252518002932e-07,1.2265184636817141e-06,4.472506343056182e-08,4.006747453982364e-08,-1.8369085147236985e-06,1.937910608652156e-06,-8.949893606502445e-07
32,1.0620999546517851e-07,-1.4219027988478445e-07,1.2269272815501608e-06,4.4705138035894265e-08,4.0050662550739774e-08,-1.836926255058575e-06,1.93790716230647e-06,-8.955576613473818e-07
33,1.0633618785504949e-07,-1.4222410613540592e-07,1.2266337989785823e-06,4.47355403832006e-08,4.00793422963841e-08,-1.8371757548631538e-06,1.938233210593251e-06,-8.95124863989859e-07
34,1.0634153113642242e-07,-1.4224230759257952e-07,1.226518065777782e-06,4.473946590977107e-08,4.0082715983781256e-08,-1.8371704230495903e-06,1.938233342601371e-06,-8.949737387436985e-07
35,1.0640502523528994e-07,-1.4175697742757984e-07,1.2293318718548107e-06,4.4816900635069594e-08,4.0148147954170016e-08,-1.8371110581007339e-06,1.9382443622386597e-06,-8.978218431171353e-07
36,9.280472568207188e-08,-1.426053776466627e-07,1.2232450785631954e-06,4.206226233982591e-08,3.8140728887041744e-08,-1.8709953160112042e-06,1.9661543085777482e-06,-8.952582399669512e-07
37,9.265585276807543e-08,-1.4262362608232661e-07,1.2231330970280396e-06,4.2064340899372616e-08,3.810480891344899e-08,-1.8713076279652802e-06,1.966113443608988e-06,-8.951084457253788e-07
38,9.279324331146199e-08,-1.4257123128905982e-07,1.2235422559569995e-06,4.204570758226112e-08,3.8127437069525316e-08,-1.8710017428702488e-06,1.966152878456888e-06,-8.956813455308281e-07
39,9.280915946874303e-08,-1.4260536899653184e-07,1.223246101744735e-06,4.206258608085989e-08,3.8141428080349156e-08,-1.870991862773508e-06,1.966157144622688e-06,-8.952580820684629e-07
40,9.272866918763614e-08,-1.4262368020353738e-07,1.2231332107148774e-06,4.206541648343887e-08,3.812338788774551e-08,-1.871161886768391e-06,1.966135386892565e-06,-8.951090840203512e-07
41,9.280518042942275e-08,-1.4257119132512374e-07,1.2235420285833245e-06,4.204584103106868e-08,3.8129865186477617e-08,-1.8709843594422184e-06,1.9661579843883497e-06,-8.956814776801651e-07
42,9.305875892096084e-08,-1.426050482778605e-07,1.223248546011746e-06,4.2078019513169806e-08,3.819417362027275e-08,-1.870891386701601e-06,1.9664478747577745e-06,-8.952496553721105e-07
43,9.305512094215372e-08,-1.4262336132618694e-07,1.2231274126861535e-06,4.208205028888301e-08,3.819567295066349e-08,-1.870905435907844e-06,1.9664465797374197e-06,-8.950926691231319e-07
44,9.305654202762526e-08,-1.425708697073981e-07,1.2235419717399056e-06,4.206152537378217e-08,3.818308350902154e-08,-1.8708802844713544e-06,1.96644889013649e-06,-8.956694364914266e-07
45,9.375287390867015e-08,-1.4259715549003402e-07,1.223317553922243e-06,4.224006278086279e-08,3.8330740363213066e-08,-1.8689738542452957e-06,1.9652298951168643e-06,-8.951603294225331e-07
46,9.359138175568661e-08,-1.4261540481270746e-07,1.2232061976646946e-06,4.2242308317952386e-08,3.829188212453767e-08,-1.869307880543507e-06,1.9651849377047193e-06,-8.950104580934817e-07
47,9.375042964165914e-08,-1.42562990143284e-07,1.2236167776791262e-06,4.222350069582603e-08,3.8319950588757215e-08,-1.8689595287157902e-06,1.9652313209862068e-06,-8.955838665722208e-07
48,9.374838327858015e-08,-1.4259716758266265e-07,1.223317553922243e-06,4.2240168918183934e-08,3.832966366437013e-08,-1.8690232205791787e-06,1.9652683042127843e-06,-8.951599128795935e-07
49,9.422313951290562e-08,-1.426157406114079e-07,1.2231972732479335e-06,4.2242687126048395e-08,3.845977156777085e-08,-1.8679908725166203e-06,1.9654113384870203e-06,-8.950193484819069e-07
50,9.374923592986307e-08,-1.4256300667940002e-07,1.2236165503054508e-06,4.2223704088684144e-08,3.8319179381440464e-08,-1.8690067200378482e-06,1.965269999467274e-06,-8.955834644629395e-07
51,9.400116596225415e-08,-1.4259688314492645e-07,1.2233193160682276e-06,4.2255493992726656e-08,3.838289725616693e-08,-1.8689121260893696e-06,1.9655521173362273e-06,-8.951513844504369e-07
52,9.399099099027807e-08,-1.4261518640858916e-07,1.2232017070346044e-06,4.2259560517621246e-08,3.8382508927908496e-08,-1.8689400321363087e-06,1.9655487926623557e-06,-8.949946348896231e-07
53,9.400542921866874e-08,-1.4256268719521143e-07,1.223614731316047e-06,4.2239289843593035e-08,3.8374065062509934e-08,-1.8688837379314967e-06,1.9655550554144443e-06,-8.955715186265297e-07
54,1.076380726772186e-07,-1.427970309338362e-07,1.2238646149853594e-06,4.495698396889125e-08,4.059008447106563e-08,-1.8340286721512646e-06,1.93873032678099e-06,-8.92483547210469e-07
55,1.0764392754936122e-07,-1.4281528276926674e-07,1.223747688072763e-06,4.49609062203038e-08,4.0593864729506976e-08,-1.8340230102602923e-06,1.9387317442474155e-06,-8.923317320053137e-07
56,1.0762784086182363e-07,-1.427629501607713e-07,1.2241578133398434e-06,4.494114755337896e-08,4.0577516373895006e-08,-1.8340364166723e-06,1.9387291391953416e-06,-8.929007057769484e-07
57,1.0764858870970784e-07,-1.4279703270948153e-07,1.2238645012985216e-06,4.495771567525342e-08,4.059234078837744e-08,-1.8340209770142032e-06,1.9387358371696828e-06,-8.924833321931749e-07
58,1.0764176749944453e-07,-1.4281526897409852e-07,1.2237485407240456e-06,4.496099850759271e-08,4.059305155445885e-08,-1.8340305151433463e-06,1.938733563060788e-06,-8.923314254727366e-07
59,1.0763636737465274e-07,-1.4276293911866345e-07,1.2241575291227491e-06,4.4941711754842295e-08,4.057913143397721e-08,-1.8340322566318784e-06,1.938733761833324e-06,-8.929005479001444e-07
60,1.0789881343953311e-07,-1.4279687053157965e-07,1.2238641033945896e-06,4.497693391336544e-08,4.063633651536086e-08,-1.8340810764578945e-06,1.939038638774569e-06,-8.924724843020674e-07
61,1.0790063242893665e-07,-1.4281519552602177e-07,1.2237473470122495e-06,4.4980551047735233e-08,4.063889104161285e-08,-1.8340811124116375e-06,1.939038535629296e-06,-8.923198371452169e-07
62,1.0788460258481794e-07,-1.427628198662941e-07,1.224157188062236e-06,4.496089867078723e-08,4.062274838322229e-08,-1.83409441911197e-06,1.939036050284929e-06,-8.928894150036192e-07
63,8.958431862993166e-08,-1.4314624200137998e-07,1.2207779036543798e-06,4.138082920768227e-08,3.671809143562278e-08,-1.8808091528654811e-06,1.965183898050357e-06,-8.927976308433773e-07
64,8.958858188634623e-08,-1.4316456856640412e-07,1.2206615451759717e-06,4.1384360674467935e-08,3.6721029255532e-08,-1.880805582388234e-06,1.96518470240104e-06,-8.926453311242089e-07
65,8.956942565419013e-08,-1.4311198009993485e-07,1.221072693624592e-06,4.1364881159244866e-08,3.670455454678201e-08,-1.8808229391709117e-06,1.9651813842394245e-06,-8.932165911062357e-07
66,8.958852504292736e-08,-1.4314620933835302e-07,1.2207771078465157e-06,4.13810725269359e-08,3.671835629493782e-08,-1.8808125705760403e-06,1.9651889350358588e-06,-8.927972563558813e-07
67,8.959221986515332e-08,-1.4316453623157527e-07,1.2206621704535792e-06,4.1384757482054724e-08,3.6721445847206345e-08,-1.8808091173383441e-06,1.965189815635551e-06,-8.926450530549745e-07
68,8.957096042649938e-08,-1.431119710315222e-07,1.2210724662509165e-06,4.136510453611741e-08,3.670480990111344e-08,-1.880826884459452e-06,1.965186485871473e-06,-8.932161570339156e-07
69,8.967208486865275e-08,-1.43145830762693e-07,1.2207797794872022e-06,4.139488971044436e-08,3.673283036314916e-08,-1.8810776847288933e-06,1.9655168228945264e-06,-8.927852288912992e-07
70,8.967816711447087e-08,-1.431642040193038e-07,1.2206645578771713e-06,4.139866885410903e-08,3.673606929982878e-08,-1.8810739419450329e-06,1.9655174403093134e-06,-8.926322797309093e-07
71,8.965764664026211e-08,-1.4311160493353506e-07,1.221077582158614e-06,4.137873750587052e-08,3.6719177574614035e-08,-1.881092055455724e-06,1.965514333011865e-06,-8.932039300941315e-07
72,9.051660754266776e-08,-1.4313803542226664e-07,1.220850890604197e-06,4.15574517298456e-08,3.690257868575221e-08,-1.8788508184041446e-06,1.9642821983506005e-06,-8.92699858175052e-07
73,9.051757388078839e-08,-1.4315632969534548e-07,1.2207328268232231e-06,4.1561076496998695e-08,3.690566699834398e-08,-1.87884737139885e-06,1.964283005716845e-06,-8.925474880849826e-07
74,9.049824711837572e-08,-1.4310378503319186e-07,1.2211454532007338e-06,4.1541439219083813e-08,3.688901657598366e-08,-1.8788649615553677e-06,1.964279691374886e-06,-8.931185870611437e-07
75,9.051655069924892e-08,-1.4313801951533348e-07,1.2208490147713744e-06,4.155788259352367e-08,3.6902997116016606e-08,-1.8788545270359627e-06,1.9642872698499055e-06,-8.926993236752531e-07
76,9.052212135429727e-08,-1.4315632875811028e-07,1.2207337931613438e-06,4.1561424593550285e-08,3.69059982533327e-08,-1.8788510605582333e-06,1.964288076739857e-06,-8.925472462645302e-07
77,9.050199878402054e-08,-1.4310377610460062e-07,1.2211458511046658e-06,4.1541772508035806e-08,3.688935283044544e-08,-1.8788687131784303e-06,1.9642847655168177e-06,-8.931182877667004e-07
78,9.06027253222419e-08,-1.4313763080686906e-07,1.220855438077706e-06,4.157145112870797e-08,3.6917310201455694e-08,-1.87912016349172e-06,1.964615131433248e-06,-8.926876645299783e-07
79,9.060431693797e-08,-1.4315600532592484e-07,1.2207360668980982e-06,4.1575246453873234e-08,3.6920543461686425e-08,-1.8791164441483914e-06,1.964615795778749e-06,-8.925343878279922e-07
80,9.05851607058139e-08,-1.431033993093971e-07,1.2211480111545825e-06,4.155556765361723e-08,3.690385136020935e-08,-1.879134312748383e-06,1.964612620249902e-06,-8.931060949518002e-07
81,1.7435786503483539e-07,-4.018971106466221e-06,1.130189843934204e-05,1.587265214264555e-07,1.208266514503547e-07,-1.775942075235234e-06,1.9545191543747214e-06,-5.9211869243586276e-06
82,1.7429482568331875e-07,-4.0188727846253095e-06,1.1301519634798751e-05,1.5863029453888624e-07,1.2075269374190766e-07,-1.7760024217952045e-06,1.9545075528140223e-06,-5.921717435040887e-06
83,1.7435957033740124e-07,-4.0189709699461816e-06,1.1301894119242205e-05,1.5872703409969271e-07,1.2082700006038445e-07,-1.7759458894442471e-06,1.954524272443845e-06,-5.921189028237439e-06
84,1.742986910358013e-07,-4.0188186262648934e-06,1.1301540780550567e-05,1.5863317756603654e-07,1.2075542681999445e-07,-1.7760042690999981e-06,1.9545130534675913e-06,-5.9217721316627385e-06
85,1.5674186215619554e-07,-4.0193934503191906e-06,1.1300002597636196e-05,1.558838152726505e-07,1.1780673598031814e-07,-1.8197780349282768e-06,1.97978916554045e-06,-5.922060689175475e-06
86,1.5667438901800781e-07,-4.019347710748628e-06,1.1299583320578675e-05,1.5578445711206254e-07,1.1773116758350895e-07,-1.8198415006054347e-06,1.979778329471952e-06,-5.922524564689322e-06
87,2.002879568863136e-07,-4.019355405449005e-06,1.129979023062333e-05,1.5440496628493785e-07,1.1370705521661188e-07,-1.8344409067339031e-06,1.9778246181127287e-06,-5.922184697557814e-06
88,2.0029847291880287e-07,-4.019256362741602e-06,1.1299420066279707e-05,1.5433081043680907e-07,1.1364121068019145e-07,-1.8345179242373886e-06,1.97780779848122e-06,-5.922721751750652e-06
89,1.5685003518228766e-07,-4.019395171230626e-06,1.1299976904410867e-05,1.5589489196776718e-07,1.178145506771245e-07,-1.8200537628132447e-06,1.9801194104400385e-06,-5.922043143482929e-06
90,1.822141939555877e-07,-4.0192635719557605e-06,1.1299799552944025e-05,1.5393633087668055e-07,1.1177095992427782e-07,-1.8435483379874997e-06,1.9773047650424685e-06,-5.922734624570922e-06
91,1.5762151406306654e-07,-4.019439132520633e-06,1.1299985999357887e-05,1.5601082964389337e-07,1.1794014512993105e-07,-1.817940282443093e-06,1.9789497462043828e-06,-5.92189493690739e-06
92,2.0114970311624347e-07,-4.019246710372074e-06,1.129942347688484e-05,1.5447691714687295e-07,1.1380297663997688e-07,-1.832517262201989e-06,1.9769575050658604e-06,-5.922615085241151e-06
93,2.0112537413297105e-07,-4.019345928214845e-06,1.129984161707398e-05,1.5456077587239214e-07,1.1388042301719616e-07,-1.8324152279191384e-06,1.97699208861488e-06,-5.922079956080441e-06
94,2.0110712739551675e-07,-4.019245319367796e-06,1.1299650623186608e-05,1.5449677878698329e-07,1.1382013386396911e-07,-1.8325296430402873e-06,1.9769744616501493e-06,-5.922604789992286e-06
95,1.5683616538808565e-07,-4.019385562790874e-06,1.1299807283648987e-05,1.5607794645600134e-07,1.1849237295546468e-07,-1.8177209452342705e-06,1.9792713381392275e-06,-5.922049629359489e-06
96,1.5766954675200395e-07,-4.019339567749804e-06,1.1299598327241256e-05,1.5592828755961466e-07,1.1787902092809387e-07,-1.8182788974696552e-06,1.9792692431689e-06,-5.922419587677972e-06
97,8.655990768602352e-08,3.791911039612191e-08,2.628327688269927e-07,2.5726277552706733e-08,2.4309337528626712e-08,-1.8490881224788933e-06,1.9352438282967985e-06,-2.266839679736016e-07
98,2.3374241209239702e-08,3.795444445645232e-08,2.6330373609217967e-07,2.6408137898670248e-08,2.4064032329729892e-08,-1.8504757615870048e-06,1.936508980955149e-06,-2.2730265351877946e-07
99,9.144235946223488e-08,3.79820138695676e-08,2.6320889529030106e-07,2.5297263395174238e-08,2.3835684450062428e-08,-1.850628814272168e-06,1.93496037679368e-06,-2.2750381442463756e-07
100,8.656081718072528e-08,3.791912800974514e-08,2.6283294962681225e-07,2.5726579977458645e-08,2.4309564656405103e-08,-1.8490907243824227e-06,1.935249095517704e-06,-2.2668383241667128e-07
101,9.14722022571368e-08,3.8019844907999714e-08,2.633757012482363e-07,2.531733067634434e-08,2.3853109162993644e-08,-1.8506079547562985e-06,1.9349689413157574e-06,-2.276269347040172e-07
102,9.27680048334878e-08,3.8103254169702054e-08,2.640216761884417e-07,2.5626182953431e-08,2.4209121321115346e-08,-1.8494313475197033e-06,1.935205697538858e-06,-2.2797645299479178e-07
103,9.153399105343853e-08,3.7877562963201626e-08,2.6259710012022097e-07,2.5294016214871814e-08,2.3835238901082773e-08,-1.850913017382961e-06,1.9352848496450523e-06,-2.2685520774444557e-07
104,9.288277169616775e-08,3.8069567859341964e-08,2.637909450875497e-07,2.5642454160035296e-08,2.422545602705564e-08,-1.8496903344571758e-06,1.9355292837551646e-06,-2.276946177576233e-07
105,9.287595048590447e-08,3.8103874401215765e-08,2.6402606201347817e-07,2.5640100931312304e-08,2.4223257872419898e-08,-1.8496969048795915e-06,1.9355288555676282e-06,-2.2796707960253854e-07
106,7.460937467840267e-08,3.75701399825748e-08,2.6026490718145107e-07,2.201730797679602e-08,2.057574298528625e-08,-1.89439718845108e-06,1.9625777478330767e-06,-2.2783927534366326e-07
107,8.397739748033928e-08,3.792934671507584e-08,2.6203650554945673e-07,1.9454434285748334e-08,3.8814787037483665e-08,-1.8464197282241912e-06,1.9695540611913065e-06,-2.2625385569241538e-07
108,7.561885695395175e-08,3.761824873143877e-08,2.6067263336759794e-07,2.2210380201670432e-08,2.0766566173266443e-08,-1.893711582212632e-06,1.9627019692975103e-06,-2.2806173515112864e-07
109,7.477359531549156e-08,3.7525660912733454e-08,2.600720058199002e-07,2.209672689268416e-08,2.0652661493958044e-08,-1.8942080455275345e-06,1.962616520119183e-06,-2.2753767770888447e-07
110,7.562630344182253e-08,3.75837433397308e-08,2.6043606338177483e-07,2.2212891970241344e-08,2.076888844780057e-08,-1.8937103227756324e-06,1.962707926747306e-06,-2.277873621253645e-07
111,7.561993697891012e-08,3.76182519921768e-08,2.606727000920017e-07,2.2210657979471193e-08,2.0766845887452284e-08,-1.8937150727538208e-06,1.962706839688315e-06,-2.280614998410933e-07
112,7.488415576517582e-08,3.752650249452903e-08,2.6007790848714407e-07,2.2111742659092212e-08,2.0667900806807877e-08,-1.8944704311962825e-06,1.962944140051597e-06,-2.2752877906013962e-07
113,7.57313500798773e-08,3.7584634564216506e-08,2.6044231510313764e-07,2.2227476526026635e-08,2.0783710491132854e-08,-1.8939740957790718e-06,1.963035209295111e-06,-2.277791049942745e-07
114,7.572623417217983e-08,3.761915113242257e-08,2.6067900427140245e-07,2.22253107029502e-08,2.0781714569258897e-08,-1.893979932887646e-06,1.963035176311153e-06,-2.2805324813936247e-07
115,7.656348088858067e-08,3.7607167458495246e-08,2.605961946233748e-07,2.239393159797487e-08,2.0957402688693425e-08,-1.8917377961960582e-06,1.961791945462305e-06,-2.277841872461682e-07
116,7.571082960566855e-08,3.7524371800361916e-08,2.600671686892042e-07,2.2277822919747333e-08,2.0841149995023955e-08,-1.8922351188861675e-06,1.961700634307711e-06,-2.2735325980183238e-07
117,7.570793059130665e-08,3.755885652912804e-08,2.6030369643104123e-07,2.2275908229119068e-08,2.0839440978415166e-08,-1.89223890168026e-06,1.961700054744973e-06,-2.2762701707562671e-07
118,7.571287596874754e-08,3.753672097033412e-08,2.601496167931039e-07,2.227806272792066e-08,2.0841379837644582e-08,-1.8922403556432682e-06,1.9617062178931477e-06,-2.274436199230191e-07
119,7.658627509954384e-08,3.7666728660277523e-08,2.609150963062134e-07,2.241142360581705e-08,2.097246783725783e-08,-1.891723123280452e-06,1.9618000813760057e-06,-2.2808889423020506e-07
120,7.570957905045361e-08,3.755886804725824e-08,2.6030377725527737e-07,2.2276131605991623e-08,2.083966758317443e-08,-1.8922428019711567e-06,1.9617050352469448e-06,-2.2762688150368022e-07
121,7.565733994852053e-08,3.758215117442062e-08,2.603491481290021e-07,2.2213931361037e-08,2.0780064437621665e-08,-1.8926940452983123e-06,1.9619996013538545e-06,-2.2773665840907393e-07
122,8.230915682361227e-08,3.7940194485782716e-08,2.6211091724848146e-07,1.9639565973506024e-08,3.9177962606095136e-08,-1.8450606106648639e-06,1.9681034579284697e-06,-2.2617258134405288e-07
123,7.666460533073405e-08,3.7630234177169284e-08,2.6075676468062525e-07,2.2406734467850242e-08,2.0970641722043923e-08,-1.8920105411180832e-06,1.9621244985370587e-06,-2.2795920312469398e-07
124,9.276533319280134e-08,3.783712446126224e-08,2.6221127474856937e-07,2.5286590862871886e-08,2.39797078277048e-08,-1.850549867192202e-06,1.9349959416506044e-06,-2.2622296642828713e-07
125,9.446875992580316e-08,3.778827239303822e-08,2.6196763419639174e-07,2.522749568967253e-08,2.379438214148398e-08,-1.8499411709041263e-06,1.935110851212535e-06,-2.264073581809134e-07
126,9.150966207016607e-08,3.77914822928321e-08,2.6203560549165056e-07,2.5329135677765183e-08,2.391916764199302e-08,-1.8501568031628654e-06,1.935069052830035e-06,-2.2627119719293828e-07
127,9.446893045605977e-08,3.780058961395765e-08,2.620498394390048e-07,2.5227709365971407e-08,2.3794563694607206e-08,-1.8499461408640758e-06,1.935115635302724e-06,-2.2649733722303423e-07
128,8.642274451631238e-08,3.7799680163166066e-08,2.6207887549034576e-07,2.8919892106071817e-08,5.858878883630881e-08,-1.8412026976570648e-06,1.936424327398455e-06,-2.261460503444335e-07
129,9.447018101127468e-08,3.782245513799746e-08,2.622020518483481e-07,2.5225372901616083e-08,2.379240859602498e-08,-1.8499492743711204e-06,1.9351150095235308e-06,-2.2667919962989554e-07
130,9.200192607750068e-08,3.776548960154284e-08,2.6185262030908873e-07,2.5346623536148805e-08,2.3940375079708684e-08,-1.850438639293037e-06,1.9353922105169997e-06,-2.260579108166391e-07
131,8.631809578218963e-08,3.7712529049474884e-08,2.615407434514161e-07,2.5313744267396746e-08,2.3922913741777557e-08,-1.8504463041160915e-06,1.935398300086385e-06,-2.2575507296895839e-07
132,8.634111736682826e-08,3.782949388496989e-08,2.6223691046434183e-07,2.5331396757977128e-08,2.3937910706385218e-08,-1.8504308554062481e-06,1.935401263429909e-06,-2.2648138179838997e-07
133,8.591280220571207e-08,3.7386168097973405e-08,2.5910626794134467e-07,2.1768140193167973e-08,2.010971767297913e-08,-1.8964931367548843e-06,1.9623531883690256e-06,-2.2671048096885128e-07
134,8.594361133873463e-08,3.7445458518745214e-08,2.5942403758527627e-07,2.1784574727456985e-08,2.0123259757099877e-08,-1.896478496021814e-06,1.9623559674227432e-06,-2.2701412219494618e-07
135,8.590870947955409e-08,3.7408208271479115e-08,2.592596504702449e-07,2.1766225058450495e-08,2.010811443525426e-08,-1.8964955028621944e-06,1.962352638407148e-06,-2.268937891444561e-07
136,8.59089936966484e-08,3.7386194128908624e-08,2.591064677814892e-07,2.17683498310306e-08,2.011019534795336e-08,-1.8964920265318599e-06,1.9623571856485838e-06,-2.2671037486926042e-07
137,7.432186066580469e-08,3.729790089865119e-08,2.585638261276557e-07,2.1866576480067398e-08,2.0438699232421323e-08,-1.8946708522094013e-06,1.962534711015472e-06,-2.2625459815406307e-07
138,-9.105457365876646e-08,3.7506918113428683e-08,2.5987408480698804e-07,2.2068953484111198e-08,2.1944312409306197e-08,-1.8934141241544469e-06,1.962782649070124e-06,-2.271392975222437e-07
139,-7.531889423262327e-08,3.748493022611484e-08,2.5972639572380274e-07,2.2116767334212642e-08,2.1859359686281568e-08,-1.8936834678129344e-06,1.963109225405003e-06,-2.269497131336369e-07
140,-7.039392357910401e-08,3.7472266403433374e-08,2.596434153234739e-07,2.2126185328374962e-08,2.1827027019355807e-08,-1.8936861803098282e-06,1.9631078789606517e-06,-2.2685955600176835e-07
141,8.598357226219377e-08,3.73265965334952e-08,2.588047980367492e-07,2.176211633120317e-08,2.011096523427819e-08,-1.8967836812322503e-06,1.9626390703407297e-06,-2.2643082766340145e-07
142,7.526188028350589e-08,3.730875790925424e-08,2.5863511510237913e-07,2.204774143810262e-08,2.0628414758045582e-08,-1.8926903210252795e-06,1.961629123897984e-06,-2.261663404295837e-07
143,-8.110492899504608e-08,3.7483056380960285e-08,2.5971527278789713e-07,2.2269807636865486e-08,2.2072624553419115e-08,-1.8914845694137689e-06,1.9618646092026345e-06,-2.267731081806445e-07
