,13dpg,2pg,3pg,adp,atp,dhap,fdp,g3p,nad,nadh,pep,pi,23dpg
10,1.9678543636098212e-05,0.0002976448456268953,0.00039755777465032223,8.978357465301997e-05,0.008442627143343297,0.004572376354209554,0.01404715300977057,0.0004895477880839695,0.002070403431036777,0.0005454350636658624,0.0015446862019616394,0.023435720106126972,8.256797549726021e-05
11,2.667421421730126e-05,0.000300194449328939,0.0004010755493711341,6.719453322338668e-05,0.008465434562255986,0.006670731191406026,0.012650439380600958,0.0007158376645279858,0.002040003750436337,0.000576035034140286,0.001553983312721566,0.02340502536720972,8.259872074315653e-05
12,1.953544118678918e-05,0.0002975613949328067,0.0003974607162930421,9.042305052030434e-05,0.008441996251101277,0.004533358899826457,0.01384445051745775,0.0004851768466377688,0.0020712664687015728,0.0005446328298528334,0.001544205973934542,0.02343653344115002,8.256937922564676e-05
13,2.61199750553562e-05,0.0003005388349699747,0.00040178378771223925,6.862789083117859e-05,0.00846409792069165,0.006453442705117185,0.012993853380019866,0.0006957773113077314,0.002042045410607712,0.0005739824282207067,0.0015594267921820886,0.02340708868223205,8.256933459162749e-05
14,1.9657459245342982e-05,0.00029764103691196265,0.0003974994045052766,8.984732780937147e-05,0.008441016631069822,0.004572289254742107,0.014047044139099995,0.0004895384153534332,0.0020708173473096567,0.0005461164614585845,0.0015446677123891895,0.023434326788390112,8.256928549471903e-05
15,1.9634719554464707e-05,0.0002969737333828939,0.00039577879006802495,8.958498610378224e-05,0.008441091871202238,0.004571671932480636,0.01404726020942477,0.0004894798635448368,0.002070566825636055,0.0005463669835111632,0.001539399610702049,0.02343407555412012,8.259952491731331e-05
16,1.9979644312509114e-05,0.0002980511157515808,0.0003967215102475031,8.828587158180422e-05,0.008442334581000091,0.00466583554784405,0.013983970952912216,0.0004998782022309767,0.0020686395785431935,0.0005480457549945174,0.001546741115807884,0.02343231764772832,8.259766412860309e-05
17,1.9535602313358035e-05,0.0002975614957406116,0.00039746227848118723,9.04232727900968e-05,0.008441995917478908,0.0045333799745641504,0.013844436421862278,0.00048517803023632284,0.0020712663380747453,0.0005446328911702321,0.0015442036814910555,0.023436533384394324,8.256938105389248e-05
18,1.9501359040162962e-05,0.0002966470101710425,0.00039674227620810587,9.041558508111606e-05,0.008440252316506408,0.0045325455038500145,0.013844777786118024,0.0004850940394871592,0.0020716202749128144,0.0005453712675686853,0.0015377665490669118,0.0234350963031582,8.257001074560791e-05
19,2.6085884160767765e-05,0.00030051543418874003,0.00040180207116474303,6.870610210824146e-05,0.008462336843590674,0.006452543531936584,0.012994107341733443,0.0006957228300390323,0.002042441419836655,0.0005746701844546344,0.0015593225385889873,0.023405216678425992,8.256793960359931e-05
20,2.66837472206518e-05,0.00029997402276139487,0.0004019426929448643,6.730984883679571e-05,0.00846551057584233,0.006670742015973644,0.01265049757652543,0.0007158516793999353,0.002040111159384698,0.0005759232564444548,0.0015531319791115892,0.023405137098141942,8.257116218785186e-05
21,1.9979620818523894e-05,0.00029805360887122313,0.000396721626820254,8.828552370705804e-05,0.008442336980150272,0.004665827013028531,0.01398397425917904,0.0004998789660371707,0.0020686391636047198,0.0005480461048310252,0.0015467610691213098,0.023432317217622317,8.259765430882088e-05
22,2.611889991266213e-05,0.0003005393059860353,0.0004017891802482048,6.862292528134179e-05,0.008464101293543153,0.006453382625691663,0.012993880076702732,0.0006957807121516329,0.002042039608465543,0.0005739872076713988,0.0015594264502106225,0.023407083691633315,8.256933594937765e-05
23,2.6105135062589244e-05,0.0002997201842798427,0.00040119192721459353,6.857351779916983e-05,0.008464206077885183,0.006452034199391972,0.012994604669268913,0.0006956381953696153,0.0020420034568170435,0.0005740244752103303,0.0015528680154695527,0.023407045939288402,8.256994494726407e-05
24,2.60854775121871e-05,0.0003005227994432766,0.00040176301104608567,6.87007697429007e-05,0.008462351197674519,0.006452540154446208,0.012994106461505166,0.0006957225454970675,0.002042436234594445,0.0005746753697432825,0.0015593427961797855,0.0234052114767296,8.25693226787226e-05
25,1.9513098202426132e-05,0.0002969195399436202,0.00039581108731556513,9.017448276120091e-05,0.008442185473049646,0.004532492208195027,0.01384480388653305,0.000485086306489,0.002071029586722523,0.0005448696430896078,0.0015388472229047165,0.023436294742508662,8.25995409456469e-05
26,1.9535470543719665e-05,0.00029756123162556314,0.00039747877363644,9.042593274526666e-05,0.008442115937589931,0.00453335822744029,0.013844450180350965,0.0004851754966335489,0.0020712684483071907,0.0005446307810570955,0.001544209693574047,0.02343653547322289,8.256895227629319e-05
27,1.997963809835528e-05,0.0002980540117304778,0.00039672206119896117,8.828663354598599e-05,0.008442457260026874,0.004665828019077218,0.013983974107965676,0.0004998790414398666,0.0020686399428217787,0.0005480453254817717,0.0015467631263920768,0.02343231806109475,8.259759572107622e-05
28,2.0006231749316644e-05,0.00029783259240446136,0.0003978495573437484,8.840116408636427e-05,0.00844401911816752,0.00466613453613616,0.013984052466686898,0.0004999000538470633,0.0020684066437962364,0.000547170335973006,0.0015456335848570873,0.02343394121424688,8.256797535851837e-05
29,1.9913459129374572e-05,0.00029689943949200333,0.0003970390985830881,8.86554535916322e-05,0.008443503457108767,0.004632735743844264,0.013982062219498072,0.0004977693827254905,0.0020645960827806783,0.0005461709875741798,0.0015390848539801895,0.023434275105654736,8.25712596561278e-05
30,1.999581113910231e-05,0.00029807178375349213,0.0003967480095759103,8.82017958722485e-05,0.008444224810164635,0.0046660027919403525,0.013984025815828702,0.0004998892203935189,0.0020682083681349585,0.0005473675907724769,0.0015468537625657802,0.02343374282622373,8.259760106886274e-05
31,1.98248958154388e-05,0.00029685810898096975,0.0003970592558381541,8.904242767470673e-05,0.008441813597929126,0.004627465247809248,0.013783088623134142,0.0004953836056307589,0.002069649072372285,0.0005471086951989965,0.0015386739604671097,0.023433282019486638,8.257119095438117e-05
32,2.588082505074023e-05,0.00028094830080632044,0.00037416902577982715,6.450721526851761e-05,0.008465812170617268,0.006452763221631774,0.012992187229736888,0.0006957225908989932,0.0020379929833746462,0.0005780338339115795,0.0014581211018913568,0.02340301860128665,8.263578022186685e-05
33,1.9913731949917635e-05,0.0002968898798778638,0.00039706987488031,8.866074942219335e-05,0.008443488461092954,0.004632792777920644,0.013982035814030434,0.0004977685615617111,0.0020646020299262533,0.0005461658191577665,0.0015390525635455567,0.02343428042093244,8.257001608491791e-05
34,2.6653939547292943e-05,0.00030088438807231367,0.00040138177920011223,6.726007849454016e-05,0.008463723152844714,0.0066712870357478644,0.012649944472907192,0.0007159417897672519,0.0020403699480435428,0.0005767531496480183,0.0015609375205072635,0.023403080342630136,8.259689161708449e-05
35,1.9644030699414616e-05,0.0002967279477142034,0.00039670697024819335,8.97467178443359e-05,0.00844092482124587,0.004571773298928439,0.01404728487995798,0.0004894902793958445,0.0020707265093607707,0.0005462073655978757,0.0015384286951331085,0.02343423571751616,8.257125606337654e-05
36,1.9970558769271843e-05,0.000296918927179806,0.00039705780979738895,8.838202460560356e-05,0.008442406808203897,0.004665231598503423,0.013984355973074056,0.0004998171639982961,0.0020687489244770978,0.0005479373064995297,0.0015393033879092213,0.023432426104454437,8.256993990142671e-05
37,1.965737579030579e-05,0.00029763808801111557,0.0003974974172800761,8.984610580424836e-05,0.008440894244980101,0.004572282359128693,0.014047047458754902,0.0004895378380051705,0.0020708165335471505,0.0005461172754079006,0.001544647794375219,0.023434325965450798,8.256936553642131e-05
38,2.611917691939865e-05,0.000300539434481895,0.000401789028123583,6.862212584373895e-05,0.008464102084603145,0.006453219570985335,0.0129939562963468,0.0006957887664492713,0.0020420384346396194,0.0005739883086891997,0.0015594273237553849,0.0234070825792638,8.256933573718086e-05
39,1.9681402050584465e-05,0.00029764768474070083,0.00039755153281796163,8.978781665913543e-05,0.008442745542651273,0.004572388256190436,0.014047147015920384,0.0004895509603592322,0.002070405279248602,0.0005454341907262328,0.0015447120943460008,0.023435721309002414,8.256789581195693e-05
40,2.607939484413453e-05,0.00030073967384881963,0.00040074422771537636,6.85375947076066e-05,0.008462515586625391,0.006452305427970803,0.012994152616733355,0.00069570103598106,0.0020422723513382358,0.0005748392521188645,0.001560454109920425,0.02340504769292957,8.259689200126318e-05
41,1.949520577354641e-05,0.00029776473734896525,0.0003963758094597657,9.03393569388858e-05,0.00843974952492415,0.00453075915927321,0.013828690438809748,0.00048487883610971337,0.0020715594787107843,0.0005454482886332398,0.0015452333511146307,0.023435022500971976,8.259766926279717e-05
42,1.966561578684378e-05,0.0002967473428754851,0.00039673725570758833,8.967526042240563e-05,0.008442792199855593,0.004571824575161735,0.014047407114990923,0.0004894936550124773,0.002070303198621289,0.0005455353151827809,0.0015385144544892589,0.023435618755774948,8.257119364141195e-05
43,2.6684097142930663e-05,0.0002999650306959698,0.00040197100145495854,6.73136589890616e-05,0.008465530365860629,0.0066706252310803705,0.012650555910595544,0.0007158524745459365,0.002040114638330797,0.0005759196514982254,0.0015531032263648632,0.02340514068827575,8.256994525391136e-05
44,1.967227893745142e-05,0.0002978816161794773,0.0003964397348353236,8.958567986784894e-05,0.008442708763090407,0.00457228211602462,0.014047103787375372,0.000489543973298458,0.0020702033649011337,0.0005456351299941133,0.001545899140773734,0.02343551927874776,8.259772046453018e-05
45,1.997015517179731e-05,0.00029692610459448713,0.0003970229338913484,8.837515951155322e-05,0.008442303329846561,0.004665202761242383,0.013984368654720756,0.0004998165247591687,0.0020687416170359837,0.0005479436521496285,0.0015393280507694804,0.0234324195526924,8.257125389901086e-05
46,1.9522276802403166e-05,0.00029667099903621044,0.0003967388527107179,9.033744762244489e-05,0.008442017222014549,0.004532584286277252,0.013844835923558924,0.0004850962767015474,0.002071190356403386,0.0005447088732782534,0.0015378783849343384,0.02343645640593116,8.257126948218824e-05
47,2.670010345945311e-05,0.0003006924620511448,0.0004024065305682395,6.733140146902267e-05,0.0084654422925839,0.006672962413274404,0.012649269162744716,0.0007160745473953088,0.0020401213684853197,0.0005759176053107503,0.0015599621723745064,0.0234051440442875,8.256934508461232e-05
48,1.9500955630770727e-05,0.00029665883551888617,0.0003967148734740439,9.04109940768254e-05,0.008440224439458889,0.004532522972554014,0.01384479025728765,0.00048509171757071085,0.0020716158179487237,0.0005453757253300052,0.0015377945476675538,0.023435091831838225,8.257126322729709e-05
49,2.611035584964632e-05,0.0003007521850797156,0.00040076561766188933,6.847939143889246e-05,0.0084642476922389,0.006453225332416807,0.01299389810587858,0.0006957598831218106,0.002041900751059927,0.0005741270880561013,0.0015605031291932544,0.02340694392493724,8.259690793809154e-05
